CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,learning_instructions_text.stopped,intro_key.keys,intro_key.rt,intro_key.started,intro_key.stopped,cityname_text.started,cityname_text.stopped,city_image.started,city_image.stopped,fx_cross.started,fx_cross.stopped,plate_updating.started,plate_updating.stopped,city_text_updating.started,city_text_updating.stopped,street_text_updating.started,street_text_updating.stopped,test_image1.started,test_image1.stopped,test_image2.started,test_image2.stopped,test_image3.started,test_image3.stopped,test_image4.started,test_image4.stopped,button_d.started,button_d.stopped,button_f.started,button_f.stopped,button_j.started,button_j.stopped,button_k.started,button_k.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test_resp,clock0.started,clock0.stopped,short_break_text.started,short_break_text.stopped,short_break_key.keys,short_break_key.started,short_break_key.stopped,short_break_key.rt,n_targets,n_lures,n_dist1s,n_dist2s,break_text.started,break_text.stopped,break_key_resp.keys,break_key_resp.rt,break_key_resp.started,break_key_resp.stopped,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,KÖMÉNYMAG UTCA,stimuli/scenes/028a.jpg,scene,1,stimuli/scenes/045a.jpg,stimuli/scenes/045b.jpg,stimuli/objects/092b.jpg,stimuli/scenes/045a.jpg,stimuli/objects/092a.jpg,lure,dist2,target,dist1,0,0,0,0,0,19,19,66,,,,,,,,,,,135.73699450001004,None,136.75232010000036,None,136.75232010000036,None,136.75232010000036,None,136.75232010000036,None,136.75232010000036,None,136.75232010000036,None,136.75232010000036,None,136.75232010000036,None,136.75232010000036,None,136.75232010000036,None,136.75232010000036,None,k,3.0058445999748074,136.75232010000036,None,dist1,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,PALACK UTCA,stimuli/scenes/026a.jpg,scene,0,stimuli/scenes/026a.jpg,stimuli/scenes/026b.jpg,stimuli/objects/011a.jpg,stimuli/scenes/026a.jpg,stimuli/objects/011b.jpg,lure,dist1,target,dist2,0,0,0,0,0,20,20,26,,,,,,,,,,,139.78689660000964,None,140.81731790001504,None,140.81731790001504,None,140.81731790001504,None,140.81731790001504,None,140.81731790001504,None,140.81731790001504,None,140.81731790001504,None,140.81731790001504,None,140.81731790001504,None,140.81731790001504,None,140.81731790001504,None,j,4.527298000000883,140.81731790001504,None,target,144.3043475000013,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,KERÉK UTCA,stimuli/scenes/021a.jpg,scene,2,stimuli/objects/053a.jpg,stimuli/objects/105b.jpg,stimuli/objects/105a.jpg,stimuli/objects/053b.jpg,stimuli/objects/053a.jpg,dist2,dist1,lure,target,0,0,0,0,0,21,21,17,,,,,,,,,,,145.36964990000706,None,146.3852029000118,None,146.3852029000118,None,146.3852029000118,None,146.3852029000118,None,146.3852029000118,None,146.3852029000118,None,146.3852029000118,None,146.3852029000118,None,146.3852029000118,None,146.3852029000118,None,146.3852029000118,None,j,4.039269700006116,146.3852029000118,None,lure,149.87040100002196,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,VITORLA UTCA,stimuli/objects/099a.jpg,object,0,stimuli/objects/099a.jpg,stimuli/objects/099a.jpg,stimuli/objects/115b.jpg,stimuli/objects/115a.jpg,stimuli/objects/099b.jpg,target,dist2,dist1,lure,0,0,0,0,0,22,22,37,,,,,,,,,,,150.45350540001527,None,151.47245660002227,None,151.47245660002227,None,151.47245660002227,None,151.47245660002227,None,151.47245660002227,None,151.47245660002227,None,151.47245660002227,None,151.47245660002227,None,151.47245660002227,None,151.47245660002227,None,151.47245660002227,None,d,2.5503590000153054,151.47245660002227,None,target,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,FOGAS UTCA,stimuli/scenes/019a.jpg,scene,0,stimuli/scenes/019a.jpg,stimuli/scenes/019b.jpg,stimuli/objects/098a.jpg,stimuli/objects/098b.jpg,stimuli/scenes/019a.jpg,lure,dist1,dist2,target,0,0,0,0,0,23,23,23,,,,,,,,,,,154.05306720000226,None,155.0874596000067,None,155.0874596000067,None,155.0874596000067,None,155.0874596000067,None,155.0874596000067,None,155.0874596000067,None,155.0874596000067,None,155.0874596000067,None,155.0874596000067,None,155.0874596000067,None,155.0874596000067,None,k,3.090165399975376,155.0874596000067,None,target,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,EGÉR UTCA,stimuli/objects/115a.jpg,object,0,stimuli/objects/115a.jpg,stimuli/scenes/010a.jpg,stimuli/objects/115a.jpg,stimuli/scenes/010b.jpg,stimuli/objects/115b.jpg,dist1,target,dist2,lure,0,0,0,0,0,24,24,44,,,,,,,,,,,158.20322110000416,None,159.21917340002256,None,159.21917340002256,None,159.21917340002256,None,159.21917340002256,None,159.21917340002256,None,159.21917340002256,None,159.21917340002256,None,159.21917340002256,None,159.21917340002256,None,159.21917340002256,None,159.21917340002256,None,f,3.556011100008618,159.21917340002256,None,target,162.72077760001412,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,VIHAR UTCA,stimuli/scenes/110a.jpg,scene,0,stimuli/scenes/110a.jpg,stimuli/scenes/110b.jpg,stimuli/scenes/049a.jpg,stimuli/scenes/110a.jpg,stimuli/scenes/049b.jpg,lure,dist1,target,dist2,0,0,0,0,0,25,25,20,,,,,,,,,,,162.80306299999938,None,163.82224510001834,None,163.82224510001834,None,163.82224510001834,None,163.82224510001834,None,163.82224510001834,None,163.82224510001834,None,163.82224510001834,None,163.82224510001834,None,163.82224510001834,None,163.82224510001834,None,163.82224510001834,None,d,1.9388924000086263,163.82224510001834,None,lure,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,HENTES UTCA,stimuli/objects/103a.jpg,object,0,stimuli/objects/103a.jpg,stimuli/objects/106a.jpg,stimuli/objects/106b.jpg,stimuli/objects/103b.jpg,stimuli/objects/103a.jpg,dist1,dist2,lure,target,0,0,0,0,0,26,26,73,,,,,,,,,,,165.7861283000093,None,166.82319580001058,None,166.82319580001058,None,166.82319580001058,None,166.82319580001058,None,166.82319580001058,None,166.82319580001058,None,166.82319580001058,None,166.82319580001058,None,166.82319580001058,None,166.82319580001058,None,166.82319580001058,None,k,2.6365487999864854,166.82319580001058,None,target,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,MARTINI UTCA,stimuli/scenes/043a.jpg,scene,0,stimuli/scenes/043a.jpg,stimuli/scenes/043b.jpg,stimuli/objects/044a.jpg,stimuli/scenes/043a.jpg,stimuli/objects/044b.jpg,lure,dist1,target,dist2,0,0,0,0,0,27,27,33,,,,,,,,,,,169.48591320001287,None,170.50490610001725,None,170.50490610001725,None,170.50490610001725,None,170.50490610001725,None,170.50490610001725,None,170.50490610001725,None,170.50490610001725,None,170.50490610001725,None,170.50490610001725,None,170.50490610001725,None,170.50490610001725,None,j,3.643050700018648,170.50490610001725,None,target,174.0039241000195,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,TULIPÁN UTCA,stimuli/scenes/013a.jpg,scene,0,stimuli/scenes/013a.jpg,stimuli/scenes/026a.jpg,stimuli/scenes/013a.jpg,stimuli/scenes/013b.jpg,stimuli/scenes/026b.jpg,dist1,target,lure,dist2,0,0,0,0,0,28,28,13,,,,,,,,,,,174.16934220000985,None,175.18817610002588,None,175.18817610002588,None,175.18817610002588,None,175.18817610002588,None,175.18817610002588,None,175.18817610002588,None,175.18817610002588,None,175.18817610002588,None,175.18817610002588,None,175.18817610002588,None,175.18817610002588,None,f,3.2042071000032593,175.18817610002588,None,target,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,FÜGE UTCA,stimuli/objects/110a.jpg,object,0,stimuli/objects/110a.jpg,stimuli/objects/110b.jpg,stimuli/scenes/036a.jpg,stimuli/scenes/036b.jpg,stimuli/objects/110a.jpg,lure,dist1,dist2,target,0,0,0,0,0,29,29,43,,,,,,,,,,,178.41936220001662,None,179.43951070000185,None,179.43951070000185,None,179.43951070000185,None,179.43951070000185,None,179.43951070000185,None,179.43951070000185,None,179.43951070000185,None,179.43951070000185,None,179.43951070000185,None,179.43951070000185,None,179.43951070000185,None,d,1.1819261999917217,179.43951070000185,None,lure,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,CSAVAR UTCA,stimuli/scenes/051a.jpg,scene,0,stimuli/scenes/051a.jpg,stimuli/scenes/051b.jpg,stimuli/scenes/051a.jpg,stimuli/scenes/008b.jpg,stimuli/scenes/008a.jpg,lure,target,dist2,dist1,0,0,0,0,0,30,30,18,,,,,,,,,,,180.65284780002548,None,181.66502040001797,None,181.66502040001797,None,181.66502040001797,None,181.66502040001797,None,181.66502040001797,None,181.66502040001797,None,181.66502040001797,None,181.66502040001797,None,181.66502040001797,None,181.66502040001797,None,181.66502040001797,None,f,2.8698149000119884,181.66502040001797,None,target,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,TOLMÁCS UTCA,stimuli/objects/090a.jpg,object,0,stimuli/objects/090a.jpg,stimuli/objects/090a.jpg,stimuli/objects/109a.jpg,stimuli/objects/090b.jpg,stimuli/objects/109b.jpg,target,dist1,lure,dist2,0,0,0,0,0,31,31,11,,,,,,,,,,,184.55232310001156,None,185.59500520001166,None,185.59500520001166,None,185.59500520001166,None,185.59500520001166,None,185.59500520001166,None,185.59500520001166,None,185.59500520001166,None,185.59500520001166,None,185.59500520001166,None,185.59500520001166,None,185.59500520001166,None,d,2.189995100023225,185.59500520001166,None,target,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,RÁDIÓ UTCA,stimuli/scenes/024a.jpg,scene,2,stimuli/objects/105a.jpg,stimuli/scenes/030a.jpg,stimuli/scenes/030b.jpg,stimuli/objects/105b.jpg,stimuli/objects/105a.jpg,dist1,dist2,lure,target,0,0,0,0,0,32,32,78,,,,,,,,,,,187.80208820002736,None,188.823867900006,None,188.823867900006,None,188.823867900006,None,188.823867900006,None,188.823867900006,None,188.823867900006,None,188.823867900006,None,188.823867900006,None,188.823867900006,None,188.823867900006,None,188.823867900006,None,j,4.698697299987543,188.823867900006,None,lure,192.32070400001248,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,KAKAS UTCA,stimuli/scenes/025a.jpg,scene,0,stimuli/scenes/025a.jpg,stimuli/scenes/025a.jpg,stimuli/objects/103b.jpg,stimuli/scenes/025b.jpg,stimuli/objects/103a.jpg,target,dist2,lure,dist1,0,0,0,0,0,33,33,24,,,,,,,,,,,193.55178030001116,None,194.55660190002527,None,194.55660190002527,None,194.55660190002527,None,194.55660190002527,None,194.55660190002527,None,194.55660190002527,None,194.55660190002527,None,194.55660190002527,None,194.55660190002527,None,194.55660190002527,None,194.55660190002527,None,None,,194.55660190002527,None,invalid,198.05293070001062,199.55335140001262,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,AJÁNDÉK UTCA,stimuli/scenes/118a.jpg,scene,0,stimuli/scenes/118a.jpg,stimuli/scenes/118a.jpg,stimuli/scenes/118b.jpg,stimuli/objects/038a.jpg,stimuli/objects/038b.jpg,target,lure,dist1,dist2,0,0,0,0,0,34,34,60,,,,,,,,,,,199.5691224000184,None,200.60532430000603,None,200.60532430000603,None,200.60532430000603,None,200.60532430000603,None,200.60532430000603,None,200.60532430000603,None,200.60532430000603,None,200.60532430000603,None,200.60532430000603,None,200.60532430000603,None,200.60532430000603,None,d,0.982646400021622,200.60532430000603,None,target,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,RIBIZLI UTCA,stimuli/scenes/106a.jpg,scene,0,stimuli/scenes/106a.jpg,stimuli/scenes/013b.jpg,stimuli/scenes/106a.jpg,stimuli/scenes/106b.jpg,stimuli/scenes/013a.jpg,dist2,target,lure,dist1,0,0,0,0,0,35,35,8,,,,,,,,,,,201.6186454000126,None,202.6333553000004,None,202.6333553000004,None,202.6333553000004,None,202.6333553000004,None,202.6333553000004,None,202.6333553000004,None,202.6333553000004,None,202.6333553000004,None,202.6333553000004,None,202.6333553000004,None,202.6333553000004,None,f,2.5349213000154123,202.6333553000004,None,target,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,NARANCS UTCA,stimuli/scenes/044a.jpg,scene,2,stimuli/objects/016a.jpg,stimuli/scenes/017b.jpg,stimuli/objects/016b.jpg,stimuli/objects/016a.jpg,stimuli/scenes/017a.jpg,dist2,lure,target,dist1,0,0,0,0,0,36,36,7,,,,,,,,,,,205.18511940000462,None,206.20359840002493,None,206.20359840002493,None,206.20359840002493,None,206.20359840002493,None,206.20359840002493,None,206.20359840002493,None,206.20359840002493,None,206.20359840002493,None,206.20359840002493,None,206.20359840002493,None,206.20359840002493,None,j,2.603729700000258,206.20359840002493,None,target,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,HAJÓ UTCA,stimuli/scenes/049a.jpg,scene,0,stimuli/scenes/049a.jpg,stimuli/scenes/099a.jpg,stimuli/scenes/049a.jpg,stimuli/scenes/049b.jpg,stimuli/scenes/099b.jpg,dist1,target,lure,dist2,0,0,0,0,0,37,37,63,,,,,,,,,,,208.83595370000694,None,209.85268190002535,None,209.85268190002535,None,209.85268190002535,None,209.85268190002535,None,209.85268190002535,None,209.85268190002535,None,209.85268190002535,None,209.85268190002535,None,209.85268190002535,None,209.85268190002535,None,209.85268190002535,None,f,2.835935800016159,209.85268190002535,None,target,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,LOVAGLÁS UTCA,stimuli/objects/087a.jpg,object,0,stimuli/objects/087a.jpg,stimuli/scenes/110a.jpg,stimuli/scenes/110b.jpg,stimuli/objects/087b.jpg,stimuli/objects/087a.jpg,dist1,dist2,lure,target,0,0,0,0,0,38,38,39,,,,,,,,,,,212.71902650000993,None,213.74536900001112,None,213.74536900001112,None,213.74536900001112,None,213.74536900001112,None,213.74536900001112,None,213.74536900001112,None,213.74536900001112,None,213.74536900001112,None,213.74536900001112,None,213.74536900001112,None,213.74536900001112,None,k,1.8978919999790378,213.74536900001112,None,target,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,LÉTRA UTCA,stimuli/scenes/053a.jpg,scene,0,stimuli/scenes/053a.jpg,stimuli/scenes/053b.jpg,stimuli/objects/068a.jpg,stimuli/scenes/053a.jpg,stimuli/objects/068b.jpg,lure,dist1,target,dist2,0,0,0,0,0,39,39,28,,,,,,,,,,,215.6688896000269,None,216.69012980000116,None,216.69012980000116,None,216.69012980000116,None,216.69012980000116,None,216.69012980000116,None,216.69012980000116,None,216.69012980000116,None,216.69012980000116,None,216.69012980000116,None,216.69012980000116,None,216.69012980000116,None,j,2.718925199995283,216.69012980000116,None,target,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,LEGELŐ UTCA,stimuli/objects/034a.jpg,object,1,stimuli/objects/065a.jpg,stimuli/objects/067b.jpg,stimuli/objects/065a.jpg,stimuli/objects/067a.jpg,stimuli/objects/065b.jpg,dist2,target,dist1,lure,0,0,0,0,0,40,40,21,,,,,,,,,,,219.43496199999936,None,220.4588633000094,None,220.4588633000094,None,220.4588633000094,None,220.4588633000094,None,220.4588633000094,None,220.4588633000094,None,220.4588633000094,None,220.4588633000094,None,220.4588633000094,None,220.4588633000094,None,220.4588633000094,None,f,2.1064334000111558,220.4588633000094,None,target,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,TERÍTŐ UTCA,stimuli/objects/070a.jpg,object,0,stimuli/objects/070a.jpg,stimuli/objects/070b.jpg,stimuli/objects/070a.jpg,stimuli/objects/030a.jpg,stimuli/objects/030b.jpg,lure,target,dist1,dist2,0,0,0,0,0,41,41,64,,,,,,,,,,,222.58501950002392,None,223.62182940001367,None,223.62182940001367,None,223.62182940001367,None,223.62182940001367,None,223.62182940001367,None,223.62182940001367,None,223.62182940001367,None,223.62182940001367,None,223.62182940001367,None,223.62182940001367,None,223.62182940001367,None,f,2.9006263999908697,223.62182940001367,None,target,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,TOJÁS UTCA,stimuli/objects/003a.jpg,object,0,stimuli/objects/003a.jpg,stimuli/objects/087a.jpg,stimuli/objects/087b.jpg,stimuli/objects/003a.jpg,stimuli/objects/003b.jpg,dist1,dist2,target,lure,0,0,0,0,0,42,42,47,,,,,,,,,,,226.55240280000726,None,227.58898380000028,None,227.58898380000028,None,227.58898380000028,None,227.58898380000028,None,227.58898380000028,None,227.58898380000028,None,227.58898380000028,None,227.58898380000028,None,227.58898380000028,None,227.58898380000028,None,227.58898380000028,None,j,2.191750099998899,227.58898380000028,None,target,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,PÉKSÉG UTCA,stimuli/scenes/105a.jpg,scene,1,stimuli/scenes/089a.jpg,stimuli/scenes/089b.jpg,stimuli/scenes/074b.jpg,stimuli/scenes/074a.jpg,stimuli/scenes/089a.jpg,lure,dist2,dist1,target,0,0,0,0,0,43,43,77,,,,,,,,,,,229.80138000001898,None,230.82170700002462,None,230.82170700002462,None,230.82170700002462,None,230.82170700002462,None,230.82170700002462,None,230.82170700002462,None,230.82170700002462,None,230.82170700002462,None,230.82170700002462,None,230.82170700002462,None,230.82170700002462,None,k,4.546120699989842,230.82170700002462,None,target,234.31902900000568,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,CITROM UTCA,stimuli/scenes/052a.jpg,scene,1,stimuli/scenes/082a.jpg,stimuli/scenes/045b.jpg,stimuli/scenes/082b.jpg,stimuli/scenes/082a.jpg,stimuli/scenes/045a.jpg,dist2,lure,target,dist1,0,0,0,0,0,44,44,55,,,,,,,,,,,235.38522940000985,None,236.39430680000805,None,236.39430680000805,None,236.39430680000805,None,236.39430680000805,None,236.39430680000805,None,236.39430680000805,None,236.39430680000805,None,236.39430680000805,None,236.39430680000805,None,236.39430680000805,None,236.39430680000805,None,d,4.680198899994139,236.39430680000805,None,dist2,239.8856450000021,None,241.10186270001577,None,space,241.10186270001577,None,2.7507142999966163,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,AKÁC UTCA,stimuli/objects/062a.jpg,object,0,stimuli/objects/062a.jpg,stimuli/scenes/053a.jpg,stimuli/scenes/053b.jpg,stimuli/objects/062a.jpg,stimuli/objects/062b.jpg,dist1,dist2,target,lure,0,0,0,0,0,45,45,41,,,,,,,,,,,243.8850774000166,None,244.91412320002564,None,244.91412320002564,None,244.91412320002564,None,244.91412320002564,None,244.91412320002564,None,244.91412320002564,None,244.91412320002564,None,244.91412320002564,None,244.91412320002564,None,244.91412320002564,None,244.91412320002564,None,j,2.4564267999958247,244.91412320002564,None,target,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,KOKTÉL UTCA,stimuli/objects/030a.jpg,object,0,stimuli/objects/030a.jpg,stimuli/objects/030a.jpg,stimuli/objects/030b.jpg,stimuli/scenes/081a.jpg,stimuli/scenes/081b.jpg,target,lure,dist1,dist2,0,0,0,0,0,46,46,35,,,,,,,,,,,247.40181840001605,None,248.43174040000304,None,248.43174040000304,None,248.43174040000304,None,248.43174040000304,None,248.43174040000304,None,248.43174040000304,None,248.43174040000304,None,248.43174040000304,None,248.43174040000304,None,248.43174040000304,None,248.43174040000304,None,d,1.5859186000016052,248.43174040000304,None,target,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,BETON UTCA,stimuli/scenes/095a.jpg,scene,1,stimuli/scenes/080a.jpg,stimuli/scenes/080b.jpg,stimuli/scenes/080a.jpg,stimuli/objects/091a.jpg,stimuli/objects/091b.jpg,lure,target,dist1,dist2,0,0,0,0,0,47,47,14,,,,,,,,,,,250.03484780000872,None,251.05301970001892,None,251.05301970001892,None,251.05301970001892,None,251.05301970001892,None,251.05301970001892,None,251.05301970001892,None,251.05301970001892,None,251.05301970001892,None,251.05301970001892,None,251.05301970001892,None,251.05301970001892,None,j,2.0852805999747943,251.05301970001892,None,dist1,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,FÓKA UTCA,stimuli/objects/106a.jpg,object,0,stimuli/objects/106a.jpg,stimuli/objects/106a.jpg,stimuli/objects/051b.jpg,stimuli/objects/051a.jpg,stimuli/objects/106b.jpg,target,dist2,dist1,lure,0,0,0,0,0,48,48,50,,,,,,,,,,,253.16826670002774,None,254.19354320000275,None,254.19354320000275,None,254.19354320000275,None,254.19354320000275,None,254.19354320000275,None,254.19354320000275,None,254.19354320000275,None,254.19354320000275,None,254.19354320000275,None,254.19354320000275,None,254.19354320000275,None,d,3.482524500024738,254.19354320000275,None,target,257.68532740001683,None,None,None,None,None,None,,,,,,,,,,,,,,ST01_112522,2022-11-25_13h28.27.147,Hippopolis_4AFCT,2021.1.4,60.19849853380518,
