CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,test_resp,plate_updating.started,city_text_updating.started,street_text_updating.started,test_image1.started,test_image2.started,test_image3.started,test_image4.started,button_d.started,button_f.started,button_j.started,button_k.started,key_resp.started,key_resp.keys,key_resp.rt,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,n_targets,n_lures,n_dist1s,n_dist2s,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,participant,date,expName,psychopyVersion,frameRate,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FÜGE UTCA,stimuli/objects/109a.jpg,object,2,stimuli/scenes/104a.jpg,stimuli/scenes/104b.jpg,stimuli/objects/030b.jpg,stimuli/scenes/104a.jpg,stimuli/objects/030a.jpg,lure,dist2,target,dist1,0,0,0,0,0,29,29,9,,,,,,,131.71765347011387,invalid,132.77077180705965,132.77077180705965,132.77077180705965,132.77077180705965,132.77077180705965,132.77077180705965,132.77077180705965,132.77077180705965,132.77077180705965,132.77077180705965,132.77077180705965,132.77077180705965,j,2.0300868656486273,None,132.77077180705965,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,POGÁCSA UTCA,stimuli/objects/093a.jpg,object,1,stimuli/objects/018a.jpg,stimuli/scenes/064a.jpg,stimuli/scenes/064b.jpg,stimuli/objects/018b.jpg,stimuli/objects/018a.jpg,dist1,dist2,lure,target,0,0,0,0,0,30,30,10,,,,,,,134.82509529404342,invalid,135.8811924494803,135.8811924494803,135.8811924494803,135.8811924494803,135.8811924494803,135.8811924494803,135.8811924494803,135.8811924494803,135.8811924494803,135.8811924494803,135.8811924494803,135.8811924494803,k,1.7677464429289103,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LOVAGLÁS UTCA,stimuli/objects/110a.jpg,object,1,stimuli/objects/010a.jpg,stimuli/objects/010b.jpg,stimuli/scenes/007a.jpg,stimuli/objects/010a.jpg,stimuli/scenes/007b.jpg,lure,dist1,target,dist2,0,0,0,0,0,31,31,22,,,,,,,137.67367747798562,invalid,138.70989510416985,138.70989510416985,138.70989510416985,138.70989510416985,138.70989510416985,138.70989510416985,138.70989510416985,138.70989510416985,138.70989510416985,138.70989510416985,138.70989510416985,138.70989510416985,j,1.6911735571920872,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KECSKE UTCA,stimuli/objects/011a.jpg,object,1,stimuli/objects/086a.jpg,stimuli/objects/086b.jpg,stimuli/objects/066a.jpg,stimuli/objects/086a.jpg,stimuli/objects/066b.jpg,lure,dist1,target,dist2,0,0,0,0,0,32,32,64,,,,,,,140.4351520575583,invalid,141.49664766341448,141.49664766341448,141.49664766341448,141.49664766341448,141.49664766341448,141.49664766341448,141.49664766341448,141.49664766341448,141.49664766341448,141.49664766341448,141.49664766341448,141.49664766341448,d,1.7836413569748402,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TÉRKÉP UTCA,stimuli/scenes/061a.jpg,scene,2,stimuli/objects/065a.jpg,stimuli/objects/065a.jpg,stimuli/scenes/060b.jpg,stimuli/scenes/060a.jpg,stimuli/objects/065b.jpg,target,dist2,dist1,lure,0,0,0,0,0,33,33,72,,,,,,,143.30574696324766,invalid,144.3517597373575,144.3517597373575,144.3517597373575,144.3517597373575,144.3517597373575,144.3517597373575,144.3517597373575,144.3517597373575,144.3517597373575,144.3517597373575,144.3517597373575,144.3517597373575,d,1.9844746682792902,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FECSKE UTCA,stimuli/objects/106a.jpg,object,2,stimuli/scenes/051a.jpg,stimuli/scenes/116b.jpg,stimuli/scenes/051b.jpg,stimuli/scenes/116a.jpg,stimuli/scenes/051a.jpg,dist2,lure,dist1,target,0,0,0,0,0,34,34,49,,,,,,,146.35735007748008,invalid,147.42430042289197,147.42430042289197,147.42430042289197,147.42430042289197,147.42430042289197,147.42430042289197,147.42430042289197,147.42430042289197,147.42430042289197,147.42430042289197,147.42430042289197,147.42430042289197,k,2.0802938695997,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KOCKA UTCA,stimuli/scenes/002a.jpg,scene,0,stimuli/scenes/002a.jpg,stimuli/scenes/072a.jpg,stimuli/scenes/002b.jpg,stimuli/scenes/072b.jpg,stimuli/scenes/002a.jpg,dist1,lure,dist2,target,0,0,0,0,0,35,35,73,,,,,,,149.53306278027594,invalid,150.56603567674756,150.56603567674756,150.56603567674756,150.56603567674756,150.56603567674756,150.56603567674756,150.56603567674756,150.56603567674756,150.56603567674756,150.56603567674756,150.56603567674756,150.56603567674756,k,1.674026221036911,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TETŐ UTCA,stimuli/scenes/067a.jpg,scene,2,stimuli/objects/047a.jpg,stimuli/objects/047a.jpg,stimuli/objects/047b.jpg,stimuli/objects/097b.jpg,stimuli/objects/097a.jpg,target,lure,dist2,dist1,0,0,0,0,0,36,36,8,,,,,,,152.2800727635622,invalid,153.3433566559106,153.3433566559106,153.3433566559106,153.3433566559106,153.3433566559106,153.3433566559106,153.3433566559106,153.3433566559106,153.3433566559106,153.3433566559106,153.3433566559106,153.3433566559106,d,2.017121007665992,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,DARU UTCA,stimuli/scenes/035a.jpg,scene,1,stimuli/scenes/080a.jpg,stimuli/scenes/080b.jpg,stimuli/objects/010b.jpg,stimuli/objects/010a.jpg,stimuli/scenes/080a.jpg,lure,dist2,dist1,target,0,0,0,0,0,37,37,41,,,,,,,155.3909508958459,invalid,156.4374559931457,156.4374559931457,156.4374559931457,156.4374559931457,156.4374559931457,156.4374559931457,156.4374559931457,156.4374559931457,156.4374559931457,156.4374559931457,156.4374559931457,156.4374559931457,k,2.2186904698610306,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MANDARIN UTCA,stimuli/scenes/047a.jpg,scene,1,stimuli/scenes/024a.jpg,stimuli/scenes/024a.jpg,stimuli/scenes/024b.jpg,stimuli/scenes/069a.jpg,stimuli/scenes/069b.jpg,target,lure,dist1,dist2,0,0,0,0,0,38,38,60,,,,,,,158.6768553406,invalid,159.7201850619167,159.7201850619167,159.7201850619167,159.7201850619167,159.7201850619167,159.7201850619167,159.7201850619167,159.7201850619167,159.7201850619167,159.7201850619167,159.7201850619167,159.7201850619167,d,1.3201140090823174,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MAJORÁNNA UTCA,stimuli/objects/068a.jpg,object,0,stimuli/objects/068a.jpg,stimuli/objects/068a.jpg,stimuli/scenes/118a.jpg,stimuli/objects/068b.jpg,stimuli/scenes/118b.jpg,target,dist1,lure,dist2,0,0,0,0,0,39,39,57,,,,,,,161.06717178411782,invalid,162.11499461345375,162.11499461345375,162.11499461345375,162.11499461345375,162.11499461345375,162.11499461345375,162.11499461345375,162.11499461345375,162.11499461345375,162.11499461345375,162.11499461345375,162.11499461345375,j,2.4287640918046236,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZŐNYEG UTCA,stimuli/scenes/044a.jpg,scene,0,stimuli/scenes/044a.jpg,stimuli/scenes/044a.jpg,stimuli/scenes/004b.jpg,stimuli/scenes/004a.jpg,stimuli/scenes/044b.jpg,target,dist2,dist1,lure,0,0,0,0,0,40,40,11,,,,,,,164.57285635732114,invalid,165.63174013234675,165.63174013234675,165.63174013234675,165.63174013234675,165.63174013234675,165.63174013234675,165.63174013234675,165.63174013234675,165.63174013234675,165.63174013234675,165.63174013234675,165.63174013234675,d,1.5525682736188173,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,BÚJÓCSKA UTCA,stimuli/objects/025a.jpg,object,2,stimuli/scenes/001a.jpg,stimuli/scenes/096b.jpg,stimuli/scenes/001a.jpg,stimuli/scenes/096a.jpg,stimuli/scenes/001b.jpg,dist2,target,dist1,lure,0,0,0,0,0,41,41,7,,,,,,,167.20673559047282,invalid,168.27347476407886,168.27347476407886,168.27347476407886,168.27347476407886,168.27347476407886,168.27347476407886,168.27347476407886,168.27347476407886,168.27347476407886,168.27347476407886,168.27347476407886,168.27347476407886,f,1.3266977034509182,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TORONY UTCA,stimuli/scenes/059a.jpg,scene,2,stimuli/objects/120a.jpg,stimuli/scenes/104b.jpg,stimuli/objects/120b.jpg,stimuli/scenes/104a.jpg,stimuli/objects/120a.jpg,dist2,lure,dist1,target,0,0,0,0,0,42,42,6,,,,,,,169.62426944635808,invalid,170.67541662417352,170.67541662417352,170.67541662417352,170.67541662417352,170.67541662417352,170.67541662417352,170.67541662417352,170.67541662417352,170.67541662417352,170.67541662417352,170.67541662417352,170.67541662417352,k,2.1721405889838934,None,170.67541662417352,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZILVA UTCA,stimuli/objects/059a.jpg,object,2,stimuli/scenes/070a.jpg,stimuli/scenes/114b.jpg,stimuli/scenes/070a.jpg,stimuli/scenes/070b.jpg,stimuli/scenes/114a.jpg,dist2,target,lure,dist1,0,0,0,0,0,43,43,71,,,,,,,172.87232876755297,invalid,173.9291726499796,173.9291726499796,173.9291726499796,173.9291726499796,173.9291726499796,173.9291726499796,173.9291726499796,173.9291726499796,173.9291726499796,173.9291726499796,173.9291726499796,173.9291726499796,f,2.374229744076729,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZIKLA UTCA,stimuli/objects/077a.jpg,object,1,stimuli/objects/072a.jpg,stimuli/scenes/017b.jpg,stimuli/objects/072a.jpg,stimuli/scenes/017a.jpg,stimuli/objects/072b.jpg,dist2,target,dist1,lure,0,0,0,0,0,44,44,1,,,,,,,176.32183501310647,invalid,177.35827221162617,177.35827221162617,177.35827221162617,177.35827221162617,177.35827221162617,177.35827221162617,177.35827221162617,177.35827221162617,177.35827221162617,177.35827221162617,177.35827221162617,177.35827221162617,f,2.018058069050312,space,,179.40691454336047,179.40691454336047,8.512612348422408,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TISZTÁS UTCA,stimuli/objects/021a.jpg,object,2,stimuli/scenes/029a.jpg,stimuli/objects/018b.jpg,stimuli/scenes/029b.jpg,stimuli/scenes/029a.jpg,stimuli/objects/018a.jpg,dist2,lure,target,dist1,0,0,0,0,0,45,45,67,,,,,,,187.93993969075382,invalid,189.02109432034194,189.02109432034194,189.02109432034194,189.02109432034194,189.02109432034194,189.02109432034194,189.02109432034194,189.02109432034194,189.02109432034194,189.02109432034194,189.02109432034194,189.02109432034194,j,1.5866716783493757,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,EGÉR UTCA,stimuli/objects/013a.jpg,object,1,stimuli/objects/080a.jpg,stimuli/scenes/070a.jpg,stimuli/objects/080a.jpg,stimuli/objects/080b.jpg,stimuli/scenes/070b.jpg,dist1,target,lure,dist2,0,0,0,0,0,46,46,34,,,,,,,190.63890758529305,invalid,191.7037294022739,191.7037294022739,191.7037294022739,191.7037294022739,191.7037294022739,191.7037294022739,191.7037294022739,191.7037294022739,191.7037294022739,191.7037294022739,191.7037294022739,191.7037294022739,f,1.5921858213841915,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MENTA UTCA,stimuli/objects/088a.jpg,object,1,stimuli/objects/054a.jpg,stimuli/scenes/088b.jpg,stimuli/scenes/088a.jpg,stimuli/objects/054b.jpg,stimuli/objects/054a.jpg,dist2,dist1,lure,target,0,0,0,0,0,47,47,26,,,,,,,193.3224408533424,invalid,194.35921766981483,194.35921766981483,194.35921766981483,194.35921766981483,194.35921766981483,194.35921766981483,194.35921766981483,194.35921766981483,194.35921766981483,194.35921766981483,194.35921766981483,194.35921766981483,k,1.5922293625772,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TELEFON UTCA,stimuli/objects/102a.jpg,object,2,stimuli/scenes/004a.jpg,stimuli/objects/057a.jpg,stimuli/scenes/004b.jpg,stimuli/scenes/004a.jpg,stimuli/objects/057b.jpg,dist1,lure,target,dist2,0,0,0,0,0,48,48,66,,,,,,,195.98474171571434,invalid,197.05700996145606,197.05700996145606,197.05700996145606,197.05700996145606,197.05700996145606,197.05700996145606,197.05700996145606,197.05700996145606,197.05700996145606,197.05700996145606,197.05700996145606,197.05700996145606,j,2.526590531691909,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KABÁT UTCA,stimuli/scenes/032a.jpg,scene,1,stimuli/scenes/105a.jpg,stimuli/scenes/105a.jpg,stimuli/scenes/024b.jpg,stimuli/scenes/024a.jpg,stimuli/scenes/105b.jpg,target,dist2,dist1,lure,0,0,0,0,0,49,49,50,,,,,,,199.61591177247465,invalid,200.65263012051582,200.65263012051582,200.65263012051582,200.65263012051582,200.65263012051582,200.65263012051582,200.65263012051582,200.65263012051582,200.65263012051582,200.65263012051582,200.65263012051582,200.65263012051582,k,2.40344475209713,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MÁLNA UTCA,stimuli/scenes/003a.jpg,scene,2,stimuli/objects/115a.jpg,stimuli/objects/115a.jpg,stimuli/objects/115b.jpg,stimuli/objects/086a.jpg,stimuli/objects/086b.jpg,target,lure,dist1,dist2,0,0,0,0,0,50,50,45,,,,,,,203.07247724197805,invalid,204.1229585558176,204.1229585558176,204.1229585558176,204.1229585558176,204.1229585558176,204.1229585558176,204.1229585558176,204.1229585558176,204.1229585558176,204.1229585558176,204.1229585558176,204.1229585558176,d,1.5402676593512297,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KÖTÉNY UTCA,stimuli/scenes/108a.jpg,scene,2,stimuli/objects/066a.jpg,stimuli/objects/072b.jpg,stimuli/objects/072a.jpg,stimuli/objects/066b.jpg,stimuli/objects/066a.jpg,dist2,dist1,lure,target,0,0,0,0,0,51,51,36,,,,,,,205.69144433923066,invalid,206.7310889456421,206.7310889456421,206.7310889456421,206.7310889456421,206.7310889456421,206.7310889456421,206.7310889456421,206.7310889456421,206.7310889456421,206.7310889456421,206.7310889456421,206.7310889456421,k,1.3158491794019938,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ZSÁLYA UTCA,stimuli/objects/034a.jpg,object,2,stimuli/scenes/117a.jpg,stimuli/scenes/117b.jpg,stimuli/scenes/001b.jpg,stimuli/scenes/117a.jpg,stimuli/scenes/001a.jpg,lure,dist2,target,dist1,0,0,0,0,0,52,52,33,,,,,,,208.06887920759618,invalid,209.10781969688833,209.10781969688833,209.10781969688833,209.10781969688833,209.10781969688833,209.10781969688833,209.10781969688833,209.10781969688833,209.10781969688833,209.10781969688833,209.10781969688833,209.10781969688833,j,1.9477420132607222,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KÁRTYA UTCA,stimuli/scenes/079a.jpg,scene,1,stimuli/scenes/094a.jpg,stimuli/scenes/094a.jpg,stimuli/scenes/105a.jpg,stimuli/scenes/105b.jpg,stimuli/scenes/094b.jpg,target,dist1,dist2,lure,0,0,0,0,0,53,53,30,,,,,,,211.07158807478845,invalid,212.15352022089064,212.15352022089064,212.15352022089064,212.15352022089064,212.15352022089064,212.15352022089064,212.15352022089064,212.15352022089064,212.15352022089064,212.15352022089064,212.15352022089064,212.15352022089064,d,1.7180613055825233,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LEPKE UTCA,stimuli/scenes/046a.jpg,scene,0,stimuli/scenes/046a.jpg,stimuli/scenes/094a.jpg,stimuli/scenes/046a.jpg,stimuli/scenes/046b.jpg,stimuli/scenes/094b.jpg,dist1,target,lure,dist2,0,0,0,0,0,54,54,61,,,,,,,213.89593135379255,invalid,214.9321555122733,214.9321555122733,214.9321555122733,214.9321555122733,214.9321555122733,214.9321555122733,214.9321555122733,214.9321555122733,214.9321555122733,214.9321555122733,214.9321555122733,214.9321555122733,f,2.602828461676836,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,BONBON UTCA,stimuli/scenes/022a.jpg,scene,0,stimuli/scenes/022a.jpg,stimuli/scenes/022a.jpg,stimuli/scenes/022b.jpg,stimuli/scenes/018a.jpg,stimuli/scenes/018b.jpg,target,lure,dist1,dist2,0,0,0,0,0,55,55,43,,,,,,,217.5553274154663,invalid,218.59491915255785,218.59491915255785,218.59491915255785,218.59491915255785,218.59491915255785,218.59491915255785,218.59491915255785,218.59491915255785,218.59491915255785,218.59491915255785,218.59491915255785,218.59491915255785,d,1.2288774847984314,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FOGÓ UTCA,stimuli/scenes/072a.jpg,scene,0,stimuli/scenes/072a.jpg,stimuli/scenes/072b.jpg,stimuli/scenes/072a.jpg,stimuli/objects/104b.jpg,stimuli/objects/104a.jpg,lure,target,dist2,dist1,0,0,0,0,0,56,56,70,,,,,,,219.85302802175283,invalid,220.88981136865914,220.88981136865914,220.88981136865914,220.88981136865914,220.88981136865914,220.88981136865914,220.88981136865914,220.88981136865914,220.88981136865914,220.88981136865914,220.88981136865914,220.88981136865914,d,1.4296062979847193,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PETREZSELYEM UTCA,stimuli/objects/090a.jpg,object,1,stimuli/objects/040a.jpg,stimuli/objects/040a.jpg,stimuli/objects/053a.jpg,stimuli/objects/053b.jpg,stimuli/objects/040b.jpg,target,dist1,dist2,lure,0,0,0,0,0,57,57,16,,,,,,,222.34760686941445,invalid,223.3931808117777,223.3931808117777,223.3931808117777,223.3931808117777,223.3931808117777,223.3931808117777,223.3931808117777,223.3931808117777,223.3931808117777,223.3931808117777,223.3931808117777,223.3931808117777,d,2.381724376231432,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MOTOR UTCA,stimuli/objects/111a.jpg,object,1,stimuli/objects/100a.jpg,stimuli/objects/055a.jpg,stimuli/objects/100b.jpg,stimuli/objects/100a.jpg,stimuli/objects/055b.jpg,dist1,lure,target,dist2,0,0,0,0,0,58,58,55,,,,,,,225.80532026290894,invalid,226.86060102656484,226.86060102656484,226.86060102656484,226.86060102656484,226.86060102656484,226.86060102656484,226.86060102656484,226.86060102656484,226.86060102656484,226.86060102656484,226.86060102656484,226.86060102656484,j,2.5946517921984196,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KIFLI UTCA,stimuli/scenes/006a.jpg,scene,0,stimuli/scenes/006a.jpg,stimuli/scenes/006a.jpg,stimuli/scenes/006b.jpg,stimuli/scenes/014b.jpg,stimuli/scenes/014a.jpg,target,lure,dist2,dist1,0,0,0,0,0,59,59,62,,,,,,,229.48020693287253,invalid,230.53750488348305,230.53750488348305,230.53750488348305,230.53750488348305,230.53750488348305,230.53750488348305,230.53750488348305,230.53750488348305,230.53750488348305,230.53750488348305,230.53750488348305,230.53750488348305,d,2.9175641294568777,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZÖCSKE UTCA,stimuli/objects/057a.jpg,object,0,stimuli/objects/057a.jpg,stimuli/objects/057b.jpg,stimuli/objects/057a.jpg,stimuli/scenes/045b.jpg,stimuli/scenes/045a.jpg,lure,target,dist2,dist1,0,0,0,0,0,60,60,14,,,,,,,233.47123470902443,invalid,234.52709923125803,234.52709923125803,234.52709923125803,234.52709923125803,234.52709923125803,234.52709923125803,234.52709923125803,234.52709923125803,234.52709923125803,234.52709923125803,234.52709923125803,234.52709923125803,f,1.7446399126201868,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LEGELŐ UTCA,stimuli/scenes/012a.jpg,scene,1,stimuli/scenes/014a.jpg,stimuli/scenes/014b.jpg,stimuli/objects/016b.jpg,stimuli/scenes/014a.jpg,stimuli/objects/016a.jpg,lure,dist2,target,dist1,0,0,0,0,0,61,61,65,,,,,,,236.28813062794507,invalid,237.35619406588376,237.35619406588376,237.35619406588376,237.35619406588376,237.35619406588376,237.35619406588376,237.35619406588376,237.35619406588376,237.35619406588376,237.35619406588376,237.35619406588376,237.35619406588376,j,1.8749786466360092,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SIVATAG UTCA,stimuli/scenes/085a.jpg,scene,2,stimuli/objects/038a.jpg,stimuli/objects/012b.jpg,stimuli/objects/038a.jpg,stimuli/objects/038b.jpg,stimuli/objects/012a.jpg,dist2,target,lure,dist1,0,0,0,0,0,62,62,35,,,,,,,239.25828178972006,invalid,240.3461653534323,240.3461653534323,240.3461653534323,240.3461653534323,240.3461653534323,240.3461653534323,240.3461653534323,240.3461653534323,240.3461653534323,240.3461653534323,240.3461653534323,240.3461653534323,f,2.1970198564231396,None,,,,,,,,,,,,,,pilot1,2022-10-14_15h29.51.521,Hippopolis_4AFCT,2022.2.2,60.00903258085784,
