CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,learning_instructions_text.started,learning_instructions_text.stopped,intro_key.keys,intro_key.rt,intro_key.started,intro_key.stopped,cityname_text.started,cityname_text.stopped,city_image.started,city_image.stopped,fx_cross.started,fx_cross.stopped,plate.started,plate.stopped,city_text.started,city_text.stopped,street_text.started,street_text.stopped,learning_image.started,learning_image.stopped,short_break_text.started,short_break_text.stopped,short_break_key.keys,short_break_key.started,short_break_key.stopped,short_break_key.rt,test_text.started,test_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,plate_test.started,plate_test.stopped,city_text_test.started,city_text_test.stopped,street_text_test.started,street_text_test.stopped,test_question.started,test_question.stopped,test_key_resp.keys,test_key_resp.started,test_key_resp.stopped,button_image.started,button_image.stopped,plate_verbal.started,plate_verbal.stopped,street_text_verbal.started,street_text_verbal.stopped,city_text_verbal.started,city_text_verbal.stopped,question_verbal.started,question_verbal.stopped,verbal_test_key_resp.keys,verbal_test_key_resp.started,verbal_test_key_resp.stopped,test_key_resp.rt,verbal_test_key_resp.rt,n_remembered,break_text.started,break_text.stopped,break_key_resp.keys,break_key_resp.rt,break_key_resp.started,break_key_resp.stopped,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.702598399977433,None,space,29.35460880000028,26.702598399977433,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,KÓKUSZ UTCA,stimuli/objects/076a.jpg,object,0,stimuli/objects/076a.jpg,stimuli/objects/090a.jpg,stimuli/objects/076a.jpg,stimuli/objects/076b.jpg,stimuli/objects/090b.jpg,dist1,target,lure,dist2,0,0,0,0,0,0,0,10,,,,,,,,,,,56.18042069999501,None,56.18042069999501,None,59.12286089998088,None,60.13770159997512,None,60.13770159997512,None,60.13770159997512,None,60.13770159997512,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,MENTA UTCA,stimuli/objects/104a.jpg,object,1,stimuli/objects/092a.jpg,stimuli/objects/092a.jpg,stimuli/scenes/080b.jpg,stimuli/objects/092b.jpg,stimuli/scenes/080a.jpg,target,dist2,lure,dist1,0,0,0,0,0,1,1,70,,,,,,,,,,,,,,,63.101422999985516,None,64.11188379998202,None,64.11188379998202,None,64.11188379998202,None,64.11188379998202,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,TOBOZ UTCA,stimuli/objects/057a.jpg,object,0,stimuli/objects/057a.jpg,stimuli/objects/057a.jpg,stimuli/objects/057b.jpg,stimuli/objects/110b.jpg,stimuli/objects/110a.jpg,target,lure,dist2,dist1,0,0,0,0,0,2,2,22,,,,,,,,,,,,,,,67.1173165999935,None,68.13138320000144,None,68.13138320000144,None,68.13138320000144,None,68.13138320000144,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,SZALVÉTA UTCA,stimuli/objects/011a.jpg,object,0,stimuli/objects/011a.jpg,stimuli/objects/013b.jpg,stimuli/objects/011a.jpg,stimuli/objects/011b.jpg,stimuli/objects/013a.jpg,dist2,target,lure,dist1,0,0,0,0,0,3,3,46,,,,,,,,,,,,,,,71.13385600000038,None,72.14974609998171,None,72.14974609998171,None,72.14974609998171,None,72.14974609998171,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,RÁDIÓ UTCA,stimuli/scenes/024a.jpg,scene,2,stimuli/objects/105a.jpg,stimuli/scenes/030a.jpg,stimuli/scenes/030b.jpg,stimuli/objects/105b.jpg,stimuli/objects/105a.jpg,dist1,dist2,lure,target,0,0,0,0,0,4,4,78,,,,,,,,,,,,,,,75.15044889997807,None,76.17062669998268,None,76.17062669998268,None,76.17062669998268,None,76.17062669998268,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,BÚJÓCSKA UTCA,stimuli/scenes/047a.jpg,scene,0,stimuli/scenes/047a.jpg,stimuli/scenes/047a.jpg,stimuli/objects/072a.jpg,stimuli/objects/072b.jpg,stimuli/scenes/047b.jpg,target,dist1,dist2,lure,0,0,0,0,0,5,5,9,,,,,,,,,,,,,,,79.16718089999631,None,80.18220809998456,None,80.18220809998456,None,80.18220809998456,None,80.18220809998456,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,LOVAGLÁS UTCA,stimuli/objects/087a.jpg,object,0,stimuli/objects/087a.jpg,stimuli/scenes/110a.jpg,stimuli/scenes/110b.jpg,stimuli/objects/087b.jpg,stimuli/objects/087a.jpg,dist1,dist2,lure,target,0,0,0,0,0,6,6,39,,,,,,,,,,,,,,,83.18420540000079,None,84.20085019999533,None,84.20085019999533,None,84.20085019999533,None,84.20085019999533,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,BETON UTCA,stimuli/scenes/095a.jpg,scene,1,stimuli/scenes/080a.jpg,stimuli/scenes/080b.jpg,stimuli/scenes/080a.jpg,stimuli/objects/091a.jpg,stimuli/objects/091b.jpg,lure,target,dist1,dist2,0,0,0,0,0,7,7,14,,,,,,,,,,,,,,,87.2004665999848,None,88.219835099997,None,88.219835099997,None,88.219835099997,None,88.219835099997,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,KÁRTYA UTCA,stimuli/objects/038a.jpg,object,0,stimuli/objects/038a.jpg,stimuli/objects/038b.jpg,stimuli/scenes/035b.jpg,stimuli/scenes/035a.jpg,stimuli/objects/038a.jpg,lure,dist2,dist1,target,0,0,0,0,0,8,8,69,,,,,,,,,,,,,,,91.21691399998963,None,92.2403287999914,None,92.2403287999914,None,92.2403287999914,None,92.2403287999914,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,KOKTÉL UTCA,stimuli/objects/030a.jpg,object,0,stimuli/objects/030a.jpg,stimuli/objects/030a.jpg,stimuli/objects/030b.jpg,stimuli/scenes/081a.jpg,stimuli/scenes/081b.jpg,target,lure,dist1,dist2,0,0,0,0,0,9,9,35,,,,,,,,,,,,,,,95.23394779997761,None,96.25093859998742,None,96.25093859998742,None,96.25093859998742,None,96.25093859998742,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,LÉPCSŐ UTCA,stimuli/scenes/023a.jpg,scene,1,stimuli/scenes/120a.jpg,stimuli/scenes/089a.jpg,stimuli/scenes/120b.jpg,stimuli/scenes/120a.jpg,stimuli/scenes/089b.jpg,dist1,lure,target,dist2,0,0,0,0,0,10,10,0,,,,,,,,,,,,,,,99.2503391999926,None,100.25934550000238,None,100.25934550000238,None,100.25934550000238,None,100.25934550000238,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,PÉKSÉG UTCA,stimuli/scenes/105a.jpg,scene,1,stimuli/scenes/089a.jpg,stimuli/scenes/089b.jpg,stimuli/scenes/074b.jpg,stimuli/scenes/074a.jpg,stimuli/scenes/089a.jpg,lure,dist2,dist1,target,0,0,0,0,0,11,11,77,,,,,,,,,,,,,,,103.2671964999754,None,104.27482819999568,None,104.27482819999568,None,104.27482819999568,None,104.27482819999568,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,RIBIZLI UTCA,stimuli/scenes/106a.jpg,scene,0,stimuli/scenes/106a.jpg,stimuli/scenes/013b.jpg,stimuli/scenes/106a.jpg,stimuli/scenes/106b.jpg,stimuli/scenes/013a.jpg,dist2,target,lure,dist1,0,0,0,0,0,12,12,8,,,,,,,,,,,,,,,107.28328689999762,None,108.29170479997993,None,108.29170479997993,None,108.29170479997993,None,108.29170479997993,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,BONBON UTCA,stimuli/scenes/102a.jpg,scene,2,stimuli/objects/058a.jpg,stimuli/scenes/097a.jpg,stimuli/objects/058b.jpg,stimuli/objects/058a.jpg,stimuli/scenes/097b.jpg,dist1,lure,target,dist2,0,0,0,0,0,13,13,54,,,,,,,,,,,,,,,111.29987499999697,None,112.31010629999219,None,112.31010629999219,None,112.31010629999219,None,112.31010629999219,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,MÁRVÁNY UTCA,stimuli/scenes/081a.jpg,scene,0,stimuli/scenes/081a.jpg,stimuli/scenes/051a.jpg,stimuli/scenes/051b.jpg,stimuli/scenes/081b.jpg,stimuli/scenes/081a.jpg,dist1,dist2,lure,target,0,0,0,0,0,14,14,48,,,,,,,,,,,,,,,115.3169963999826,None,116.33029969999916,None,116.33029969999916,None,116.33029969999916,None,116.33029969999916,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,ÁRNYÉK UTCA,stimuli/objects/033a.jpg,object,0,stimuli/objects/033a.jpg,stimuli/objects/070a.jpg,stimuli/objects/070b.jpg,stimuli/objects/033a.jpg,stimuli/objects/033b.jpg,dist1,dist2,target,lure,0,0,0,0,0,15,15,2,,,,,,,,,,,,,,,119.33357200000319,None,120.34842939997907,None,120.34842939997907,None,120.34842939997907,None,120.34842939997907,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,KAKAS UTCA,stimuli/scenes/025a.jpg,scene,0,stimuli/scenes/025a.jpg,stimuli/scenes/025a.jpg,stimuli/objects/103b.jpg,stimuli/scenes/025b.jpg,stimuli/objects/103a.jpg,target,dist2,lure,dist1,0,0,0,0,0,16,16,24,,,,,,,,,,,,,,,123.3501469999901,None,124.36654699998326,None,124.36654699998326,None,124.36654699998326,None,124.36654699998326,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,HERNYÓ UTCA,stimuli/objects/109a.jpg,object,0,stimuli/objects/109a.jpg,stimuli/scenes/061b.jpg,stimuli/objects/109b.jpg,stimuli/scenes/061a.jpg,stimuli/objects/109a.jpg,dist2,lure,dist1,target,0,0,0,0,0,17,17,31,,,,,,,,,,,,,,,127.36694989999523,None,128.38410049999948,None,128.38410049999948,None,128.38410049999948,None,128.38410049999948,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,KULLANCS UTCA,stimuli/objects/040a.jpg,object,2,stimuli/scenes/109a.jpg,stimuli/objects/016a.jpg,stimuli/objects/016b.jpg,stimuli/scenes/109b.jpg,stimuli/scenes/109a.jpg,dist1,dist2,lure,target,0,0,0,0,0,18,18,67,,,,,,,,,,,,,,,131.3834319000016,None,132.39931059998344,None,132.39931059998344,None,132.39931059998344,None,132.39931059998344,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,MOTOR UTCA,stimuli/scenes/083a.jpg,scene,0,stimuli/scenes/083a.jpg,stimuli/objects/084b.jpg,stimuli/objects/084a.jpg,stimuli/scenes/083a.jpg,stimuli/scenes/083b.jpg,dist2,dist1,target,lure,0,0,0,0,0,19,19,58,,,,,,,,,,,,,,,135.40005029999884,None,136.4150647999777,None,136.4150647999777,None,136.4150647999777,None,136.4150647999777,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,FOGAS UTCA,stimuli/scenes/019a.jpg,scene,0,stimuli/scenes/019a.jpg,stimuli/scenes/019b.jpg,stimuli/objects/098a.jpg,stimuli/objects/098b.jpg,stimuli/scenes/019a.jpg,lure,dist1,dist2,target,0,0,0,0,0,20,20,23,,,,,,,,,,,,,,,139.41652619998786,None,140.42111579998164,None,140.42111579998164,None,140.42111579998164,None,140.42111579998164,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,SZILVA UTCA,stimuli/scenes/090a.jpg,scene,0,stimuli/scenes/090a.jpg,stimuli/scenes/065a.jpg,stimuli/scenes/065b.jpg,stimuli/scenes/090a.jpg,stimuli/scenes/090b.jpg,dist1,dist2,target,lure,0,0,0,0,0,21,21,16,,,,,,,,,,,,,,,143.4332811999775,None,144.44001099999878,None,144.44001099999878,None,144.44001099999878,None,144.44001099999878,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,PETÁRDA UTCA,stimuli/objects/006a.jpg,object,1,stimuli/objects/100a.jpg,stimuli/objects/100a.jpg,stimuli/objects/100b.jpg,stimuli/scenes/082a.jpg,stimuli/scenes/082b.jpg,target,lure,dist1,dist2,0,0,0,0,0,22,22,3,,,,,,,,,,,,,,,147.44934869999997,None,148.47288220000337,None,148.47288220000337,None,148.47288220000337,None,148.47288220000337,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,POLIP UTCA,stimuli/scenes/099a.jpg,scene,0,stimuli/scenes/099a.jpg,stimuli/scenes/099b.jpg,stimuli/scenes/090b.jpg,stimuli/scenes/090a.jpg,stimuli/scenes/099a.jpg,lure,dist2,dist1,target,0,0,0,0,0,23,23,4,,,,,,,,,,,,,,,151.46636019999278,None,152.48195339998347,None,152.48195339998347,None,152.48195339998347,None,152.48195339998347,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,FÉNYKÉP UTCA,stimuli/scenes/075a.jpg,scene,0,stimuli/scenes/075a.jpg,stimuli/scenes/075a.jpg,stimuli/scenes/047a.jpg,stimuli/scenes/075b.jpg,stimuli/scenes/047b.jpg,target,dist1,lure,dist2,0,0,0,0,0,24,24,52,,,,,,,,,,,,,,,155.48300639999798,None,156.49553059999016,None,156.49553059999016,None,156.49553059999016,None,156.49553059999016,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,POGÁCSA UTCA,stimuli/objects/018a.jpg,object,2,stimuli/scenes/041a.jpg,stimuli/scenes/079b.jpg,stimuli/scenes/041b.jpg,stimuli/scenes/079a.jpg,stimuli/scenes/041a.jpg,dist2,lure,dist1,target,0,0,0,0,0,25,25,56,,,,,,,,,,,,,,,159.49911139998585,None,160.50776759997825,None,160.50776759997825,None,160.50776759997825,None,160.50776759997825,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,KÖNYVTÁR UTCA,stimuli/scenes/008a.jpg,scene,0,stimuli/scenes/008a.jpg,stimuli/scenes/106b.jpg,stimuli/scenes/106a.jpg,stimuli/scenes/008a.jpg,stimuli/scenes/008b.jpg,dist2,dist1,target,lure,0,0,0,0,0,26,26,51,,,,,,,,,,,,,,,163.5156386999879,None,164.53174409997882,None,164.53174409997882,None,164.53174409997882,None,164.53174409997882,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,KRÉTA UTCA,stimuli/objects/093a.jpg,object,0,stimuli/objects/093a.jpg,stimuli/objects/003a.jpg,stimuli/objects/003b.jpg,stimuli/objects/093b.jpg,stimuli/objects/093a.jpg,dist1,dist2,lure,target,0,0,0,0,0,27,27,53,,,,,,,,,,,,,,,167.53272409999045,None,168.54918959998759,None,168.54918959998759,None,168.54918959998759,None,168.54918959998759,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,SZŐLŐ UTCA,stimuli/objects/098a.jpg,object,0,stimuli/objects/098a.jpg,stimuli/scenes/038b.jpg,stimuli/scenes/038a.jpg,stimuli/objects/098b.jpg,stimuli/objects/098a.jpg,dist2,dist1,lure,target,0,0,0,0,0,28,28,57,,,,,,,,,,,,,,,171.5492979999981,None,172.56111769998097,None,172.56111769998097,None,172.56111769998097,None,172.56111769998097,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,BOLYGÓ UTCA,stimuli/scenes/039a.jpg,scene,0,stimuli/scenes/039a.jpg,stimuli/scenes/025b.jpg,stimuli/scenes/039b.jpg,stimuli/scenes/039a.jpg,stimuli/scenes/025a.jpg,dist2,lure,target,dist1,0,0,0,0,0,29,29,79,,,,,,,,,,,,,,,175.56547579998733,None,176.5732914999826,None,176.5732914999826,None,176.5732914999826,None,176.5732914999826,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,TÜKÖR UTCA,stimuli/scenes/093a.jpg,scene,0,stimuli/scenes/093a.jpg,stimuli/scenes/093b.jpg,stimuli/scenes/093a.jpg,stimuli/scenes/104b.jpg,stimuli/scenes/104a.jpg,lure,target,dist2,dist1,0,0,0,0,0,30,30,27,,,,,,,,,,,,,,,179.58206210000208,None,180.6064500999928,None,180.6064500999928,None,180.6064500999928,None,180.6064500999928,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,KESZTYŰ UTCA,stimuli/objects/118a.jpg,object,2,stimuli/scenes/017a.jpg,stimuli/scenes/017a.jpg,stimuli/scenes/017b.jpg,stimuli/objects/058b.jpg,stimuli/objects/058a.jpg,target,lure,dist2,dist1,0,0,0,0,0,31,31,36,,,,,,,,,,,,,,,183.59917439997662,None,184.61227519999375,None,184.61227519999375,None,184.61227519999375,None,184.61227519999375,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,LIGET UTCA,stimuli/scenes/061a.jpg,scene,0,stimuli/scenes/061a.jpg,stimuli/scenes/061b.jpg,stimuli/objects/025a.jpg,stimuli/objects/025b.jpg,stimuli/scenes/061a.jpg,lure,dist1,dist2,target,0,0,0,0,0,32,32,25,,,,,,,,,,,,,,,187.61566119999043,None,188.62879389998852,None,188.62879389998852,None,188.62879389998852,None,188.62879389998852,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,ZÁSZLÓ UTCA,stimuli/objects/050a.jpg,object,1,stimuli/objects/067a.jpg,stimuli/objects/065b.jpg,stimuli/objects/065a.jpg,stimuli/objects/067a.jpg,stimuli/objects/067b.jpg,dist2,dist1,target,lure,0,0,0,0,0,33,33,71,,,,,,,,,,,,,,,191.63241579997703,None,192.6468082999927,None,192.6468082999927,None,192.6468082999927,None,192.6468082999927,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
Camponello,stimuli/subj_files/ST01_112522_cityB.csv,./stimuli/hallstatt.jpg,./stimuli/street_plate2.png,PÁFRÁNY UTCA,stimuli/scenes/035a.jpg,scene,0,stimuli/scenes/035a.jpg,stimuli/objects/075a.jpg,stimuli/scenes/035a.jpg,stimuli/objects/075b.jpg,stimuli/scenes/035b.jpg,dist1,target,dist2,lure,0,0,0,0,0,34,34,12,,,,,,,,,,,,,,,195.64895139998407,None,196.65772069999366,None,196.65772069999366,None,196.65772069999366,None,196.65772069999366,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112522,2022-11-25_12h23.23.259,Hippopolis_Learning,2021.1.4,60.18538301655544,
