CityName,StimuliFile,CityImage,StreetSign,VideoFile,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate.started,city_text.started,street_text.started,fx_cross_prediction.started,plate_updating.started,city_text_updating.started,street_text_updating.started,updating_image.started,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,participant,date,expName,psychopyVersion,frameRate,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,ASZTAL UTCA,stimuli/objects/103a.jpg,object,2,stimuli/scenes/067a.jpg,stimuli/scenes/067b.jpg,stimuli/scenes/021b.jpg,stimuli/scenes/067a.jpg,stimuli/scenes/021a.jpg,lure,dist2,target,dist1,0,0,0,0,0,11,11,36,,,,,,,137.92844302766025,138.95943263731897,138.95943263731897,138.95943263731897,138.95943263731897,141.96502359956503,141.96502359956503,141.96502359956503,141.96502359956503,None,,,,,,,,,,ST04_112822,2022-11-29_16h02.57.952,Hippopolis_Updating,2022.2.2,59.80666928505368,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,HARMONIKA UTCA,stimuli/scenes/016a.jpg,scene,1,stimuli/scenes/097a.jpg,stimuli/objects/080a.jpg,stimuli/objects/080b.jpg,stimuli/scenes/097b.jpg,stimuli/scenes/097a.jpg,dist1,dist2,lure,target,0,0,0,0,0,12,12,62,,,,,,,143.93566832877696,144.9646329768002,144.9646329768002,144.9646329768002,144.9646329768002,147.96668686158955,147.96668686158955,147.96668686158955,147.96668686158955,None,,,,,,,,,,ST04_112822,2022-11-29_16h02.57.952,Hippopolis_Updating,2022.2.2,59.80666928505368,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KERET UTCA,stimuli/scenes/093a.jpg,scene,0,stimuli/scenes/093a.jpg,stimuli/scenes/098a.jpg,stimuli/scenes/093b.jpg,stimuli/scenes/098b.jpg,stimuli/scenes/093a.jpg,dist1,lure,dist2,target,0,0,0,0,0,13,13,40,,,,,,,149.9366955831647,150.9630023688078,150.9630023688078,150.9630023688078,150.9630023688078,153.9756248742342,153.9756248742342,153.9756248742342,153.9756248742342,None,,,,,,,,,,ST04_112822,2022-11-29_16h02.57.952,Hippopolis_Updating,2022.2.2,59.80666928505368,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,CITROM UTCA,stimuli/objects/095a.jpg,object,0,stimuli/objects/095a.jpg,stimuli/objects/044b.jpg,stimuli/objects/095a.jpg,stimuli/objects/095b.jpg,stimuli/objects/044a.jpg,dist2,target,lure,dist1,0,0,0,0,0,14,14,71,,,,,,,155.95061964914203,156.98375240527093,156.98375240527093,156.98375240527093,156.98375240527093,159.97480786032975,159.97480786032975,159.97480786032975,159.97480786032975,None,,,,,,,,,,ST04_112822,2022-11-29_16h02.57.952,Hippopolis_Updating,2022.2.2,59.80666928505368,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,RÓZSA UTCA,stimuli/objects/021a.jpg,object,0,stimuli/objects/021a.jpg,stimuli/objects/021a.jpg,stimuli/objects/021b.jpg,stimuli/objects/114a.jpg,stimuli/objects/114b.jpg,target,lure,dist1,dist2,0,0,0,0,0,15,15,8,,,,,,,161.958703327924,162.97894175723195,162.97894175723195,162.97894175723195,162.97894175723195,165.99480992555618,165.99480992555618,165.99480992555618,165.99480992555618,None,162.97894175723195,,,,,,,,,ST04_112822,2022-11-29_16h02.57.952,Hippopolis_Updating,2022.2.2,59.80666928505368,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,FOGAS UTCA,stimuli/objects/081a.jpg,object,1,stimuli/objects/119a.jpg,stimuli/scenes/040b.jpg,stimuli/objects/119a.jpg,stimuli/objects/119b.jpg,stimuli/scenes/040a.jpg,dist2,target,lure,dist1,0,0,0,0,0,16,16,48,,,,,,,167.97464271634817,168.99714962765574,168.99714962765574,168.99714962765574,168.99714962765574,172.02133379504085,172.02133379504085,172.02133379504085,172.02133379504085,None,,,,,,,,,,ST04_112822,2022-11-29_16h02.57.952,Hippopolis_Updating,2022.2.2,59.80666928505368,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,VÁSÁR UTCA,stimuli/scenes/118a.jpg,scene,0,stimuli/scenes/118a.jpg,stimuli/objects/033a.jpg,stimuli/scenes/118b.jpg,stimuli/objects/033b.jpg,stimuli/scenes/118a.jpg,dist1,lure,dist2,target,0,0,0,0,0,17,17,64,,,,,,,173.97921171225607,175.00670467689633,175.00670467689633,175.00670467689633,175.00670467689633,178.01134520210326,178.01134520210326,178.01134520210326,178.01134520210326,None,,,,,,,,,,ST04_112822,2022-11-29_16h02.57.952,Hippopolis_Updating,2022.2.2,59.80666928505368,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TELEP UTCA,stimuli/objects/074a.jpg,object,1,stimuli/objects/036a.jpg,stimuli/scenes/044b.jpg,stimuli/objects/036a.jpg,stimuli/objects/036b.jpg,stimuli/scenes/044a.jpg,dist2,target,lure,dist1,0,0,0,0,0,18,18,9,,,,,,,179.99459813162684,181.0163651574403,181.0163651574403,181.0163651574403,181.0163651574403,184.0215825997293,184.0215825997293,184.0215825997293,184.0215825997293,None,,,,,,,,,,ST04_112822,2022-11-29_16h02.57.952,Hippopolis_Updating,2022.2.2,59.80666928505368,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TIGRIS UTCA,stimuli/objects/041a.jpg,object,2,stimuli/scenes/086a.jpg,stimuli/scenes/086b.jpg,stimuli/scenes/024a.jpg,stimuli/scenes/024b.jpg,stimuli/scenes/086a.jpg,lure,dist1,dist2,target,0,0,0,0,0,19,19,57,,,,,,,186.00858968682587,187.03327177464962,187.03327177464962,187.03327177464962,187.03327177464962,190.03969405777752,190.03969405777752,190.03969405777752,190.03969405777752,None,,,,,,,,,,ST04_112822,2022-11-29_16h02.57.952,Hippopolis_Updating,2022.2.2,59.80666928505368,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,CSAVAR UTCA,stimuli/scenes/106a.jpg,scene,2,stimuli/objects/056a.jpg,stimuli/objects/056a.jpg,stimuli/objects/056b.jpg,stimuli/objects/107b.jpg,stimuli/objects/107a.jpg,target,lure,dist2,dist1,0,0,0,0,0,20,20,26,,,,,,,192.00890598073602,193.03313244506717,193.03313244506717,193.03313244506717,193.03313244506717,196.04933090135455,196.04933090135455,196.04933090135455,196.04933090135455,None,,,,,,,,,,ST04_112822,2022-11-29_16h02.57.952,Hippopolis_Updating,2022.2.2,59.80666928505368,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,MOCSÁR UTCA,stimuli/objects/031a.jpg,object,1,stimuli/objects/092a.jpg,stimuli/scenes/070b.jpg,stimuli/scenes/070a.jpg,stimuli/objects/092a.jpg,stimuli/objects/092b.jpg,dist2,dist1,target,lure,0,0,0,0,0,21,21,31,,,,,,,198.0208424050361,199.0502993762493,199.0502993762493,199.0502993762493,199.0502993762493,202.04333096556365,202.04333096556365,202.04333096556365,202.04333096556365,None,,,,,,,,,,ST04_112822,2022-11-29_16h02.57.952,Hippopolis_Updating,2022.2.2,59.80666928505368,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,FOLYÓ UTCA,stimuli/objects/044a.jpg,object,0,stimuli/objects/044a.jpg,stimuli/objects/044a.jpg,stimuli/objects/044b.jpg,stimuli/objects/014b.jpg,stimuli/objects/014a.jpg,target,lure,dist2,dist1,0,0,0,0,0,22,22,33,,,,,,,204.02480773627758,205.05120844766498,205.05120844766498,205.05120844766498,205.05120844766498,208.0592097081244,208.0592097081244,208.0592097081244,208.0592097081244,None,,,,,,,,,,ST04_112822,2022-11-29_16h02.57.952,Hippopolis_Updating,2022.2.2,59.80666928505368,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,BETON UTCA,stimuli/scenes/041a.jpg,scene,2,stimuli/objects/079a.jpg,stimuli/scenes/067b.jpg,stimuli/scenes/067a.jpg,stimuli/objects/079b.jpg,stimuli/objects/079a.jpg,dist2,dist1,lure,target,0,0,0,0,0,23,23,47,,,,,,,210.0261926483363,211.05622902326286,211.05622902326286,211.05622902326286,211.05622902326286,214.06626364402473,214.06626364402473,214.06626364402473,214.06626364402473,None,,,,,,,,,,ST04_112822,2022-11-29_16h02.57.952,Hippopolis_Updating,2022.2.2,59.80666928505368,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,MARTINI UTCA,stimuli/objects/026a.jpg,object,2,stimuli/scenes/058a.jpg,stimuli/objects/088a.jpg,stimuli/objects/088b.jpg,stimuli/scenes/058b.jpg,stimuli/scenes/058a.jpg,dist1,dist2,lure,target,0,0,0,0,0,24,24,13,,,,,,,216.04149198532104,217.06760968081653,217.06760968081653,217.06760968081653,217.06760968081653,220.06784044764936,220.06784044764936,220.06784044764936,220.06784044764936,None,,,,,,,,,,ST04_112822,2022-11-29_16h02.57.952,Hippopolis_Updating,2022.2.2,59.80666928505368,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KUTYA UTCA,stimuli/objects/065a.jpg,object,2,stimuli/scenes/024a.jpg,stimuli/scenes/109b.jpg,stimuli/scenes/024b.jpg,stimuli/scenes/024a.jpg,stimuli/scenes/109a.jpg,dist2,lure,target,dist1,0,0,0,0,0,25,25,10,,,,,,,222.0581501107663,223.0807891972363,223.0807891972363,223.0807891972363,223.0807891972363,226.09149061702192,226.09149061702192,226.09149061702192,226.09149061702192,None,,,,,,,,,,ST04_112822,2022-11-29_16h02.57.952,Hippopolis_Updating,2022.2.2,59.80666928505368,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SZIKLA UTCA,stimuli/objects/102a.jpg,object,1,stimuli/objects/008a.jpg,stimuli/objects/008b.jpg,stimuli/scenes/079a.jpg,stimuli/objects/008a.jpg,stimuli/scenes/079b.jpg,lure,dist1,target,dist2,0,0,0,0,0,26,26,19,,,,,,,228.0582082681358,229.07956663146615,229.07956663146615,229.07956663146615,229.07956663146615,232.0890576131642,232.0890576131642,232.0890576131642,232.0890576131642,None,,,,,,,,,,ST04_112822,2022-11-29_16h02.57.952,Hippopolis_Updating,2022.2.2,59.80666928505368,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,LÁNDZSA UTCA,stimuli/scenes/087a.jpg,scene,0,stimuli/scenes/087a.jpg,stimuli/objects/082b.jpg,stimuli/objects/082a.jpg,stimuli/scenes/087b.jpg,stimuli/scenes/087a.jpg,dist2,dist1,lure,target,0,0,0,0,0,27,27,50,,,,,,,234.06864408776164,235.102171510458,235.102171510458,235.102171510458,235.102171510458,238.09081946499646,238.09081946499646,238.09081946499646,238.09081946499646,None,,,,,,,,,,ST04_112822,2022-11-29_16h02.57.952,Hippopolis_Updating,2022.2.2,59.80666928505368,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,ZÁSZLÓ UTCA,stimuli/scenes/048a.jpg,scene,2,stimuli/objects/059a.jpg,stimuli/objects/059b.jpg,stimuli/objects/091a.jpg,stimuli/objects/059a.jpg,stimuli/objects/091b.jpg,lure,dist1,target,dist2,0,0,0,0,0,28,28,27,,,,,,,240.07595615833998,241.09661631286144,241.09661631286144,241.09661631286144,241.09661631286144,244.1155842822045,244.1155842822045,244.1155842822045,244.1155842822045,None,,,,,,,,,,ST04_112822,2022-11-29_16h02.57.952,Hippopolis_Updating,2022.2.2,59.80666928505368,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,PÁRNA UTCA,stimuli/objects/058a.jpg,object,2,stimuli/scenes/081a.jpg,stimuli/objects/120a.jpg,stimuli/objects/120b.jpg,stimuli/scenes/081a.jpg,stimuli/scenes/081b.jpg,dist1,dist2,target,lure,0,0,0,0,0,29,29,28,,,,,,,246.07775844074786,247.10680208355188,247.10680208355188,247.10680208355188,247.10680208355188,250.10739548318088,250.10739548318088,250.10739548318088,250.10739548318088,None,,,,,,,,,,ST04_112822,2022-11-29_16h02.57.952,Hippopolis_Updating,2022.2.2,59.80666928505368,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SIVATAG UTCA,stimuli/scenes/051a.jpg,scene,1,stimuli/scenes/079a.jpg,stimuli/objects/045a.jpg,stimuli/objects/045b.jpg,stimuli/scenes/079a.jpg,stimuli/scenes/079b.jpg,dist1,dist2,target,lure,0,0,0,0,0,30,30,46,,,,,,,252.09411426633596,253.12521055154502,253.12521055154502,253.12521055154502,253.12521055154502,256.13463653437793,256.13463653437793,256.13463653437793,256.13463653437793,None,,,,,,,,,,ST04_112822,2022-11-29_16h02.57.952,Hippopolis_Updating,2022.2.2,59.80666928505368,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KÓKUSZ UTCA,stimuli/objects/085a.jpg,object,2,stimuli/scenes/089a.jpg,stimuli/objects/043a.jpg,stimuli/objects/043b.jpg,stimuli/scenes/089a.jpg,stimuli/scenes/089b.jpg,dist1,dist2,target,lure,0,0,0,0,0,31,31,32,,,,,,,258.1076993364841,259.13175630383193,259.13175630383193,259.13175630383193,259.13175630383193,262.13490306586027,262.13490306586027,262.13490306586027,262.13490306586027,None,,,,,,,,,,ST04_112822,2022-11-29_16h02.57.952,Hippopolis_Updating,2022.2.2,59.80666928505368,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TÜKÖR UTCA,stimuli/scenes/050a.jpg,scene,1,stimuli/scenes/070a.jpg,stimuli/objects/075b.jpg,stimuli/scenes/070b.jpg,stimuli/scenes/070a.jpg,stimuli/objects/075a.jpg,dist2,lure,target,dist1,0,0,0,0,0,32,32,1,,,,,,,264.11670421622694,265.1368717364967,265.1368717364967,265.1368717364967,265.1368717364967,268.1382575817406,268.1382575817406,268.1382575817406,268.1382575817406,None,265.1368717364967,,,,,,,,,ST04_112822,2022-11-29_16h02.57.952,Hippopolis_Updating,2022.2.2,59.80666928505368,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,CUKOR UTCA,stimuli/scenes/073a.jpg,scene,2,stimuli/objects/091a.jpg,stimuli/objects/079a.jpg,stimuli/objects/091a.jpg,stimuli/objects/091b.jpg,stimuli/objects/079b.jpg,dist1,target,lure,dist2,0,0,0,0,0,33,33,66,,,,,,,270.124182054773,271.1495635975152,271.1495635975152,271.1495635975152,271.1495635975152,274.1634814441204,274.1634814441204,274.1634814441204,274.1634814441204,None,,,,,,,,,,ST04_112822,2022-11-29_16h02.57.952,Hippopolis_Updating,2022.2.2,59.80666928505368,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TALICSKA UTCA,stimuli/objects/015a.jpg,object,2,stimuli/scenes/074a.jpg,stimuli/scenes/074a.jpg,stimuli/scenes/074b.jpg,stimuli/objects/104b.jpg,stimuli/objects/104a.jpg,target,lure,dist2,dist1,0,0,0,0,0,34,34,15,,,,,,,276.1343180630356,277.16250892728567,277.16250892728567,277.16250892728567,277.16250892728567,280.1561594195664,280.1561594195664,280.1561594195664,280.1561594195664,None,,,,,,,,,,ST04_112822,2022-11-29_16h02.57.952,Hippopolis_Updating,2022.2.2,59.80666928505368,
Hippopolis,stimuli/subj_files/ST04_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,ZSEMLE UTCA,stimuli/objects/057a.jpg,object,2,stimuli/scenes/031a.jpg,stimuli/objects/056a.jpg,stimuli/scenes/031b.jpg,stimuli/scenes/031a.jpg,stimuli/objects/056b.jpg,dist1,lure,target,dist2,0,0,0,0,0,35,35,24,,,,,,,282.1436006706208,283.17696947976947,283.17696947976947,283.17696947976947,283.17696947976947,286.1702131778002,286.1702131778002,286.1702131778002,286.1702131778002,None,,,,,,,,,,ST04_112822,2022-11-29_16h02.57.952,Hippopolis_Updating,2022.2.2,59.80666928505368,
