CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,learning_instructions_text.stopped,intro_key.keys,intro_key.rt,intro_key.started,intro_key.stopped,cityname_text.started,cityname_text.stopped,city_image.started,city_image.stopped,test_resp,fx_cross.started,fx_cross.stopped,plate_updating.started,plate_updating.stopped,city_text_updating.started,city_text_updating.stopped,street_text_updating.started,street_text_updating.stopped,test_image1.started,test_image1.stopped,test_image2.started,test_image2.stopped,test_image3.started,test_image3.stopped,test_image4.started,test_image4.stopped,button_d.started,button_d.stopped,button_f.started,button_f.stopped,button_j.started,button_j.stopped,button_k.started,button_k.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,short_break_text.started,short_break_text.stopped,short_break_key.keys,short_break_key.started,short_break_key.stopped,short_break_key.rt,n_targets,n_lures,n_dist1s,n_dist2s,break_text.started,break_text.stopped,break_key_resp.keys,break_key_resp.rt,break_key_resp.started,break_key_resp.stopped,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÖRTE UTCA,stimuli/scenes/050a.jpg,scene,1,stimuli/scenes/019a.jpg,stimuli/scenes/019a.jpg,stimuli/objects/114b.jpg,stimuli/scenes/019b.jpg,stimuli/objects/114a.jpg,target,dist2,lure,dist1,0,0,0,1,0,48,48,20,,,,,,,,,,,dist2,255.62763959076256,None,256.6642176974565,None,256.6642176974565,None,256.6642176974565,None,256.6642176974565,None,256.6642176974565,None,256.6642176974565,None,256.6642176974565,None,256.6642176974565,None,256.6642176974565,None,256.6642176974565,None,256.6642176974565,None,d,2.584947405382991,256.6642176974565,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KANÁL UTCA,stimuli/scenes/005a.jpg,scene,0,stimuli/scenes/005a.jpg,stimuli/scenes/005b.jpg,stimuli/objects/113b.jpg,stimuli/objects/113a.jpg,stimuli/scenes/005a.jpg,lure,dist2,dist1,target,0,0,0,1,0,49,49,14,,,,,,,,,,,lure,259.2891378463246,None,260.32994159916416,None,260.32994159916416,None,260.32994159916416,None,260.32994159916416,None,260.32994159916416,None,260.32994159916416,None,260.32994159916416,None,260.32994159916416,None,260.32994159916416,None,260.32994159916416,None,260.32994159916416,None,k,1.3826799192465842,260.32994159916416,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ORVOS UTCA,stimuli/scenes/058a.jpg,scene,0,stimuli/scenes/058a.jpg,stimuli/scenes/058b.jpg,stimuli/objects/056b.jpg,stimuli/objects/056a.jpg,stimuli/scenes/058a.jpg,lure,dist2,dist1,target,0,0,0,1,0,50,50,0,,,,,,,,,,,target,261.7561857653782,None,262.78268290450796,None,262.78268290450796,None,262.78268290450796,None,262.78268290450796,None,262.78268290450796,None,262.78268290450796,None,262.78268290450796,None,262.78268290450796,None,262.78268290450796,None,262.78268290450796,None,262.78268290450796,None,k,1.314324714243412,262.78268290450796,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SAPKA UTCA,stimuli/objects/092a.jpg,object,0,stimuli/objects/092a.jpg,stimuli/scenes/093a.jpg,stimuli/scenes/093b.jpg,stimuli/objects/092a.jpg,stimuli/objects/092b.jpg,dist1,dist2,target,lure,0,0,0,1,0,51,51,53,,,,,,,,,,,lure,264.134490754921,None,265.16907530929893,None,265.16907530929893,None,265.16907530929893,None,265.16907530929893,None,265.16907530929893,None,265.16907530929893,None,265.16907530929893,None,265.16907530929893,None,265.16907530929893,None,265.16907530929893,None,265.16907530929893,None,j,2.2078851987607777,265.16907530929893,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZŐLŐ UTCA,stimuli/objects/071a.jpg,object,0,stimuli/objects/071a.jpg,stimuli/objects/096b.jpg,stimuli/objects/071b.jpg,stimuli/objects/096a.jpg,stimuli/objects/071a.jpg,dist2,lure,dist1,target,0,0,0,1,0,52,52,9,,,,,,,,,,,dist1,267.4110804181546,None,268.46157358167693,None,268.46157358167693,None,268.46157358167693,None,268.46157358167693,None,268.46157358167693,None,268.46157358167693,None,268.46157358167693,None,268.46157358167693,None,268.46157358167693,None,268.46157358167693,None,268.46157358167693,None,k,4.579031127505004,268.46157358167693,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TÁSKA UTCA,stimuli/scenes/055a.jpg,scene,0,stimuli/scenes/055a.jpg,stimuli/scenes/055a.jpg,stimuli/scenes/055b.jpg,stimuli/objects/074a.jpg,stimuli/objects/074b.jpg,target,lure,dist1,dist2,0,0,0,1,0,53,53,67,,,,,,,,,,,dist2,273.0674719456583,None,274.12453076895326,None,274.12453076895326,None,274.12453076895326,None,274.12453076895326,None,274.12453076895326,None,274.12453076895326,None,274.12453076895326,None,274.12453076895326,None,274.12453076895326,None,274.12453076895326,None,274.12453076895326,None,d,3.0600258260965347,274.12453076895326,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,CUKOR UTCA,stimuli/scenes/065a.jpg,scene,0,stimuli/scenes/065a.jpg,stimuli/objects/052b.jpg,stimuli/scenes/065a.jpg,stimuli/objects/052a.jpg,stimuli/scenes/065b.jpg,dist2,target,dist1,lure,0,0,0,1,0,54,54,49,,,,,,,,,,,dist2,277.20785845210776,None,278.2489539296366,None,278.2489539296366,None,278.2489539296366,None,278.2489539296366,None,278.2489539296366,None,278.2489539296366,None,278.2489539296366,None,278.2489539296366,None,278.2489539296366,None,278.2489539296366,None,278.2489539296366,None,f,3.047770300414413,278.2489539296366,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LIGET UTCA,stimuli/scenes/095a.jpg,scene,0,stimuli/scenes/095a.jpg,stimuli/scenes/115b.jpg,stimuli/scenes/115a.jpg,stimuli/scenes/095b.jpg,stimuli/scenes/095a.jpg,dist2,dist1,lure,target,0,0,0,1,0,55,55,54,,,,,,,,,,,dist1,281.33624881273136,None,282.37801326531917,None,282.37801326531917,None,282.37801326531917,None,282.37801326531917,None,282.37801326531917,None,282.37801326531917,None,282.37801326531917,None,282.37801326531917,None,282.37801326531917,None,282.37801326531917,None,282.37801326531917,None,k,1.5263419467955828,282.37801326531917,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PELIKÁN UTCA,stimuli/objects/058a.jpg,object,0,stimuli/objects/058a.jpg,stimuli/objects/112b.jpg,stimuli/objects/112a.jpg,stimuli/objects/058a.jpg,stimuli/objects/058b.jpg,dist2,dist1,target,lure,0,0,0,1,0,56,56,65,,,,,,,,,,,lure,283.9453726266511,None,284.98230496933684,None,284.98230496933684,None,284.98230496933684,None,284.98230496933684,None,284.98230496933684,None,284.98230496933684,None,284.98230496933684,None,284.98230496933684,None,284.98230496933684,None,284.98230496933684,None,284.98230496933684,None,j,3.0983088705688715,284.98230496933684,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LÁMPA UTCA,stimuli/objects/009a.jpg,object,2,stimuli/scenes/039a.jpg,stimuli/objects/005b.jpg,stimuli/scenes/039a.jpg,stimuli/scenes/039b.jpg,stimuli/objects/005a.jpg,dist2,target,lure,dist1,0,0,0,1,0,57,57,55,,,,,,,,,,,lure,288.1059263548814,None,289.13537992257625,None,289.13537992257625,None,289.13537992257625,None,289.13537992257625,None,289.13537992257625,None,289.13537992257625,None,289.13537992257625,None,289.13537992257625,None,289.13537992257625,None,289.13537992257625,None,289.13537992257625,None,f,4.240962925832719,289.13537992257625,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ELEFÁNT UTCA,stimuli/scenes/099a.jpg,scene,0,stimuli/scenes/099a.jpg,stimuli/scenes/099b.jpg,stimuli/scenes/099a.jpg,stimuli/objects/116b.jpg,stimuli/objects/116a.jpg,lure,target,dist2,dist1,0,0,0,1,0,58,58,51,,,,,,,,,,,target,293.40761145111173,None,294.4762701978907,None,294.4762701978907,None,294.4762701978907,None,294.4762701978907,None,294.4762701978907,None,294.4762701978907,None,294.4762701978907,None,294.4762701978907,None,294.4762701978907,None,294.4762701978907,None,294.4762701978907,None,f,3.875949425622821,294.4762701978907,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FÉNYKÉP UTCA,stimuli/scenes/011a.jpg,scene,0,stimuli/scenes/011a.jpg,stimuli/scenes/011a.jpg,stimuli/scenes/011b.jpg,stimuli/scenes/065b.jpg,stimuli/scenes/065a.jpg,target,lure,dist2,dist1,0,0,0,1,0,59,59,29,,,,,,,,,,,lure,298.3966966746375,None,299.4460947839543,None,299.4460947839543,None,299.4460947839543,None,299.4460947839543,None,299.4460947839543,None,299.4460947839543,None,299.4460947839543,None,299.4460947839543,None,299.4460947839543,None,299.4460947839543,None,299.4460947839543,None,d,1.498296928126365,299.4460947839543,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SUGÁR UTCA,stimuli/objects/098a.jpg,object,1,stimuli/objects/019a.jpg,stimuli/objects/019b.jpg,stimuli/scenes/042a.jpg,stimuli/scenes/042b.jpg,stimuli/objects/019a.jpg,lure,dist1,dist2,target,0,0,0,1,0,60,60,3,,,,,,,,,,,lure,300.98111505806446,None,302.03251356165856,None,302.03251356165856,None,302.03251356165856,None,302.03251356165856,None,302.03251356165856,None,302.03251356165856,None,302.03251356165856,None,302.03251356165856,None,302.03251356165856,None,302.03251356165856,None,302.03251356165856,None,k,2.4956586589105427,302.03251356165856,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,HÁRFA UTCA,stimuli/scenes/075a.jpg,scene,0,stimuli/scenes/075a.jpg,stimuli/scenes/034a.jpg,stimuli/scenes/075a.jpg,stimuli/scenes/034b.jpg,stimuli/scenes/075b.jpg,dist1,target,dist2,lure,0,0,0,1,0,61,61,6,,,,,,,,,,,lure,304.55741461506113,None,305.5918097659014,None,305.5918097659014,None,305.5918097659014,None,305.5918097659014,None,305.5918097659014,None,305.5918097659014,None,305.5918097659014,None,305.5918097659014,None,305.5918097659014,None,305.5918097659014,None,305.5918097659014,None,f,2.3763285423628986,305.5918097659014,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,HENTES UTCA,stimuli/objects/063a.jpg,object,2,stimuli/scenes/090a.jpg,stimuli/scenes/090a.jpg,stimuli/scenes/019b.jpg,stimuli/scenes/019a.jpg,stimuli/scenes/090b.jpg,target,dist2,dist1,lure,0,0,0,1,0,62,62,56,,,,,,,,,,,dist2,307.9942855653353,None,309.02828698186204,None,309.02828698186204,None,309.02828698186204,None,309.02828698186204,None,309.02828698186204,None,309.02828698186204,None,309.02828698186204,None,309.02828698186204,None,309.02828698186204,None,309.02828698186204,None,309.02828698186204,None,d,4.523839276749641,309.02828698186204,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KAKAÓ UTCA,stimuli/scenes/016a.jpg,scene,0,stimuli/scenes/016a.jpg,stimuli/scenes/075b.jpg,stimuli/scenes/075a.jpg,stimuli/scenes/016a.jpg,stimuli/scenes/016b.jpg,dist2,dist1,target,lure,0,0,0,1,0,63,63,18,,,,,,,,,,,dist2,313.5743274637498,None,314.61913449363783,None,314.61913449363783,None,314.61913449363783,None,314.61913449363783,None,314.61913449363783,None,314.61913449363783,None,314.61913449363783,None,314.61913449363783,None,314.61913449363783,None,314.61913449363783,None,314.61913449363783,None,j,2.341052931267768,314.61913449363783,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KERÉK UTCA,stimuli/objects/085a.jpg,object,2,stimuli/scenes/053a.jpg,stimuli/scenes/052b.jpg,stimuli/scenes/053b.jpg,stimuli/scenes/052a.jpg,stimuli/scenes/053a.jpg,dist2,lure,dist1,target,0,0,0,1,0,64,64,43,,,,,,,,,,,dist1,317.00539720850065,None,318.03646365599707,None,318.03646365599707,None,318.03646365599707,None,318.03646365599707,None,318.03646365599707,None,318.03646365599707,None,318.03646365599707,None,318.03646365599707,None,318.03646365599707,None,318.03646365599707,None,318.03646365599707,None,k,3.8675295440480113,318.03646365599707,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ANANÁSZ UTCA,stimuli/scenes/092a.jpg,scene,1,stimuli/scenes/087a.jpg,stimuli/scenes/087b.jpg,stimuli/scenes/119a.jpg,stimuli/scenes/087a.jpg,stimuli/scenes/119b.jpg,lure,dist1,target,dist2,0,0,0,1,0,65,65,69,,,,,,,,,,,dist2,321.9466384234838,None,322.9952714559622,None,322.9952714559622,None,322.9952714559622,None,322.9952714559622,None,322.9952714559622,None,322.9952714559622,None,322.9952714559622,None,322.9952714559622,None,322.9952714559622,None,322.9952714559622,None,322.9952714559622,None,k,4.060688891913742,322.9952714559622,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SALÁTA UTCA,stimuli/objects/108a.jpg,object,0,stimuli/objects/108a.jpg,stimuli/objects/108b.jpg,stimuli/objects/026b.jpg,stimuli/objects/108a.jpg,stimuli/objects/026a.jpg,lure,dist2,target,dist1,0,0,0,1,0,66,66,30,,,,,,,,,,,dist1,327.0836862740107,None,328.1377911567688,None,328.1377911567688,None,328.1377911567688,None,328.1377911567688,None,328.1377911567688,None,328.1377911567688,None,328.1377911567688,None,328.1377911567688,None,328.1377911567688,None,328.1377911567688,None,328.1377911567688,None,None,,328.1377911567688,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MAJOM UTCA,stimuli/objects/048a.jpg,object,1,stimuli/objects/107a.jpg,stimuli/scenes/087a.jpg,stimuli/objects/107b.jpg,stimuli/scenes/087b.jpg,stimuli/objects/107a.jpg,dist1,lure,dist2,target,0,0,0,1,0,67,67,8,,,,,,,,,,,invalid,333.10272360919043,None,334.13906099647284,None,334.13906099647284,None,334.13906099647284,None,334.13906099647284,None,334.13906099647284,None,334.13906099647284,None,334.13906099647284,None,334.13906099647284,None,334.13906099647284,None,334.13906099647284,None,334.13906099647284,None,k,3.460806638933718,334.13906099647284,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FŰRÉSZ UTCA,stimuli/objects/044a.jpg,object,0,stimuli/objects/044a.jpg,stimuli/scenes/038b.jpg,stimuli/scenes/038a.jpg,stimuli/objects/044a.jpg,stimuli/objects/044b.jpg,dist2,dist1,target,lure,0,0,0,1,0,68,68,42,,,,,,,,,,,lure,337.63282997952774,None,338.6830261317082,None,338.6830261317082,None,338.6830261317082,None,338.6830261317082,None,338.6830261317082,None,338.6830261317082,None,338.6830261317082,None,338.6830261317082,None,338.6830261317082,None,338.6830261317082,None,338.6830261317082,None,j,3.5246883244253695,338.6830261317082,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FOLYÓ UTCA,stimuli/scenes/089a.jpg,scene,2,stimuli/objects/114a.jpg,stimuli/objects/008b.jpg,stimuli/objects/114a.jpg,stimuli/objects/008a.jpg,stimuli/objects/114b.jpg,dist2,target,dist1,lure,0,0,0,1,0,69,69,12,,,,,,,,,,,dist1,342.2468655202538,None,343.2973089222796,None,343.2973089222796,None,343.2973089222796,None,343.2973089222796,None,343.2973089222796,None,343.2973089222796,None,343.2973089222796,None,343.2973089222796,None,343.2973089222796,None,343.2973089222796,None,343.2973089222796,None,f,4.046579767018557,343.2973089222796,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FOGAS UTCA,stimuli/objects/094a.jpg,object,1,stimuli/objects/007a.jpg,stimuli/scenes/015a.jpg,stimuli/objects/007b.jpg,stimuli/objects/007a.jpg,stimuli/scenes/015b.jpg,dist1,lure,target,dist2,0,0,0,1,0,70,70,60,,,,,,,,,,,lure,347.38372832210734,None,348.42142356419936,None,348.42142356419936,None,348.42142356419936,None,348.42142356419936,None,348.42142356419936,None,348.42142356419936,None,348.42142356419936,None,348.42142356419936,None,348.42142356419936,None,348.42142356419936,None,348.42142356419936,None,f,4.330166145693511,348.42142356419936,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PISZTRÁNG UTCA,stimuli/scenes/025a.jpg,scene,0,stimuli/scenes/025a.jpg,stimuli/scenes/025a.jpg,stimuli/scenes/095b.jpg,stimuli/scenes/025b.jpg,stimuli/scenes/095a.jpg,target,dist2,lure,dist1,0,0,0,1,0,71,71,27,,,,,,,,,,,dist2,352.79447565227747,None,353.8459033900872,None,353.8459033900872,None,353.8459033900872,None,353.8459033900872,None,353.8459033900872,None,353.8459033900872,None,353.8459033900872,None,353.8459033900872,None,353.8459033900872,None,353.8459033900872,None,353.8459033900872,None,d,1.5937709738500416,353.8459033900872,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LIMONÁDÉ UTCA,stimuli/scenes/082a.jpg,scene,0,stimuli/scenes/082a.jpg,stimuli/objects/002b.jpg,stimuli/scenes/082b.jpg,stimuli/scenes/082a.jpg,stimuli/objects/002a.jpg,dist2,lure,target,dist1,0,0,0,1,0,72,72,11,,,,,,,,,,,dist2,355.4721023985185,None,356.5152141312137,None,356.5152141312137,None,356.5152141312137,None,356.5152141312137,None,356.5152141312137,None,356.5152141312137,None,356.5152141312137,None,356.5152141312137,None,356.5152141312137,None,356.5152141312137,None,356.5152141312137,None,k,2.3323969962075353,356.5152141312137,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,CSAVARHÚZÓ UTCA,stimuli/objects/105a.jpg,object,2,stimuli/scenes/102a.jpg,stimuli/scenes/102b.jpg,stimuli/scenes/102a.jpg,stimuli/objects/082b.jpg,stimuli/objects/082a.jpg,lure,target,dist2,dist1,0,0,0,1,0,73,73,10,,,,,,,,,,,dist1,358.88253219099715,None,359.9186929264106,None,359.9186929264106,None,359.9186929264106,None,359.9186929264106,None,359.9186929264106,None,359.9186929264106,None,359.9186929264106,None,359.9186929264106,None,359.9186929264106,None,359.9186929264106,None,359.9186929264106,None,None,,359.9186929264106,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÓKUSZ UTCA,stimuli/objects/091a.jpg,object,2,stimuli/scenes/078a.jpg,stimuli/objects/032b.jpg,stimuli/scenes/078a.jpg,stimuli/scenes/078b.jpg,stimuli/objects/032a.jpg,dist2,target,lure,dist1,0,0,0,1,0,74,74,13,,,,,,,,,,,invalid,364.8913853042759,None,365.9252666728571,None,365.9252666728571,None,365.9252666728571,None,365.9252666728571,None,365.9252666728571,None,365.9252666728571,None,365.9252666728571,None,365.9252666728571,None,365.9252666728571,None,365.9252666728571,None,365.9252666728571,None,f,2.6023833681829274,365.9252666728571,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÁRÁSZ UTCA,stimuli/objects/005a.jpg,object,0,stimuli/objects/005a.jpg,stimuli/objects/087a.jpg,stimuli/objects/087b.jpg,stimuli/objects/005a.jpg,stimuli/objects/005b.jpg,dist1,dist2,target,lure,0,0,0,1,0,75,75,47,,,,,,,,,,,dist2,368.5655844467692,None,369.6039421330206,None,369.6039421330206,None,369.6039421330206,None,369.6039421330206,None,369.6039421330206,None,369.6039421330206,None,369.6039421330206,None,369.6039421330206,None,369.6039421330206,None,369.6039421330206,None,369.6039421330206,None,j,2.7794866897165775,369.6039421330206,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZALVÉTA UTCA,stimuli/scenes/098a.jpg,scene,2,stimuli/objects/043a.jpg,stimuli/objects/003a.jpg,stimuli/objects/043b.jpg,stimuli/objects/043a.jpg,stimuli/objects/003b.jpg,dist1,lure,target,dist2,0,0,0,1,0,76,76,23,,,,,,,,,,,target,372.43550065532327,None,373.4692523339763,None,373.4692523339763,None,373.4692523339763,None,373.4692523339763,None,373.4692523339763,None,373.4692523339763,None,373.4692523339763,None,373.4692523339763,None,373.4692523339763,None,373.4692523339763,None,373.4692523339763,None,j,3.138381757773459,373.4692523339763,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ZONGORA UTCA,stimuli/scenes/110a.jpg,scene,2,stimuli/objects/074a.jpg,stimuli/scenes/048a.jpg,stimuli/objects/074a.jpg,stimuli/objects/074b.jpg,stimuli/scenes/048b.jpg,dist1,target,lure,dist2,0,0,0,1,0,77,77,21,,,,,,,,,,,lure,376.6293784286827,None,377.6773913144134,None,377.6773913144134,None,377.6773913144134,None,377.6773913144134,None,377.6773913144134,None,377.6773913144134,None,377.6773913144134,None,377.6773913144134,None,377.6773913144134,None,377.6773913144134,None,377.6773913144134,None,f,3.9379125111736357,377.6773913144134,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LEVÉL UTCA,stimuli/objects/008a.jpg,object,0,stimuli/objects/008a.jpg,stimuli/objects/008b.jpg,stimuli/objects/008a.jpg,stimuli/objects/103a.jpg,stimuli/objects/103b.jpg,lure,target,dist1,dist2,0,0,0,1,0,78,78,41,,,,,,,,,,,target,381.6610376550816,None,382.7115538325161,None,382.7115538325161,None,382.7115538325161,None,382.7115538325161,None,382.7115538325161,None,382.7115538325161,None,382.7115538325161,None,382.7115538325161,None,382.7115538325161,None,382.7115538325161,None,382.7115538325161,None,d,2.7276546433568,382.7115538325161,None,None,None,None,None,None,,,,,,,,,,,,,,pilot1,2022_Jun_16_1024,Hippopolis_4AFCT,2021.1.2,59.999813475294616,
