CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate.started,city_text.started,street_text.started,fx_cross_prediction.started,plate_updating.started,city_text_updating.started,street_text_updating.started,updating_image.started,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,participant,date,expName,psychopyVersion,frameRate,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LEGELŐ UTCA,stimuli/scenes/012a.jpg,scene,1,stimuli/scenes/014a.jpg,stimuli/scenes/014b.jpg,stimuli/objects/016b.jpg,stimuli/scenes/014a.jpg,stimuli/objects/016a.jpg,lure,dist2,target,dist1,0,0,0,0,0,76,76,65,,,,,,,645.6805591136217,646.7094419673085,646.7094419673085,646.7094419673085,646.7094419673085,649.7158847749233,649.7158847749233,649.7158847749233,649.7158847749233,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FÜZET UTCA,stimuli/scenes/008a.jpg,scene,2,stimuli/objects/024a.jpg,stimuli/objects/024b.jpg,stimuli/scenes/117a.jpg,stimuli/objects/024a.jpg,stimuli/scenes/117b.jpg,lure,dist1,target,dist2,0,0,0,0,0,77,77,69,,,,,,,652.6887049935758,653.708249880001,653.708249880001,653.708249880001,653.708249880001,656.7277135923505,656.7277135923505,656.7277135923505,656.7277135923505,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KÁRTYA UTCA,stimuli/scenes/079a.jpg,scene,1,stimuli/scenes/094a.jpg,stimuli/scenes/094a.jpg,stimuli/scenes/105a.jpg,stimuli/scenes/105b.jpg,stimuli/scenes/094b.jpg,target,dist1,dist2,lure,0,0,0,0,0,78,78,30,,,,,,,659.6964188851416,660.7279219664633,660.7279219664633,660.7279219664633,660.7279219664633,663.7206304222345,663.7206304222345,663.7206304222345,663.7206304222345,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KAKAS UTCA,stimuli/scenes/057a.jpg,scene,1,stimuli/scenes/076a.jpg,stimuli/scenes/076b.jpg,stimuli/objects/014b.jpg,stimuli/objects/014a.jpg,stimuli/scenes/076a.jpg,lure,dist2,dist1,target,0,0,0,0,0,79,79,18,,,,,,,666.7127485871315,667.7404552139342,667.7404552139342,667.7404552139342,667.7404552139342,670.754748756066,670.754748756066,670.754748756066,670.754748756066,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ZEBRA UTCA,stimuli/objects/036a.jpg,object,1,stimuli/objects/026a.jpg,stimuli/objects/026b.jpg,stimuli/objects/071b.jpg,stimuli/objects/071a.jpg,stimuli/objects/026a.jpg,lure,dist2,dist1,target,0,1,1,1,0,0,0,28,,,,,714.7390790097415,714.7390790097415,717.7358342800289,718.7326539289206,718.7326539289206,718.7326539289206,718.7326539289206,721.7162470985204,721.7162470985204,721.7162470985204,721.7162470985204,None,,,,,673.7203694880009,673.7203694880009,space,40.94575094245374,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,AKÁC UTCA,stimuli/scenes/015a.jpg,scene,0,stimuli/scenes/015a.jpg,stimuli/scenes/015b.jpg,stimuli/objects/075b.jpg,stimuli/scenes/015a.jpg,stimuli/objects/075a.jpg,lure,dist2,target,dist1,0,1,1,1,0,1,1,75,,,,,,,724.7030047569424,725.726124972105,725.726124972105,725.726124972105,725.726124972105,728.7452049031854,728.7452049031854,728.7452049031854,728.7452049031854,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZALVÉTA UTCA,stimuli/scenes/098a.jpg,scene,2,stimuli/objects/043a.jpg,stimuli/objects/003a.jpg,stimuli/objects/043b.jpg,stimuli/objects/043a.jpg,stimuli/objects/003b.jpg,dist1,lure,target,dist2,0,1,1,1,0,2,2,23,,,,,,,731.7162088435143,732.7356921508908,732.7356921508908,732.7356921508908,732.7356921508908,735.7480670940131,735.7480670940131,735.7480670940131,735.7480670940131,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TELEP UTCA,stimuli/scenes/033a.jpg,scene,0,stimuli/scenes/033a.jpg,stimuli/scenes/033a.jpg,stimuli/scenes/011a.jpg,stimuli/scenes/011b.jpg,stimuli/scenes/033b.jpg,target,dist1,dist2,lure,0,1,1,1,0,3,3,17,,,,,,,738.7234425414354,739.7457497864962,739.7457497864962,739.7457497864962,739.7457497864962,742.7500743307173,742.7500743307173,742.7500743307173,742.7500743307173,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FÉNYKÉP UTCA,stimuli/scenes/011a.jpg,scene,0,stimuli/scenes/011a.jpg,stimuli/scenes/011a.jpg,stimuli/scenes/011b.jpg,stimuli/scenes/065b.jpg,stimuli/scenes/065a.jpg,target,lure,dist2,dist1,0,1,1,1,0,4,4,29,,,,,,,745.7359297592193,746.7596352882683,746.7596352882683,746.7596352882683,746.7596352882683,749.7563296016306,749.7563296016306,749.7563296016306,749.7563296016306,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KATONA UTCA,stimuli/objects/004a.jpg,object,0,stimuli/objects/004a.jpg,stimuli/objects/004b.jpg,stimuli/scenes/083b.jpg,stimuli/objects/004a.jpg,stimuli/scenes/083a.jpg,lure,dist2,target,dist1,0,1,1,1,0,5,5,32,,,,,,,752.7451803330332,753.7739465590566,753.7739465590566,753.7739465590566,753.7739465590566,756.7691505290568,756.7691505290568,756.7691505290568,756.7691505290568,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LÁMPA UTCA,stimuli/objects/009a.jpg,object,2,stimuli/scenes/039a.jpg,stimuli/objects/005b.jpg,stimuli/scenes/039a.jpg,stimuli/scenes/039b.jpg,stimuli/objects/005a.jpg,dist2,target,lure,dist1,0,1,1,1,0,6,6,55,,,,,,,759.7443626970053,760.7793810851872,760.7793810851872,760.7793810851872,760.7793810851872,763.7857931032777,763.7857931032777,763.7857931032777,763.7857931032777,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÖMÉNYMAG UTCA,stimuli/scenes/093a.jpg,scene,0,stimuli/scenes/093a.jpg,stimuli/scenes/093b.jpg,stimuli/objects/007b.jpg,stimuli/scenes/093a.jpg,stimuli/objects/007a.jpg,lure,dist2,target,dist1,0,1,1,1,0,7,7,15,,,,,,,766.7572439610958,767.7743573989719,767.7743573989719,767.7743573989719,767.7743573989719,770.7885937150568,770.7885937150568,770.7885937150568,770.7885937150568,None,767.7743573989719,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FEJSZE UTCA,stimuli/objects/079a.jpg,object,2,stimuli/scenes/101a.jpg,stimuli/objects/083b.jpg,stimuli/scenes/101b.jpg,stimuli/scenes/101a.jpg,stimuli/objects/083a.jpg,dist2,lure,target,dist1,0,1,1,1,0,8,8,48,,,,,,,773.7701242901385,774.7917936611921,774.7917936611921,774.7917936611921,774.7917936611921,777.8401442691684,777.8401442691684,777.8401442691684,777.8401442691684,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,HAJÓ UTCA,stimuli/objects/078a.jpg,object,1,stimuli/objects/083a.jpg,stimuli/scenes/066b.jpg,stimuli/objects/083a.jpg,stimuli/objects/083b.jpg,stimuli/scenes/066a.jpg,dist2,target,lure,dist1,0,1,1,1,0,9,9,78,,,,,,,780.7812996823341,781.8079687915742,781.8079687915742,781.8079687915742,781.8079687915742,784.8147042579949,784.8147042579949,784.8147042579949,784.8147042579949,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÁRÁSZ UTCA,stimuli/objects/005a.jpg,object,0,stimuli/objects/005a.jpg,stimuli/objects/087a.jpg,stimuli/objects/087b.jpg,stimuli/objects/005a.jpg,stimuli/objects/005b.jpg,dist1,dist2,target,lure,0,1,1,1,0,10,10,47,,,,,,,787.7950004469603,788.8232780825347,788.8232780825347,788.8232780825347,788.8232780825347,791.8271081261337,791.8271081261337,791.8271081261337,791.8271081261337,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ORVOS UTCA,stimuli/scenes/058a.jpg,scene,0,stimuli/scenes/058a.jpg,stimuli/scenes/058b.jpg,stimuli/objects/056b.jpg,stimuli/objects/056a.jpg,stimuli/scenes/058a.jpg,lure,dist2,dist1,target,0,1,1,1,0,11,11,0,,,,,,,794.80782915093,795.8315971922129,795.8315971922129,795.8315971922129,795.8315971922129,798.8346186187118,798.8346186187118,798.8346186187118,798.8346186187118,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,BAGOLY UTCA,stimuli/objects/056a.jpg,object,0,stimuli/objects/056a.jpg,stimuli/scenes/073a.jpg,stimuli/objects/056b.jpg,stimuli/objects/056a.jpg,stimuli/scenes/073b.jpg,dist1,lure,target,dist2,0,1,1,1,0,12,12,61,,,,,,,801.8107476346195,802.8398534785956,802.8398534785956,802.8398534785956,802.8398534785956,805.838864788413,805.838864788413,805.838864788413,805.838864788413,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FÉNYMÁSOLÓ UTCA,stimuli/objects/075a.jpg,object,0,stimuli/objects/075a.jpg,stimuli/objects/075b.jpg,stimuli/objects/029a.jpg,stimuli/objects/075a.jpg,stimuli/objects/029b.jpg,lure,dist1,target,dist2,0,1,1,1,0,13,13,39,,,,,,,808.8112866077572,809.8396062273532,809.8396062273532,809.8396062273532,809.8396062273532,812.8334252871573,812.8334252871573,812.8334252871573,812.8334252871573,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MOSODA UTCA,stimuli/objects/002a.jpg,object,0,stimuli/objects/002a.jpg,stimuli/objects/002b.jpg,stimuli/objects/092a.jpg,stimuli/objects/002a.jpg,stimuli/objects/092b.jpg,lure,dist1,target,dist2,0,1,1,1,0,14,14,2,,,,,,,815.8350792191923,816.8588432166725,816.8588432166725,816.8588432166725,816.8588432166725,819.8617231361568,819.8617231361568,819.8617231361568,819.8617231361568,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZOMSZÉD UTCA,stimuli/scenes/038a.jpg,scene,0,stimuli/scenes/038a.jpg,stimuli/scenes/038b.jpg,stimuli/scenes/016b.jpg,stimuli/scenes/038a.jpg,stimuli/scenes/016a.jpg,lure,dist2,target,dist1,0,1,1,1,0,15,15,1,,,,,,,822.840818842873,823.8731896318495,823.8731896318495,823.8731896318495,823.8731896318495,826.8682663999498,826.8682663999498,826.8682663999498,826.8682663999498,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,BETON UTCA,stimuli/objects/116a.jpg,object,0,stimuli/objects/116a.jpg,stimuli/objects/116b.jpg,stimuli/objects/116a.jpg,stimuli/objects/001b.jpg,stimuli/objects/001a.jpg,lure,target,dist2,dist1,0,1,1,1,0,16,16,52,,,,,,,829.8445985019207,830.8734791781753,830.8734791781753,830.8734791781753,830.8734791781753,833.8728783149272,833.8728783149272,833.8728783149272,833.8728783149272,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZŐLŐ UTCA,stimuli/objects/071a.jpg,object,0,stimuli/objects/071a.jpg,stimuli/objects/096b.jpg,stimuli/objects/071b.jpg,stimuli/objects/096a.jpg,stimuli/objects/071a.jpg,dist2,lure,dist1,target,0,1,1,1,0,17,17,9,,,,,,,836.8444143868983,837.8724954649806,837.8724954649806,837.8724954649806,837.8724954649806,840.886468982324,840.886468982324,840.886468982324,840.886468982324,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SIRÁLY UTCA,stimuli/scenes/013a.jpg,scene,0,stimuli/scenes/013a.jpg,stimuli/scenes/013a.jpg,stimuli/scenes/102a.jpg,stimuli/scenes/102b.jpg,stimuli/scenes/013b.jpg,target,dist1,dist2,lure,0,1,1,1,0,18,18,40,,,,,,,843.8525428492576,844.8729741033167,844.8729741033167,844.8729741033167,844.8729741033167,847.8836705461144,847.8836705461144,847.8836705461144,847.8836705461144,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,CSILLAG UTCA,stimuli/scenes/109a.jpg,scene,1,stimuli/scenes/049a.jpg,stimuli/objects/050a.jpg,stimuli/scenes/049a.jpg,stimuli/scenes/049b.jpg,stimuli/objects/050b.jpg,dist1,target,lure,dist2,0,1,1,1,0,19,19,68,,,,,,,850.8684414960444,851.8919150158763,851.8919150158763,851.8919150158763,851.8919150158763,854.9071851186454,854.9071851186454,854.9071851186454,854.9071851186454,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ÜVEG UTCA,stimuli/objects/103a.jpg,object,0,stimuli/objects/103a.jpg,stimuli/objects/103b.jpg,stimuli/objects/103a.jpg,stimuli/scenes/025a.jpg,stimuli/scenes/025b.jpg,lure,target,dist1,dist2,0,1,1,1,0,20,20,79,,,,,,,857.8691117148846,858.8892857674509,858.8892857674509,858.8892857674509,858.8892857674509,861.9085924215615,861.9085924215615,861.9085924215615,861.9085924215615,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,CUKOR UTCA,stimuli/scenes/065a.jpg,scene,0,stimuli/scenes/065a.jpg,stimuli/objects/052b.jpg,stimuli/scenes/065a.jpg,stimuli/objects/052a.jpg,stimuli/scenes/065b.jpg,dist2,target,dist1,lure,0,1,1,1,0,21,21,49,,,,,,,864.8719655107707,865.8937711007893,865.8937711007893,865.8937711007893,865.8937711007893,868.8922493476421,868.8922493476421,868.8922493476421,868.8922493476421,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ELEFÁNT UTCA,stimuli/scenes/099a.jpg,scene,0,stimuli/scenes/099a.jpg,stimuli/scenes/099b.jpg,stimuli/scenes/099a.jpg,stimuli/objects/116b.jpg,stimuli/objects/116a.jpg,lure,target,dist2,dist1,0,1,1,1,0,22,22,51,,,,,,,871.8783370982856,872.9095898196101,872.9095898196101,872.9095898196101,872.9095898196101,875.9162030592561,875.9162030592561,875.9162030592561,875.9162030592561,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MÁRVÁNY UTCA,stimuli/scenes/036a.jpg,scene,2,stimuli/objects/029a.jpg,stimuli/objects/029a.jpg,stimuli/objects/108b.jpg,stimuli/objects/108a.jpg,stimuli/objects/029b.jpg,target,dist2,dist1,lure,0,1,1,1,0,23,23,71,,,,,,,878.8867765683681,879.9096507765353,879.9096507765353,879.9096507765353,879.9096507765353,882.9299112875015,882.9299112875015,882.9299112875015,882.9299112875015,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PELIKÁN UTCA,stimuli/objects/058a.jpg,object,0,stimuli/objects/058a.jpg,stimuli/objects/112b.jpg,stimuli/objects/112a.jpg,stimuli/objects/058a.jpg,stimuli/objects/058b.jpg,dist2,dist1,target,lure,0,1,1,1,0,24,24,65,,,,,,,885.902726219967,886.9268189519644,886.9268189519644,886.9268189519644,886.9268189519644,889.9324099142104,889.9324099142104,889.9324099142104,889.9324099142104,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÍGYÓ UTCA,stimuli/objects/023a.jpg,object,0,stimuli/objects/023a.jpg,stimuli/scenes/107b.jpg,stimuli/objects/023a.jpg,stimuli/objects/023b.jpg,stimuli/scenes/107a.jpg,dist2,target,lure,dist1,0,1,1,1,0,25,25,45,,,,,,,892.9154659751803,893.945696728304,893.945696728304,893.945696728304,893.945696728304,896.9337777197361,896.9337777197361,896.9337777197361,896.9337777197361,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SALÁTA UTCA,stimuli/objects/108a.jpg,object,0,stimuli/objects/108a.jpg,stimuli/objects/108b.jpg,stimuli/objects/026b.jpg,stimuli/objects/108a.jpg,stimuli/objects/026a.jpg,lure,dist2,target,dist1,0,1,1,1,0,26,26,30,,,,,,,899.9298478420824,900.9552502222359,900.9552502222359,900.9552502222359,900.9552502222359,903.9530725553632,903.9530725553632,903.9530725553632,903.9530725553632,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FOGAS UTCA,stimuli/objects/094a.jpg,object,1,stimuli/objects/007a.jpg,stimuli/scenes/015a.jpg,stimuli/objects/007b.jpg,stimuli/objects/007a.jpg,stimuli/scenes/015b.jpg,dist1,lure,target,dist2,0,1,1,1,0,27,27,60,,,,,,,906.9394081793725,907.9707106612623,907.9707106612623,907.9707106612623,907.9707106612623,910.9889306593686,910.9889306593686,910.9889306593686,910.9889306593686,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZÁMOLÓGÉP UTCA,stimuli/objects/051a.jpg,object,0,stimuli/objects/051a.jpg,stimuli/objects/051b.jpg,stimuli/objects/051a.jpg,stimuli/scenes/039b.jpg,stimuli/scenes/039a.jpg,lure,target,dist2,dist1,0,1,1,1,0,28,28,5,,,,,,,913.9472645111382,914.9740959666669,914.9740959666669,914.9740959666669,914.9740959666669,917.9935018327087,917.9935018327087,917.9935018327087,917.9935018327087,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PÁLMAFA UTCA,stimuli/scenes/074a.jpg,scene,2,stimuli/objects/067a.jpg,stimuli/objects/067a.jpg,stimuli/scenes/053a.jpg,stimuli/objects/067b.jpg,stimuli/scenes/053b.jpg,target,dist1,lure,dist2,0,1,1,1,0,29,29,25,,,,,,,920.9599902704358,921.9887347258627,921.9887347258627,921.9887347258627,921.9887347258627,924.9976385273039,924.9976385273039,924.9976385273039,924.9976385273039,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KALAPÁCS UTCA,stimuli/objects/069a.jpg,object,1,stimuli/objects/096a.jpg,stimuli/objects/031a.jpg,stimuli/objects/031b.jpg,stimuli/objects/096b.jpg,stimuli/objects/096a.jpg,dist1,dist2,lure,target,0,1,1,1,0,30,30,36,,,,,,,927.9692840762436,928.993591401726,928.993591401726,928.993591401726,928.993591401726,931.9986452553421,931.9986452553421,931.9986452553421,931.9986452553421,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FOLYÓ UTCA,stimuli/scenes/089a.jpg,scene,2,stimuli/objects/114a.jpg,stimuli/objects/008b.jpg,stimuli/objects/114a.jpg,stimuli/objects/008a.jpg,stimuli/objects/114b.jpg,dist2,target,dist1,lure,0,1,1,1,0,31,31,12,,,,,,,934.9861567933112,936.0048632062972,936.0048632062972,936.0048632062972,936.0048632062972,939.0344791021198,939.0344791021198,939.0344791021198,939.0344791021198,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,RÁDIÓ UTCA,stimuli/scenes/115a.jpg,scene,0,stimuli/scenes/115a.jpg,stimuli/objects/095b.jpg,stimuli/scenes/115a.jpg,stimuli/scenes/115b.jpg,stimuli/objects/095a.jpg,dist2,target,lure,dist1,0,1,1,1,0,32,32,72,,,,,,,942.0021076891571,943.0222792532295,943.0222792532295,943.0222792532295,943.0222792532295,946.0252692680806,946.0252692680806,946.0252692680806,946.0252692680806,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,REPÜLŐ UTCA,stimuli/scenes/056a.jpg,scene,0,stimuli/scenes/056a.jpg,stimuli/scenes/055b.jpg,stimuli/scenes/056a.jpg,stimuli/scenes/055a.jpg,stimuli/scenes/056b.jpg,dist2,target,dist1,lure,0,1,1,1,0,33,33,22,,,,,,,949.0167178381234,950.0381412021816,950.0381412021816,950.0381412021816,950.0381412021816,953.0382457002997,953.0382457002997,953.0382457002997,953.0382457002997,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KANÁL UTCA,stimuli/scenes/005a.jpg,scene,0,stimuli/scenes/005a.jpg,stimuli/scenes/005b.jpg,stimuli/objects/113b.jpg,stimuli/objects/113a.jpg,stimuli/scenes/005a.jpg,lure,dist2,dist1,target,0,1,1,1,0,34,34,14,,,,,,,956.0181677490473,957.0481366366148,957.0481366366148,957.0481366366148,957.0481366366148,960.0407757367939,960.0407757367939,960.0407757367939,960.0407757367939,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,BOLYGÓ UTCA,stimuli/objects/113a.jpg,object,0,stimuli/objects/113a.jpg,stimuli/objects/113a.jpg,stimuli/scenes/112a.jpg,stimuli/objects/113b.jpg,stimuli/scenes/112b.jpg,target,dist1,lure,dist2,0,1,1,1,0,35,35,64,,,,,,,963.0255473088473,964.0549526512623,964.0549526512623,964.0549526512623,964.0549526512623,967.0654780417681,967.0654780417681,967.0654780417681,967.0654780417681,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,BÖGRE UTCA,stimuli/scenes/081a.jpg,scene,1,stimuli/scenes/083a.jpg,stimuli/scenes/040b.jpg,stimuli/scenes/083a.jpg,stimuli/scenes/040a.jpg,stimuli/scenes/083b.jpg,dist2,target,dist1,lure,0,1,1,1,0,36,36,24,,,,,,,970.029693024233,971.0575896743685,971.0575896743685,971.0575896743685,971.0575896743685,974.0776741579175,974.0776741579175,974.0776741579175,974.0776741579175,None,,,,,,,,,,pilot1,2022-10-14_15h06.43.688,Hippopolis_Updating,2022.2.2,60.04455661570678,
