CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate.started,city_text.started,street_text.started,learning_image.started,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,test_text.started,key_resp.started,key_resp.keys,key_resp.rt,plate_test.started,city_text_test.started,street_text_test.started,test_question.started,test_key_resp.started,button_image.started,test_key_resp.keys,verbal_test_key_resp.keys,test_key_resp.rt,plate_test.stopped,city_text_test.stopped,street_text_test.stopped,test_question.stopped,test_key_resp.stopped,button_image.stopped,plate_verbal.started,street_text_verbal.started,city_text_verbal.started,question_verbal.started,verbal_test_key_resp.started,verbal_test_key_resp.rt,n_remembered,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,plate.stopped,city_text.stopped,street_text.stopped,learning_image.stopped,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.45347239999683,140.45347239999683,space,21.6622002000222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,POGÁCSA UTCA,stimuli/scenes/046a.jpg,scene,0,stimuli/scenes/046a.jpg,stimuli/scenes/042a.jpg,stimuli/scenes/046a.jpg,stimuli/scenes/046b.jpg,stimuli/scenes/042b.jpg,dist1,target,lure,dist2,0,0,0,0,0,0,0,49,,,,,,,,,162.27110439998796,162.27110439998796,165.18057039999985,166.18921839998802,166.18921839998802,166.18921839998802,166.18921839998802,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KULLANCS UTCA,stimuli/objects/089a.jpg,object,0,stimuli/objects/089a.jpg,stimuli/scenes/072a.jpg,stimuli/objects/089a.jpg,stimuli/scenes/072b.jpg,stimuli/objects/089b.jpg,dist1,target,dist2,lure,0,0,0,0,0,1,1,34,,,,,,,,,,,169.1595608999778,170.17896599997766,170.17896599997766,170.17896599997766,170.17896599997766,None,170.17896599997766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,BÖGRE UTCA,stimuli/objects/050a.jpg,object,1,stimuli/objects/076a.jpg,stimuli/scenes/037a.jpg,stimuli/objects/076a.jpg,stimuli/objects/076b.jpg,stimuli/scenes/037b.jpg,dist1,target,lure,dist2,0,0,0,0,0,2,2,41,,,,,,,,,,,173.17610099999,174.1963600999734,174.1963600999734,174.1963600999734,174.1963600999734,None,174.1963600999734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,OROSZLÁN UTCA,stimuli/scenes/072a.jpg,scene,0,stimuli/scenes/072a.jpg,stimuli/scenes/072a.jpg,stimuli/scenes/072b.jpg,stimuli/scenes/027b.jpg,stimuli/scenes/027a.jpg,target,lure,dist2,dist1,0,0,0,0,0,3,3,66,,,,,,,,,,,177.19293279998237,178.20410819997778,178.20410819997778,178.20410819997778,178.20410819997778,None,178.20410819997778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,CUKOR UTCA,stimuli/objects/111a.jpg,object,0,stimuli/objects/111a.jpg,stimuli/objects/089b.jpg,stimuli/objects/111b.jpg,stimuli/objects/111a.jpg,stimuli/objects/089a.jpg,dist2,lure,target,dist1,0,0,0,0,0,4,4,30,,,,,,,,,,,181.20932059999905,182.23135819999152,182.23135819999152,182.23135819999152,182.23135819999152,None,182.23135819999152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TALICSKA UTCA,stimuli/objects/014a.jpg,object,1,stimuli/objects/108a.jpg,stimuli/objects/109a.jpg,stimuli/objects/109b.jpg,stimuli/objects/108a.jpg,stimuli/objects/108b.jpg,dist1,dist2,target,lure,0,0,0,0,0,5,5,13,,,,,,,,,,,185.22580869999365,186.24317199998768,186.24317199998768,186.24317199998768,186.24317199998768,None,186.24317199998768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PÁFRÁNY UTCA,stimuli/scenes/101a.jpg,scene,0,stimuli/scenes/101a.jpg,stimuli/scenes/101a.jpg,stimuli/scenes/101b.jpg,stimuli/objects/051a.jpg,stimuli/objects/051b.jpg,target,lure,dist1,dist2,0,0,0,0,0,6,6,0,,,,,,,,,,,189.24242479997338,190.25548849999905,190.25548849999905,190.25548849999905,190.25548849999905,None,190.25548849999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KECSKE UTCA,stimuli/scenes/085a.jpg,scene,2,stimuli/objects/022a.jpg,stimuli/objects/022b.jpg,stimuli/objects/022a.jpg,stimuli/scenes/053a.jpg,stimuli/scenes/053b.jpg,lure,target,dist1,dist2,0,0,0,0,0,7,7,6,,,,,,,,,,,193.25927859998774,194.27015069997287,194.27015069997287,194.27015069997287,194.27015069997287,None,194.27015069997287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MARTINI UTCA,stimuli/objects/060a.jpg,object,1,stimuli/objects/011a.jpg,stimuli/objects/075b.jpg,stimuli/objects/075a.jpg,stimuli/objects/011b.jpg,stimuli/objects/011a.jpg,dist2,dist1,lure,target,0,0,0,0,0,8,8,60,,,,,,,,,,,197.27574989999994,198.29250109998975,198.29250109998975,198.29250109998975,198.29250109998975,None,198.29250109998975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MOGYORÓ UTCA,stimuli/objects/106a.jpg,object,1,stimuli/objects/103a.jpg,stimuli/scenes/116a.jpg,stimuli/objects/103b.jpg,stimuli/objects/103a.jpg,stimuli/scenes/116b.jpg,dist1,lure,target,dist2,0,0,0,0,0,9,9,54,,,,,,,,,,,201.29249359999085,202.30850119999377,202.30850119999377,202.30850119999377,202.30850119999377,None,202.30850119999377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KERÉK UTCA,stimuli/scenes/096a.jpg,scene,1,stimuli/scenes/041a.jpg,stimuli/scenes/117a.jpg,stimuli/scenes/041b.jpg,stimuli/scenes/041a.jpg,stimuli/scenes/117b.jpg,dist1,lure,target,dist2,0,0,0,0,0,10,10,20,,,,,,,,,,,205.30890689999796,206.3250409999746,206.3250409999746,206.3250409999746,206.3250409999746,None,206.3250409999746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MOCSÁR UTCA,stimuli/objects/080a.jpg,object,0,stimuli/objects/080a.jpg,stimuli/objects/080b.jpg,stimuli/objects/080a.jpg,stimuli/scenes/043b.jpg,stimuli/scenes/043a.jpg,lure,target,dist2,dist1,0,0,0,0,0,11,11,17,,,,,,,,,,,209.3256189999811,210.34373379999306,210.34373379999306,210.34373379999306,210.34373379999306,None,210.34373379999306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TOJÁS UTCA,stimuli/objects/021a.jpg,object,2,stimuli/scenes/034a.jpg,stimuli/scenes/034a.jpg,stimuli/objects/059a.jpg,stimuli/objects/059b.jpg,stimuli/scenes/034b.jpg,target,dist1,dist2,lure,0,0,0,0,0,12,12,37,,,,,,,,,,,213.3422092999972,214.3663693999988,214.3663693999988,214.3663693999988,214.3663693999988,None,214.3663693999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,BONBON UTCA,stimuli/objects/095a.jpg,object,2,stimuli/scenes/007a.jpg,stimuli/objects/028b.jpg,stimuli/objects/028a.jpg,stimuli/scenes/007a.jpg,stimuli/scenes/007b.jpg,dist2,dist1,target,lure,0,0,0,0,0,13,13,72,,,,,,,,,,,217.35874919997877,218.3811907999916,218.3811907999916,218.3811907999916,218.3811907999916,None,218.3811907999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PULÓVER UTCA,stimuli/objects/114a.jpg,object,0,stimuli/objects/114a.jpg,stimuli/scenes/050b.jpg,stimuli/scenes/050a.jpg,stimuli/objects/114b.jpg,stimuli/objects/114a.jpg,dist2,dist1,lure,target,0,0,0,0,0,14,14,43,,,,,,,,,,,221.3754793999833,222.39481419997173,222.39481419997173,222.39481419997173,222.39481419997173,None,222.39481419997173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LÉTRA UTCA,stimuli/objects/047a.jpg,object,1,stimuli/objects/015a.jpg,stimuli/objects/108b.jpg,stimuli/objects/015b.jpg,stimuli/objects/108a.jpg,stimuli/objects/015a.jpg,dist2,lure,dist1,target,0,0,0,0,0,15,15,33,,,,,,,,,,,225.39152529998682,226.4068142999895,226.4068142999895,226.4068142999895,226.4068142999895,None,226.4068142999895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SIVATAG UTCA,stimuli/scenes/016a.jpg,scene,2,stimuli/objects/046a.jpg,stimuli/objects/046b.jpg,stimuli/objects/006a.jpg,stimuli/objects/006b.jpg,stimuli/objects/046a.jpg,lure,dist1,dist2,target,0,0,0,0,0,16,16,23,,,,,,,,,,,229.40854069998022,230.4241134999902,230.4241134999902,230.4241134999902,230.4241134999902,None,230.4241134999902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HARMONIKA UTCA,stimuli/scenes/024a.jpg,scene,0,stimuli/scenes/024a.jpg,stimuli/scenes/101b.jpg,stimuli/scenes/024b.jpg,stimuli/scenes/101a.jpg,stimuli/scenes/024a.jpg,dist2,lure,dist1,target,0,0,0,0,0,17,17,25,,,,,,,,,,,233.42525519998162,234.43353999999817,234.43353999999817,234.43353999999817,234.43353999999817,None,234.43353999999817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LIGET UTCA,stimuli/objects/038a.jpg,object,2,stimuli/scenes/109a.jpg,stimuli/scenes/109a.jpg,stimuli/objects/055a.jpg,stimuli/scenes/109b.jpg,stimuli/objects/055b.jpg,target,dist1,lure,dist2,0,0,0,0,0,18,18,62,,,,,,,,,,,237.44153799998458,238.44409809997887,238.44409809997887,238.44409809997887,238.44409809997887,None,238.44409809997887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KÖNYVTÁR UTCA,stimuli/objects/113a.jpg,object,1,stimuli/objects/109a.jpg,stimuli/objects/109a.jpg,stimuli/objects/109b.jpg,stimuli/scenes/067a.jpg,stimuli/scenes/067b.jpg,target,lure,dist1,dist2,0,0,0,0,0,19,19,42,,,,,,,,,,,241.45832289999817,242.47797889998765,242.47797889998765,242.47797889998765,242.47797889998765,None,242.47797889998765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KÖTÉNY UTCA,stimuli/scenes/031a.jpg,scene,1,stimuli/scenes/064a.jpg,stimuli/objects/103a.jpg,stimuli/objects/103b.jpg,stimuli/scenes/064b.jpg,stimuli/scenes/064a.jpg,dist1,dist2,lure,target,0,0,0,0,0,20,20,22,,,,,,,,,,,245.4749482999905,246.48791939998046,246.48791939998046,246.48791939998046,246.48791939998046,None,246.48791939998046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PAPAGÁJ UTCA,stimuli/objects/093a.jpg,object,2,stimuli/scenes/097a.jpg,stimuli/scenes/097a.jpg,stimuli/scenes/109b.jpg,stimuli/scenes/109a.jpg,stimuli/scenes/097b.jpg,target,dist2,dist1,lure,0,0,0,0,0,21,21,55,,,,,,,,,,,249.49164639998344,250.50287819997175,250.50287819997175,250.50287819997175,250.50287819997175,None,250.50287819997175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,AKÁC UTCA,stimuli/scenes/081a.jpg,scene,2,stimuli/objects/055a.jpg,stimuli/objects/055b.jpg,stimuli/objects/107b.jpg,stimuli/objects/107a.jpg,stimuli/objects/055a.jpg,lure,dist2,dist1,target,0,0,0,0,0,22,22,74,,,,,,,,,,,253.50807169999462,254.52348909998545,254.52348909998545,254.52348909998545,254.52348909998545,None,254.52348909998545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KAKAS UTCA,stimuli/objects/002a.jpg,object,2,stimuli/scenes/074a.jpg,stimuli/scenes/074b.jpg,stimuli/scenes/074a.jpg,stimuli/scenes/070a.jpg,stimuli/scenes/070b.jpg,lure,target,dist1,dist2,0,0,0,0,0,23,23,24,,,,,,,,,,,257.52491679997183,258.54346769998665,258.54346769998665,258.54346769998665,258.54346769998665,None,258.54346769998665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PETÁRDA UTCA,stimuli/objects/009a.jpg,object,0,stimuli/objects/009a.jpg,stimuli/objects/009a.jpg,stimuli/scenes/051a.jpg,stimuli/objects/009b.jpg,stimuli/scenes/051b.jpg,target,dist1,lure,dist2,0,0,0,0,0,24,24,64,,,,,,,,,,,261.5411483999924,262.5635469999979,262.5635469999979,262.5635469999979,262.5635469999979,None,262.5635469999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KÖMÉNYMAG UTCA,stimuli/objects/068a.jpg,object,1,stimuli/objects/045a.jpg,stimuli/objects/045a.jpg,stimuli/objects/045b.jpg,stimuli/objects/071a.jpg,stimuli/objects/071b.jpg,target,lure,dist1,dist2,0,0,0,0,0,25,25,18,,,,,,,,,,,265.5575171999808,266.57400309998775,266.57400309998775,266.57400309998775,266.57400309998775,None,266.57400309998775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,OLDAL UTCA,stimuli/scenes/093a.jpg,scene,2,stimuli/objects/107a.jpg,stimuli/objects/107b.jpg,stimuli/objects/022a.jpg,stimuli/objects/107a.jpg,stimuli/objects/022b.jpg,lure,dist1,target,dist2,0,0,0,0,0,26,26,11,,,,,,,,,,,269.5745284999721,270.5856350999966,270.5856350999966,270.5856350999966,270.5856350999966,None,270.5856350999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TERASZ UTCA,stimuli/objects/063a.jpg,object,2,stimuli/scenes/104a.jpg,stimuli/scenes/104a.jpg,stimuli/scenes/056a.jpg,stimuli/scenes/104b.jpg,stimuli/scenes/056b.jpg,target,dist1,lure,dist2,0,0,0,0,0,27,27,48,,,,,,,,,,,273.5911145999853,274.60249529997236,274.60249529997236,274.60249529997236,274.60249529997236,None,274.60249529997236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,CSAVAR UTCA,stimuli/objects/078a.jpg,object,0,stimuli/objects/078a.jpg,stimuli/objects/078b.jpg,stimuli/objects/024b.jpg,stimuli/objects/078a.jpg,stimuli/objects/024a.jpg,lure,dist2,target,dist1,0,0,0,0,0,28,28,10,,,,,,,,,,,277.6076026999799,278.62545469999895,278.62545469999895,278.62545469999895,278.62545469999895,None,278.62545469999895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,VÖDÖR UTCA,stimuli/scenes/055a.jpg,scene,1,stimuli/scenes/088a.jpg,stimuli/scenes/088b.jpg,stimuli/scenes/088a.jpg,stimuli/scenes/087b.jpg,stimuli/scenes/087a.jpg,lure,target,dist2,dist1,0,0,0,0,0,29,29,56,,,,,,,,,,,281.6244622999802,282.6374511999893,282.6374511999893,282.6374511999893,282.6374511999893,None,282.6374511999893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HORDÓ UTCA,stimuli/scenes/095a.jpg,scene,0,stimuli/scenes/095a.jpg,stimuli/scenes/095a.jpg,stimuli/scenes/046a.jpg,stimuli/scenes/095b.jpg,stimuli/scenes/046b.jpg,target,dist1,lure,dist2,0,0,0,0,0,30,30,27,,,,,,,,,,,285.6409418999974,286.6559761999815,286.6559761999815,286.6559761999815,286.6559761999815,None,286.6559761999815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PADLÓ UTCA,stimuli/objects/100a.jpg,object,0,stimuli/objects/100a.jpg,stimuli/scenes/058a.jpg,stimuli/scenes/058b.jpg,stimuli/objects/100a.jpg,stimuli/objects/100b.jpg,dist1,dist2,target,lure,0,0,0,0,0,31,31,59,,,,,,,,,,,289.65745089997654,290.6707300999842,290.6707300999842,290.6707300999842,290.6707300999842,None,290.6707300999842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PÉKSÉG UTCA,stimuli/scenes/073a.jpg,scene,2,stimuli/objects/059a.jpg,stimuli/objects/059a.jpg,stimuli/objects/046b.jpg,stimuli/objects/059b.jpg,stimuli/objects/046a.jpg,target,dist2,lure,dist1,0,0,0,0,0,32,32,61,,,,,,,,,,,293.6742205999908,294.6884437999979,294.6884437999979,294.6884437999979,294.6884437999979,None,294.6884437999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,RÁDIÓ UTCA,stimuli/scenes/068a.jpg,scene,1,stimuli/scenes/067a.jpg,stimuli/scenes/018b.jpg,stimuli/scenes/067a.jpg,stimuli/scenes/067b.jpg,stimuli/scenes/018a.jpg,dist2,target,lure,dist1,0,0,0,0,0,33,33,44,,,,,,,,,,,297.69049589999486,298.7048992999771,298.7048992999771,298.7048992999771,298.7048992999771,None,298.7048992999771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MUNKA UTCA,stimuli/scenes/039a.jpg,scene,2,stimuli/objects/067a.jpg,stimuli/scenes/097a.jpg,stimuli/objects/067b.jpg,stimuli/objects/067a.jpg,stimuli/scenes/097b.jpg,dist1,lure,target,dist2,0,0,0,0,0,34,34,4,,,,,,,,,,,301.70746549998876,302.71639339998364,302.71639339998364,302.71639339998364,302.71639339998364,None,302.71639339998364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PIZSAMA UTCA,stimuli/scenes/060a.jpg,scene,2,stimuli/objects/006a.jpg,stimuli/scenes/007b.jpg,stimuli/scenes/007a.jpg,stimuli/objects/006b.jpg,stimuli/objects/006a.jpg,dist2,dist1,lure,target,0,0,0,0,0,35,35,79,,,,,,,,,,,305.7238867999986,306.7394317999715,306.7394317999715,306.7394317999715,306.7394317999715,None,306.7394317999715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZIKLA UTCA,stimuli/scenes/111a.jpg,scene,2,stimuli/objects/073a.jpg,stimuli/objects/120b.jpg,stimuli/objects/120a.jpg,stimuli/objects/073a.jpg,stimuli/objects/073b.jpg,dist2,dist1,target,lure,0,0,0,0,0,36,36,1,,,,,,,,,,,309.7405101999757,310.7604121999757,310.7604121999757,310.7604121999757,310.7604121999757,None,310.7604121999757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FIÓK UTCA,stimuli/scenes/002a.jpg,scene,1,stimuli/scenes/014a.jpg,stimuli/scenes/014a.jpg,stimuli/objects/004a.jpg,stimuli/objects/004b.jpg,stimuli/scenes/014b.jpg,target,dist1,dist2,lure,0,0,0,0,0,37,37,73,,,,,,,,,,,313.7570266999828,314.77255689998856,314.77255689998856,314.77255689998856,314.77255689998856,None,314.77255689998856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h10.30.486,Hippopolis_Learning,2022.2.2,59.990197607384104,
