CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,learning_instructions_text.started,learning_instructions_text.stopped,intro_key.keys,intro_key.rt,intro_key.started,intro_key.stopped,cityname_text.started,cityname_text.stopped,city_image.started,city_image.stopped,fx_cross.started,fx_cross.stopped,plate.started,plate.stopped,city_text.started,city_text.stopped,street_text.started,street_text.stopped,learning_image.started,learning_image.stopped,short_break_text.started,short_break_text.stopped,short_break_key.keys,short_break_key.started,short_break_key.stopped,short_break_key.rt,test_text.started,test_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,plate_test.started,plate_test.stopped,city_text_test.started,city_text_test.stopped,street_text_test.started,street_text_test.stopped,test_question.started,test_question.stopped,test_key_resp.keys,test_key_resp.rt,test_key_resp.started,test_key_resp.stopped,button_image.started,button_image.stopped,plate_verbal.started,plate_verbal.stopped,street_text_verbal.started,street_text_verbal.stopped,city_text_verbal.started,city_text_verbal.stopped,question_verbal.started,question_verbal.stopped,verbal_test_key_resp.keys,verbal_test_key_resp.started,verbal_test_key_resp.stopped,verbal_test_key_resp.rt,n_remembered,break_text.started,break_text.stopped,break_key_resp.keys,break_key_resp.rt,break_key_resp.started,break_key_resp.stopped,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.33732059999602,None,space,41.36585850000847,253.33732059999602,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,HORDÓ UTCA,stimuli/objects/052a.jpg,object,0,stimuli/objects/052a.jpg,stimuli/objects/052b.jpg,stimuli/objects/057b.jpg,stimuli/objects/052a.jpg,stimuli/objects/057a.jpg,lure,dist2,target,dist1,0,0,0,0,0,0,0,69,,,,,,,,,,,294.7927183000138,None,294.7927183000138,None,297.74585200002184,None,298.77012780000223,None,298.77012780000223,None,298.77012780000223,None,298.77012780000223,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,SZOMSZÉD UTCA,stimuli/scenes/017a.jpg,scene,1,stimuli/scenes/013a.jpg,stimuli/scenes/015a.jpg,stimuli/scenes/015b.jpg,stimuli/scenes/013b.jpg,stimuli/scenes/013a.jpg,dist1,dist2,lure,target,0,0,0,0,0,1,1,12,,,,,,,,,,,,,,,301.75023950001923,None,302.7518488000205,None,302.7518488000205,None,302.7518488000205,None,302.7518488000205,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,KORONG UTCA,stimuli/objects/046a.jpg,object,1,stimuli/objects/099a.jpg,stimuli/objects/099a.jpg,stimuli/objects/099b.jpg,stimuli/objects/062a.jpg,stimuli/objects/062b.jpg,target,lure,dist1,dist2,0,0,0,0,0,2,2,53,,,,,,,,,,,,,,,305.76710040000034,None,306.76847110001836,None,306.76847110001836,None,306.76847110001836,None,306.76847110001836,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,VÖDÖR UTCA,stimuli/scenes/016a.jpg,scene,0,stimuli/scenes/016a.jpg,stimuli/objects/054b.jpg,stimuli/objects/054a.jpg,stimuli/scenes/016b.jpg,stimuli/scenes/016a.jpg,dist2,dist1,lure,target,0,0,0,0,0,3,3,8,,,,,,,,,,,,,,,309.7832425000088,None,310.7839290999982,None,310.7839290999982,None,310.7839290999982,None,310.7839290999982,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,KOKTÉL UTCA,stimuli/scenes/010a.jpg,scene,0,stimuli/scenes/010a.jpg,stimuli/scenes/010a.jpg,stimuli/objects/079a.jpg,stimuli/scenes/010b.jpg,stimuli/objects/079b.jpg,target,dist1,lure,dist2,0,0,0,0,0,4,4,62,,,,,,,,,,,,,,,313.78317939999397,None,314.7836001999967,None,314.7836001999967,None,314.7836001999967,None,314.7836001999967,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,RÓZSA UTCA,stimuli/scenes/102a.jpg,scene,2,stimuli/objects/061a.jpg,stimuli/objects/061b.jpg,stimuli/objects/001b.jpg,stimuli/objects/061a.jpg,stimuli/objects/001a.jpg,lure,dist2,target,dist1,0,0,0,0,0,5,5,38,,,,,,,,,,,,,,,317.78300450000097,None,318.7835083999962,None,318.7835083999962,None,318.7835083999962,None,318.7835083999962,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,PADLÓ UTCA,stimuli/scenes/062a.jpg,scene,2,stimuli/objects/028a.jpg,stimuli/objects/028a.jpg,stimuli/objects/028b.jpg,stimuli/objects/103b.jpg,stimuli/objects/103a.jpg,target,lure,dist2,dist1,0,0,0,0,0,6,6,32,,,,,,,,,,,,,,,321.78287049999926,None,322.7838585000136,None,322.7838585000136,None,322.7838585000136,None,322.7838585000136,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,KESELYŰ UTCA,stimuli/objects/119a.jpg,object,2,stimuli/scenes/065a.jpg,stimuli/scenes/065a.jpg,stimuli/scenes/065b.jpg,stimuli/scenes/033b.jpg,stimuli/scenes/033a.jpg,target,lure,dist2,dist1,0,0,0,0,0,7,7,6,,,,,,,,,,,,,,,325.7833014000207,None,326.7932976000011,None,326.7932976000011,None,326.7932976000011,None,326.7932976000011,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,ÁLLOMÁS UTCA,stimuli/scenes/053a.jpg,scene,1,stimuli/scenes/015a.jpg,stimuli/objects/038b.jpg,stimuli/scenes/015b.jpg,stimuli/scenes/015a.jpg,stimuli/objects/038a.jpg,dist2,lure,target,dist1,0,0,0,0,0,8,8,67,,,,,,,,,,,,,,,329.7994255000085,None,330.80167580000125,None,330.80167580000125,None,330.80167580000125,None,330.80167580000125,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,VITORLA UTCA,stimuli/objects/027a.jpg,object,2,stimuli/scenes/094a.jpg,stimuli/objects/056a.jpg,stimuli/scenes/094a.jpg,stimuli/objects/056b.jpg,stimuli/scenes/094b.jpg,dist1,target,dist2,lure,0,0,0,0,0,9,9,17,,,,,,,,,,,,,,,333.81650080002146,None,334.82029790000524,None,334.82029790000524,None,334.82029790000524,None,334.82029790000524,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,FÜGE UTCA,stimuli/objects/080a.jpg,object,1,stimuli/objects/030a.jpg,stimuli/objects/030b.jpg,stimuli/objects/030a.jpg,stimuli/objects/070a.jpg,stimuli/objects/070b.jpg,lure,target,dist1,dist2,0,0,0,0,0,10,10,22,,,,,,,,,,,,,,,337.8326168000058,None,338.84244199999375,None,338.84244199999375,None,338.84244199999375,None,338.84244199999375,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,PÁFRÁNY UTCA,stimuli/objects/037a.jpg,object,1,stimuli/objects/070a.jpg,stimuli/objects/070a.jpg,stimuli/scenes/066a.jpg,stimuli/objects/070b.jpg,stimuli/scenes/066b.jpg,target,dist1,lure,dist2,0,0,0,0,0,11,11,73,,,,,,,,,,,,,,,341.8491261000163,None,342.85187600000063,None,342.85187600000063,None,342.85187600000063,None,342.85187600000063,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,MUNKA UTCA,stimuli/scenes/004a.jpg,scene,2,stimuli/objects/022a.jpg,stimuli/objects/022b.jpg,stimuli/objects/022a.jpg,stimuli/scenes/051a.jpg,stimuli/scenes/051b.jpg,lure,target,dist1,dist2,0,0,0,0,0,12,12,58,,,,,,,,,,,,,,,345.86570690001827,None,346.8668250000046,None,346.8668250000046,None,346.8668250000046,None,346.8668250000046,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,LEMEZ UTCA,stimuli/scenes/111a.jpg,scene,2,stimuli/objects/106a.jpg,stimuli/scenes/065a.jpg,stimuli/objects/106a.jpg,stimuli/objects/106b.jpg,stimuli/scenes/065b.jpg,dist1,target,lure,dist2,0,0,0,0,0,13,13,49,,,,,,,,,,,,,,,349.86572040000465,None,350.86960470001213,None,350.86960470001213,None,350.86960470001213,None,350.86960470001213,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,FÓKA UTCA,stimuli/scenes/085a.jpg,scene,0,stimuli/scenes/085a.jpg,stimuli/scenes/085b.jpg,stimuli/scenes/117a.jpg,stimuli/scenes/085a.jpg,stimuli/scenes/117b.jpg,lure,dist1,target,dist2,0,0,0,0,0,14,14,44,,,,,,,,,,,,,,,353.8823454999947,None,354.88306590000866,None,354.88306590000866,None,354.88306590000866,None,354.88306590000866,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,HARCSA UTCA,stimuli/objects/098a.jpg,object,2,stimuli/scenes/090a.jpg,stimuli/scenes/090b.jpg,stimuli/scenes/090a.jpg,stimuli/scenes/110a.jpg,stimuli/scenes/110b.jpg,lure,target,dist1,dist2,0,0,0,0,0,15,15,78,,,,,,,,,,,,,,,357.88224520001677,None,358.8829359000083,None,358.8829359000083,None,358.8829359000083,None,358.8829359000083,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,KÖMÉNYMAG UTCA,stimuli/objects/026a.jpg,object,2,stimuli/scenes/108a.jpg,stimuli/scenes/108b.jpg,stimuli/objects/006b.jpg,stimuli/scenes/108a.jpg,stimuli/objects/006a.jpg,lure,dist2,target,dist1,0,0,0,0,0,16,16,14,,,,,,,,,,,,,,,361.88206780000473,None,362.88299240000197,None,362.88299240000197,None,362.88299240000197,None,362.88299240000197,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,ASZTAL UTCA,stimuli/scenes/072a.jpg,scene,2,stimuli/objects/001a.jpg,stimuli/objects/001a.jpg,stimuli/scenes/079b.jpg,stimuli/scenes/079a.jpg,stimuli/objects/001b.jpg,target,dist2,dist1,lure,0,0,0,0,0,17,17,42,,,,,,,,,,,,,,,365.88208770001074,None,366.8834684000176,None,366.8834684000176,None,366.8834684000176,None,366.8834684000176,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,SZAPPAN UTCA,stimuli/objects/011a.jpg,object,0,stimuli/objects/011a.jpg,stimuli/objects/011b.jpg,stimuli/scenes/010a.jpg,stimuli/scenes/010b.jpg,stimuli/objects/011a.jpg,lure,dist1,dist2,target,0,0,0,0,0,18,18,76,,,,,,,,,,,,,,,369.8822141000128,None,370.8824554000166,None,370.8824554000166,None,370.8824554000166,None,370.8824554000166,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,TOLMÁCS UTCA,stimuli/objects/044a.jpg,object,2,stimuli/scenes/110a.jpg,stimuli/scenes/110a.jpg,stimuli/scenes/110b.jpg,stimuli/objects/028b.jpg,stimuli/objects/028a.jpg,target,lure,dist2,dist1,0,0,0,0,0,19,19,63,,,,,,,,,,,,,,,373.8824694000068,None,374.8847572999948,None,374.8847572999948,None,374.8847572999948,None,374.8847572999948,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,BÚJÓCSKA UTCA,stimuli/objects/035a.jpg,object,0,stimuli/objects/035a.jpg,stimuli/objects/034b.jpg,stimuli/objects/035a.jpg,stimuli/objects/034a.jpg,stimuli/objects/035b.jpg,dist2,target,dist1,lure,0,0,0,0,0,20,20,2,,,,,,,,,,,,,,,377.8985985000036,None,378.90830979999737,None,378.90830979999737,None,378.90830979999737,None,378.90830979999737,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,FÉSŰ UTCA,stimuli/scenes/092a.jpg,scene,1,stimuli/scenes/091a.jpg,stimuli/scenes/020b.jpg,stimuli/scenes/091b.jpg,stimuli/scenes/091a.jpg,stimuli/scenes/020a.jpg,dist2,lure,target,dist1,0,0,0,0,0,21,21,54,,,,,,,,,,,,,,,381.91528440002,None,382.91803490000893,None,382.91803490000893,None,382.91803490000893,None,382.91803490000893,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,BOHÓC UTCA,stimuli/objects/120a.jpg,object,2,stimuli/scenes/079a.jpg,stimuli/scenes/038b.jpg,stimuli/scenes/079a.jpg,stimuli/scenes/038a.jpg,stimuli/scenes/079b.jpg,dist2,target,dist1,lure,0,0,0,0,0,22,22,36,,,,,,,,,,,,,,,385.93180400002166,None,386.933097000001,None,386.933097000001,None,386.933097000001,None,386.933097000001,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,SZIKLA UTCA,stimuli/scenes/055a.jpg,scene,1,stimuli/scenes/029a.jpg,stimuli/objects/090a.jpg,stimuli/objects/090b.jpg,stimuli/scenes/029b.jpg,stimuli/scenes/029a.jpg,dist1,dist2,lure,target,0,0,0,0,0,23,23,4,,,,,,,,,,,,,,,389.9484059000097,None,390.9497376999934,None,390.9497376999934,None,390.9497376999934,None,390.9497376999934,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,SZAXOFON UTCA,stimuli/scenes/103a.jpg,scene,1,stimuli/scenes/018a.jpg,stimuli/scenes/071b.jpg,stimuli/scenes/018a.jpg,stimuli/scenes/071a.jpg,stimuli/scenes/018b.jpg,dist2,target,dist1,lure,0,0,0,0,0,24,24,55,,,,,,,,,,,,,,,393.9654090999975,None,394.9653353000176,None,394.9653353000176,None,394.9653353000176,None,394.9653353000176,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,AKÁC UTCA,stimuli/scenes/063a.jpg,scene,1,stimuli/scenes/071a.jpg,stimuli/scenes/071a.jpg,stimuli/scenes/071b.jpg,stimuli/scenes/091b.jpg,stimuli/scenes/091a.jpg,target,lure,dist2,dist1,0,0,0,0,0,25,25,50,,,,,,,,,,,,,,,397.96496780001326,None,398.965890499996,None,398.965890499996,None,398.965890499996,None,398.965890499996,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,ORVOS UTCA,stimuli/scenes/060a.jpg,scene,0,stimuli/scenes/060a.jpg,stimuli/scenes/060b.jpg,stimuli/scenes/060a.jpg,stimuli/scenes/060a.jpg,stimuli/scenes/060b.jpg,lure,dist1,target,dist2,0,0,0,0,0,26,26,20,,,,,,,,,,,,,,,401.96496370001114,None,402.96537479999824,None,402.96537479999824,None,402.96537479999824,None,402.96537479999824,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,PÁRNA UTCA,stimuli/objects/021a.jpg,object,2,stimuli/scenes/046a.jpg,stimuli/scenes/073b.jpg,stimuli/scenes/046a.jpg,stimuli/scenes/046b.jpg,stimuli/scenes/073a.jpg,dist2,target,lure,dist1,0,0,0,0,0,27,27,40,,,,,,,,,,,,,,,405.9648080000188,None,406.9692799000186,None,406.9692799000186,None,406.9692799000186,None,406.9692799000186,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,KRÉTA UTCA,stimuli/scenes/119a.jpg,scene,0,stimuli/scenes/119a.jpg,stimuli/objects/035b.jpg,stimuli/scenes/119b.jpg,stimuli/objects/035a.jpg,stimuli/scenes/119a.jpg,dist2,lure,dist1,target,0,0,0,0,0,28,28,79,,,,,,,,,,,,,,,409.98147580001387,None,410.98418680002214,None,410.98418680002214,None,410.98418680002214,None,410.98418680002214,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,EGÉR UTCA,stimuli/scenes/120a.jpg,scene,0,stimuli/scenes/120a.jpg,stimuli/scenes/056b.jpg,stimuli/scenes/120a.jpg,stimuli/scenes/056a.jpg,stimuli/scenes/120b.jpg,dist2,target,dist1,lure,0,0,0,0,0,29,29,35,,,,,,,,,,,,,,,413.99792819999857,None,414.9984357000212,None,414.9984357000212,None,414.9984357000212,None,414.9984357000212,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,PALACK UTCA,stimuli/objects/010a.jpg,object,2,stimuli/scenes/041a.jpg,stimuli/scenes/090a.jpg,stimuli/scenes/041b.jpg,stimuli/scenes/041a.jpg,stimuli/scenes/090b.jpg,dist1,lure,target,dist2,0,0,0,0,0,30,30,3,,,,,,,,,,,,,,,417.9977957000083,None,418.99865610001143,None,418.99865610001143,None,418.99865610001143,None,418.99865610001143,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,GYŰRŰ UTCA,stimuli/objects/012a.jpg,object,1,stimuli/objects/019a.jpg,stimuli/objects/019a.jpg,stimuli/objects/019b.jpg,stimuli/scenes/013b.jpg,stimuli/scenes/013a.jpg,target,lure,dist2,dist1,0,0,0,0,0,31,31,28,,,,,,,,,,,,,,,421.99823800000013,None,423.0011230999953,None,423.0011230999953,None,423.0011230999953,None,423.0011230999953,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,MÁRVÁNY UTCA,stimuli/scenes/035a.jpg,scene,1,stimuli/scenes/042a.jpg,stimuli/scenes/112a.jpg,stimuli/scenes/042b.jpg,stimuli/scenes/112b.jpg,stimuli/scenes/042a.jpg,dist1,lure,dist2,target,0,0,0,0,0,32,32,61,,,,,,,,,,,,,,,426.0144796000095,None,427.01540259999456,None,427.01540259999456,None,427.01540259999456,None,427.01540259999456,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,TOJÁS UTCA,stimuli/scenes/001a.jpg,scene,2,stimuli/objects/072a.jpg,stimuli/scenes/108b.jpg,stimuli/scenes/108a.jpg,stimuli/objects/072a.jpg,stimuli/objects/072b.jpg,dist2,dist1,target,lure,0,0,0,0,0,33,33,65,,,,,,,,,,,,,,,430.01434829999926,None,431.0150125999935,None,431.0150125999935,None,431.0150125999935,None,431.0150125999935,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,KÁRTYA UTCA,stimuli/objects/018a.jpg,object,1,stimuli/objects/003a.jpg,stimuli/objects/003b.jpg,stimuli/objects/016b.jpg,stimuli/objects/003a.jpg,stimuli/objects/016a.jpg,lure,dist2,target,dist1,0,0,0,0,0,34,34,68,,,,,,,,,,,,,,,434.01426220001304,None,435.015283500019,None,435.015283500019,None,435.015283500019,None,435.015283500019,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_14h18.28.134,Hippopolis_Learning,2021.1.4,60.21132973258861,
