CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,learning_instructions_text.stopped,intro_key.keys,intro_key.rt,intro_key.started,intro_key.stopped,cityname_text.started,cityname_text.stopped,city_image.started,city_image.stopped,fx_cross.started,fx_cross.stopped,plate.started,plate.stopped,city_text.started,city_text.stopped,street_text.started,street_text.stopped,fx_cross_prediction.started,fx_cross_prediction.stopped,plate_updating.started,plate_updating.stopped,city_text_updating.started,city_text_updating.stopped,street_text_updating.started,street_text_updating.stopped,updating_image.started,updating_image.stopped,short_break_text.started,short_break_text.stopped,short_break_key.keys,short_break_key.started,short_break_key.stopped,short_break_key.rt,break_text.started,break_text.stopped,break_key_resp.keys,break_key_resp.rt,break_key_resp.started,break_key_resp.stopped,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PETÁRDA UTCA,stimuli/scenes/112a.jpg,scene,0,stimuli/scenes/112a.jpg,stimuli/scenes/058a.jpg,stimuli/scenes/112a.jpg,stimuli/scenes/058b.jpg,stimuli/scenes/112b.jpg,dist1,target,dist2,lure,0,1,1,1,0,8,8,26,,,,,,,,,,,808.3184623462148,None,809.3455790104344,None,809.3455790104344,None,809.3455790104344,None,809.3455790104344,None,812.340728551615,None,812.340728551615,None,812.340728551615,None,812.340728551615,None,None,None,None,None,None,,,,,,,,,,pilot1,2022_Jun_16_1001,Hippopolis_Updating,2021.1.2,60.00059718860514,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TENGER UTCA,stimuli/scenes/037a.jpg,scene,1,stimuli/scenes/119a.jpg,stimuli/objects/081a.jpg,stimuli/objects/081b.jpg,stimuli/scenes/119a.jpg,stimuli/scenes/119b.jpg,dist1,dist2,target,lure,0,1,1,1,0,9,9,59,,,,,,,,,,,815.3272062963806,None,816.3582435096614,None,816.3582435096614,None,816.3582435096614,None,816.3582435096614,None,819.347283326555,None,819.347283326555,None,819.347283326555,None,819.347283326555,None,None,None,None,None,None,,,,,,,,,,pilot1,2022_Jun_16_1001,Hippopolis_Updating,2021.1.2,60.00059718860514,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,DOMINÓ UTCA,stimuli/scenes/052a.jpg,scene,0,stimuli/scenes/052a.jpg,stimuli/scenes/052a.jpg,stimuli/scenes/052b.jpg,stimuli/scenes/090a.jpg,stimuli/scenes/090b.jpg,target,lure,dist1,dist2,0,1,1,1,0,10,10,31,,,,,,,,,,,822.3305984451436,None,823.3524314183742,None,823.3524314183742,None,823.3524314183742,None,823.3524314183742,None,826.3642185679637,None,826.3642185679637,None,826.3642185679637,None,826.3642185679637,None,None,None,None,None,None,,,,,,,,,,pilot1,2022_Jun_16_1001,Hippopolis_Updating,2021.1.2,60.00059718860514,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KARTON UTCA,stimuli/objects/095a.jpg,object,0,stimuli/objects/095a.jpg,stimuli/scenes/005b.jpg,stimuli/scenes/005a.jpg,stimuli/objects/095a.jpg,stimuli/objects/095b.jpg,dist2,dist1,target,lure,0,1,1,1,0,11,11,77,,,,,,,,,,,829.3440637863241,None,830.3719828478061,None,830.3719828478061,None,830.3719828478061,None,830.3719828478061,None,833.3620303259231,None,833.3620303259231,None,833.3620303259231,None,833.3620303259231,None,None,None,None,None,None,,,,,,,,,,pilot1,2022_Jun_16_1001,Hippopolis_Updating,2021.1.2,60.00059718860514,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,RÁDIÓ UTCA,stimuli/scenes/115a.jpg,scene,0,stimuli/scenes/115a.jpg,stimuli/objects/095b.jpg,stimuli/scenes/115a.jpg,stimuli/scenes/115b.jpg,stimuli/objects/095a.jpg,dist2,target,lure,dist1,0,1,1,1,0,12,12,72,,,,,,,,,,,836.3473772504367,None,837.378928557504,None,837.378928557504,None,837.378928557504,None,837.378928557504,None,840.3809031383134,None,840.3809031383134,None,840.3809031383134,None,840.3809031383134,None,None,None,None,None,None,,,,,,,,,,pilot1,2022_Jun_16_1001,Hippopolis_Updating,2021.1.2,60.00059718860514,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FOLYÓ UTCA,stimuli/scenes/089a.jpg,scene,2,stimuli/objects/114a.jpg,stimuli/objects/008b.jpg,stimuli/objects/114a.jpg,stimuli/objects/008a.jpg,stimuli/objects/114b.jpg,dist2,target,dist1,lure,0,1,1,1,0,13,13,12,,,,,,,,,,,843.3739571175538,None,844.3923481809907,None,844.3923481809907,None,844.3923481809907,None,844.3923481809907,None,847.3952265465632,None,847.3952265465632,None,847.3952265465632,None,847.3952265465632,None,None,None,None,None,None,,,,,,,,,,pilot1,2022_Jun_16_1001,Hippopolis_Updating,2021.1.2,60.00059718860514,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÖMÉNYMAG UTCA,stimuli/scenes/093a.jpg,scene,0,stimuli/scenes/093a.jpg,stimuli/scenes/093b.jpg,stimuli/objects/007b.jpg,stimuli/scenes/093a.jpg,stimuli/objects/007a.jpg,lure,dist2,target,dist1,0,1,1,1,0,14,14,15,,,,,,,,,,,850.3905399884097,None,851.4175394033082,None,851.4175394033082,None,851.4175394033082,None,851.4175394033082,None,854.4115096074529,None,854.4115096074529,None,854.4115096074529,None,854.4115096074529,None,None,None,None,None,None,,,,,,,,,,pilot1,2022_Jun_16_1001,Hippopolis_Updating,2021.1.2,60.00059718860514,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KOCSI UTCA,stimuli/scenes/066a.jpg,scene,0,stimuli/scenes/066a.jpg,stimuli/scenes/066a.jpg,stimuli/objects/058b.jpg,stimuli/objects/058a.jpg,stimuli/scenes/066b.jpg,target,dist2,dist1,lure,0,1,1,1,0,15,15,73,,,,,,,,,,,857.3935160106048,None,858.4095623954199,None,858.4095623954199,None,858.4095623954199,None,858.4095623954199,None,861.4096532091498,None,861.4096532091498,None,861.4096532091498,None,861.4096532091498,None,None,None,None,None,None,,,,,,,,,,pilot1,2022_Jun_16_1001,Hippopolis_Updating,2021.1.2,60.00059718860514,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,HARCSA UTCA,stimuli/objects/020a.jpg,object,0,stimuli/objects/020a.jpg,stimuli/objects/020a.jpg,stimuli/scenes/056a.jpg,stimuli/objects/020b.jpg,stimuli/scenes/056b.jpg,target,dist1,lure,dist2,0,1,1,1,0,16,16,19,,,,,,,,,,,864.4002259774134,None,865.4340970828198,None,865.4340970828198,None,865.4340970828198,None,865.4340970828198,None,868.4223848856054,None,868.4223848856054,None,868.4223848856054,None,868.4223848856054,None,None,None,None,None,None,,,,,,,,,,pilot1,2022_Jun_16_1001,Hippopolis_Updating,2021.1.2,60.00059718860514,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,CSILLAG UTCA,stimuli/scenes/109a.jpg,scene,1,stimuli/scenes/049a.jpg,stimuli/objects/050a.jpg,stimuli/scenes/049a.jpg,stimuli/scenes/049b.jpg,stimuli/objects/050b.jpg,dist1,target,lure,dist2,0,1,1,1,0,17,17,68,,,,,,,,,,,871.4102655812167,None,872.4368830798194,None,872.4368830798194,None,872.4368830798194,None,872.4368830798194,None,875.4282084843144,None,875.4282084843144,None,875.4282084843144,None,875.4282084843144,None,None,None,None,None,None,,,,,,,,,,pilot1,2022_Jun_16_1001,Hippopolis_Updating,2021.1.2,60.00059718860514,
