CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate.started,city_text.started,street_text.started,learning_image.started,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,plate.stopped,city_text.stopped,street_text.stopped,learning_image.stopped,test_text.started,key_resp.started,key_resp.keys,key_resp.rt,plate_test.started,city_text_test.started,street_text_test.started,test_question.started,test_key_resp.started,button_image.started,test_key_resp.keys,verbal_test_key_resp.keys,test_key_resp.rt,plate_verbal.started,street_text_verbal.started,city_text_verbal.started,question_verbal.started,verbal_test_key_resp.started,verbal_test_key_resp.rt,plate_test.stopped,city_text_test.stopped,street_text_test.stopped,test_question.stopped,test_key_resp.stopped,button_image.stopped,n_remembered,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HEGESZTŐ UTCA,stimuli/scenes/043a.jpg,scene,0,stimuli/scenes/043a.jpg,stimuli/scenes/043b.jpg,stimuli/scenes/043a.jpg,stimuli/objects/062a.jpg,stimuli/objects/062b.jpg,lure,target,dist1,dist2,0,0,0,0,,,,,0,35,35,77,,,,,,,519.3630194000434,,,,,,520.3641264999751,,,,,,,,,,,,517.4304604000645,517.4304604000645,517.4304604000645,517.4304604000645,517.4304604000645,517.4304604000645,right,None,1.9103035000152886,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LIGET UTCA,stimuli/objects/038a.jpg,object,2,stimuli/scenes/109a.jpg,stimuli/scenes/109a.jpg,stimuli/objects/055a.jpg,stimuli/scenes/109b.jpg,stimuli/objects/055b.jpg,target,dist1,lure,dist2,0,0,0,0,,,,,0,36,36,62,,,,,,,524.0630131000653,,,,,,525.0634046000196,,,,,,,,,,,,520.3641264999751,520.3641264999751,520.3641264999751,520.3641264999751,520.3641264999751,520.3641264999751,left,None,3.675870400038548,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,OLDAL UTCA,stimuli/scenes/093a.jpg,scene,2,stimuli/objects/107a.jpg,stimuli/objects/107b.jpg,stimuli/objects/022a.jpg,stimuli/objects/107a.jpg,stimuli/objects/022b.jpg,lure,dist1,target,dist2,0,0,0,0,,,,,0,37,37,11,,,,,,,526.7799375000177,,,,,,527.7802183000604,,,,,,,,,,,,525.0634046000196,525.0634046000196,525.0634046000196,525.0634046000196,525.0634046000196,525.0634046000196,right,None,1.6990489999298006,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LAKAT UTCA,stimuli/objects/066a.jpg,object,2,stimuli/scenes/084a.jpg,stimuli/scenes/084b.jpg,stimuli/scenes/034a.jpg,stimuli/scenes/084a.jpg,stimuli/scenes/034b.jpg,lure,dist1,target,dist2,0,0,0,0,,,,,0,38,38,58,,,,,,,531.080290599959,,,,,,532.0804918999784,,,,,,,,,,,,527.7802183000604,527.7802183000604,527.7802183000604,527.7802183000604,527.7802183000604,527.7802183000604,left,None,3.283895200002007,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KÖTÉNY UTCA,stimuli/scenes/031a.jpg,scene,1,stimuli/scenes/064a.jpg,stimuli/objects/103a.jpg,stimuli/objects/103b.jpg,stimuli/scenes/064b.jpg,stimuli/scenes/064a.jpg,dist1,dist2,lure,target,0,0,0,0,,,,,0,39,39,22,,,,,,,534.9963282999815,,,,,,535.9972105000634,,,,,,,,,,,,532.0804918999784,532.0804918999784,532.0804918999784,532.0804918999784,532.0804918999784,532.0804918999784,left,None,2.891199800069444,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,POGÁCSA UTCA,stimuli/scenes/046a.jpg,scene,0,stimuli/scenes/046a.jpg,stimuli/scenes/042a.jpg,stimuli/scenes/046a.jpg,stimuli/scenes/046b.jpg,stimuli/scenes/042b.jpg,dist1,target,lure,dist2,0,0,0,0,,,,,0,40,40,49,,,,,,,539.9963316000067,,,,,,540.9965364000527,,,,,,,,,,,,535.9972105000634,535.9972105000634,535.9972105000634,535.9972105000634,535.9972105000634,535.9972105000634,None,None,,,,,,,,539.9963316000067,539.9963316000067,539.9963316000067,539.9963316000067,539.9963316000067,539.9963316000067,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,CSILLAG UTCA,stimuli/scenes/083a.jpg,scene,1,stimuli/scenes/117a.jpg,stimuli/scenes/117a.jpg,stimuli/scenes/117b.jpg,stimuli/objects/041a.jpg,stimuli/objects/041b.jpg,target,lure,dist1,dist2,0,0,0,0,,,,,0,41,41,15,,,,,,,544.2962075000396,,,,,,545.296450600028,,,,,,,,,,,,540.9965364000527,540.9965364000527,540.9965364000527,540.9965364000527,540.9965364000527,540.9965364000527,left,None,3.2786789999809116,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KAKAS UTCA,stimuli/objects/002a.jpg,object,2,stimuli/scenes/074a.jpg,stimuli/scenes/074b.jpg,stimuli/scenes/074a.jpg,stimuli/scenes/070a.jpg,stimuli/scenes/070b.jpg,lure,target,dist1,dist2,0,0,0,0,,,,,0,42,42,24,,,,,,,548.1625737999566,,,,,,549.163047799957,,,,,,,,,,,,545.296450600028,545.296450600028,545.296450600028,545.296450600028,545.296450600028,545.296450600028,left,None,2.8399835999589413,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KERÉK UTCA,stimuli/scenes/096a.jpg,scene,1,stimuli/scenes/041a.jpg,stimuli/scenes/117a.jpg,stimuli/scenes/041b.jpg,stimuli/scenes/041a.jpg,stimuli/scenes/117b.jpg,dist1,lure,target,dist2,0,0,0,0,,,,,0,43,43,20,,,,,,,551.9626175999874,,,,,,552.9633987999987,,,,,,,,,,,,549.163047799957,549.163047799957,549.163047799957,549.163047799957,549.163047799957,549.163047799957,left,None,2.769765100092627,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PAPAGÁJ UTCA,stimuli/objects/093a.jpg,object,2,stimuli/scenes/097a.jpg,stimuli/scenes/097a.jpg,stimuli/scenes/109b.jpg,stimuli/scenes/109a.jpg,stimuli/scenes/097b.jpg,target,dist2,dist1,lure,0,0,0,0,,,,,0,44,44,55,,,,,,,556.6791355999885,,,,,,557.679514599964,,,,,,,,,,,,552.9633987999987,552.9633987999987,552.9633987999987,552.9633987999987,552.9633987999987,552.9633987999987,left,None,3.698549799970351,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KIRAKÓ UTCA,stimuli/objects/079a.jpg,object,2,stimuli/scenes/070a.jpg,stimuli/scenes/070a.jpg,stimuli/scenes/070b.jpg,stimuli/objects/043b.jpg,stimuli/objects/043a.jpg,target,lure,dist2,dist1,0,0,0,0,,,,,0,45,45,57,,,,,,,561.6791007999564,,,,,,562.679983500042,,,,,,,,,,,,557.679514599964,557.679514599964,557.679514599964,557.679514599964,557.679514599964,557.679514599964,None,None,,,,,,,,561.6791007999564,561.6791007999564,561.6791007999564,561.6791007999564,561.6791007999564,561.6791007999564,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LÉTRA UTCA,stimuli/objects/047a.jpg,object,1,stimuli/objects/015a.jpg,stimuli/objects/108b.jpg,stimuli/objects/015b.jpg,stimuli/objects/108a.jpg,stimuli/objects/015a.jpg,dist2,lure,dist1,target,0,0,0,0,,,,,0,46,46,33,,,,,,,564.1956386000384,,,,,,565.1961000000592,,,,,,,,,,,,562.679983500042,562.679983500042,562.679983500042,562.679983500042,562.679983500042,562.679983500042,right,None,1.4843160000164062,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,VÖDÖR UTCA,stimuli/scenes/055a.jpg,scene,1,stimuli/scenes/088a.jpg,stimuli/scenes/088b.jpg,stimuli/scenes/088a.jpg,stimuli/scenes/087b.jpg,stimuli/scenes/087a.jpg,lure,target,dist2,dist1,0,0,0,0,,,,,0,47,47,56,,,,,,,568.2957241999684,,,,,,569.2961740000173,,,,,,,,,,,,565.1961000000592,565.1961000000592,565.1961000000592,565.1961000000592,565.1961000000592,565.1961000000592,left,None,3.068332700058818,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HORDÓ UTCA,stimuli/scenes/095a.jpg,scene,0,stimuli/scenes/095a.jpg,stimuli/scenes/095a.jpg,stimuli/scenes/046a.jpg,stimuli/scenes/095b.jpg,stimuli/scenes/046b.jpg,target,dist1,lure,dist2,0,0,0,0,,,,,0,48,48,27,,,,,,,571.9788612000411,,,,,,572.9792028999655,,,,,,,,,,,,569.2961740000173,569.2961740000173,569.2961740000173,569.2961740000173,569.2961740000173,569.2961740000173,left,None,2.653339199954644,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZIKLA UTCA,stimuli/scenes/111a.jpg,scene,2,stimuli/objects/073a.jpg,stimuli/objects/120b.jpg,stimuli/objects/120a.jpg,stimuli/objects/073a.jpg,stimuli/objects/073b.jpg,dist2,dist1,target,lure,0,0,0,0,,,,,0,49,49,1,,,,,,,576.2623357999837,,,,,,577.2626356000546,,,,,,,,,,,,572.9792028999655,572.9792028999655,572.9792028999655,572.9792028999655,572.9792028999655,572.9792028999655,left,None,3.251540399971418,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,RÁDIÓ UTCA,stimuli/scenes/068a.jpg,scene,1,stimuli/scenes/067a.jpg,stimuli/scenes/018b.jpg,stimuli/scenes/067a.jpg,stimuli/scenes/067b.jpg,stimuli/scenes/018a.jpg,dist2,target,lure,dist1,0,0,0,0,,,,,0,50,50,44,,,,,,,581.2624185000313,,,,,,582.262912599952,,,,,,,,,,,,577.2626356000546,577.2626356000546,577.2626356000546,577.2626356000546,577.2626356000546,577.2626356000546,None,None,,,,,,,,581.2624185000313,581.2624185000313,581.2624185000313,581.2624185000313,581.2624185000313,581.2624185000313,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SIVATAG UTCA,stimuli/scenes/016a.jpg,scene,2,stimuli/objects/046a.jpg,stimuli/objects/046b.jpg,stimuli/objects/006a.jpg,stimuli/objects/006b.jpg,stimuli/objects/046a.jpg,lure,dist1,dist2,target,0,0,0,0,,,,,0,51,51,23,,,,,,,585.8619670000626,,,,,,586.8627824999858,,,,,,,,,,,,582.262912599952,582.262912599952,582.262912599952,582.262912599952,582.262912599952,582.262912599952,left,None,3.577905200072564,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PAPUCS UTCA,stimuli/scenes/051a.jpg,scene,0,stimuli/scenes/051a.jpg,stimuli/scenes/051b.jpg,stimuli/scenes/051a.jpg,stimuli/scenes/090a.jpg,stimuli/scenes/090b.jpg,lure,target,dist1,dist2,0,0,0,0,,,,,0,52,52,68,,,,,,,590.8620358000044,,,,,,591.8622501000063,,,,,,,,,,,,586.8627824999858,586.8627824999858,586.8627824999858,586.8627824999858,586.8627824999858,586.8627824999858,None,None,,,,,,,,590.8620358000044,590.8620358000044,590.8620358000044,590.8620358000044,590.8620358000044,590.8620358000044,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,BOLYGÓ UTCA,stimuli/scenes/118a.jpg,scene,1,stimuli/scenes/087a.jpg,stimuli/objects/011a.jpg,stimuli/scenes/087b.jpg,stimuli/objects/011b.jpg,stimuli/scenes/087a.jpg,dist1,lure,dist2,target,0,0,0,0,,,,,0,53,53,31,,,,,,,592.7786097000353,,,,,,593.7789475000463,,,,,,,,,,,,591.8622501000063,591.8622501000063,591.8622501000063,591.8622501000063,591.8622501000063,591.8622501000063,right,None,0.8979834000347182,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZOMSZÉD UTCA,stimuli/objects/026a.jpg,object,1,stimuli/objects/004a.jpg,stimuli/objects/027b.jpg,stimuli/objects/004b.jpg,stimuli/objects/004a.jpg,stimuli/objects/027a.jpg,dist2,lure,target,dist1,0,0,0,0,,,,,0,54,54,65,,,,,,,604.4122408999829,,,,,,605.412129699951,,,,,,,,,,,,593.7789475000463,593.7789475000463,593.7789475000463,593.7789475000463,593.7789475000463,593.7789475000463,right,space,2.9746027999790385,596.7791640000651,596.7791640000651,596.7791640000651,596.7791640000651,596.7791640000651,7.6029332999605685,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MUSTÁR UTCA,stimuli/scenes/050a.jpg,scene,0,stimuli/scenes/050a.jpg,stimuli/objects/009a.jpg,stimuli/objects/009b.jpg,stimuli/scenes/050a.jpg,stimuli/scenes/050b.jpg,dist1,dist2,target,lure,0,0,0,0,,,,,0,55,55,78,,,,,,,606.6784583999543,,,,,,607.6794941000408,,,,,,,,,,,,605.412129699951,605.412129699951,605.412129699951,605.412129699951,605.412129699951,605.412129699951,left,None,1.2489295999985188,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HERNYÓ UTCA,stimuli/scenes/066a.jpg,scene,1,stimuli/scenes/037a.jpg,stimuli/scenes/037a.jpg,stimuli/objects/045b.jpg,stimuli/scenes/037b.jpg,stimuli/objects/045a.jpg,target,dist2,lure,dist1,0,0,0,0,,,,,0,56,56,5,,,,,,,609.661859099986,,,,,,610.6621559000341,,,,,,,,,,,,607.6794941000408,607.6794941000408,607.6794941000408,607.6794941000408,607.6794941000408,607.6794941000408,left,None,1.9611538000172004,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ÁLOM UTCA,stimuli/objects/070a.jpg,object,0,stimuli/objects/070a.jpg,stimuli/objects/070b.jpg,stimuli/objects/114b.jpg,stimuli/objects/114a.jpg,stimuli/objects/070a.jpg,lure,dist2,dist1,target,0,0,0,0,,,,,0,57,57,50,,,,,,,611.9114432999631,,,,,,612.9123993000248,,,,,,,,,,,,610.6621559000341,610.6621559000341,610.6621559000341,610.6621559000341,610.6621559000341,610.6621559000341,right,None,1.228209999972023,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TERASZ UTCA,stimuli/objects/063a.jpg,object,2,stimuli/scenes/104a.jpg,stimuli/scenes/104a.jpg,stimuli/scenes/056a.jpg,stimuli/scenes/104b.jpg,stimuli/scenes/056b.jpg,target,dist1,lure,dist2,0,0,0,0,,,,,0,58,58,48,,,,,,,614.0949877999956,,,,,,615.0952721000649,,,,,,,,,,,,612.9123993000248,612.9123993000248,612.9123993000248,612.9123993000248,612.9123993000248,612.9123993000248,left,None,1.1562791999895126,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PÁLMAFA UTCA,stimuli/objects/090a.jpg,object,1,stimuli/objects/007a.jpg,stimuli/objects/053a.jpg,stimuli/objects/007a.jpg,stimuli/objects/053b.jpg,stimuli/objects/007b.jpg,dist1,target,dist2,lure,0,0,0,0,,,,,0,59,59,12,,,,,,,617.728003700031,,,,,,618.728951600031,,,,,,,,,,,,615.0952721000649,615.0952721000649,615.0952721000649,615.0952721000649,615.0952721000649,615.0952721000649,left,None,2.6137220000382513,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KECSKE UTCA,stimuli/scenes/085a.jpg,scene,2,stimuli/objects/022a.jpg,stimuli/objects/022b.jpg,stimuli/objects/022a.jpg,stimuli/scenes/053a.jpg,stimuli/scenes/053b.jpg,lure,target,dist1,dist2,0,0,0,0,,,,,0,60,60,6,,,,,,,621.578510100022,,,,,,622.5785174999619,,,,,,,,,,,,618.728951600031,618.728951600031,618.728951600031,618.728951600031,618.728951600031,618.728951600031,right,None,2.8331193999620155,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KERET UTCA,stimuli/scenes/027a.jpg,scene,0,stimuli/scenes/027a.jpg,stimuli/objects/100a.jpg,stimuli/objects/100b.jpg,stimuli/scenes/027a.jpg,stimuli/scenes/027b.jpg,dist1,dist2,target,lure,0,0,0,0,,,,,0,61,61,3,,,,,,,630.3113557000179,,,,,,631.3119354000082,,,,,,,,,,,,622.5785174999619,622.5785174999619,622.5785174999619,622.5785174999619,622.5785174999619,622.5785174999619,right,space,1.9323835999239236,624.5283386999508,624.5283386999508,624.5283386999508,624.5283386999508,624.5283386999508,5.750991399982013,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TOJÁS UTCA,stimuli/objects/021a.jpg,object,2,stimuli/scenes/034a.jpg,stimuli/scenes/034a.jpg,stimuli/objects/059a.jpg,stimuli/objects/059b.jpg,stimuli/scenes/034b.jpg,target,dist1,dist2,lure,0,0,0,0,,,,,0,62,62,37,,,,,,,632.394671899965,,,,,,633.394933899981,,,,,,,,,,,,631.3119354000082,631.3119354000082,631.3119354000082,631.3119354000082,631.3119354000082,631.3119354000082,left,None,1.0611531999893486,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KÖMÉNYMAG UTCA,stimuli/objects/068a.jpg,object,1,stimuli/objects/045a.jpg,stimuli/objects/045a.jpg,stimuli/objects/045b.jpg,stimuli/objects/071a.jpg,stimuli/objects/071b.jpg,target,lure,dist1,dist2,0,0,0,0,,,,,0,63,63,18,,,,,,,636.2119691000553,,,,,,637.212023,,,,,,,,,,,,633.394933899981,633.394933899981,633.394933899981,633.394933899981,633.394933899981,633.394933899981,left,None,2.7855664000380784,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MÁLNA UTCA,stimuli/objects/069a.jpg,object,2,stimuli/scenes/053a.jpg,stimuli/objects/073a.jpg,stimuli/objects/073b.jpg,stimuli/scenes/053b.jpg,stimuli/scenes/053a.jpg,dist1,dist2,lure,target,0,0,0,0,,,,,0,64,64,14,,,,,,,641.2111374000087,,,,,,642.2116014000494,,,,,,,,,,,,637.212023,637.212023,637.212023,637.212023,637.212023,637.212023,None,None,,,,,,,,641.2111374000087,641.2111374000087,641.2111374000087,641.2111374000087,641.2111374000087,641.2111374000087,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,CSAVAR UTCA,stimuli/objects/078a.jpg,object,0,stimuli/objects/078a.jpg,stimuli/objects/078b.jpg,stimuli/objects/024b.jpg,stimuli/objects/078a.jpg,stimuli/objects/024a.jpg,lure,dist2,target,dist1,0,0,0,0,,,,,0,65,65,10,,,,,,,644.9112512000138,,,,,,645.9115956999594,,,,,,,,,,,,642.2116014000494,642.2116014000494,642.2116014000494,642.2116014000494,642.2116014000494,642.2116014000494,right,None,2.6812693000538275,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,BÖGRE UTCA,stimuli/objects/050a.jpg,object,1,stimuli/objects/076a.jpg,stimuli/scenes/037a.jpg,stimuli/objects/076a.jpg,stimuli/objects/076b.jpg,stimuli/scenes/037b.jpg,dist1,target,lure,dist2,0,0,0,0,,,,,0,66,66,41,,,,,,,648.9110739000607,,,,,,649.9119458000641,,,,,,,,,,,,645.9115956999594,645.9115956999594,645.9115956999594,645.9115956999594,645.9115956999594,645.9115956999594,left,None,2.9818823999958113,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TOBOZ UTCA,stimuli/objects/001a.jpg,object,2,stimuli/scenes/059a.jpg,stimuli/scenes/059a.jpg,stimuli/objects/085a.jpg,stimuli/objects/085b.jpg,stimuli/scenes/059b.jpg,target,dist1,dist2,lure,0,0,0,0,,,,,0,67,67,40,,,,,,,652.5944981999928,,,,,,653.5948524000123,,,,,,,,,,,,649.9119458000641,649.9119458000641,649.9119458000641,649.9119458000641,649.9119458000641,649.9119458000641,left,None,2.666126500000246,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KULLANCS UTCA,stimuli/objects/089a.jpg,object,0,stimuli/objects/089a.jpg,stimuli/scenes/072a.jpg,stimuli/objects/089a.jpg,stimuli/scenes/072b.jpg,stimuli/objects/089b.jpg,dist1,target,dist2,lure,0,0,0,0,,,,,0,68,68,34,,,,,,,656.5775218000636,,,,,,657.5779305000324,,,,,,,,,,,,653.5948524000123,653.5948524000123,653.5948524000123,653.5948524000123,653.5948524000123,653.5948524000123,right,None,2.9567347000120208,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,CUKOR UTCA,stimuli/objects/111a.jpg,object,0,stimuli/objects/111a.jpg,stimuli/objects/089b.jpg,stimuli/objects/111b.jpg,stimuli/objects/111a.jpg,stimuli/objects/089a.jpg,dist2,lure,target,dist1,0,0,0,0,,,,,0,69,69,30,,,,,,,660.0609855999937,,,,,,661.0612164000049,,,,,,,,,,,,657.5779305000324,657.5779305000324,657.5779305000324,657.5779305000324,657.5779305000324,657.5779305000324,left,None,2.4644637999590486,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MUNKA UTCA,stimuli/scenes/039a.jpg,scene,2,stimuli/objects/067a.jpg,stimuli/scenes/097a.jpg,stimuli/objects/067b.jpg,stimuli/objects/067a.jpg,stimuli/scenes/097b.jpg,dist1,lure,target,dist2,0,0,0,0,,,,,0,70,70,4,,,,,,,663.4107930000173,,,,,,664.4122932000319,,,,,,,,,,,,661.0612164000049,661.0612164000049,661.0612164000049,661.0612164000049,661.0612164000049,661.0612164000049,left,None,2.328590799937956,,,,,,,,,,,,,,,,,,,,student1,2022-10-25_11h17.08.736,Hippopolis_Learning,2022.2.4,60.14031939748861,
