CityName,StimuliFile,CityImage,StreetSign,VideoFile,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text_intro.started,city_image_2.started,load_video.started,movie.started,end_vid_key.started,end_vid_key.keys,cityname_text.started,city_image.started,text_countdown.started,fx_cross.started,plate.started,city_text.started,street_text.started,learning_image.started,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,test_text.started,key_resp.started,key_resp.keys,key_resp.rt,plate_test.started,city_text_test.started,street_text_test.started,test_question.started,test_key_resp.started,button_image.started,test_key_resp.keys,verbal_test_key_resp.keys,test_key_resp.rt,plate_verbal.started,street_text_verbal.started,city_text_verbal.started,question_verbal.started,verbal_test_key_resp.started,verbal_test_key_resp.rt,n_remembered,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KECSKE UTCA,stimuli/objects/095a.jpg,object,0,stimuli/objects/095a.jpg,stimuli/objects/079a.jpg,stimuli/objects/095b.jpg,stimuli/objects/095a.jpg,stimuli/objects/079b.jpg,dist1,lure,target,dist2,0,0,0,0,0,9,9,45,,,,,,,,,,,,,,,,,,126.77722581103444,127.79923417791724,127.79923417791724,127.79923417791724,127.79923417791724,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST03_112822,2022-11-29_13h26.22.621,Hippopolis_Learning,2022.2.2,52.75531729006574,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,FÉSŰ UTCA,stimuli/scenes/021a.jpg,scene,0,stimuli/scenes/021a.jpg,stimuli/scenes/021b.jpg,stimuli/scenes/076a.jpg,stimuli/scenes/076b.jpg,stimuli/scenes/021a.jpg,lure,dist1,dist2,target,0,0,0,0,0,10,10,46,,,,,,,,,,,,,,,,,,130.78025967814028,131.79419120959938,131.79419120959938,131.79419120959938,131.79419120959938,None,131.79419120959938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST03_112822,2022-11-29_13h26.22.621,Hippopolis_Learning,2022.2.2,52.75531729006574,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,PAPRIKA UTCA,stimuli/scenes/079a.jpg,scene,1,stimuli/scenes/109a.jpg,stimuli/scenes/109b.jpg,stimuli/scenes/028b.jpg,stimuli/scenes/028a.jpg,stimuli/scenes/109a.jpg,lure,dist2,dist1,target,0,0,0,0,0,11,11,48,,,,,,,,,,,,,,,,,,134.78873180411756,135.80693252012134,135.80693252012134,135.80693252012134,135.80693252012134,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST03_112822,2022-11-29_13h26.22.621,Hippopolis_Learning,2022.2.2,52.75531729006574,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,LOVAGLÁS UTCA,stimuli/scenes/012a.jpg,scene,0,stimuli/scenes/012a.jpg,stimuli/scenes/012b.jpg,stimuli/scenes/104a.jpg,stimuli/scenes/012a.jpg,stimuli/scenes/104b.jpg,lure,dist1,target,dist2,0,0,0,0,0,12,12,37,,,,,,,,,,,,,,,,,,138.79482659511268,139.8248866070062,139.8248866070062,139.8248866070062,139.8248866070062,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST03_112822,2022-11-29_13h26.22.621,Hippopolis_Learning,2022.2.2,52.75531729006574,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KAKAS UTCA,stimuli/objects/081a.jpg,object,0,stimuli/objects/081a.jpg,stimuli/objects/081b.jpg,stimuli/scenes/021b.jpg,stimuli/scenes/021a.jpg,stimuli/objects/081a.jpg,lure,dist2,dist1,target,0,0,0,0,0,13,13,57,,,,,,,,,,,,,,,,,,142.8107373714447,143.84477297775447,143.84477297775447,143.84477297775447,143.84477297775447,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST03_112822,2022-11-29_13h26.22.621,Hippopolis_Learning,2022.2.2,52.75531729006574,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TOLMÁCS UTCA,stimuli/scenes/078a.jpg,scene,0,stimuli/scenes/078a.jpg,stimuli/scenes/078b.jpg,stimuli/objects/110a.jpg,stimuli/scenes/078a.jpg,stimuli/objects/110b.jpg,lure,dist1,target,dist2,0,0,0,0,0,14,14,52,,,,,,,,,,,,,,,,,,146.82784272357821,147.86146033741534,147.86146033741534,147.86146033741534,147.86146033741534,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST03_112822,2022-11-29_13h26.22.621,Hippopolis_Learning,2022.2.2,52.75531729006574,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,MOCSÁR UTCA,stimuli/objects/063a.jpg,object,1,stimuli/objects/033a.jpg,stimuli/objects/033b.jpg,stimuli/objects/033a.jpg,stimuli/objects/053b.jpg,stimuli/objects/053a.jpg,lure,target,dist2,dist1,0,0,0,0,0,15,15,13,,,,,,,,,,,,,,,,,,150.8375902865082,151.86284151673317,151.86284151673317,151.86284151673317,151.86284151673317,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST03_112822,2022-11-29_13h26.22.621,Hippopolis_Learning,2022.2.2,52.75531729006574,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KÖTÉNY UTCA,stimuli/objects/115a.jpg,object,0,stimuli/objects/115a.jpg,stimuli/objects/115b.jpg,stimuli/objects/083a.jpg,stimuli/objects/115a.jpg,stimuli/objects/083b.jpg,lure,dist1,target,dist2,0,0,0,0,0,16,16,28,,,,,,,,,,,,,,,,,,154.849727621302,155.87716553732753,155.87716553732753,155.87716553732753,155.87716553732753,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST03_112822,2022-11-29_13h26.22.621,Hippopolis_Learning,2022.2.2,52.75531729006574,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,MUNKA UTCA,stimuli/objects/082a.jpg,object,2,stimuli/scenes/016a.jpg,stimuli/scenes/087b.jpg,stimuli/scenes/016b.jpg,stimuli/scenes/016a.jpg,stimuli/scenes/087a.jpg,dist2,lure,target,dist1,0,0,0,0,0,17,17,18,,,,,,,,,,,,,,,,,,158.8538584075868,159.8773561846465,159.8773561846465,159.8773561846465,159.8773561846465,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST03_112822,2022-11-29_13h26.22.621,Hippopolis_Learning,2022.2.2,52.75531729006574,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,LAKAT UTCA,stimuli/objects/120a.jpg,object,0,stimuli/objects/120a.jpg,stimuli/scenes/064a.jpg,stimuli/scenes/064b.jpg,stimuli/objects/120b.jpg,stimuli/objects/120a.jpg,dist1,dist2,lure,target,0,0,0,0,0,18,18,59,,,,,,,,,,,,,,,,,,162.8561816252768,163.87515394948423,163.87515394948423,163.87515394948423,163.87515394948423,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST03_112822,2022-11-29_13h26.22.621,Hippopolis_Learning,2022.2.2,52.75531729006574,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SZAXOFON UTCA,stimuli/scenes/117a.jpg,scene,0,stimuli/scenes/117a.jpg,stimuli/objects/028a.jpg,stimuli/scenes/117a.jpg,stimuli/objects/028b.jpg,stimuli/scenes/117b.jpg,dist1,target,dist2,lure,0,0,0,0,0,19,19,4,,,,,,,,,,,,,,,,,,166.87232316844165,167.89642367511988,167.89642367511988,167.89642367511988,167.89642367511988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST03_112822,2022-11-29_13h26.22.621,Hippopolis_Learning,2022.2.2,52.75531729006574,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,FIÓK UTCA,stimuli/scenes/103a.jpg,scene,0,stimuli/scenes/103a.jpg,stimuli/scenes/103b.jpg,stimuli/scenes/103a.jpg,stimuli/objects/112a.jpg,stimuli/objects/112b.jpg,lure,target,dist1,dist2,0,0,0,0,0,20,20,73,,,,,,,,,,,,,,,,,,170.88048770837486,171.92620502598584,171.92620502598584,171.92620502598584,171.92620502598584,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST03_112822,2022-11-29_13h26.22.621,Hippopolis_Learning,2022.2.2,52.75531729006574,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TOBOZ UTCA,stimuli/scenes/104a.jpg,scene,0,stimuli/scenes/104a.jpg,stimuli/scenes/104b.jpg,stimuli/scenes/061b.jpg,stimuli/scenes/104a.jpg,stimuli/scenes/061a.jpg,lure,dist2,target,dist1,0,0,0,0,0,21,21,72,,,,,,,,,,,,,,,,,,174.8960955645889,175.91047090105712,175.91047090105712,175.91047090105712,175.91047090105712,None,175.91047090105712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST03_112822,2022-11-29_13h26.22.621,Hippopolis_Learning,2022.2.2,52.75531729006574,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,MAJOM UTCA,stimuli/objects/083a.jpg,object,0,stimuli/objects/083a.jpg,stimuli/objects/083b.jpg,stimuli/scenes/002b.jpg,stimuli/scenes/002a.jpg,stimuli/objects/083a.jpg,lure,dist2,dist1,target,0,0,0,0,0,22,22,29,,,,,,,,,,,,,,,,,,178.9054344650358,179.92403575591743,179.92403575591743,179.92403575591743,179.92403575591743,None,179.92403575591743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST03_112822,2022-11-29_13h26.22.621,Hippopolis_Learning,2022.2.2,52.75531729006574,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SIRÁLY UTCA,stimuli/scenes/086a.jpg,scene,2,stimuli/objects/088a.jpg,stimuli/objects/088b.jpg,stimuli/objects/088a.jpg,stimuli/objects/111b.jpg,stimuli/objects/111a.jpg,lure,target,dist2,dist1,0,0,0,0,0,23,23,34,,,,,,,,,,,,,,,,,,182.90552278980613,183.92377264425159,183.92377264425159,183.92377264425159,183.92377264425159,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST03_112822,2022-11-29_13h26.22.621,Hippopolis_Learning,2022.2.2,52.75531729006574,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,PÉKSÉG UTCA,stimuli/objects/017a.jpg,object,1,stimuli/objects/027a.jpg,stimuli/objects/033a.jpg,stimuli/objects/033b.jpg,stimuli/objects/027b.jpg,stimuli/objects/027a.jpg,dist1,dist2,lure,target,0,0,0,0,0,24,24,55,,,,,,,,,,,,,,,,,,186.9095966629684,187.94165644608438,187.94165644608438,187.94165644608438,187.94165644608438,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST03_112822,2022-11-29_13h26.22.621,Hippopolis_Learning,2022.2.2,52.75531729006574,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KRÉTA UTCA,stimuli/objects/108a.jpg,object,0,stimuli/objects/108a.jpg,stimuli/objects/108b.jpg,stimuli/objects/029a.jpg,stimuli/objects/029b.jpg,stimuli/objects/108a.jpg,lure,dist1,dist2,target,0,0,0,0,0,25,25,54,,,,,,,,,,,,,,,,,,190.91453793272376,191.9327660165727,191.9327660165727,191.9327660165727,191.9327660165727,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST03_112822,2022-11-29_13h26.22.621,Hippopolis_Learning,2022.2.2,52.75531729006574,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TENISZ UTCA,stimuli/scenes/099a.jpg,scene,2,stimuli/objects/105a.jpg,stimuli/scenes/034b.jpg,stimuli/objects/105a.jpg,stimuli/scenes/034a.jpg,stimuli/objects/105b.jpg,dist2,target,dist1,lure,0,0,0,0,0,26,26,7,,,,,,,,,,,,,,,,,,194.92674337886274,195.9456034284085,195.9456034284085,195.9456034284085,195.9456034284085,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST03_112822,2022-11-29_13h26.22.621,Hippopolis_Learning,2022.2.2,52.75531729006574,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,PULÓVER UTCA,stimuli/objects/007a.jpg,object,0,stimuli/objects/007a.jpg,stimuli/scenes/103b.jpg,stimuli/objects/007b.jpg,stimuli/objects/007a.jpg,stimuli/scenes/103a.jpg,dist2,lure,target,dist1,0,0,0,0,0,27,27,39,,,,,,,,,,,,,,,,,,198.9277451299131,199.9570416212082,199.9570416212082,199.9570416212082,199.9570416212082,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST03_112822,2022-11-29_13h26.22.621,Hippopolis_Learning,2022.2.2,52.75531729006574,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TALICSKA UTCA,stimuli/scenes/019a.jpg,scene,0,stimuli/scenes/019a.jpg,stimuli/scenes/019b.jpg,stimuli/scenes/019a.jpg,stimuli/objects/108b.jpg,stimuli/objects/108a.jpg,lure,target,dist2,dist1,0,0,0,0,0,28,28,10,,,,,,,,,,,,,,,,,,202.94335516169667,203.96231908909976,203.96231908909976,203.96231908909976,203.96231908909976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST03_112822,2022-11-29_13h26.22.621,Hippopolis_Learning,2022.2.2,52.75531729006574,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TORONY UTCA,stimuli/objects/061a.jpg,object,0,stimuli/objects/061a.jpg,stimuli/objects/061b.jpg,stimuli/objects/061a.jpg,stimuli/scenes/112b.jpg,stimuli/scenes/112a.jpg,lure,target,dist2,dist1,0,0,0,0,0,29,29,14,,,,,,,,,,,,,,,,,,206.95999151654541,207.9889452792704,207.9889452792704,207.9889452792704,207.9889452792704,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST03_112822,2022-11-29_13h26.22.621,Hippopolis_Learning,2022.2.2,52.75531729006574,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,CSILLAG UTCA,stimuli/objects/110a.jpg,object,0,stimuli/objects/110a.jpg,stimuli/objects/110b.jpg,stimuli/objects/102b.jpg,stimuli/objects/102a.jpg,stimuli/objects/110a.jpg,lure,dist2,dist1,target,0,0,0,0,0,30,30,70,,,,,,,,,,,,,,,,,,210.96302009746432,212.00998112931848,212.00998112931848,212.00998112931848,212.00998112931848,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST03_112822,2022-11-29_13h26.22.621,Hippopolis_Learning,2022.2.2,52.75531729006574,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,FÜGE UTCA,stimuli/scenes/073a.jpg,scene,0,stimuli/scenes/073a.jpg,stimuli/scenes/073a.jpg,stimuli/scenes/073b.jpg,stimuli/scenes/118a.jpg,stimuli/scenes/118b.jpg,target,lure,dist1,dist2,0,0,0,0,0,31,31,2,,,,,,,,,,,,,,,,,,214.9715659301728,216.00631374120712,216.00631374120712,216.00631374120712,216.00631374120712,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST03_112822,2022-11-29_13h26.22.621,Hippopolis_Learning,2022.2.2,52.75531729006574,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,PAPUCS UTCA,stimuli/scenes/038a.jpg,scene,0,stimuli/scenes/038a.jpg,stimuli/scenes/038a.jpg,stimuli/scenes/038b.jpg,stimuli/objects/076b.jpg,stimuli/objects/076a.jpg,target,lure,dist2,dist1,0,0,0,0,0,32,32,71,,,,,,,,,,,,,,,,,,218.97809830866754,220.00570510141551,220.00570510141551,220.00570510141551,220.00570510141551,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST03_112822,2022-11-29_13h26.22.621,Hippopolis_Learning,2022.2.2,52.75531729006574,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SZŐLŐ UTCA,stimuli/scenes/007a.jpg,scene,0,stimuli/scenes/007a.jpg,stimuli/scenes/073b.jpg,stimuli/scenes/007a.jpg,stimuli/scenes/073a.jpg,stimuli/scenes/007b.jpg,dist2,target,dist1,lure,0,0,0,0,0,33,33,22,,,,,,,,,,,,,,,,,,222.98158344626427,224.00887394696474,224.00887394696474,224.00887394696474,224.00887394696474,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST03_112822,2022-11-29_13h26.22.621,Hippopolis_Learning,2022.2.2,52.75531729006574,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,NARANCS UTCA,stimuli/objects/038a.jpg,object,0,stimuli/objects/038a.jpg,stimuli/objects/038b.jpg,stimuli/scenes/019b.jpg,stimuli/objects/038a.jpg,stimuli/scenes/019a.jpg,lure,dist2,target,dist1,0,0,0,0,0,34,34,75,,,,,,,,,,,,,,,,,,226.98489068821073,228.01483220607042,228.01483220607042,228.01483220607042,228.01483220607042,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST03_112822,2022-11-29_13h26.22.621,Hippopolis_Learning,2022.2.2,52.75531729006574,
