CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate_updating.started,city_text_updating.started,street_text_updating.started,test_image1.started,test_image2.started,test_image3.started,test_image4.started,button_d.started,button_f.started,button_j.started,button_k.started,key_resp.started,clock0.started,clock0.stopped,key_resp.keys,test_resp,short_break_key.keys,fx_cross.stopped,key_resp.rt,short_break_text.started,short_break_key.started,short_break_key.rt,n_targets,n_lures,n_dist1s,n_dist2s,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ORVOS UTCA,stimuli/objects/016a.jpg,object,0,stimuli/objects/016a.jpg,stimuli/scenes/089a.jpg,stimuli/scenes/089b.jpg,stimuli/objects/016a.jpg,stimuli/objects/016b.jpg,dist1,dist2,target,lure,0,0,0,1,0,62,62,4,,,,,,,266.23658279993106,267.24593580001965,267.24593580001965,267.24593580001965,267.24593580001965,267.24593580001965,267.24593580001965,267.24593580001965,267.24593580001965,267.24593580001965,267.24593580001965,267.24593580001965,267.24593580001965,,,j,target,None,267.24593580001965,1.8327277000062168,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PÁRNA UTCA,stimuli/objects/112a.jpg,object,0,stimuli/objects/112a.jpg,stimuli/objects/112b.jpg,stimuli/scenes/032b.jpg,stimuli/scenes/032a.jpg,stimuli/objects/112a.jpg,lure,dist2,dist1,target,0,0,0,1,0,63,63,77,,,,,,,269.1032056999393,270.123753999942,270.123753999942,270.123753999942,270.123753999942,270.123753999942,270.123753999942,270.123753999942,270.123753999942,270.123753999942,270.123753999942,270.123753999942,270.123753999942,,,k,target,None,270.123753999942,1.6612620999803767,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÓKUSZ UTCA,stimuli/scenes/052a.jpg,scene,0,stimuli/scenes/052a.jpg,stimuli/scenes/052a.jpg,stimuli/objects/077b.jpg,stimuli/objects/077a.jpg,stimuli/scenes/052b.jpg,target,dist2,dist1,lure,0,0,0,1,0,64,64,19,,,,,,,271.80318049993366,272.81928259995766,272.81928259995766,272.81928259995766,272.81928259995766,272.81928259995766,272.81928259995766,272.81928259995766,272.81928259995766,272.81928259995766,272.81928259995766,272.81928259995766,272.81928259995766,,,d,target,None,272.81928259995766,3.2764011999825016,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LÉPCSŐ UTCA,stimuli/objects/049a.jpg,object,0,stimuli/objects/049a.jpg,stimuli/scenes/076b.jpg,stimuli/scenes/076a.jpg,stimuli/objects/049b.jpg,stimuli/objects/049a.jpg,dist2,dist1,lure,target,0,0,0,1,0,65,65,43,,,,,,,276.1196963000111,277.1268883999437,277.1268883999437,277.1268883999437,277.1268883999437,277.1268883999437,277.1268883999437,277.1268883999437,277.1268883999437,277.1268883999437,277.1268883999437,277.1268883999437,277.1268883999437,,,k,target,None,277.1268883999437,1.9574326999718323,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KRÉTA UTCA,stimuli/scenes/091a.jpg,scene,0,stimuli/scenes/091a.jpg,stimuli/scenes/098b.jpg,stimuli/scenes/091b.jpg,stimuli/scenes/098a.jpg,stimuli/scenes/091a.jpg,dist2,lure,dist1,target,0,0,0,1,0,66,66,21,,,,,,,279.10309430002235,280.1131848000223,280.1131848000223,280.1131848000223,280.1131848000223,280.1131848000223,280.1131848000223,280.1131848000223,280.1131848000223,280.1131848000223,280.1131848000223,280.1131848000223,280.1131848000223,,,k,target,None,280.1131848000223,2.8728753000032157,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SAJTÓ UTCA,stimuli/scenes/112a.jpg,scene,0,stimuli/scenes/112a.jpg,stimuli/objects/018a.jpg,stimuli/scenes/112b.jpg,stimuli/scenes/112a.jpg,stimuli/objects/018b.jpg,dist1,lure,target,dist2,0,0,0,1,0,67,67,15,,,,,,,283.0030142000178,284.0312706999248,284.0312706999248,284.0312706999248,284.0312706999248,284.0312706999248,284.0312706999248,284.0312706999248,284.0312706999248,284.0312706999248,284.0312706999248,284.0312706999248,284.0312706999248,,,j,target,None,284.0312706999248,1.349495999980718,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,REPÜLŐ UTCA,stimuli/scenes/098a.jpg,scene,0,stimuli/scenes/098a.jpg,stimuli/scenes/013a.jpg,stimuli/scenes/013b.jpg,stimuli/scenes/098a.jpg,stimuli/scenes/098b.jpg,dist1,dist2,target,lure,0,0,0,1,0,68,68,66,,,,,,,285.4029426999623,286.4279666999355,286.4279666999355,286.4279666999355,286.4279666999355,286.4279666999355,286.4279666999355,286.4279666999355,286.4279666999355,286.4279666999355,286.4279666999355,286.4279666999355,286.4279666999355,,,j,target,None,286.4279666999355,2.9747126000002027,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FEJSZE UTCA,stimuli/objects/065a.jpg,object,0,stimuli/objects/065a.jpg,stimuli/scenes/075b.jpg,stimuli/objects/065b.jpg,stimuli/objects/065a.jpg,stimuli/scenes/075a.jpg,dist2,lure,target,dist1,0,0,0,1,0,69,69,9,,,,,,,289.4197306999704,290.42709000001196,290.42709000001196,290.42709000001196,290.42709000001196,290.42709000001196,290.42709000001196,290.42709000001196,290.42709000001196,290.42709000001196,290.42709000001196,290.42709000001196,290.42709000001196,,,j,target,None,290.42709000001196,2.772529000067152,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MAJOM UTCA,stimuli/objects/018a.jpg,object,0,stimuli/objects/018a.jpg,stimuli/objects/018a.jpg,stimuli/scenes/092b.jpg,stimuli/objects/018b.jpg,stimuli/scenes/092a.jpg,target,dist2,lure,dist1,0,0,0,1,0,70,70,78,,,,,,,293.2199848999735,294.23944619996473,294.23944619996473,294.23944619996473,294.23944619996473,294.23944619996473,294.23944619996473,294.23944619996473,294.23944619996473,294.23944619996473,294.23944619996473,294.23944619996473,294.23944619996473,,,d,target,None,294.23944619996473,1.8032032999908552,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KANÁL UTCA,stimuli/scenes/057a.jpg,scene,1,stimuli/scenes/020a.jpg,stimuli/scenes/020b.jpg,stimuli/scenes/020a.jpg,stimuli/scenes/062a.jpg,stimuli/scenes/062b.jpg,lure,target,dist1,dist2,0,0,0,1,0,71,71,14,,,,,,,296.0699553999584,297.0835910999449,297.0835910999449,297.0835910999449,297.0835910999449,297.0835910999449,297.0835910999449,297.0835910999449,297.0835910999449,297.0835910999449,297.0835910999449,297.0835910999449,297.0835910999449,,,j,dist1,None,297.0835910999449,3.147944299969822,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZŐNYEG UTCA,stimuli/objects/040a.jpg,object,0,stimuli/objects/040a.jpg,stimuli/objects/040a.jpg,stimuli/objects/040b.jpg,stimuli/objects/019b.jpg,stimuli/objects/019a.jpg,target,lure,dist2,dist1,0,0,0,1,0,72,72,29,,,,,,,300.25303110003006,301.27553919993807,301.27553919993807,301.27553919993807,301.27553919993807,301.27553919993807,301.27553919993807,301.27553919993807,301.27553919993807,301.27553919993807,301.27553919993807,301.27553919993807,301.27553919993807,,,d,target,None,301.27553919993807,3.190657800063491,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TENISZ UTCA,stimuli/objects/102a.jpg,object,0,stimuli/objects/102a.jpg,stimuli/objects/102b.jpg,stimuli/objects/102a.jpg,stimuli/scenes/038a.jpg,stimuli/scenes/038b.jpg,lure,target,dist1,dist2,0,0,0,1,0,73,73,75,,,,,,,304.4864532999927,305.49567340000067,305.49567340000067,305.49567340000067,305.49567340000067,305.49567340000067,305.49567340000067,305.49567340000067,305.49567340000067,305.49567340000067,305.49567340000067,305.49567340000067,305.49567340000067,,,f,target,None,305.49567340000067,3.3457873000297695,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MÁRVÁNY UTCA,stimuli/scenes/023a.jpg,scene,0,stimuli/scenes/023a.jpg,stimuli/objects/030a.jpg,stimuli/scenes/023b.jpg,stimuli/objects/030b.jpg,stimuli/scenes/023a.jpg,dist1,lure,dist2,target,0,0,0,1,0,74,74,58,,,,,,,308.8700536999386,309.8866706000408,309.8866706000408,309.8866706000408,309.8866706000408,309.8866706000408,309.8866706000408,309.8866706000408,309.8866706000408,309.8866706000408,309.8866706000408,309.8866706000408,309.8866706000408,,,k,target,None,309.8866706000408,3.3704221999505535,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÍGYÓ UTCA,stimuli/scenes/032a.jpg,scene,0,stimuli/scenes/032a.jpg,stimuli/scenes/032a.jpg,stimuli/objects/088a.jpg,stimuli/scenes/032b.jpg,stimuli/objects/088b.jpg,target,dist1,lure,dist2,0,0,0,1,0,75,75,76,,,,,,,313.28638790000696,314.3095727999462,314.3095727999462,314.3095727999462,314.3095727999462,314.3095727999462,314.3095727999462,314.3095727999462,314.3095727999462,314.3095727999462,314.3095727999462,314.3095727999462,314.3095727999462,,,d,target,None,314.3095727999462,1.7420848000328988,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LEMEZ UTCA,stimuli/scenes/022a.jpg,scene,0,stimuli/scenes/022a.jpg,stimuli/scenes/077b.jpg,stimuli/scenes/022a.jpg,stimuli/scenes/022b.jpg,stimuli/scenes/077a.jpg,dist2,target,lure,dist1,0,0,0,1,0,76,76,13,,,,,,,316.06950829993,317.0753558999859,317.0753558999859,317.0753558999859,317.0753558999859,317.0753558999859,317.0753558999859,317.0753558999859,317.0753558999859,317.0753558999859,317.0753558999859,317.0753558999859,317.0753558999859,,,f,target,None,317.0753558999859,2.242819699924439,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SUGÁR UTCA,stimuli/objects/094a.jpg,object,0,stimuli/objects/094a.jpg,stimuli/objects/094b.jpg,stimuli/objects/064b.jpg,stimuli/objects/064a.jpg,stimuli/objects/094a.jpg,lure,dist2,dist1,target,0,0,0,1,0,77,77,40,,,,,,,319.33612340001855,320.35736969998106,320.35736969998106,320.35736969998106,320.35736969998106,320.35736969998106,320.35736969998106,320.35736969998106,320.35736969998106,320.35736969998106,320.35736969998106,320.35736969998106,320.35736969998106,,,k,target,None,320.35736969998106,2.5049002000596374,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,BETON UTCA,stimuli/objects/104a.jpg,object,2,stimuli/scenes/063a.jpg,stimuli/scenes/063b.jpg,stimuli/scenes/063a.jpg,stimuli/objects/054a.jpg,stimuli/objects/054b.jpg,lure,target,dist1,dist2,0,0,0,1,0,78,78,52,,,,,,,322.8859777000034,323.9078457999276,323.9078457999276,323.9078457999276,323.9078457999276,323.9078457999276,323.9078457999276,323.9078457999276,323.9078457999276,323.9078457999276,323.9078457999276,323.9078457999276,323.9078457999276,,,f,target,None,323.9078457999276,2.881393800023943,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KOCSI UTCA,stimuli/scenes/114a.jpg,scene,0,stimuli/scenes/114a.jpg,stimuli/objects/082b.jpg,stimuli/scenes/114b.jpg,stimuli/scenes/114a.jpg,stimuli/objects/082a.jpg,dist2,lure,target,dist1,0,0,0,1,0,79,79,69,,,,,,,326.8192188999383,327.84587219997775,327.84587219997775,327.84587219997775,327.84587219997775,327.84587219997775,327.84587219997775,327.84587219997775,327.84587219997775,327.84587219997775,327.84587219997775,327.84587219997775,327.84587219997775,,,j,target,None,327.84587219997775,2.739525700104423,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PIZSAMA UTCA,stimuli/scenes/060a.jpg,scene,2,stimuli/objects/006a.jpg,stimuli/scenes/007b.jpg,stimuli/scenes/007a.jpg,stimuli/objects/006b.jpg,stimuli/objects/006a.jpg,dist2,dist1,lure,target,0,1,1,0,0,0,0,79,,,,,334.2176293999655,334.2176293999655,337.17111290001776,338.2238408999983,338.2238408999983,338.2238408999983,338.2238408999983,338.2238408999983,338.2238408999983,338.2238408999983,338.2238408999983,338.2238408999983,338.2238408999983,338.2238408999983,338.2238408999983,,,j,lure,None,,3.2874840000877157,,,,66,1,12,0,330.6028020000085,330.6028020000085,space,3.5463561998913065,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KERET UTCA,stimuli/scenes/027a.jpg,scene,0,stimuli/scenes/027a.jpg,stimuli/objects/100a.jpg,stimuli/objects/100b.jpg,stimuli/scenes/027a.jpg,stimuli/scenes/027b.jpg,dist1,dist2,target,lure,0,1,1,0,0,1,1,3,,,,,,,341.53572689997964,342.56056869996246,342.56056869996246,342.56056869996246,342.56056869996246,342.56056869996246,342.56056869996246,342.56056869996246,342.56056869996246,342.56056869996246,342.56056869996246,342.56056869996246,342.56056869996246,,,j,target,None,342.56056869996246,2.1214395998977125,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LÉTRA UTCA,stimuli/objects/047a.jpg,object,1,stimuli/objects/015a.jpg,stimuli/objects/108b.jpg,stimuli/objects/015b.jpg,stimuli/objects/108a.jpg,stimuli/objects/015a.jpg,dist2,lure,dist1,target,0,1,1,0,0,2,2,33,,,,,,,344.70232459995896,345.73057599994354,345.73057599994354,345.73057599994354,345.73057599994354,345.73057599994354,345.73057599994354,345.73057599994354,345.73057599994354,345.73057599994354,345.73057599994354,345.73057599994354,345.73057599994354,,,k,target,None,345.73057599994354,3.2330753999995068,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HAJÓ UTCA,stimuli/objects/086a.jpg,object,1,stimuli/objects/041a.jpg,stimuli/scenes/014a.jpg,stimuli/scenes/014b.jpg,stimuli/objects/041a.jpg,stimuli/objects/041b.jpg,dist1,dist2,target,lure,0,1,1,0,0,3,3,71,,,,,,,348.9853184999665,350.01928400003817,350.01928400003817,350.01928400003817,350.01928400003817,350.01928400003817,350.01928400003817,350.01928400003817,350.01928400003817,350.01928400003817,350.01928400003817,350.01928400003817,350.01928400003817,,,d,dist1,None,350.01928400003817,2.6885286000324413,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KÖMÉNYMAG UTCA,stimuli/objects/068a.jpg,object,1,stimuli/objects/045a.jpg,stimuli/objects/045a.jpg,stimuli/objects/045b.jpg,stimuli/objects/071a.jpg,stimuli/objects/071b.jpg,target,lure,dist1,dist2,0,1,1,0,0,4,4,18,,,,,,,352.73531090002507,353.7832583999261,353.7832583999261,353.7832583999261,353.7832583999261,353.7832583999261,353.7832583999261,353.7832583999261,353.7832583999261,353.7832583999261,353.7832583999261,353.7832583999261,353.7832583999261,357.2360919000348,,d,target,None,353.7832583999261,3.4475687000667676,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FIÓK UTCA,stimuli/scenes/002a.jpg,scene,1,stimuli/scenes/014a.jpg,stimuli/scenes/014a.jpg,stimuli/objects/004a.jpg,stimuli/objects/004b.jpg,stimuli/scenes/014b.jpg,target,dist1,dist2,lure,0,1,1,0,0,5,5,73,,,,,,,357.25191799993627,358.2766483000014,358.2766483000014,358.2766483000014,358.2766483000014,358.2766483000014,358.2766483000014,358.2766483000014,358.2766483000014,358.2766483000014,358.2766483000014,358.2766483000014,358.2766483000014,,,j,dist2,None,358.2766483000014,2.4480136000784114,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MUSTÁR UTCA,stimuli/scenes/050a.jpg,scene,0,stimuli/scenes/050a.jpg,stimuli/objects/009a.jpg,stimuli/objects/009b.jpg,stimuli/scenes/050a.jpg,stimuli/scenes/050b.jpg,dist1,dist2,target,lure,0,1,1,0,0,6,6,78,,,,,,,360.7514438999351,361.78195490001235,361.78195490001235,361.78195490001235,361.78195490001235,361.78195490001235,361.78195490001235,361.78195490001235,361.78195490001235,361.78195490001235,361.78195490001235,361.78195490001235,361.78195490001235,,,j,target,None,361.78195490001235,2.8816667998908088,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HÁRFA UTCA,stimuli/objects/083a.jpg,object,2,stimuli/scenes/028a.jpg,stimuli/scenes/028b.jpg,stimuli/objects/012b.jpg,stimuli/objects/012a.jpg,stimuli/scenes/028a.jpg,lure,dist2,dist1,target,0,1,1,0,0,7,7,16,,,,,,,364.68528830003925,365.71210110001266,365.71210110001266,365.71210110001266,365.71210110001266,365.71210110001266,365.71210110001266,365.71210110001266,365.71210110001266,365.71210110001266,365.71210110001266,365.71210110001266,365.71210110001266,,,j,dist1,None,365.71210110001266,2.9247999999206513,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,EGÉR UTCA,stimuli/scenes/071a.jpg,scene,1,stimuli/scenes/116a.jpg,stimuli/scenes/116b.jpg,stimuli/scenes/116a.jpg,stimuli/scenes/009b.jpg,stimuli/scenes/009a.jpg,lure,target,dist2,dist1,0,1,1,0,0,8,8,29,,,,,,,368.6684043999994,369.6956657000119,369.6956657000119,369.6956657000119,369.6956657000119,369.6956657000119,369.6956657000119,369.6956657000119,369.6956657000119,369.6956657000119,369.6956657000119,369.6956657000119,369.6956657000119,,,f,target,None,369.6956657000119,2.867737299995497,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KÖNYVTÁR UTCA,stimuli/objects/113a.jpg,object,1,stimuli/objects/109a.jpg,stimuli/objects/109a.jpg,stimuli/objects/109b.jpg,stimuli/scenes/067a.jpg,stimuli/scenes/067b.jpg,target,lure,dist1,dist2,0,1,1,0,0,9,9,42,,,,,,,372.58478269993793,373.60072129999753,373.60072129999753,373.60072129999753,373.60072129999753,373.60072129999753,373.60072129999753,373.60072129999753,373.60072129999753,373.60072129999753,373.60072129999753,373.60072129999753,373.60072129999753,,,d,target,None,373.60072129999753,3.1381662999046966,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TOJÁS UTCA,stimuli/objects/021a.jpg,object,2,stimuli/scenes/034a.jpg,stimuli/scenes/034a.jpg,stimuli/objects/059a.jpg,stimuli/objects/059b.jpg,stimuli/scenes/034b.jpg,target,dist1,dist2,lure,0,1,1,0,0,10,10,37,,,,,,,376.7683252999559,377.79399699997157,377.79399699997157,377.79399699997157,377.79399699997157,377.79399699997157,377.79399699997157,377.79399699997157,377.79399699997157,377.79399699997157,377.79399699997157,377.79399699997157,377.79399699997157,381.2691244999878,382.76875339995604,None,invalid,None,377.79399699997157,,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PAPUCS UTCA,stimuli/scenes/051a.jpg,scene,0,stimuli/scenes/051a.jpg,stimuli/scenes/051b.jpg,stimuli/scenes/051a.jpg,stimuli/scenes/090a.jpg,stimuli/scenes/090b.jpg,lure,target,dist1,dist2,0,1,1,0,0,11,11,68,,,,,,,382.7849650999997,383.80290809995495,383.80290809995495,383.80290809995495,383.80290809995495,383.80290809995495,383.80290809995495,383.80290809995495,383.80290809995495,383.80290809995495,383.80290809995495,383.80290809995495,383.80290809995495,,,d,lure,None,383.80290809995495,3.1354865999892354,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MOCSÁR UTCA,stimuli/objects/080a.jpg,object,0,stimuli/objects/080a.jpg,stimuli/objects/080b.jpg,stimuli/objects/080a.jpg,stimuli/scenes/043b.jpg,stimuli/scenes/043a.jpg,lure,target,dist2,dist1,0,1,1,0,0,12,12,17,,,,,,,386.9681868000189,387.9984250999987,387.9984250999987,387.9984250999987,387.9984250999987,387.9984250999987,387.9984250999987,387.9984250999987,387.9984250999987,387.9984250999987,387.9984250999987,387.9984250999987,387.9984250999987,,,f,target,None,387.9984250999987,2.379302700050175,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,OROSZLÁN UTCA,stimuli/scenes/072a.jpg,scene,0,stimuli/scenes/072a.jpg,stimuli/scenes/072a.jpg,stimuli/scenes/072b.jpg,stimuli/scenes/027b.jpg,stimuli/scenes/027a.jpg,target,lure,dist2,dist1,0,1,1,0,0,13,13,66,,,,,,,390.40120910003316,391.41943949996494,391.41943949996494,391.41943949996494,391.41943949996494,391.41943949996494,391.41943949996494,391.41943949996494,391.41943949996494,391.41943949996494,391.41943949996494,391.41943949996494,391.41943949996494,,,d,target,None,391.41943949996494,2.3777628000825644,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,CSILLAG UTCA,stimuli/scenes/083a.jpg,scene,1,stimuli/scenes/117a.jpg,stimuli/scenes/117a.jpg,stimuli/scenes/117b.jpg,stimuli/objects/041a.jpg,stimuli/objects/041b.jpg,target,lure,dist1,dist2,0,1,1,0,0,14,14,15,,,,,,,393.81810519995634,394.8541966000339,394.8541966000339,394.8541966000339,394.8541966000339,394.8541966000339,394.8541966000339,394.8541966000339,394.8541966000339,394.8541966000339,394.8541966000339,394.8541966000339,394.8541966000339,,,d,target,None,394.8541966000339,2.7657091000583023,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,VASALÓ UTCA,stimuli/objects/025a.jpg,object,2,stimuli/scenes/056a.jpg,stimuli/scenes/044a.jpg,stimuli/scenes/056b.jpg,stimuli/scenes/056a.jpg,stimuli/scenes/044b.jpg,dist1,lure,target,dist2,0,1,1,0,0,15,15,70,,,,,,,397.65124889998697,398.67714539996814,398.67714539996814,398.67714539996814,398.67714539996814,398.67714539996814,398.67714539996814,398.67714539996814,398.67714539996814,398.67714539996814,398.67714539996814,398.67714539996814,398.67714539996814,,,j,target,None,398.67714539996814,2.84877579996828,,,,,,,,,,,,,,student1,2022-10-25_12h27.50.968,Hippopolis_4AFCT,2022.2.4,59.76636134237672,
