CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,cityname_text.started,cityname_text.stopped,city_image.started,city_image.stopped,plate.started,plate.stopped,city_text.started,city_text.stopped,street_text.started,street_text.stopped,fx_cross_prediction.started,fx_cross_prediction.stopped,plate_updating.started,plate_updating.stopped,city_text_updating.started,city_text_updating.stopped,street_text_updating.started,street_text_updating.stopped,updating_image.started,updating_image.stopped,fx_cross.started,fx_cross.stopped,break_text.started,break_text.stopped,break_key_resp.keys,break_key_resp.rt,break_key_resp.started,break_key_resp.stopped,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PISZTRÁNG,stimuli/objects/072a.jpg,object,0,stimuli/objects/072a.jpg,stimuli/objects/046b.jpg,stimuli/objects/072b.jpg,stimuli/objects/072a.jpg,stimuli/objects/046a.jpg,dist2,lure,target,dist1,0,0,0,0,0,30,30,49,,,,,242.66555906832218,None,242.66555906832218,None,242.66555906832218,None,242.66555906832218,None,245.67151235649362,None,245.67151235649362,None,245.67151235649362,None,245.67151235649362,None,248.6552327168174,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ANANÁSZ,stimuli/scenes/088a.jpg,scene,1,stimuli/scenes/048a.jpg,stimuli/scenes/078a.jpg,stimuli/scenes/048a.jpg,stimuli/scenes/078b.jpg,stimuli/scenes/048b.jpg,dist1,target,dist2,lure,0,0,0,0,0,31,31,36,,,,,249.6617797166109,None,249.6617797166109,None,249.6617797166109,None,249.6617797166109,None,252.65983312623575,None,252.65983312623575,None,252.65983312623575,None,252.65983312623575,None,255.64476734539494,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FECSKE,stimuli/scenes/004a.jpg,scene,0,stimuli/scenes/004a.jpg,stimuli/scenes/083b.jpg,stimuli/scenes/083a.jpg,stimuli/scenes/004b.jpg,stimuli/scenes/004a.jpg,dist2,dist1,lure,target,0,0,0,0,0,32,32,40,,,,,256.66447396669537,None,256.66447396669537,None,256.66447396669537,None,256.66447396669537,None,259.66280510509387,None,259.66280510509387,None,259.66280510509387,None,259.66280510509387,None,262.64636623021215,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LOVAGLÁS,stimuli/objects/021a.jpg,object,0,stimuli/objects/021a.jpg,stimuli/objects/021b.jpg,stimuli/scenes/042b.jpg,stimuli/objects/021a.jpg,stimuli/scenes/042a.jpg,lure,dist2,target,dist1,0,0,0,0,0,33,33,38,,,,,263.6641561179422,None,263.6641561179422,None,263.6641561179422,None,263.6641561179422,None,266.6662146705203,None,266.6662146705203,None,266.6662146705203,None,266.6662146705203,None,269.6430359715596,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KALAPÁCS,stimuli/objects/049a.jpg,object,1,stimuli/objects/048a.jpg,stimuli/objects/022a.jpg,stimuli/objects/048b.jpg,stimuli/objects/048a.jpg,stimuli/objects/022b.jpg,dist1,lure,target,dist2,0,0,0,0,0,34,34,32,,,,,270.6619122051634,None,270.6619122051634,None,270.6619122051634,None,270.6619122051634,None,273.66231247084215,None,273.66231247084215,None,273.66231247084215,None,273.66231247084215,None,276.64662467641756,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,HENTES,stimuli/objects/033a.jpg,object,1,stimuli/objects/015a.jpg,stimuli/objects/015b.jpg,stimuli/objects/091b.jpg,stimuli/objects/091a.jpg,stimuli/objects/015a.jpg,lure,dist2,dist1,target,0,0,0,0,0,35,35,42,,,,,277.66733460500836,None,277.66733460500836,None,277.66733460500836,None,277.66733460500836,None,280.68200478563085,None,280.68200478563085,None,280.68200478563085,None,280.68200478563085,None,283.6446270812303,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PETÁRDA,stimuli/scenes/023a.jpg,scene,0,stimuli/scenes/023a.jpg,stimuli/scenes/023a.jpg,stimuli/scenes/019b.jpg,stimuli/scenes/019a.jpg,stimuli/scenes/023b.jpg,target,dist2,dist1,lure,0,0,0,0,0,36,36,51,,,,,284.6700957217254,None,284.6700957217254,None,284.6700957217254,None,284.6700957217254,None,287.6608781083487,None,287.6608781083487,None,287.6608781083487,None,287.6608781083487,None,290.6467845342122,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,CSAVARHÚZÓ,stimuli/scenes/037a.jpg,scene,0,stimuli/scenes/037a.jpg,stimuli/objects/072a.jpg,stimuli/objects/072b.jpg,stimuli/scenes/037b.jpg,stimuli/scenes/037a.jpg,dist1,dist2,lure,target,0,0,0,0,0,37,37,57,,,,,291.6662824698724,None,291.6662824698724,None,291.6662824698724,None,291.6662824698724,None,294.6635872866027,None,294.6635872866027,None,294.6635872866027,None,294.6635872866027,None,297.63776409905404,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FÉNYMÁSOLÓ,stimuli/objects/050a.jpg,object,0,stimuli/objects/050a.jpg,stimuli/objects/015b.jpg,stimuli/objects/015a.jpg,stimuli/objects/050b.jpg,stimuli/objects/050a.jpg,dist2,dist1,lure,target,0,0,0,0,0,38,38,14,,,,,298.6586907990277,None,298.6586907990277,None,298.6586907990277,None,298.6586907990277,None,301.66318671032786,None,301.66318671032786,None,301.66318671032786,None,301.66318671032786,None,304.6458117053844,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TIGRIS,stimuli/scenes/003a.jpg,scene,2,stimuli/objects/084a.jpg,stimuli/objects/084b.jpg,stimuli/scenes/076b.jpg,stimuli/objects/084a.jpg,stimuli/scenes/076a.jpg,lure,dist2,target,dist1,0,0,0,0,0,39,39,45,,,,,305.6665076385252,None,305.6665076385252,None,305.6665076385252,None,305.6665076385252,None,308.66445499518886,None,308.66445499518886,None,308.66445499518886,None,308.66445499518886,None,311.6483551170677,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZÚNYOG,stimuli/scenes/051a.jpg,scene,1,stimuli/scenes/005a.jpg,stimuli/objects/071b.jpg,stimuli/scenes/005a.jpg,stimuli/scenes/005b.jpg,stimuli/objects/071a.jpg,dist2,target,lure,dist1,0,0,0,0,0,40,40,25,,,,,312.66572234686464,None,312.66572234686464,None,312.66572234686464,None,312.66572234686464,None,315.65366275561973,None,315.65366275561973,None,315.65366275561973,None,315.65366275561973,None,318.6440793988295,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KAKAS,stimuli/scenes/083a.jpg,scene,0,stimuli/scenes/083a.jpg,stimuli/scenes/083b.jpg,stimuli/scenes/052a.jpg,stimuli/scenes/052b.jpg,stimuli/scenes/083a.jpg,lure,dist1,dist2,target,0,0,0,0,0,41,41,22,,,,,319.66333910357207,None,319.66333910357207,None,319.66333910357207,None,319.66333910357207,None,322.66189323412254,None,322.66189323412254,None,322.66189323412254,None,322.66189323412254,None,325.6547335512005,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MAJORÁNNA,stimuli/scenes/031a.jpg,scene,0,stimuli/scenes/031a.jpg,stimuli/objects/044b.jpg,stimuli/objects/044a.jpg,stimuli/scenes/031b.jpg,stimuli/scenes/031a.jpg,dist2,dist1,lure,target,0,0,0,0,0,42,42,3,,,,,326.6722780549899,None,326.6722780549899,None,326.6722780549899,None,326.6722780549899,None,329.65698617184535,None,329.65698617184535,None,329.65698617184535,None,329.65698617184535,None,332.6440644701943,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,HERING,stimuli/objects/004a.jpg,object,0,stimuli/objects/004a.jpg,stimuli/objects/012a.jpg,stimuli/objects/012b.jpg,stimuli/objects/004b.jpg,stimuli/objects/004a.jpg,dist1,dist2,lure,target,0,0,0,0,0,43,43,21,,,,,333.65931872138754,None,333.65931872138754,None,333.65931872138754,None,333.65931872138754,None,336.66528911469504,None,336.66528911469504,None,336.66528911469504,None,336.66528911469504,None,339.63942674035206,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LÁMPA,stimuli/scenes/008a.jpg,scene,1,stimuli/scenes/076a.jpg,stimuli/scenes/076b.jpg,stimuli/scenes/076a.jpg,stimuli/scenes/032b.jpg,stimuli/scenes/032a.jpg,lure,target,dist2,dist1,0,0,0,0,0,44,44,55,,,,,340.65945307631046,None,340.65945307631046,None,340.65945307631046,None,340.65945307631046,None,343.67421749187633,None,343.67421749187633,None,343.67421749187633,None,343.67421749187633,None,346.6441366239451,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,BICIKLI,stimuli/scenes/010a.jpg,scene,0,stimuli/scenes/010a.jpg,stimuli/objects/052a.jpg,stimuli/objects/052b.jpg,stimuli/scenes/010a.jpg,stimuli/scenes/010b.jpg,dist1,dist2,target,lure,0,0,0,0,0,45,45,58,,,,,347.6710414928384,None,347.6710414928384,None,347.6710414928384,None,347.6710414928384,None,350.6721125994809,None,350.6721125994809,None,350.6721125994809,None,350.6721125994809,None,353.6437581288628,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,BONBON,stimuli/objects/091a.jpg,object,0,stimuli/objects/091a.jpg,stimuli/objects/091a.jpg,stimuli/objects/091b.jpg,stimuli/scenes/069a.jpg,stimuli/scenes/069b.jpg,target,lure,dist1,dist2,0,0,0,0,0,46,46,24,,,,,354.6607493516058,None,354.6607493516058,None,354.6607493516058,None,354.6607493516058,None,357.66213644109666,None,357.66213644109666,None,357.66213644109666,None,357.66213644109666,None,360.6473057810217,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TISZTÁS,stimuli/objects/053a.jpg,object,1,stimuli/objects/025a.jpg,stimuli/scenes/025b.jpg,stimuli/objects/025b.jpg,stimuli/scenes/025a.jpg,stimuli/objects/025a.jpg,dist2,lure,dist1,target,0,0,0,0,0,47,47,11,,,,,361.6669825455174,None,361.6669825455174,None,361.6669825455174,None,361.6669825455174,None,364.6677267844789,None,364.6677267844789,None,364.6677267844789,None,364.6677267844789,None,367.644422438927,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KABÁT,stimuli/objects/016a.jpg,object,0,stimuli/objects/016a.jpg,stimuli/objects/016a.jpg,stimuli/objects/016b.jpg,stimuli/scenes/029b.jpg,stimuli/scenes/029a.jpg,target,lure,dist2,dist1,0,0,0,0,0,48,48,28,,,,,368.6605434655212,None,368.6605434655212,None,368.6605434655212,None,368.6605434655212,None,371.66420339094475,None,371.66420339094475,None,371.66420339094475,None,371.66420339094475,None,374.6484866729006,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KARTON,stimuli/objects/047a.jpg,object,0,stimuli/objects/047a.jpg,stimuli/objects/047a.jpg,stimuli/objects/004b.jpg,stimuli/objects/047b.jpg,stimuli/objects/004a.jpg,target,dist2,lure,dist1,0,0,0,0,0,49,49,44,,,,,375.66453305771574,None,375.66453305771574,None,375.66453305771574,None,375.66453305771574,None,378.68499977933243,None,378.68499977933243,None,378.68499977933243,None,378.68499977933243,None,381.64358583139256,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TRIATLON,stimuli/objects/039a.jpg,object,2,stimuli/scenes/045a.jpg,stimuli/scenes/006b.jpg,stimuli/scenes/045b.jpg,stimuli/scenes/045a.jpg,stimuli/scenes/006a.jpg,dist2,lure,target,dist1,0,0,0,0,0,50,50,43,,,,,382.65816519781947,None,382.65816519781947,None,382.65816519781947,None,382.65816519781947,None,385.65965212043375,None,385.65965212043375,None,385.65965212043375,None,385.65965212043375,None,388.65693734399974,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TENGER,stimuli/objects/061a.jpg,object,0,stimuli/objects/061a.jpg,stimuli/objects/016a.jpg,stimuli/objects/061a.jpg,stimuli/objects/016b.jpg,stimuli/objects/061b.jpg,dist1,target,dist2,lure,0,0,0,0,0,51,51,18,,,,,389.66474205441773,None,389.66474205441773,None,389.66474205441773,None,389.66474205441773,None,392.65888548921794,None,392.65888548921794,None,392.65888548921794,None,392.65888548921794,None,395.64324465719983,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,VITORLA,stimuli/objects/077a.jpg,object,0,stimuli/objects/077a.jpg,stimuli/scenes/040a.jpg,stimuli/scenes/040b.jpg,stimuli/objects/077a.jpg,stimuli/objects/077b.jpg,dist1,dist2,target,lure,0,0,0,0,0,52,52,16,,,,,396.6600981038064,None,396.6600981038064,None,396.6600981038064,None,396.6600981038064,None,399.6596023594029,None,399.6596023594029,None,399.6596023594029,None,399.6596023594029,None,402.64328384399414,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,HEGESZTŐ,stimuli/scenes/082a.jpg,scene,2,stimuli/objects/094a.jpg,stimuli/objects/048b.jpg,stimuli/objects/094b.jpg,stimuli/objects/094a.jpg,stimuli/objects/048a.jpg,dist2,lure,target,dist1,0,0,0,0,0,53,53,59,,,,,403.6612808620557,None,403.6612808620557,None,403.6612808620557,None,403.6612808620557,None,406.6799586736597,None,406.6799586736597,None,406.6799586736597,None,406.6799586736597,None,409.64315259922296,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZŐLŐ,stimuli/objects/068a.jpg,object,0,stimuli/objects/068a.jpg,stimuli/objects/068a.jpg,stimuli/objects/068b.jpg,stimuli/scenes/005a.jpg,stimuli/scenes/005b.jpg,target,lure,dist1,dist2,0,0,0,0,0,54,54,2,,,,,410.6607552608475,None,410.6607552608475,None,410.6607552608475,None,410.6607552608475,None,413.6625547450967,None,413.6625547450967,None,413.6625547450967,None,413.6625547450967,None,416.6466993181966,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SAPKA,stimuli/objects/029a.jpg,object,0,stimuli/objects/029a.jpg,stimuli/objects/029b.jpg,stimuli/objects/029a.jpg,stimuli/scenes/045a.jpg,stimuli/scenes/045b.jpg,lure,target,dist1,dist2,0,0,0,0,0,55,55,13,,,,,417.6603288706392,None,417.6603288706392,None,417.6603288706392,None,417.6603288706392,None,420.6653929911554,None,420.6653929911554,None,420.6653929911554,None,420.6653929911554,None,423.6554019046016,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÖMÉNYMAG,stimuli/scenes/078a.jpg,scene,0,stimuli/scenes/078a.jpg,stimuli/scenes/078b.jpg,stimuli/objects/087a.jpg,stimuli/scenes/078a.jpg,stimuli/objects/087b.jpg,lure,dist1,target,dist2,0,0,0,0,0,56,56,1,,,,,424.658379170578,None,424.658379170578,None,424.658379170578,None,424.658379170578,None,427.6642637262121,None,427.6642637262121,None,427.6642637262121,None,427.6642637262121,None,430.65073867188767,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÖNYVTÁR,stimuli/objects/063a.jpg,object,1,stimuli/objects/045a.jpg,stimuli/objects/077a.jpg,stimuli/objects/045b.jpg,stimuli/objects/045a.jpg,stimuli/objects/077b.jpg,dist1,lure,target,dist2,0,0,0,0,0,57,57,19,,,,,431.66693900479004,None,431.66693900479004,None,431.66693900479004,None,431.66693900479004,None,434.681428801734,None,434.681428801734,None,434.681428801734,None,434.681428801734,None,437.642270273529,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,RIBIZLI,stimuli/scenes/029a.jpg,scene,0,stimuli/scenes/029a.jpg,stimuli/scenes/029b.jpg,stimuli/objects/094a.jpg,stimuli/objects/094b.jpg,stimuli/scenes/029a.jpg,lure,dist1,dist2,target,0,0,0,0,0,58,58,48,,,,,438.6666311081499,None,438.6666311081499,None,438.6666311081499,None,438.6666311081499,None,441.6590005615726,None,441.6590005615726,None,441.6590005615726,None,441.6590005615726,None,444.64285745378584,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÍGYÓ,stimuli/scenes/006a.jpg,scene,0,stimuli/scenes/006a.jpg,stimuli/scenes/006b.jpg,stimuli/scenes/006a.jpg,stimuli/objects/099b.jpg,stimuli/objects/099a.jpg,lure,target,dist2,dist1,0,0,0,0,0,59,59,6,,,,,445.65872967476025,None,445.65872967476025,None,445.65872967476025,None,445.65872967476025,None,448.6600912618451,None,448.6600912618451,None,448.6600912618451,None,448.6600912618451,None,451.64613017626107,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,REPÜLŐ,stimuli/scenes/015a.jpg,scene,0,stimuli/scenes/015a.jpg,stimuli/scenes/015a.jpg,stimuli/objects/095b.jpg,stimuli/scenes/015b.jpg,stimuli/objects/095a.jpg,target,dist2,lure,dist1,0,1,1,1,0,0,0,35,767.3049851865508,None,767.3049851865508,None,770.3100953358226,None,770.3100953358226,None,770.3100953358226,None,770.3100953358226,None,773.2804184653796,None,773.2804184653796,None,773.2804184653796,None,773.2804184653796,None,776.2557503562421,None,452.6461939327419,None,space,314.5778493019752,452.6461939327419,None,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZITAKÖTŐ,stimuli/objects/005a.jpg,object,1,stimuli/objects/010a.jpg,stimuli/objects/010b.jpg,stimuli/objects/010a.jpg,stimuli/objects/034b.jpg,stimuli/objects/034a.jpg,lure,target,dist2,dist1,0,1,1,1,0,1,1,3,,,,,777.272386720404,None,777.272386720404,None,777.272386720404,None,777.272386720404,None,780.2906067301519,None,780.2906067301519,None,780.2906067301519,None,780.2906067301519,None,783.2578515168279,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TOLLTARTÓ,stimuli/objects/057a.jpg,object,0,stimuli/objects/057a.jpg,stimuli/scenes/077a.jpg,stimuli/objects/057a.jpg,stimuli/objects/057b.jpg,stimuli/scenes/077b.jpg,dist1,target,lure,dist2,0,1,1,1,0,2,2,2,,,,,784.2727770339698,None,784.2727770339698,None,784.2727770339698,None,784.2727770339698,None,787.276372580789,None,787.276372580789,None,787.276372580789,None,787.276372580789,None,790.2595070046373,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MANDARIN,stimuli/objects/070a.jpg,object,2,stimuli/scenes/011a.jpg,stimuli/scenes/011b.jpg,stimuli/objects/030a.jpg,stimuli/objects/030b.jpg,stimuli/scenes/011a.jpg,lure,dist1,dist2,target,0,1,1,1,0,3,3,42,,,,,791.2786466609687,None,791.2786466609687,None,791.2786466609687,None,791.2786466609687,None,794.2848437782377,None,794.2848437782377,None,794.2848437782377,None,794.2848437782377,None,797.2553951865993,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,EPER,stimuli/objects/085a.jpg,object,1,stimuli/objects/062a.jpg,stimuli/objects/007a.jpg,stimuli/objects/007b.jpg,stimuli/objects/062b.jpg,stimuli/objects/062a.jpg,dist1,dist2,lure,target,0,1,1,1,0,4,4,40,,,,,798.2728949054144,None,798.2728949054144,None,798.2728949054144,None,798.2728949054144,None,801.2925893971696,None,801.2925893971696,None,801.2925893971696,None,801.2925893971696,None,804.2592298979871,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MAJOM,stimuli/scenes/073a.jpg,scene,2,stimuli/objects/065a.jpg,stimuli/objects/065b.jpg,stimuli/scenes/074b.jpg,stimuli/scenes/074a.jpg,stimuli/objects/065a.jpg,lure,dist2,dist1,target,0,1,1,1,0,5,5,57,,,,,805.2794145364314,None,805.2794145364314,None,805.2794145364314,None,805.2794145364314,None,808.2665102509782,None,808.2665102509782,None,808.2665102509782,None,808.2665102509782,None,811.2554552108049,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZALVÉTA,stimuli/objects/074a.jpg,object,1,stimuli/objects/088a.jpg,stimuli/objects/088a.jpg,stimuli/objects/088b.jpg,stimuli/objects/010b.jpg,stimuli/objects/010a.jpg,target,lure,dist2,dist1,0,1,1,1,0,6,6,50,,,,,812.2742739086971,None,812.2742739086971,None,812.2742739086971,None,812.2742739086971,None,815.2883718367666,None,815.2883718367666,None,815.2883718367666,None,815.2883718367666,None,818.2550446824171,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KAKAÓ,stimuli/objects/014a.jpg,object,1,stimuli/objects/031a.jpg,stimuli/objects/031a.jpg,stimuli/objects/031b.jpg,stimuli/scenes/065a.jpg,stimuli/scenes/065b.jpg,target,lure,dist1,dist2,0,1,1,1,0,7,7,4,,,,,819.2698224713095,None,819.2698224713095,None,819.2698224713095,None,819.2698224713095,None,822.2892056456767,None,822.2892056456767,None,822.2892056456767,None,822.2892056456767,None,825.2558710267767,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KOCSI,stimuli/scenes/087a.jpg,scene,1,stimuli/scenes/066a.jpg,stimuli/scenes/066b.jpg,stimuli/scenes/066a.jpg,stimuli/objects/001a.jpg,stimuli/objects/001b.jpg,lure,target,dist1,dist2,0,1,1,1,0,8,8,56,,,,,826.2731605051085,None,826.2731605051085,None,826.2731605051085,None,826.2731605051085,None,829.2754193455912,None,829.2754193455912,None,829.2754193455912,None,829.2754193455912,None,832.258778938558,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
Hippopolis,stimuli/subj_files/pilot_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PETREZSELYEM,stimuli/objects/027a.jpg,object,2,stimuli/scenes/060a.jpg,stimuli/scenes/015b.jpg,stimuli/scenes/060b.jpg,stimuli/scenes/060a.jpg,stimuli/scenes/015a.jpg,dist2,lure,target,dist1,0,1,1,1,0,9,9,15,,,,,833.2768888520077,None,833.2768888520077,None,833.2768888520077,None,833.2768888520077,None,836.2797992513515,None,836.2797992513515,None,836.2797992513515,None,836.2797992513515,None,839.2550353519619,None,,,,,,,pilot,2022_Jun_14_1555,Hippopolis_Updating,2021.1.2,59.98716424132408,
