CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,learning_instructions_text.stopped,intro_key.keys,intro_key.rt,intro_key.started,intro_key.stopped,cityname_text.started,cityname_text.stopped,city_image.started,city_image.stopped,fx_cross.started,fx_cross.stopped,plate_updating.started,plate_updating.stopped,city_text_updating.started,city_text_updating.stopped,street_text_updating.started,street_text_updating.stopped,test_image1.started,test_image1.stopped,test_image2.started,test_image2.stopped,test_image3.started,test_image3.stopped,test_image4.started,test_image4.stopped,button_d.started,button_d.stopped,button_f.started,button_f.stopped,button_j.started,button_j.stopped,button_k.started,button_k.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test_resp,short_break_text.started,short_break_text.stopped,short_break_key.keys,short_break_key.started,short_break_key.stopped,short_break_key.rt,n_targets,n_lures,n_dist1s,n_dist2s,break_text.started,break_text.stopped,break_key_resp.keys,break_key_resp.rt,break_key_resp.started,break_key_resp.stopped,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,RIBIZLI UTCA,stimuli/objects/088a.jpg,object,0,stimuli/objects/088a.jpg,stimuli/objects/088b.jpg,stimuli/objects/065a.jpg,stimuli/objects/088a.jpg,stimuli/objects/065b.jpg,lure,dist1,target,dist2,0,0,0,1,0,9,9,34,,,,,,,,,,,85.53645549999783,None,86.56371049999143,None,86.56371049999143,None,86.56371049999143,None,86.56371049999143,None,86.56371049999143,None,86.56371049999143,None,86.56371049999143,None,86.56371049999143,None,86.56371049999143,None,86.56371049999143,None,86.56371049999143,None,j,2.040151099994546,86.56371049999143,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-21_13h18.17.988,Hippopolis_4AFCT,2021.1.4,59.71539641903648,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LABDA UTCA,stimuli/objects/082a.jpg,object,0,stimuli/objects/082a.jpg,stimuli/scenes/049a.jpg,stimuli/scenes/049b.jpg,stimuli/objects/082b.jpg,stimuli/objects/082a.jpg,dist1,dist2,lure,target,0,0,0,1,0,10,10,72,,,,,,,,,,,88.63603399999556,None,89.6729381000041,None,89.6729381000041,None,89.6729381000041,None,89.6729381000041,None,89.6729381000041,None,89.6729381000041,None,89.6729381000041,None,89.6729381000041,None,89.6729381000041,None,89.6729381000041,None,89.6729381000041,None,k,3.2245081000146456,89.6729381000041,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-21_13h18.17.988,Hippopolis_4AFCT,2021.1.4,59.71539641903648,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KATONA UTCA,stimuli/objects/077a.jpg,object,0,stimuli/objects/077a.jpg,stimuli/objects/077a.jpg,stimuli/scenes/115a.jpg,stimuli/scenes/115b.jpg,stimuli/objects/077b.jpg,target,dist1,dist2,lure,0,0,0,1,0,11,11,74,,,,,,,,,,,92.91951529998914,None,93.95438519999152,None,93.95438519999152,None,93.95438519999152,None,93.95438519999152,None,93.95438519999152,None,93.95438519999152,None,93.95438519999152,None,93.95438519999152,None,93.95438519999152,None,93.95438519999152,None,93.95438519999152,None,d,2.91054380001151,93.95438519999152,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-21_13h18.17.988,Hippopolis_4AFCT,2021.1.4,59.71539641903648,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KRÉTA UTCA,stimuli/scenes/091a.jpg,scene,0,stimuli/scenes/091a.jpg,stimuli/scenes/098b.jpg,stimuli/scenes/091b.jpg,stimuli/scenes/098a.jpg,stimuli/scenes/091a.jpg,dist2,lure,dist1,target,0,0,0,1,0,12,12,21,,,,,,,,,,,96.88558569998713,None,97.90920480000204,None,97.90920480000204,None,97.90920480000204,None,97.90920480000204,None,97.90920480000204,None,97.90920480000204,None,97.90920480000204,None,97.90920480000204,None,97.90920480000204,None,97.90920480000204,None,97.90920480000204,None,k,3.4044031999947038,97.90920480000204,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-21_13h18.17.988,Hippopolis_4AFCT,2021.1.4,59.71539641903648,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MOSODA UTCA,stimuli/objects/052a.jpg,object,0,stimuli/objects/052a.jpg,stimuli/objects/052b.jpg,stimuli/scenes/035a.jpg,stimuli/objects/052a.jpg,stimuli/scenes/035b.jpg,lure,dist1,target,dist2,0,0,0,1,0,13,13,51,,,,,,,,,,,101.33599439999671,None,102.35685399998329,None,102.35685399998329,None,102.35685399998329,None,102.35685399998329,None,102.35685399998329,None,102.35685399998329,None,102.35685399998329,None,102.35685399998329,None,102.35685399998329,None,102.35685399998329,None,102.35685399998329,None,j,2.7970450000138953,102.35685399998329,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-21_13h18.17.988,Hippopolis_4AFCT,2021.1.4,59.71539641903648,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TENISZ UTCA,stimuli/objects/102a.jpg,object,0,stimuli/objects/102a.jpg,stimuli/objects/102b.jpg,stimuli/objects/102a.jpg,stimuli/scenes/038a.jpg,stimuli/scenes/038b.jpg,lure,target,dist1,dist2,0,0,0,1,0,14,14,75,,,,,,,,,,,105.18603929999517,None,106.20618199999444,None,106.20618199999444,None,106.20618199999444,None,106.20618199999444,None,106.20618199999444,None,106.20618199999444,None,106.20618199999444,None,106.20618199999444,None,106.20618199999444,None,106.20618199999444,None,106.20618199999444,None,f,3.1306122000096366,106.20618199999444,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-21_13h18.17.988,Hippopolis_4AFCT,2021.1.4,59.71539641903648,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KUTYA UTCA,stimuli/scenes/030a.jpg,scene,0,stimuli/scenes/030a.jpg,stimuli/scenes/030b.jpg,stimuli/scenes/052b.jpg,stimuli/scenes/052a.jpg,stimuli/scenes/030a.jpg,lure,dist2,dist1,target,0,0,0,1,0,15,15,35,,,,,,,,,,,109.36964309998439,None,110.38467989998753,None,110.38467989998753,None,110.38467989998753,None,110.38467989998753,None,110.38467989998753,None,110.38467989998753,None,110.38467989998753,None,110.38467989998753,None,110.38467989998753,None,110.38467989998753,None,110.38467989998753,None,k,3.5345977999968454,110.38467989998753,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-21_13h18.17.988,Hippopolis_4AFCT,2021.1.4,59.71539641903648,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MAJOM UTCA,stimuli/objects/018a.jpg,object,0,stimuli/objects/018a.jpg,stimuli/objects/018a.jpg,stimuli/scenes/092b.jpg,stimuli/objects/018b.jpg,stimuli/scenes/092a.jpg,target,dist2,lure,dist1,0,0,0,1,0,16,16,78,,,,,,,,,,,113.93635299999733,None,114.95304759999271,None,114.95304759999271,None,114.95304759999271,None,114.95304759999271,None,114.95304759999271,None,114.95304759999271,None,114.95304759999271,None,114.95304759999271,None,114.95304759999271,None,114.95304759999271,None,114.95304759999271,None,d,3.313944299996365,114.95304759999271,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-21_13h18.17.988,Hippopolis_4AFCT,2021.1.4,59.71539641903648,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FOLYÓ UTCA,stimuli/scenes/035a.jpg,scene,0,stimuli/scenes/035a.jpg,stimuli/objects/034a.jpg,stimuli/scenes/035a.jpg,stimuli/objects/034b.jpg,stimuli/scenes/035b.jpg,dist1,target,dist2,lure,0,0,0,1,0,17,17,61,,,,,,,,,,,118.28614519999246,None,119.3143979999877,None,119.3143979999877,None,119.3143979999877,None,119.3143979999877,None,119.3143979999877,None,119.3143979999877,None,119.3143979999877,None,119.3143979999877,None,119.3143979999877,None,119.3143979999877,None,119.3143979999877,None,None,,119.3143979999877,None,invalid,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-21_13h18.17.988,Hippopolis_4AFCT,2021.1.4,59.71539641903648,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZAXOFON UTCA,stimuli/objects/117a.jpg,object,0,stimuli/objects/117a.jpg,stimuli/scenes/021a.jpg,stimuli/objects/117a.jpg,stimuli/objects/117b.jpg,stimuli/scenes/021b.jpg,dist1,target,lure,dist2,0,0,0,1,0,18,18,20,,,,,,,,,,,124.30210870000883,None,125.3247832999914,None,125.3247832999914,None,125.3247832999914,None,125.3247832999914,None,125.3247832999914,None,125.3247832999914,None,125.3247832999914,None,125.3247832999914,None,125.3247832999914,None,125.3247832999914,None,125.3247832999914,None,f,3.4608256999927107,125.3247832999914,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-21_13h18.17.988,Hippopolis_4AFCT,2021.1.4,59.71539641903648,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LOVAGLÁS UTCA,stimuli/objects/019a.jpg,object,0,stimuli/objects/019a.jpg,stimuli/objects/019b.jpg,stimuli/objects/019a.jpg,stimuli/scenes/017b.jpg,stimuli/scenes/017a.jpg,lure,target,dist2,dist1,0,0,0,1,0,19,19,53,,,,,,,,,,,128.80216980000841,None,129.82427789998474,None,129.82427789998474,None,129.82427789998474,None,129.82427789998474,None,129.82427789998474,None,129.82427789998474,None,129.82427789998474,None,129.82427789998474,None,129.82427789998474,None,129.82427789998474,None,129.82427789998474,None,f,1.91408849999425,129.82427789998474,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-21_13h18.17.988,Hippopolis_4AFCT,2021.1.4,59.71539641903648,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TISZTÁS UTCA,stimuli/objects/116a.jpg,object,0,stimuli/objects/116a.jpg,stimuli/objects/058a.jpg,stimuli/objects/116a.jpg,stimuli/objects/116b.jpg,stimuli/objects/058b.jpg,dist1,target,lure,dist2,0,0,0,1,0,20,20,18,,,,,,,,,,,131.76868559999275,None,132.79503229999682,None,132.79503229999682,None,132.79503229999682,None,132.79503229999682,None,132.79503229999682,None,132.79503229999682,None,132.79503229999682,None,132.79503229999682,None,132.79503229999682,None,132.79503229999682,None,132.79503229999682,None,None,,132.79503229999682,None,invalid,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-21_13h18.17.988,Hippopolis_4AFCT,2021.1.4,59.71539641903648,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SAJTÓ UTCA,stimuli/scenes/112a.jpg,scene,0,stimuli/scenes/112a.jpg,stimuli/objects/018a.jpg,stimuli/scenes/112b.jpg,stimuli/scenes/112a.jpg,stimuli/objects/018b.jpg,dist1,lure,target,dist2,0,0,0,1,0,21,21,15,,,,,,,,,,,137.78558820000035,None,138.80862570001045,None,138.80862570001045,None,138.80862570001045,None,138.80862570001045,None,138.80862570001045,None,138.80862570001045,None,138.80862570001045,None,138.80862570001045,None,138.80862570001045,None,138.80862570001045,None,138.80862570001045,None,j,2.2993413000076544,138.80862570001045,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-21_13h18.17.988,Hippopolis_4AFCT,2021.1.4,59.71539641903648,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,BETON UTCA,stimuli/objects/104a.jpg,object,2,stimuli/scenes/063a.jpg,stimuli/scenes/063b.jpg,stimuli/scenes/063a.jpg,stimuli/objects/054a.jpg,stimuli/objects/054b.jpg,lure,target,dist1,dist2,0,0,0,1,0,22,22,52,,,,,,,,,,,141.1351813999936,None,142.16084840000258,None,142.16084840000258,None,142.16084840000258,None,142.16084840000258,None,142.16084840000258,None,142.16084840000258,None,142.16084840000258,None,142.16084840000258,None,142.16084840000258,None,142.16084840000258,None,142.16084840000258,None,f,4.339466100005666,142.16084840000258,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-21_13h18.17.988,Hippopolis_4AFCT,2021.1.4,59.71539641903648,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FÉSZEK UTCA,stimuli/objects/042a.jpg,object,1,stimuli/objects/044a.jpg,stimuli/scenes/020b.jpg,stimuli/objects/044a.jpg,stimuli/scenes/020a.jpg,stimuli/objects/044b.jpg,dist2,target,dist1,lure,0,0,0,1,0,23,23,10,,,,,,,,,,,146.51853110000957,None,147.53539879998425,None,147.53539879998425,None,147.53539879998425,None,147.53539879998425,None,147.53539879998425,None,147.53539879998425,None,147.53539879998425,None,147.53539879998425,None,147.53539879998425,None,147.53539879998425,None,147.53539879998425,None,f,2.7701739000040106,147.53539879998425,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-21_13h18.17.988,Hippopolis_4AFCT,2021.1.4,59.71539641903648,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TORONY UTCA,stimuli/scenes/094a.jpg,scene,2,stimuli/objects/054a.jpg,stimuli/scenes/001a.jpg,stimuli/scenes/001b.jpg,stimuli/objects/054b.jpg,stimuli/objects/054a.jpg,dist1,dist2,lure,target,0,0,0,1,0,24,24,62,,,,,,,,,,,150.3351289999846,None,151.35136549998424,None,151.35136549998424,None,151.35136549998424,None,151.35136549998424,None,151.35136549998424,None,151.35136549998424,None,151.35136549998424,None,151.35136549998424,None,151.35136549998424,None,151.35136549998424,None,151.35136549998424,None,j,2.032708700018702,151.35136549998424,None,lure,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-21_13h18.17.988,Hippopolis_4AFCT,2021.1.4,59.71539641903648,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MENTA UTCA,stimuli/objects/092a.jpg,object,0,stimuli/objects/092a.jpg,stimuli/scenes/069a.jpg,stimuli/scenes/069b.jpg,stimuli/objects/092a.jpg,stimuli/objects/092b.jpg,dist1,dist2,target,lure,0,0,0,1,0,25,25,67,,,,,,,,,,,153.401727199991,None,154.4201642999833,None,154.4201642999833,None,154.4201642999833,None,154.4201642999833,None,154.4201642999833,None,154.4201642999833,None,154.4201642999833,None,154.4201642999833,None,154.4201642999833,None,154.4201642999833,None,154.4201642999833,None,j,3.045749800017802,154.4201642999833,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-21_13h18.17.988,Hippopolis_4AFCT,2021.1.4,59.71539641903648,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,HARCSA UTCA,stimuli/scenes/080a.jpg,scene,2,stimuli/objects/029a.jpg,stimuli/scenes/054b.jpg,stimuli/scenes/054a.jpg,stimuli/objects/029b.jpg,stimuli/objects/029a.jpg,dist2,dist1,lure,target,0,0,0,1,0,26,26,59,,,,,,,,,,,157.48565919999965,None,158.49879799998598,None,158.49879799998598,None,158.49879799998598,None,158.49879799998598,None,158.49879799998598,None,158.49879799998598,None,158.49879799998598,None,158.49879799998598,None,158.49879799998598,None,158.49879799998598,None,158.49879799998598,None,k,3.7112369000096805,158.49879799998598,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-21_13h18.17.988,Hippopolis_4AFCT,2021.1.4,59.71539641903648,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MÁRVÁNY UTCA,stimuli/scenes/023a.jpg,scene,0,stimuli/scenes/023a.jpg,stimuli/objects/030a.jpg,stimuli/scenes/023b.jpg,stimuli/objects/030b.jpg,stimuli/scenes/023a.jpg,dist1,lure,dist2,target,0,0,0,1,0,27,27,58,,,,,,,,,,,162.23532979999436,None,163.25166909999098,None,163.25166909999098,None,163.25166909999098,None,163.25166909999098,None,163.25166909999098,None,163.25166909999098,None,163.25166909999098,None,163.25166909999098,None,163.25166909999098,None,163.25166909999098,None,163.25166909999098,None,k,4.4561351999873295,163.25166909999098,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-21_13h18.17.988,Hippopolis_4AFCT,2021.1.4,59.71539641903648,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TELEFON UTCA,stimuli/scenes/017a.jpg,scene,0,stimuli/scenes/017a.jpg,stimuli/objects/094b.jpg,stimuli/scenes/017b.jpg,stimuli/scenes/017a.jpg,stimuli/objects/094a.jpg,dist2,lure,target,dist1,0,0,0,1,0,28,28,27,,,,,,,,,,,167.73522860000958,None,168.7500621000072,None,168.7500621000072,None,168.7500621000072,None,168.7500621000072,None,168.7500621000072,None,168.7500621000072,None,168.7500621000072,None,168.7500621000072,None,168.7500621000072,None,168.7500621000072,None,168.7500621000072,None,j,3.417483800003538,168.7500621000072,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-21_13h18.17.988,Hippopolis_4AFCT,2021.1.4,59.71539641903648,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,BÚJÓCSKA UTCA,stimuli/scenes/015a.jpg,scene,1,stimuli/scenes/086a.jpg,stimuli/scenes/105b.jpg,stimuli/scenes/086a.jpg,stimuli/scenes/105a.jpg,stimuli/scenes/086b.jpg,dist2,target,dist1,lure,0,0,0,1,0,29,29,48,,,,,,,,,,,172.1843380999926,None,173.20864579998306,None,173.20864579998306,None,173.20864579998306,None,173.20864579998306,None,173.20864579998306,None,173.20864579998306,None,173.20864579998306,None,173.20864579998306,None,173.20864579998306,None,173.20864579998306,None,173.20864579998306,None,f,3.506613899982767,173.20864579998306,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-21_13h18.17.988,Hippopolis_4AFCT,2021.1.4,59.71539641903648,
