CityName,StimuliFile,CityImage,StreetSign,VideoFile,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate.started,city_text.started,street_text.started,fx_cross_prediction.started,plate_updating.started,city_text_updating.started,street_text_updating.started,updating_image.started,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,23.112506872043014,23.112506872043014,space,21.931923711672425,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h16.32.097,Hippopolis_Updating,2022.2.2,59.81045175703195,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SIVATAG UTCA,stimuli/scenes/014a.jpg,scene,0,stimuli/scenes/014a.jpg,stimuli/scenes/014b.jpg,stimuli/objects/114a.jpg,stimuli/objects/114b.jpg,stimuli/scenes/014a.jpg,lure,dist1,dist2,target,0,0,0,0,0,0,0,31,,,,,45.15774897299707,45.15774897299707,48.113100895658135,49.12328168936074,49.12328168936074,49.12328168936074,49.12328168936074,52.10254627093673,52.10254627093673,52.10254627093673,52.10254627093673,None,,,,,,,,,,ST01_112822,2022-11-29_10h16.32.097,Hippopolis_Updating,2022.2.2,59.81045175703195,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KECSKE UTCA,stimuli/scenes/025a.jpg,scene,0,stimuli/scenes/025a.jpg,stimuli/scenes/004b.jpg,stimuli/scenes/025a.jpg,stimuli/scenes/025b.jpg,stimuli/scenes/004a.jpg,dist2,target,lure,dist1,0,0,0,0,0,1,1,9,,,,,,,54.082097290083766,55.10984341427684,55.10984341427684,55.10984341427684,55.10984341427684,58.101547630503774,58.101547630503774,58.101547630503774,58.101547630503774,None,,,,,,,,,,ST01_112822,2022-11-29_10h16.32.097,Hippopolis_Updating,2022.2.2,59.81045175703195,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,ASZTAL UTCA,stimuli/scenes/024a.jpg,scene,2,stimuli/objects/066a.jpg,stimuli/objects/061b.jpg,stimuli/objects/066b.jpg,stimuli/objects/061a.jpg,stimuli/objects/066a.jpg,dist2,lure,dist1,target,0,0,0,0,0,2,2,70,,,,,,,60.09851189702749,61.121455147862434,61.121455147862434,61.121455147862434,61.121455147862434,64.16430094465613,64.16430094465613,64.16430094465613,64.16430094465613,None,,,,,,,,,,ST01_112822,2022-11-29_10h16.32.097,Hippopolis_Updating,2022.2.2,59.81045175703195,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KAKAÓ UTCA,stimuli/scenes/029a.jpg,scene,2,stimuli/objects/061a.jpg,stimuli/objects/037b.jpg,stimuli/objects/061a.jpg,stimuli/objects/037a.jpg,stimuli/objects/061b.jpg,dist2,target,dist1,lure,0,0,0,0,0,3,3,8,,,,,,,66.10656665079296,67.13849207945168,67.13849207945168,67.13849207945168,67.13849207945168,70.13708757422864,70.13708757422864,70.13708757422864,70.13708757422864,None,,,,,,,,,,ST01_112822,2022-11-29_10h16.32.097,Hippopolis_Updating,2022.2.2,59.81045175703195,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KORONG UTCA,stimuli/scenes/011a.jpg,scene,0,stimuli/scenes/011a.jpg,stimuli/objects/060b.jpg,stimuli/scenes/011b.jpg,stimuli/scenes/011a.jpg,stimuli/objects/060a.jpg,dist2,lure,target,dist1,0,0,0,0,0,4,4,53,,,,,,,72.1101059038192,73.13820470869541,73.13820470869541,73.13820470869541,73.13820470869541,76.14201733656228,76.14201733656228,76.14201733656228,76.14201733656228,None,,,,,,,,,,ST01_112822,2022-11-29_10h16.32.097,Hippopolis_Updating,2022.2.2,59.81045175703195,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,HEGEDŰ UTCA,stimuli/objects/054a.jpg,object,0,stimuli/objects/054a.jpg,stimuli/objects/054b.jpg,stimuli/objects/012a.jpg,stimuli/objects/012b.jpg,stimuli/objects/054a.jpg,lure,dist1,dist2,target,0,0,0,0,0,5,5,62,,,,,,,78.126430939883,79.15287550166249,79.15287550166249,79.15287550166249,79.15287550166249,82.17359630391002,82.17359630391002,82.17359630391002,82.17359630391002,None,,,,,,,,,,ST01_112822,2022-11-29_10h16.32.097,Hippopolis_Updating,2022.2.2,59.81045175703195,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KORONA UTCA,stimuli/scenes/080a.jpg,scene,0,stimuli/scenes/080a.jpg,stimuli/scenes/012a.jpg,stimuli/scenes/012b.jpg,stimuli/scenes/080a.jpg,stimuli/scenes/080b.jpg,dist1,dist2,target,lure,0,0,0,0,0,6,6,36,,,,,,,84.1396418698132,85.1689731925726,85.1689731925726,85.1689731925726,85.1689731925726,88.1638574488461,88.1638574488461,88.1638574488461,88.1638574488461,None,,,,,,,,,,ST01_112822,2022-11-29_10h16.32.097,Hippopolis_Updating,2022.2.2,59.81045175703195,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,REPÜLŐ UTCA,stimuli/objects/008a.jpg,object,0,stimuli/objects/008a.jpg,stimuli/scenes/120a.jpg,stimuli/scenes/120b.jpg,stimuli/objects/008b.jpg,stimuli/objects/008a.jpg,dist1,dist2,lure,target,0,0,0,0,0,7,7,20,,,,,,,90.13979488424957,91.17180490680039,91.17180490680039,91.17180490680039,91.17180490680039,94.1728439796716,94.1728439796716,94.1728439796716,94.1728439796716,None,,,,,,,,,,ST01_112822,2022-11-29_10h16.32.097,Hippopolis_Updating,2022.2.2,59.81045175703195,
Camponello,stimuli/subj_files/ST01_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KUTYA UTCA,stimuli/objects/051a.jpg,object,1,stimuli/objects/007a.jpg,stimuli/objects/007b.jpg,stimuli/objects/007a.jpg,stimuli/objects/035b.jpg,stimuli/objects/035a.jpg,lure,target,dist2,dist1,0,0,0,0,0,8,8,40,,,,,,,96.14391447603703,97.17742665857077,97.17742665857077,97.17742665857077,97.17742665857077,100.18717795237899,100.18717795237899,100.18717795237899,100.18717795237899,None,,,,,,,,,,ST01_112822,2022-11-29_10h16.32.097,Hippopolis_Updating,2022.2.2,59.81045175703195,
