CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate_updating.started,city_text_updating.started,street_text_updating.started,test_image1.started,test_image2.started,test_image3.started,test_image4.started,button_d.started,button_f.started,button_j.started,button_k.started,key_resp.started,key_resp.keys,key_resp.rt,test_resp,short_break_key.keys,fx_cross.stopped,clock0.started,short_break_text.started,short_break_key.started,short_break_key.rt,n_targets,n_lures,n_dist1s,n_dist2s,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KAKAS UTCA,stimuli/objects/002a.jpg,object,2,stimuli/scenes/074a.jpg,stimuli/scenes/074b.jpg,stimuli/scenes/074a.jpg,stimuli/scenes/070a.jpg,stimuli/scenes/070b.jpg,lure,target,dist1,dist2,0,0,0,0,0,13,13,24,,,,,,,86.60055770003237,87.61622820002958,87.61622820002958,87.61622820002958,87.61622820002958,87.61622820002958,87.61622820002958,87.61622820002958,87.61622820002958,87.61622820002958,87.61622820002958,87.61622820002958,87.61622820002958,f,2.1620694999583066,target,None,87.61622820002958,,,,,,,,,,,,,,,student1,2022-10-25_14h14.23.057,Hippopolis_4AFCT,2022.2.4,60.17415605157809,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,OLDAL UTCA,stimuli/scenes/093a.jpg,scene,2,stimuli/objects/107a.jpg,stimuli/objects/107b.jpg,stimuli/objects/022a.jpg,stimuli/objects/107a.jpg,stimuli/objects/022b.jpg,lure,dist1,target,dist2,0,0,0,0,0,14,14,11,,,,,,,89.80040910001844,90.83058750000782,90.83058750000782,90.83058750000782,90.83058750000782,90.83058750000782,90.83058750000782,90.83058750000782,90.83058750000782,90.83058750000782,90.83058750000782,90.83058750000782,90.83058750000782,j,3.3052962999790907,target,None,90.83058750000782,,,,,,,,,,,,,,,student1,2022-10-25_14h14.23.057,Hippopolis_4AFCT,2022.2.4,60.17415605157809,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KECSKE UTCA,stimuli/scenes/085a.jpg,scene,2,stimuli/objects/022a.jpg,stimuli/objects/022b.jpg,stimuli/objects/022a.jpg,stimuli/scenes/053a.jpg,stimuli/scenes/053b.jpg,lure,target,dist1,dist2,0,0,0,0,0,15,15,6,,,,,,,94.16718290001154,95.18392810004298,95.18392810004298,95.18392810004298,95.18392810004298,95.18392810004298,95.18392810004298,95.18392810004298,95.18392810004298,95.18392810004298,95.18392810004298,95.18392810004298,95.18392810004298,j,2.429904200020246,dist1,None,95.18392810004298,,,,,,,,,,,,,,,student1,2022-10-25_14h14.23.057,Hippopolis_4AFCT,2022.2.4,60.17415605157809,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LIGET UTCA,stimuli/objects/038a.jpg,object,2,stimuli/scenes/109a.jpg,stimuli/scenes/109a.jpg,stimuli/objects/055a.jpg,stimuli/scenes/109b.jpg,stimuli/objects/055b.jpg,target,dist1,lure,dist2,0,0,0,0,0,16,16,62,,,,,,,97.63384649995714,98.65975570003502,98.65975570003502,98.65975570003502,98.65975570003502,98.65975570003502,98.65975570003502,98.65975570003502,98.65975570003502,98.65975570003502,98.65975570003502,98.65975570003502,98.65975570003502,d,2.286170899984427,target,None,98.65975570003502,,,,,,,,,,,,,,,student1,2022-10-25_14h14.23.057,Hippopolis_4AFCT,2022.2.4,60.17415605157809,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,RÁDIÓ UTCA,stimuli/scenes/068a.jpg,scene,1,stimuli/scenes/067a.jpg,stimuli/scenes/018b.jpg,stimuli/scenes/067a.jpg,stimuli/scenes/067b.jpg,stimuli/scenes/018a.jpg,dist2,target,lure,dist1,0,0,0,0,0,17,17,44,,,,,,,100.9671829000581,101.9807804999873,101.9807804999873,101.9807804999873,101.9807804999873,101.9807804999873,101.9807804999873,101.9807804999873,101.9807804999873,101.9807804999873,101.9807804999873,101.9807804999873,101.9807804999873,f,2.6963398000225425,target,None,101.9807804999873,,,,,,,,,,,,,,,student1,2022-10-25_14h14.23.057,Hippopolis_4AFCT,2022.2.4,60.17415605157809,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PIZSAMA UTCA,stimuli/scenes/060a.jpg,scene,2,stimuli/objects/006a.jpg,stimuli/scenes/007b.jpg,stimuli/scenes/007a.jpg,stimuli/objects/006b.jpg,stimuli/objects/006a.jpg,dist2,dist1,lure,target,0,0,0,0,0,18,18,79,,,,,,,104.7003076999681,105.71061830001418,105.71061830001418,105.71061830001418,105.71061830001418,105.71061830001418,105.71061830001418,105.71061830001418,105.71061830001418,105.71061830001418,105.71061830001418,105.71061830001418,105.71061830001418,k,3.20259849994909,target,None,105.71061830001418,,,,,,,,,,,,,,,student1,2022-10-25_14h14.23.057,Hippopolis_4AFCT,2022.2.4,60.17415605157809,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KARTON UTCA,stimuli/objects/101a.jpg,object,2,stimuli/scenes/044a.jpg,stimuli/scenes/074a.jpg,stimuli/scenes/044b.jpg,stimuli/scenes/044a.jpg,stimuli/scenes/074b.jpg,dist1,lure,target,dist2,0,0,0,0,0,19,19,8,,,,,,,108.93385859997943,109.94295789999887,109.94295789999887,109.94295789999887,109.94295789999887,109.94295789999887,109.94295789999887,109.94295789999887,109.94295789999887,109.94295789999887,109.94295789999887,109.94295789999887,109.94295789999887,j,3.16021759994328,target,None,109.94295789999887,,,,,,,,,,,,,,,student1,2022-10-25_14h14.23.057,Hippopolis_4AFCT,2022.2.4,60.17415605157809,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FIÓK UTCA,stimuli/scenes/002a.jpg,scene,1,stimuli/scenes/014a.jpg,stimuli/scenes/014a.jpg,stimuli/objects/004a.jpg,stimuli/objects/004b.jpg,stimuli/scenes/014b.jpg,target,dist1,dist2,lure,0,0,0,0,0,20,20,73,,,,,,,113.13352270005271,114.15990339999553,114.15990339999553,114.15990339999553,114.15990339999553,114.15990339999553,114.15990339999553,114.15990339999553,114.15990339999553,114.15990339999553,114.15990339999553,114.15990339999553,114.15990339999553,d,1.3440089999930933,target,None,114.15990339999553,,,,,,,,,,,,,,,student1,2022-10-25_14h14.23.057,Hippopolis_4AFCT,2022.2.4,60.17415605157809,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,DOMINÓ UTCA,stimuli/scenes/042a.jpg,scene,0,stimuli/scenes/042a.jpg,stimuli/scenes/042a.jpg,stimuli/scenes/042b.jpg,stimuli/objects/070a.jpg,stimuli/objects/070b.jpg,target,lure,dist1,dist2,0,0,0,0,0,21,21,63,,,,,,,115.53342260001227,116.54482790001202,116.54482790001202,116.54482790001202,116.54482790001202,116.54482790001202,116.54482790001202,116.54482790001202,116.54482790001202,116.54482790001202,116.54482790001202,116.54482790001202,116.54482790001202,d,1.51955630001612,target,None,116.54482790001202,,,,,,,,,,,,,,,student1,2022-10-25_14h14.23.057,Hippopolis_4AFCT,2022.2.4,60.17415605157809,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MUNKA UTCA,stimuli/scenes/039a.jpg,scene,2,stimuli/objects/067a.jpg,stimuli/scenes/097a.jpg,stimuli/objects/067b.jpg,stimuli/objects/067a.jpg,stimuli/scenes/097b.jpg,dist1,lure,target,dist2,0,0,0,0,0,22,22,4,,,,,,,118.08342779998202,119.10289249999914,119.10289249999914,119.10289249999914,119.10289249999914,119.10289249999914,119.10289249999914,119.10289249999914,119.10289249999914,119.10289249999914,119.10289249999914,119.10289249999914,119.10289249999914,f,2.6796114000026137,lure,None,119.10289249999914,,,,,,,,,,,,,,,student1,2022-10-25_14h14.23.057,Hippopolis_4AFCT,2022.2.4,60.17415605157809,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KÖNYVTÁR UTCA,stimuli/objects/113a.jpg,object,1,stimuli/objects/109a.jpg,stimuli/objects/109a.jpg,stimuli/objects/109b.jpg,stimuli/scenes/067a.jpg,stimuli/scenes/067b.jpg,target,lure,dist1,dist2,0,0,0,0,0,23,23,42,,,,,,,121.79996249999385,122.80879459995776,122.80879459995776,122.80879459995776,122.80879459995776,122.80879459995776,122.80879459995776,122.80879459995776,122.80879459995776,122.80879459995776,122.80879459995776,122.80879459995776,122.80879459995776,d,2.7073195999255404,target,None,122.80879459995776,,,,,,,,,,,,,,,student1,2022-10-25_14h14.23.057,Hippopolis_4AFCT,2022.2.4,60.17415605157809,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PÉKSÉG UTCA,stimuli/scenes/073a.jpg,scene,2,stimuli/objects/059a.jpg,stimuli/objects/059a.jpg,stimuli/objects/046b.jpg,stimuli/objects/059b.jpg,stimuli/objects/046a.jpg,target,dist2,lure,dist1,0,0,0,0,0,24,24,61,,,,,,,125.53339830006007,126.56078629998956,126.56078629998956,126.56078629998956,126.56078629998956,126.56078629998956,126.56078629998956,126.56078629998956,126.56078629998956,126.56078629998956,126.56078629998956,126.56078629998956,126.56078629998956,j,3.408026099903509,lure,None,126.56078629998956,,,,,,,,,,,,,,,student1,2022-10-25_14h14.23.057,Hippopolis_4AFCT,2022.2.4,60.17415605157809,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HAJÓ UTCA,stimuli/objects/086a.jpg,object,1,stimuli/objects/041a.jpg,stimuli/scenes/014a.jpg,stimuli/scenes/014b.jpg,stimuli/objects/041a.jpg,stimuli/objects/041b.jpg,dist1,dist2,target,lure,0,0,0,0,0,25,25,71,,,,,,,130.00003939995077,131.01245599996764,131.01245599996764,131.01245599996764,131.01245599996764,131.01245599996764,131.01245599996764,131.01245599996764,131.01245599996764,131.01245599996764,131.01245599996764,131.01245599996764,131.01245599996764,j,3.482083800015971,target,None,131.01245599996764,134.50069370004348,,,,,,,,,,,,,,student1,2022-10-25_14h14.23.057,Hippopolis_4AFCT,2022.2.4,60.17415605157809,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KORONG UTCA,stimuli/scenes/065a.jpg,scene,1,stimuli/scenes/004a.jpg,stimuli/scenes/004a.jpg,stimuli/scenes/011b.jpg,stimuli/scenes/011a.jpg,stimuli/scenes/004b.jpg,target,dist2,dist1,lure,0,0,0,0,0,26,26,53,,,,,,,134.51682899997104,135.5229845000431,135.5229845000431,135.5229845000431,135.5229845000431,135.5229845000431,135.5229845000431,135.5229845000431,135.5229845000431,135.5229845000431,135.5229845000431,135.5229845000431,135.5229845000431,d,3.6501052000094205,target,None,135.5229845000431,139.01773239998147,,,,,,,,,,,,,,student1,2022-10-25_14h14.23.057,Hippopolis_4AFCT,2022.2.4,60.17415605157809,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,CITROM UTCA,stimuli/scenes/036a.jpg,scene,2,stimuli/objects/043a.jpg,stimuli/objects/043b.jpg,stimuli/objects/067a.jpg,stimuli/objects/043a.jpg,stimuli/objects/067b.jpg,lure,dist1,target,dist2,0,0,0,0,0,27,27,26,,,,,,,139.20009649998974,140.21760470001027,140.21760470001027,140.21760470001027,140.21760470001027,140.21760470001027,140.21760470001027,140.21760470001027,140.21760470001027,140.21760470001027,140.21760470001027,140.21760470001027,140.21760470001027,j,2.5364080999279395,target,None,140.21760470001027,,,,,,,,,,,,,,,student1,2022-10-25_14h14.23.057,Hippopolis_4AFCT,2022.2.4,60.17415605157809,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,BONBON UTCA,stimuli/objects/095a.jpg,object,2,stimuli/scenes/007a.jpg,stimuli/objects/028b.jpg,stimuli/objects/028a.jpg,stimuli/scenes/007a.jpg,stimuli/scenes/007b.jpg,dist2,dist1,target,lure,0,0,0,0,0,28,28,72,,,,,,,142.782679200056,143.8033421,143.8033421,143.8033421,143.8033421,143.8033421,143.8033421,143.8033421,143.8033421,143.8033421,143.8033421,143.8033421,143.8033421,j,2.846009199973196,target,None,143.8033421,,,,,,,,,,,,,,,student1,2022-10-25_14h14.23.057,Hippopolis_4AFCT,2022.2.4,60.17415605157809,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KOCKA UTCA,stimuli/objects/062a.jpg,object,0,stimuli/objects/062a.jpg,stimuli/scenes/095b.jpg,stimuli/objects/062a.jpg,stimuli/objects/062b.jpg,stimuli/scenes/095a.jpg,dist2,target,lure,dist1,0,0,0,0,0,29,29,35,,,,,,,146.66638670000248,147.6927272999892,147.6927272999892,147.6927272999892,147.6927272999892,147.6927272999892,147.6927272999892,147.6927272999892,147.6927272999892,147.6927272999892,147.6927272999892,147.6927272999892,147.6927272999892,f,2.4003569999476895,target,None,147.6927272999892,,,,,,,,,,,,,,,student1,2022-10-25_14h14.23.057,Hippopolis_4AFCT,2022.2.4,60.17415605157809,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KERET UTCA,stimuli/scenes/027a.jpg,scene,0,stimuli/scenes/027a.jpg,stimuli/objects/100a.jpg,stimuli/objects/100b.jpg,stimuli/scenes/027a.jpg,stimuli/scenes/027b.jpg,dist1,dist2,target,lure,0,0,0,0,0,30,30,3,,,,,,,150.11632529995404,151.12389429996256,151.12389429996256,151.12389429996256,151.12389429996256,151.12389429996256,151.12389429996256,151.12389429996256,151.12389429996256,151.12389429996256,151.12389429996256,151.12389429996256,151.12389429996256,j,2.8116105999797583,target,None,151.12389429996256,,,,,,,,,,,,,,,student1,2022-10-25_14h14.23.057,Hippopolis_4AFCT,2022.2.4,60.17415605157809,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZIKLA UTCA,stimuli/scenes/111a.jpg,scene,2,stimuli/objects/073a.jpg,stimuli/objects/120b.jpg,stimuli/objects/120a.jpg,stimuli/objects/073a.jpg,stimuli/objects/073b.jpg,dist2,dist1,target,lure,0,0,0,0,0,31,31,1,,,,,,,153.96618410001975,154.99166910001077,154.99166910001077,154.99166910001077,154.99166910001077,154.99166910001077,154.99166910001077,154.99166910001077,154.99166910001077,154.99166910001077,154.99166910001077,154.99166910001077,154.99166910001077,j,2.3807907999726012,target,None,154.99166910001077,,,,,,,,,,,,,,,student1,2022-10-25_14h14.23.057,Hippopolis_4AFCT,2022.2.4,60.17415605157809,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MÁLNA UTCA,stimuli/objects/069a.jpg,object,2,stimuli/scenes/053a.jpg,stimuli/objects/073a.jpg,stimuli/objects/073b.jpg,stimuli/scenes/053b.jpg,stimuli/scenes/053a.jpg,dist1,dist2,lure,target,0,0,0,0,0,32,32,14,,,,,,,157.3995533999987,158.40822740003932,158.40822740003932,158.40822740003932,158.40822740003932,158.40822740003932,158.40822740003932,158.40822740003932,158.40822740003932,158.40822740003932,158.40822740003932,158.40822740003932,158.40822740003932,k,4.021565199946053,target,None,158.40822740003932,161.90044150000904,,,,,,,,,,,,,,student1,2022-10-25_14h14.23.057,Hippopolis_4AFCT,2022.2.4,60.17415605157809,
