CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,learning_instructions_text.stopped,intro_key.keys,intro_key.rt,intro_key.started,intro_key.stopped,cityname_text.started,cityname_text.stopped,city_image.started,city_image.stopped,fx_cross.started,fx_cross.stopped,plate.started,plate.stopped,city_text.started,city_text.stopped,street_text.started,street_text.stopped,fx_cross_prediction.started,fx_cross_prediction.stopped,plate_updating.started,plate_updating.stopped,city_text_updating.started,city_text_updating.stopped,street_text_updating.started,street_text_updating.stopped,updating_image.started,updating_image.stopped,short_break_text.started,short_break_text.stopped,short_break_key.keys,short_break_key.started,short_break_key.stopped,short_break_key.rt,break_text.started,break_text.stopped,break_key_resp.keys,break_key_resp.rt,break_key_resp.started,break_key_resp.stopped,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,14.017861799977254,None,space,3.3805204999807756,14.017861799977254,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,student1,2022-10-20_15h53.50.167,Hippopolis_Updating,2021.1.4,59.97451083430298,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,EGÉR UTCA,stimuli/scenes/071a.jpg,scene,1,stimuli/scenes/116a.jpg,stimuli/scenes/116b.jpg,stimuli/scenes/116a.jpg,stimuli/scenes/009b.jpg,stimuli/scenes/009a.jpg,lure,target,dist2,dist1,0,0,0,0,0,0,0,29,,,,,,,17.49711450000177,None,17.49711450000177,None,20.41989759998978,None,21.444304299977375,None,21.444304299977375,None,21.444304299977375,None,21.444304299977375,None,24.450603799981764,None,24.450603799981764,None,24.450603799981764,None,24.450603799981764,None,None,None,None,None,None,,,,,,,,,,student1,2022-10-20_15h53.50.167,Hippopolis_Updating,2021.1.4,59.97451083430298,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ZSEMLE UTCA,stimuli/objects/115a.jpg,object,1,stimuli/objects/053a.jpg,stimuli/objects/007a.jpg,stimuli/objects/053a.jpg,stimuli/objects/007b.jpg,stimuli/objects/053b.jpg,dist1,target,dist2,lure,0,0,0,0,0,1,1,47,,,,,,,,,,,26.4326317999803,None,27.43756009999197,None,27.43756009999197,None,27.43756009999197,None,27.43756009999197,None,30.461754599993583,None,30.461754599993583,None,30.461754599993583,None,30.461754599993583,None,None,None,None,None,None,,,,,,,,,,student1,2022-10-20_15h53.50.167,Hippopolis_Updating,2021.1.4,59.97451083430298,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TOLLTARTÓ UTCA,stimuli/objects/032a.jpg,object,2,stimuli/scenes/119a.jpg,stimuli/scenes/119a.jpg,stimuli/scenes/104b.jpg,stimuli/scenes/104a.jpg,stimuli/scenes/119b.jpg,target,dist2,dist1,lure,0,0,0,0,0,2,2,67,,,,,,,,,,,32.44867709997925,None,33.450254700001096,None,33.450254700001096,None,33.450254700001096,None,33.450254700001096,None,36.479854199977126,None,36.479854199977126,None,36.479854199977126,None,36.479854199977126,None,None,None,None,None,None,,,,,,,,,,student1,2022-10-20_15h53.50.167,Hippopolis_Updating,2021.1.4,59.97451083430298,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KOKTÉL UTCA,stimuli/scenes/008a.jpg,scene,2,stimuli/objects/012a.jpg,stimuli/objects/036b.jpg,stimuli/objects/012b.jpg,stimuli/objects/036a.jpg,stimuli/objects/012a.jpg,dist2,lure,dist1,target,0,0,0,0,0,3,3,46,,,,,,,,,,,38.46573749999516,None,39.46580340000219,None,39.46580340000219,None,39.46580340000219,None,39.46580340000219,None,42.487089799979,None,42.487089799979,None,42.487089799979,None,42.487089799979,None,None,None,None,None,None,,,,,,,,,,student1,2022-10-20_15h53.50.167,Hippopolis_Updating,2021.1.4,59.97451083430298,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KORONG UTCA,stimuli/scenes/065a.jpg,scene,1,stimuli/scenes/004a.jpg,stimuli/scenes/004a.jpg,stimuli/scenes/011b.jpg,stimuli/scenes/011a.jpg,stimuli/scenes/004b.jpg,target,dist2,dist1,lure,0,0,0,0,0,4,4,53,,,,,,,,,,,44.481939699995564,None,45.4839480999799,None,45.4839480999799,None,45.4839480999799,None,45.4839480999799,None,48.514076299994485,None,48.514076299994485,None,48.514076299994485,None,48.514076299994485,None,None,None,None,None,None,,,,,,,,,,student1,2022-10-20_15h53.50.167,Hippopolis_Updating,2021.1.4,59.97451083430298,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TOJÁS UTCA,stimuli/objects/021a.jpg,object,2,stimuli/scenes/034a.jpg,stimuli/scenes/034a.jpg,stimuli/objects/059a.jpg,stimuli/objects/059b.jpg,stimuli/scenes/034b.jpg,target,dist1,dist2,lure,0,0,0,0,0,5,5,37,,,,,,,,,,,50.49839890000294,None,51.5010335999832,None,51.5010335999832,None,51.5010335999832,None,51.5010335999832,None,54.52641849999782,None,54.52641849999782,None,54.52641849999782,None,54.52641849999782,None,None,None,None,None,None,,,,,,,,,,student1,2022-10-20_15h53.50.167,Hippopolis_Updating,2021.1.4,59.97451083430298,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HEGEDŰ UTCA,stimuli/scenes/113a.jpg,scene,2,stimuli/objects/036a.jpg,stimuli/objects/036b.jpg,stimuli/scenes/059b.jpg,stimuli/scenes/059a.jpg,stimuli/objects/036a.jpg,lure,dist2,dist1,target,0,0,0,0,0,6,6,69,,,,,,,,,,,56.51475069997832,None,57.517660099983914,None,57.517660099983914,None,57.517660099983914,None,57.517660099983914,None,60.545831099996576,None,60.545831099996576,None,60.545831099996576,None,60.545831099996576,None,None,None,None,None,None,,,,,,,,,,student1,2022-10-20_15h53.50.167,Hippopolis_Updating,2021.1.4,59.97451083430298,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KIRAKÓ UTCA,stimuli/objects/079a.jpg,object,2,stimuli/scenes/070a.jpg,stimuli/scenes/070a.jpg,stimuli/scenes/070b.jpg,stimuli/objects/043b.jpg,stimuli/objects/043a.jpg,target,lure,dist2,dist1,0,0,0,0,0,7,7,57,,,,,,,,,,,62.53125899998122,None,63.53177319999668,None,63.53177319999668,None,63.53177319999668,None,63.53177319999668,None,66.54778900000383,None,66.54778900000383,None,66.54778900000383,None,66.54778900000383,None,None,None,None,None,None,,,,,,,,,,student1,2022-10-20_15h53.50.167,Hippopolis_Updating,2021.1.4,59.97451083430298,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ÜVEG UTCA,stimuli/scenes/061a.jpg,scene,2,stimuli/objects/085a.jpg,stimuli/objects/085b.jpg,stimuli/scenes/084a.jpg,stimuli/objects/085a.jpg,stimuli/scenes/084b.jpg,lure,dist1,target,dist2,0,0,0,0,0,8,8,19,,,,,,,,,,,68.54814989998704,None,69.54964519999339,None,69.54964519999339,None,69.54964519999339,None,69.54964519999339,None,72.56807320000371,None,72.56807320000371,None,72.56807320000371,None,72.56807320000371,None,None,None,None,None,None,,,,,,,,,,student1,2022-10-20_15h53.50.167,Hippopolis_Updating,2021.1.4,59.97451083430298,
