CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate.started,city_text.started,street_text.started,fx_cross_prediction.started,plate_updating.started,city_text_updating.started,street_text_updating.started,updating_image.started,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KÖMÉNYMAG UTCA,stimuli/objects/068a.jpg,object,1,stimuli/objects/045a.jpg,stimuli/objects/045a.jpg,stimuli/objects/045b.jpg,stimuli/objects/071a.jpg,stimuli/objects/071b.jpg,target,lure,dist1,dist2,0,0,0,0,0,21,21,18,,,,,,,164.1475905701518,165.16756962053478,165.16756962053478,165.16756962053478,165.16756962053478,168.17180770635605,168.17180770635605,168.17180770635605,168.17180770635605,None,165.16756962053478,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KOKTÉL UTCA,stimuli/scenes/008a.jpg,scene,2,stimuli/objects/012a.jpg,stimuli/objects/036b.jpg,stimuli/objects/012b.jpg,stimuli/objects/036a.jpg,stimuli/objects/012a.jpg,dist2,lure,dist1,target,0,0,0,0,0,22,22,46,,,,,,,170.15867390483618,171.1853442583233,171.1853442583233,171.1853442583233,171.1853442583233,174.19637347757816,174.19637347757816,174.19637347757816,174.19637347757816,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FÉNYKÉP UTCA,stimuli/scenes/010a.jpg,scene,1,stimuli/scenes/078a.jpg,stimuli/scenes/088a.jpg,stimuli/scenes/078a.jpg,stimuli/scenes/088b.jpg,stimuli/scenes/078b.jpg,dist1,target,dist2,lure,0,0,0,0,0,23,23,32,,,,,,,176.16512759961188,177.18822573311627,177.18822573311627,177.18822573311627,177.18822573311627,180.21645485050976,180.21645485050976,180.21645485050976,180.21645485050976,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LAKAT UTCA,stimuli/objects/066a.jpg,object,2,stimuli/scenes/084a.jpg,stimuli/scenes/084b.jpg,stimuli/scenes/034a.jpg,stimuli/scenes/084a.jpg,stimuli/scenes/034b.jpg,lure,dist1,target,dist2,0,0,0,0,0,24,24,58,,,,,,,182.16917254775763,183.19660766609013,183.19660766609013,183.19660766609013,183.19660766609013,186.19098684750497,186.19098684750497,186.19098684750497,186.19098684750497,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FÓKA UTCA,stimuli/scenes/058a.jpg,scene,0,stimuli/scenes/058a.jpg,stimuli/scenes/058a.jpg,stimuli/scenes/058b.jpg,stimuli/objects/111b.jpg,stimuli/objects/111a.jpg,target,lure,dist2,dist1,0,0,0,0,0,25,25,51,,,,,,,188.17916704900563,189.20349676907063,189.20349676907063,189.20349676907063,189.20349676907063,192.19679333642125,192.19679333642125,192.19679333642125,192.19679333642125,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,RÁDIÓ UTCA,stimuli/scenes/068a.jpg,scene,1,stimuli/scenes/067a.jpg,stimuli/scenes/018b.jpg,stimuli/scenes/067a.jpg,stimuli/scenes/067b.jpg,stimuli/scenes/018a.jpg,dist2,target,lure,dist1,0,0,0,0,0,26,26,44,,,,,,,194.18995865993202,195.21446160972118,195.21446160972118,195.21446160972118,195.21446160972118,198.21398981288075,198.21398981288075,198.21398981288075,198.21398981288075,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TRIATLON UTCA,stimuli/objects/024a.jpg,object,0,stimuli/objects/024a.jpg,stimuli/objects/024b.jpg,stimuli/objects/080a.jpg,stimuli/objects/024a.jpg,stimuli/objects/080b.jpg,lure,dist1,target,dist2,0,0,0,0,0,27,27,2,,,,,,,200.20616551488638,201.230972006917,201.230972006917,201.230972006917,201.230972006917,204.2489133439958,204.2489133439958,204.2489133439958,204.2489133439958,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PÁFRÁNY UTCA,stimuli/scenes/101a.jpg,scene,0,stimuli/scenes/101a.jpg,stimuli/scenes/101a.jpg,stimuli/scenes/101b.jpg,stimuli/objects/051a.jpg,stimuli/objects/051b.jpg,target,lure,dist1,dist2,0,0,0,0,0,28,28,0,,,,,,,206.20982046239078,207.23619224876165,207.23619224876165,207.23619224876165,207.23619224876165,210.2312099263072,210.2312099263072,210.2312099263072,210.2312099263072,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TERASZ UTCA,stimuli/objects/063a.jpg,object,2,stimuli/scenes/104a.jpg,stimuli/scenes/104a.jpg,stimuli/scenes/056a.jpg,stimuli/scenes/104b.jpg,stimuli/scenes/056b.jpg,target,dist1,lure,dist2,0,0,0,0,0,29,29,48,,,,,,,212.2193450331688,213.24801826663315,213.24801826663315,213.24801826663315,213.24801826663315,216.23417350649834,216.23417350649834,216.23417350649834,216.23417350649834,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KERET UTCA,stimuli/scenes/027a.jpg,scene,0,stimuli/scenes/027a.jpg,stimuli/objects/100a.jpg,stimuli/objects/100b.jpg,stimuli/scenes/027a.jpg,stimuli/scenes/027b.jpg,dist1,dist2,target,lure,0,0,0,0,0,30,30,3,,,,,,,218.2317703589797,219.2644042596221,219.2644042596221,219.2644042596221,219.2644042596221,222.25987631827593,222.25987631827593,222.25987631827593,222.25987631827593,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ÜVEG UTCA,stimuli/scenes/061a.jpg,scene,2,stimuli/objects/085a.jpg,stimuli/objects/085b.jpg,stimuli/scenes/084a.jpg,stimuli/objects/085a.jpg,stimuli/scenes/084b.jpg,lure,dist1,target,dist2,0,0,0,0,0,31,31,19,,,,,,,224.2481893207878,225.28349352255464,225.28349352255464,225.28349352255464,225.28349352255464,228.2712149899453,228.2712149899453,228.2712149899453,228.2712149899453,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FIÓK UTCA,stimuli/scenes/002a.jpg,scene,1,stimuli/scenes/014a.jpg,stimuli/scenes/014a.jpg,stimuli/objects/004a.jpg,stimuli/objects/004b.jpg,stimuli/scenes/014b.jpg,target,dist1,dist2,lure,0,0,0,0,0,32,32,73,,,,,,,230.26052694395185,231.28078621067107,231.28078621067107,231.28078621067107,231.28078621067107,234.32257178612053,234.32257178612053,234.32257178612053,234.32257178612053,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,CSILLAG UTCA,stimuli/scenes/083a.jpg,scene,1,stimuli/scenes/117a.jpg,stimuli/scenes/117a.jpg,stimuli/scenes/117b.jpg,stimuli/objects/041a.jpg,stimuli/objects/041b.jpg,target,lure,dist1,dist2,0,0,0,0,0,33,33,15,,,,,,,236.2621628381312,237.2816458325833,237.2816458325833,237.2816458325833,237.2816458325833,240.29572758078575,240.29572758078575,240.29572758078575,240.29572758078575,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,CITROM UTCA,stimuli/scenes/036a.jpg,scene,2,stimuli/objects/043a.jpg,stimuli/objects/043b.jpg,stimuli/objects/067a.jpg,stimuli/objects/043a.jpg,stimuli/objects/067b.jpg,lure,dist1,target,dist2,0,0,0,0,0,34,34,26,,,,,,,242.27635157108307,243.30213182419538,243.30213182419538,243.30213182419538,243.30213182419538,246.31362879648805,246.31362879648805,246.31362879648805,246.31362879648805,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HEGESZTŐ UTCA,stimuli/scenes/043a.jpg,scene,0,stimuli/scenes/043a.jpg,stimuli/scenes/043b.jpg,stimuli/scenes/043a.jpg,stimuli/objects/062a.jpg,stimuli/objects/062b.jpg,lure,target,dist1,dist2,0,0,0,0,0,35,35,77,,,,,,,248.28463802486658,249.3163650315255,249.3163650315255,249.3163650315255,249.3163650315255,252.31322791054845,252.31322791054845,252.31322791054845,252.31322791054845,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HÁRFA UTCA,stimuli/objects/083a.jpg,object,2,stimuli/scenes/028a.jpg,stimuli/scenes/028b.jpg,stimuli/objects/012b.jpg,stimuli/objects/012a.jpg,stimuli/scenes/028a.jpg,lure,dist2,dist1,target,0,0,0,0,0,36,36,16,,,,,,,254.29667894914746,255.31595730222762,255.31595730222762,255.31595730222762,255.31595730222762,258.318651240319,258.318651240319,258.318651240319,258.318651240319,None,255.31595730222762,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KOCKA UTCA,stimuli/objects/062a.jpg,object,0,stimuli/objects/062a.jpg,stimuli/scenes/095b.jpg,stimuli/objects/062a.jpg,stimuli/objects/062b.jpg,stimuli/scenes/095a.jpg,dist2,target,lure,dist1,0,0,0,0,0,37,37,35,,,,,,,260.3076033592224,261.32230245508254,261.32230245508254,261.32230245508254,261.32230245508254,264.3571245968342,264.3571245968342,264.3571245968342,264.3571245968342,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ÁLOM UTCA,stimuli/objects/070a.jpg,object,0,stimuli/objects/070a.jpg,stimuli/objects/070b.jpg,stimuli/objects/114b.jpg,stimuli/objects/114a.jpg,stimuli/objects/070a.jpg,lure,dist2,dist1,target,0,0,0,0,0,38,38,50,,,,,,,266.3176442012191,267.3470691367984,267.3470691367984,267.3470691367984,267.3470691367984,270.3521251678467,270.3521251678467,270.3521251678467,270.3521251678467,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZIKLA UTCA,stimuli/scenes/111a.jpg,scene,2,stimuli/objects/073a.jpg,stimuli/objects/120b.jpg,stimuli/objects/120a.jpg,stimuli/objects/073a.jpg,stimuli/objects/073b.jpg,dist2,dist1,target,lure,0,0,0,0,0,39,39,1,,,,,,,272.3285160511732,273.348234789446,273.348234789446,273.348234789446,273.348234789446,276.37532686814666,276.37532686814666,276.37532686814666,276.37532686814666,None,273.348234789446,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MOCSÁR UTCA,stimuli/objects/080a.jpg,object,0,stimuli/objects/080a.jpg,stimuli/objects/080b.jpg,stimuli/objects/080a.jpg,stimuli/scenes/043b.jpg,stimuli/scenes/043a.jpg,lure,target,dist2,dist1,0,0,0,0,0,40,40,17,,,,,,,278.34640513919294,279.36785307340324,279.36785307340324,279.36785307340324,279.36785307340324,282.3796346168965,282.3796346168965,282.3796346168965,282.3796346168965,None,279.36785307340324,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PÉKSÉG UTCA,stimuli/scenes/073a.jpg,scene,2,stimuli/objects/059a.jpg,stimuli/objects/059a.jpg,stimuli/objects/046b.jpg,stimuli/objects/059b.jpg,stimuli/objects/046a.jpg,target,dist2,lure,dist1,0,0,0,0,0,41,41,61,,,,,,,284.3510804977268,285.37799281440675,285.37799281440675,285.37799281440675,285.37799281440675,288.37947538122535,288.37947538122535,288.37947538122535,288.37947538122535,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,OROSZLÁN UTCA,stimuli/scenes/072a.jpg,scene,0,stimuli/scenes/072a.jpg,stimuli/scenes/072a.jpg,stimuli/scenes/072b.jpg,stimuli/scenes/027b.jpg,stimuli/scenes/027a.jpg,target,lure,dist2,dist1,0,0,0,0,0,42,42,66,,,,,,,290.3603453785181,291.3816060870886,291.3816060870886,291.3816060870886,291.3816060870886,294.3917016647756,294.3917016647756,294.3917016647756,294.3917016647756,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,VASALÓ UTCA,stimuli/objects/025a.jpg,object,2,stimuli/scenes/056a.jpg,stimuli/scenes/044a.jpg,stimuli/scenes/056b.jpg,stimuli/scenes/056a.jpg,stimuli/scenes/044b.jpg,dist1,lure,target,dist2,0,0,0,0,0,43,43,70,,,,,,,296.3626402951777,297.38229589909315,297.38229589909315,297.38229589909315,297.38229589909315,300.4139379989356,300.4139379989356,300.4139379989356,300.4139379989356,None,297.38229589909315,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MOGYORÓ UTCA,stimuli/objects/106a.jpg,object,1,stimuli/objects/103a.jpg,stimuli/scenes/116a.jpg,stimuli/objects/103b.jpg,stimuli/objects/103a.jpg,stimuli/scenes/116b.jpg,dist1,lure,target,dist2,0,0,0,0,0,44,44,54,,,,,,,302.3772871401161,303.39394713006914,303.39394713006914,303.39394713006914,303.39394713006914,306.43444078601897,306.43444078601897,306.43444078601897,306.43444078601897,space,,308.39136888831854,308.39136888831854,7.9323800057172775,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,CSAVAR UTCA,stimuli/objects/078a.jpg,object,0,stimuli/objects/078a.jpg,stimuli/objects/078b.jpg,stimuli/objects/024b.jpg,stimuli/objects/078a.jpg,stimuli/objects/024a.jpg,lure,dist2,target,dist1,0,0,0,0,0,45,45,10,,,,,,,316.3555182479322,317.3802631609142,317.3802631609142,317.3802631609142,317.3802631609142,320.3770358469337,320.3770358469337,320.3770358469337,320.3770358469337,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TOBOZ UTCA,stimuli/objects/001a.jpg,object,2,stimuli/scenes/059a.jpg,stimuli/scenes/059a.jpg,stimuli/objects/085a.jpg,stimuli/objects/085b.jpg,stimuli/scenes/059b.jpg,target,dist1,dist2,lure,0,0,0,0,0,46,46,40,,,,,,,322.3618537597358,323.38543022051454,323.38543022051454,323.38543022051454,323.38543022051454,326.4103514738381,326.4103514738381,326.4103514738381,326.4103514738381,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PIZSAMA UTCA,stimuli/scenes/060a.jpg,scene,2,stimuli/objects/006a.jpg,stimuli/scenes/007b.jpg,stimuli/scenes/007a.jpg,stimuli/objects/006b.jpg,stimuli/objects/006a.jpg,dist2,dist1,lure,target,0,0,0,0,0,47,47,79,,,,,,,328.37266993895173,329.39679843746126,329.39679843746126,329.39679843746126,329.39679843746126,332.42204873636365,332.42204873636365,332.42204873636365,332.42204873636365,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LÁNDZSA UTCA,stimuli/scenes/090a.jpg,scene,0,stimuli/scenes/090a.jpg,stimuli/scenes/090a.jpg,stimuli/objects/091b.jpg,stimuli/scenes/090b.jpg,stimuli/objects/091a.jpg,target,dist2,lure,dist1,0,0,0,0,0,48,48,39,,,,,,,334.3807016797364,335.40825995616615,335.40825995616615,335.40825995616615,335.40825995616615,338.40796823240817,338.40796823240817,338.40796823240817,338.40796823240817,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PETÁRDA UTCA,stimuli/objects/009a.jpg,object,0,stimuli/objects/009a.jpg,stimuli/objects/009a.jpg,stimuli/scenes/051a.jpg,stimuli/objects/009b.jpg,stimuli/scenes/051b.jpg,target,dist1,lure,dist2,0,0,0,0,0,49,49,64,,,,,,,340.3929696381092,341.41759014874697,341.41759014874697,341.41759014874697,341.41759014874697,344.4349368400872,344.4349368400872,344.4349368400872,344.4349368400872,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HORDÓ UTCA,stimuli/scenes/095a.jpg,scene,0,stimuli/scenes/095a.jpg,stimuli/scenes/095a.jpg,stimuli/scenes/046a.jpg,stimuli/scenes/095b.jpg,stimuli/scenes/046b.jpg,target,dist1,lure,dist2,0,0,0,0,0,50,50,27,,,,,,,346.39406064897776,347.4136297926307,347.4136297926307,347.4136297926307,347.4136297926307,350.42649706080556,350.42649706080556,350.42649706080556,350.42649706080556,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MUSTÁR UTCA,stimuli/scenes/050a.jpg,scene,0,stimuli/scenes/050a.jpg,stimuli/objects/009a.jpg,stimuli/objects/009b.jpg,stimuli/scenes/050a.jpg,stimuli/scenes/050b.jpg,dist1,dist2,target,lure,0,0,0,0,0,51,51,78,,,,,,,352.4091528560966,353.4334558285773,353.4334558285773,353.4334558285773,353.4334558285773,356.4562221169472,356.4562221169472,356.4562221169472,356.4562221169472,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TOLLTARTÓ UTCA,stimuli/objects/032a.jpg,object,2,stimuli/scenes/119a.jpg,stimuli/scenes/119a.jpg,stimuli/scenes/104b.jpg,stimuli/scenes/104a.jpg,stimuli/scenes/119b.jpg,target,dist2,dist1,lure,0,0,0,0,0,52,52,67,,,,,,,358.4167345687747,359.4455819670111,359.4455819670111,359.4455819670111,359.4455819670111,362.45825578831136,362.45825578831136,362.45825578831136,362.45825578831136,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MUNKA UTCA,stimuli/scenes/039a.jpg,scene,2,stimuli/objects/067a.jpg,stimuli/scenes/097a.jpg,stimuli/objects/067b.jpg,stimuli/objects/067a.jpg,stimuli/scenes/097b.jpg,dist1,lure,target,dist2,0,0,0,0,0,53,53,4,,,,,,,364.42616148479283,365.45094807073474,365.45094807073474,365.45094807073474,365.45094807073474,368.47025472670794,368.47025472670794,368.47025472670794,368.47025472670794,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PAPUCS UTCA,stimuli/scenes/051a.jpg,scene,0,stimuli/scenes/051a.jpg,stimuli/scenes/051b.jpg,stimuli/scenes/051a.jpg,stimuli/scenes/090a.jpg,stimuli/scenes/090b.jpg,lure,target,dist1,dist2,0,0,0,0,0,54,54,68,,,,,,,370.4364296719432,371.4573734626174,371.4573734626174,371.4573734626174,371.4573734626174,374.45991314202547,374.45991314202547,374.45991314202547,374.45991314202547,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,EGÉR UTCA,stimuli/scenes/071a.jpg,scene,1,stimuli/scenes/116a.jpg,stimuli/scenes/116b.jpg,stimuli/scenes/116a.jpg,stimuli/scenes/009b.jpg,stimuli/scenes/009a.jpg,lure,target,dist2,dist1,0,0,0,0,0,55,55,29,,,,,,,376.4499388560653,377.47660174407065,377.47660174407065,377.47660174407065,377.47660174407065,380.5092437323183,380.5092437323183,380.5092437323183,380.5092437323183,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,DOMINÓ UTCA,stimuli/scenes/042a.jpg,scene,0,stimuli/scenes/042a.jpg,stimuli/scenes/042a.jpg,stimuli/scenes/042b.jpg,stimuli/objects/070a.jpg,stimuli/objects/070b.jpg,target,lure,dist1,dist2,0,0,0,0,0,56,56,63,,,,,,,382.4628527741879,383.49733280949295,383.49733280949295,383.49733280949295,383.49733280949295,386.4911916758865,386.4911916758865,386.4911916758865,386.4911916758865,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,BAGOLY UTCA,stimuli/scenes/029a.jpg,scene,2,stimuli/objects/028a.jpg,stimuli/objects/028b.jpg,stimuli/objects/028a.jpg,stimuli/scenes/028a.jpg,stimuli/scenes/028b.jpg,lure,target,dist1,dist2,0,0,0,0,0,57,57,21,,,,,,,388.47683935426176,389.50832781754434,389.50832781754434,389.50832781754434,389.50832781754434,392.53062884137034,392.53062884137034,392.53062884137034,392.53062884137034,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KIRAKÓ UTCA,stimuli/objects/079a.jpg,object,2,stimuli/scenes/070a.jpg,stimuli/scenes/070a.jpg,stimuli/scenes/070b.jpg,stimuli/objects/043b.jpg,stimuli/objects/043a.jpg,target,lure,dist2,dist1,0,0,0,0,0,58,58,57,,,,,,,394.48716445453465,395.5121018793434,395.5121018793434,395.5121018793434,395.5121018793434,398.5300808493048,398.5300808493048,398.5300808493048,398.5300808493048,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,POGÁCSA UTCA,stimuli/scenes/046a.jpg,scene,0,stimuli/scenes/046a.jpg,stimuli/scenes/042a.jpg,stimuli/scenes/046a.jpg,stimuli/scenes/046b.jpg,stimuli/scenes/042b.jpg,dist1,target,lure,dist2,0,0,0,0,0,59,59,49,,,,,,,400.50007153116167,401.5276851672679,401.5276851672679,401.5276851672679,401.5276851672679,404.5122894179076,404.5122894179076,404.5122894179076,404.5122894179076,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
Hippopolis,stimuli/subj_files/student1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MÁLNA UTCA,stimuli/objects/069a.jpg,object,2,stimuli/scenes/053a.jpg,stimuli/objects/073a.jpg,stimuli/objects/073b.jpg,stimuli/scenes/053b.jpg,stimuli/scenes/053a.jpg,dist1,dist2,lure,target,0,0,0,0,0,60,60,14,,,,,,,406.51780387200415,407.5441918298602,407.5441918298602,407.5441918298602,407.5441918298602,410.57285635732114,410.57285635732114,410.57285635732114,410.57285635732114,None,,,,,,,,,,,student1,2022-10-25_15h55.15.024,Hippopolis_Updating,2022.2.2,59.99794773326782,
