CityName,StimuliFile,CityImage,StreetSign,VideoFile,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate_updating.started,city_text_updating.started,street_text_updating.started,test_image1.started,test_image2.started,test_image3.started,test_image4.started,button_d.started,button_f.started,button_j.started,button_k.started,key_resp.started,clock0.started,key_resp.keys,key_resp.rt,test_resp,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,n_targets,n_lures,n_dist1s,n_dist2s,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KÍGYÓ UTCA,stimuli/scenes/076a.jpg,scene,0,stimuli/scenes/076a.jpg,stimuli/scenes/076b.jpg,stimuli/objects/057a.jpg,stimuli/scenes/076a.jpg,stimuli/objects/057b.jpg,lure,dist1,target,dist2,0,0,0,0,0,29,29,6,,,,,,,144.51370387524366,145.5681884624064,145.5681884624064,145.5681884624064,145.5681884624064,145.5681884624064,145.5681884624064,145.5681884624064,145.5681884624064,145.5681884624064,145.5681884624064,145.5681884624064,145.5681884624064,,j,2.7288838550448418,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,BOLYGÓ UTCA,stimuli/objects/029a.jpg,object,0,stimuli/objects/029a.jpg,stimuli/scenes/058a.jpg,stimuli/scenes/058b.jpg,stimuli/objects/029a.jpg,stimuli/objects/029b.jpg,dist1,dist2,target,lure,0,0,0,0,0,30,30,44,,,,,,,148.32754882238805,149.39005737565458,149.39005737565458,149.39005737565458,149.39005737565458,149.39005737565458,149.39005737565458,149.39005737565458,149.39005737565458,149.39005737565458,149.39005737565458,149.39005737565458,149.39005737565458,,j,2.2990018017590046,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SIVATAG UTCA,stimuli/objects/119a.jpg,object,0,stimuli/objects/119a.jpg,stimuli/objects/119b.jpg,stimuli/scenes/120a.jpg,stimuli/objects/119a.jpg,stimuli/scenes/120b.jpg,lure,dist1,target,dist2,0,0,0,0,0,31,31,8,,,,,,,151.71891833283007,152.77856282703578,152.77856282703578,152.77856282703578,152.77856282703578,152.77856282703578,152.77856282703578,152.77856282703578,152.77856282703578,152.77856282703578,152.77856282703578,152.77856282703578,152.77856282703578,,j,3.2307582907378674,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,MOSODA UTCA,stimuli/scenes/040a.jpg,scene,2,stimuli/objects/077a.jpg,stimuli/objects/077a.jpg,stimuli/objects/077b.jpg,stimuli/scenes/005a.jpg,stimuli/scenes/005b.jpg,target,lure,dist1,dist2,0,0,0,0,0,32,32,65,,,,,,,156.03328701481223,157.14921091496944,157.14921091496944,157.14921091496944,157.14921091496944,157.14921091496944,157.14921091496944,157.14921091496944,157.14921091496944,157.14921091496944,157.14921091496944,157.14921091496944,157.14921091496944,,d,2.4442019779235125,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,MÁLNA UTCA,stimuli/objects/010a.jpg,object,1,stimuli/objects/053a.jpg,stimuli/objects/053b.jpg,stimuli/objects/053a.jpg,stimuli/objects/080b.jpg,stimuli/objects/080a.jpg,lure,target,dist2,dist1,0,0,0,0,0,33,33,62,,,,,,,159.62282762117684,160.706774154678,160.706774154678,160.706774154678,160.706774154678,160.706774154678,160.706774154678,160.706774154678,160.706774154678,160.706774154678,160.706774154678,160.706774154678,160.706774154678,,f,2.7903614193201065,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,GYŰRŰ UTCA,stimuli/objects/040a.jpg,object,0,stimuli/objects/040a.jpg,stimuli/objects/040a.jpg,stimuli/objects/062b.jpg,stimuli/objects/040b.jpg,stimuli/objects/062a.jpg,target,dist2,lure,dist1,0,0,0,0,0,34,34,49,,,,,,,163.51720083132386,164.57711123675108,164.57711123675108,164.57711123675108,164.57711123675108,164.57711123675108,164.57711123675108,164.57711123675108,164.57711123675108,164.57711123675108,164.57711123675108,164.57711123675108,164.57711123675108,168.01318045146763,j,3.463806265965104,lure,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,VASALÓ UTCA,stimuli/objects/104a.jpg,object,0,stimuli/objects/104a.jpg,stimuli/objects/055b.jpg,stimuli/objects/055a.jpg,stimuli/objects/104a.jpg,stimuli/objects/104b.jpg,dist2,dist1,target,lure,0,0,0,0,0,35,35,60,,,,,,,168.0689252372831,169.12349939532578,169.12349939532578,169.12349939532578,169.12349939532578,169.12349939532578,169.12349939532578,169.12349939532578,169.12349939532578,169.12349939532578,169.12349939532578,169.12349939532578,169.12349939532578,,j,2.9815756157040596,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,HÁRFA UTCA,stimuli/objects/019a.jpg,object,1,stimuli/objects/109a.jpg,stimuli/objects/109a.jpg,stimuli/scenes/057a.jpg,stimuli/objects/109b.jpg,stimuli/scenes/057b.jpg,target,dist1,lure,dist2,0,0,0,0,0,36,36,77,,,,,,,172.13533909618855,173.2105056103319,173.2105056103319,173.2105056103319,173.2105056103319,173.2105056103319,173.2105056103319,173.2105056103319,173.2105056103319,173.2105056103319,173.2105056103319,173.2105056103319,173.2105056103319,176.6335949730128,d,3.5023754108697176,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SZAXOFON UTCA,stimuli/scenes/117a.jpg,scene,0,stimuli/scenes/117a.jpg,stimuli/objects/028a.jpg,stimuli/scenes/117a.jpg,stimuli/objects/028b.jpg,stimuli/scenes/117b.jpg,dist1,target,dist2,lure,0,0,0,0,0,37,37,4,,,,,,,176.7527222391218,177.8259101305157,177.8259101305157,177.8259101305157,177.8259101305157,177.8259101305157,177.8259101305157,177.8259101305157,177.8259101305157,177.8259101305157,177.8259101305157,177.8259101305157,177.8259101305157,181.26331356167793,j,3.3988140150904655,dist2,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TOBOZ UTCA,stimuli/scenes/104a.jpg,scene,0,stimuli/scenes/104a.jpg,stimuli/scenes/104b.jpg,stimuli/scenes/061b.jpg,stimuli/scenes/104a.jpg,stimuli/scenes/061a.jpg,lure,dist2,target,dist1,0,0,0,0,0,38,38,72,,,,,,,181.26331356167793,182.30610337667167,182.30610337667167,182.30610337667167,182.30610337667167,182.30610337667167,182.30610337667167,182.30610337667167,182.30610337667167,182.30610337667167,182.30610337667167,182.30610337667167,182.30610337667167,185.75548086687922,j,4.4550256207585335,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TÉRKÉP UTCA,stimuli/scenes/064a.jpg,scene,0,stimuli/scenes/064a.jpg,stimuli/scenes/064b.jpg,stimuli/scenes/023b.jpg,stimuli/scenes/064a.jpg,stimuli/scenes/023a.jpg,lure,dist2,target,dist1,0,0,0,0,0,39,39,11,,,,,,,186.78636628948152,187.83091982081532,187.83091982081532,187.83091982081532,187.83091982081532,187.83091982081532,187.83091982081532,187.83091982081532,187.83091982081532,187.83091982081532,187.83091982081532,187.83091982081532,187.83091982081532,,j,3.2660525385290384,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SIRÁLY UTCA,stimuli/scenes/086a.jpg,scene,2,stimuli/objects/088a.jpg,stimuli/objects/088b.jpg,stimuli/objects/088a.jpg,stimuli/objects/111b.jpg,stimuli/objects/111a.jpg,lure,target,dist2,dist1,0,0,0,0,0,40,40,34,,,,,,,191.12187625281513,192.19677996449172,192.19677996449172,192.19677996449172,192.19677996449172,192.19677996449172,192.19677996449172,192.19677996449172,192.19677996449172,192.19677996449172,192.19677996449172,192.19677996449172,192.19677996449172,195.61443822272122,j,4.179863648489118,dist2,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KECSKE UTCA,stimuli/objects/095a.jpg,object,0,stimuli/objects/095a.jpg,stimuli/objects/079a.jpg,stimuli/objects/095b.jpg,stimuli/objects/095a.jpg,stimuli/objects/079b.jpg,dist1,lure,target,dist2,0,0,0,0,0,41,41,45,,,,,,,196.41731832921505,197.50248152017593,197.50248152017593,197.50248152017593,197.50248152017593,197.50248152017593,197.50248152017593,197.50248152017593,197.50248152017593,197.50248152017593,197.50248152017593,197.50248152017593,197.50248152017593,,j,2.554014913737774,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,PADLÓ UTCA,stimuli/scenes/008a.jpg,scene,1,stimuli/scenes/028a.jpg,stimuli/scenes/028a.jpg,stimuli/scenes/084b.jpg,stimuli/scenes/084a.jpg,stimuli/scenes/028b.jpg,target,dist2,dist1,lure,0,0,0,0,0,42,42,1,,,,,,,200.0736966971308,201.10774007812142,201.10774007812142,201.10774007812142,201.10774007812142,201.10774007812142,201.10774007812142,201.10774007812142,201.10774007812142,201.10774007812142,201.10774007812142,201.10774007812142,201.10774007812142,,d,3.30076458491385,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KOKTÉL UTCA,stimuli/scenes/112a.jpg,scene,0,stimuli/scenes/112a.jpg,stimuli/scenes/112b.jpg,stimuli/scenes/101b.jpg,stimuli/scenes/112a.jpg,stimuli/scenes/101a.jpg,lure,dist2,target,dist1,0,0,0,0,0,43,43,66,,,,,,,204.43147005327046,205.49851961061358,205.49851961061358,205.49851961061358,205.49851961061358,205.49851961061358,205.49851961061358,205.49851961061358,205.49851961061358,205.49851961061358,205.49851961061358,205.49851961061358,205.49851961061358,,j,2.1895928606390953,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KAKAS UTCA,stimuli/objects/081a.jpg,object,0,stimuli/objects/081a.jpg,stimuli/objects/081b.jpg,stimuli/scenes/021b.jpg,stimuli/scenes/021a.jpg,stimuli/objects/081a.jpg,lure,dist2,dist1,target,0,0,0,0,0,44,44,57,,,,,,,207.72296950221062,208.78376192227006,208.78376192227006,208.78376192227006,208.78376192227006,208.78376192227006,208.78376192227006,208.78376192227006,208.78376192227006,208.78376192227006,208.78376192227006,208.78376192227006,208.78376192227006,,k,3.0483828969299793,target,space,,211.87231912463903,211.87231912463903,3.8960438799113035,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TISZTÁS UTCA,stimuli/scenes/095a.jpg,scene,0,stimuli/scenes/095a.jpg,stimuli/scenes/095a.jpg,stimuli/scenes/095b.jpg,stimuli/objects/078a.jpg,stimuli/objects/078b.jpg,target,lure,dist1,dist2,0,0,0,0,0,45,45,32,,,,,,,215.79870142415166,216.8805492874235,216.8805492874235,216.8805492874235,216.8805492874235,216.8805492874235,216.8805492874235,216.8805492874235,216.8805492874235,216.8805492874235,216.8805492874235,216.8805492874235,216.8805492874235,,d,2.6958344485610723,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TOLMÁCS UTCA,stimuli/scenes/078a.jpg,scene,0,stimuli/scenes/078a.jpg,stimuli/scenes/078b.jpg,stimuli/objects/110a.jpg,stimuli/scenes/078a.jpg,stimuli/objects/110b.jpg,lure,dist1,target,dist2,0,0,0,0,0,46,46,52,,,,,,,219.6065983735025,220.66568181291223,220.66568181291223,220.66568181291223,220.66568181291223,220.66568181291223,220.66568181291223,220.66568181291223,220.66568181291223,220.66568181291223,220.66568181291223,220.66568181291223,220.66568181291223,224.10352874174714,j,3.7907308973371983,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,VÖDÖR UTCA,stimuli/scenes/045a.jpg,scene,1,stimuli/scenes/111a.jpg,stimuli/scenes/111b.jpg,stimuli/scenes/108b.jpg,stimuli/scenes/111a.jpg,stimuli/scenes/108a.jpg,lure,dist2,target,dist1,0,0,0,0,0,47,47,67,,,,,,,224.4870919920504,225.54856427013874,225.54856427013874,225.54856427013874,225.54856427013874,225.54856427013874,225.54856427013874,225.54856427013874,225.54856427013874,225.54856427013874,225.54856427013874,225.54856427013874,225.54856427013874,228.9734033551067,j,3.803964840248227,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,HARMONIKA UTCA,stimuli/objects/112a.jpg,object,0,stimuli/objects/112a.jpg,stimuli/objects/081b.jpg,stimuli/objects/112b.jpg,stimuli/objects/081a.jpg,stimuli/objects/112a.jpg,dist2,lure,dist1,target,0,0,0,0,0,48,48,63,,,,,,,229.38026689365506,230.44251264631748,230.44251264631748,230.44251264631748,230.44251264631748,230.44251264631748,230.44251264631748,230.44251264631748,230.44251264631748,230.44251264631748,230.44251264631748,230.44251264631748,230.44251264631748,233.87620701640844,k,3.7895288579165936,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,VITORLA UTCA,stimuli/objects/059a.jpg,object,2,stimuli/scenes/087a.jpg,stimuli/objects/030a.jpg,stimuli/scenes/087b.jpg,stimuli/objects/030b.jpg,stimuli/scenes/087a.jpg,dist1,lure,dist2,target,0,0,0,0,0,49,49,41,,,,,,,234.2625475525856,235.30248792655766,235.30248792655766,235.30248792655766,235.30248792655766,235.30248792655766,235.30248792655766,235.30248792655766,235.30248792655766,235.30248792655766,235.30248792655766,235.30248792655766,235.30248792655766,238.74590124748647,k,3.554221110418439,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SZŐNYEG UTCA,stimuli/objects/028a.jpg,object,0,stimuli/objects/028a.jpg,stimuli/objects/028a.jpg,stimuli/scenes/038a.jpg,stimuli/scenes/038b.jpg,stimuli/objects/028b.jpg,target,dist1,dist2,lure,0,0,0,0,0,50,50,78,,,,,,,238.8977690897882,239.95966433733702,239.95966433733702,239.95966433733702,239.95966433733702,239.95966433733702,239.95966433733702,239.95966433733702,239.95966433733702,239.95966433733702,239.95966433733702,239.95966433733702,239.95966433733702,,d,3.1682895459234715,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,PAPUCS UTCA,stimuli/scenes/038a.jpg,scene,0,stimuli/scenes/038a.jpg,stimuli/scenes/038a.jpg,stimuli/scenes/038b.jpg,stimuli/objects/076b.jpg,stimuli/objects/076a.jpg,target,lure,dist2,dist1,0,0,0,0,0,51,51,71,,,,,,,243.15203796327114,244.19146548770368,244.19146548770368,244.19146548770368,244.19146548770368,244.19146548770368,244.19146548770368,244.19146548770368,244.19146548770368,244.19146548770368,244.19146548770368,244.19146548770368,244.19146548770368,,d,2.7291541174054146,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SALÁTA UTCA,stimuli/scenes/044a.jpg,scene,0,stimuli/scenes/044a.jpg,stimuli/scenes/044b.jpg,stimuli/objects/045b.jpg,stimuli/objects/045a.jpg,stimuli/scenes/044a.jpg,lure,dist2,dist1,target,0,0,0,0,0,52,52,53,,,,,,,246.95240576006472,248.00837913528085,248.00837913528085,248.00837913528085,248.00837913528085,248.00837913528085,248.00837913528085,248.00837913528085,248.00837913528085,248.00837913528085,248.00837913528085,248.00837913528085,248.00837913528085,251.4563838429749,k,3.5195283461362123,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KALAPÁCS UTCA,stimuli/scenes/002a.jpg,scene,0,stimuli/scenes/002a.jpg,stimuli/scenes/002b.jpg,stimuli/objects/038a.jpg,stimuli/objects/038b.jpg,stimuli/scenes/002a.jpg,lure,dist1,dist2,target,0,0,0,0,0,53,53,33,,,,,,,251.54654957167804,252.58836717903614,252.58836717903614,252.58836717903614,252.58836717903614,252.58836717903614,252.58836717903614,252.58836717903614,252.58836717903614,252.58836717903614,252.58836717903614,252.58836717903614,252.58836717903614,,k,3.3719968665391207,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SZŐLŐ UTCA,stimuli/scenes/007a.jpg,scene,0,stimuli/scenes/007a.jpg,stimuli/scenes/073b.jpg,stimuli/scenes/007a.jpg,stimuli/scenes/073a.jpg,stimuli/scenes/007b.jpg,dist2,target,dist1,lure,0,0,0,0,0,54,54,22,,,,,,,255.98535377718508,257.0265891812742,257.0265891812742,257.0265891812742,257.0265891812742,257.0265891812742,257.0265891812742,257.0265891812742,257.0265891812742,257.0265891812742,257.0265891812742,257.0265891812742,257.0265891812742,260.4896304253489,f,4.565347364172339,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,OLDAL UTCA,stimuli/objects/076a.jpg,object,0,stimuli/objects/076a.jpg,stimuli/objects/076b.jpg,stimuli/objects/008a.jpg,stimuli/objects/008b.jpg,stimuli/objects/076a.jpg,lure,dist1,dist2,target,0,0,0,0,0,55,55,69,,,,,,,261.6187612116337,262.6726135239005,262.6726135239005,262.6726135239005,262.6726135239005,262.6726135239005,262.6726135239005,262.6726135239005,262.6726135239005,262.6726135239005,262.6726135239005,262.6726135239005,262.6726135239005,,k,2.1673615034669638,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,BÖGRE UTCA,stimuli/scenes/055a.jpg,scene,0,stimuli/scenes/055a.jpg,stimuli/scenes/093a.jpg,stimuli/scenes/055b.jpg,stimuli/scenes/055a.jpg,stimuli/scenes/093b.jpg,dist1,lure,target,dist2,0,0,0,0,0,56,56,27,,,,,,,264.8649345897138,265.92344484478235,265.92344484478235,265.92344484478235,265.92344484478235,265.92344484478235,265.92344484478235,265.92344484478235,265.92344484478235,265.92344484478235,265.92344484478235,265.92344484478235,265.92344484478235,,j,2.1484905686229467,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,ASZTAL UTCA,stimuli/scenes/062a.jpg,scene,2,stimuli/objects/111a.jpg,stimuli/scenes/049a.jpg,stimuli/objects/111a.jpg,stimuli/objects/111b.jpg,stimuli/scenes/049b.jpg,dist1,target,lure,dist2,0,0,0,0,0,57,57,5,,,,,,,268.11140653304756,269.1466762125492,269.1466762125492,269.1466762125492,269.1466762125492,269.1466762125492,269.1466762125492,269.1466762125492,269.1466762125492,269.1466762125492,269.1466762125492,269.1466762125492,269.1466762125492,272.6014160756022,d,4.333388844504952,dist1,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,ÁLLOMÁS UTCA,stimuli/scenes/061a.jpg,scene,0,stimuli/scenes/061a.jpg,stimuli/scenes/061a.jpg,stimuli/scenes/061b.jpg,stimuli/scenes/036a.jpg,stimuli/scenes/036b.jpg,target,lure,dist1,dist2,0,0,0,0,0,58,58,47,,,,,,,273.5061821863055,274.5320638269186,274.5320638269186,274.5320638269186,274.5320638269186,274.5320638269186,274.5320638269186,274.5320638269186,274.5320638269186,274.5320638269186,274.5320638269186,274.5320638269186,274.5320638269186,,d,2.2913930285722017,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,POLIP UTCA,stimuli/objects/101a.jpg,object,1,stimuli/objects/080a.jpg,stimuli/objects/049a.jpg,stimuli/objects/080a.jpg,stimuli/objects/080b.jpg,stimuli/objects/049b.jpg,dist1,target,lure,dist2,0,0,0,0,0,59,59,50,,,,,,,276.85452924855053,277.92247761413455,277.92247761413455,277.92247761413455,277.92247761413455,277.92247761413455,277.92247761413455,277.92247761413455,277.92247761413455,277.92247761413455,277.92247761413455,277.92247761413455,277.92247761413455,281.3631643410772,f,3.700775096192956,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
Camponello,stimuli/subj_files/ST03_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KOSÁR UTCA,stimuli/objects/078a.jpg,object,0,stimuli/objects/078a.jpg,stimuli/objects/078a.jpg,stimuli/objects/078b.jpg,stimuli/objects/007b.jpg,stimuli/objects/007a.jpg,target,lure,dist2,dist1,0,0,0,0,0,60,60,79,,,,,,,281.64528912492096,282.69714384153485,282.69714384153485,282.69714384153485,282.69714384153485,282.69714384153485,282.69714384153485,282.69714384153485,282.69714384153485,282.69714384153485,282.69714384153485,282.69714384153485,282.69714384153485,,d,2.702230917289853,target,None,,,,,,,,,,,,,,,ST03_112822,2022-11-29_14h38.57.805,Hippopolis_4AFCT,2022.2.2,60.00589696899818,
