CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,learning_instructions_text.stopped,intro_key.keys,intro_key.rt,intro_key.started,intro_key.stopped,cityname_text.started,cityname_text.stopped,city_image.started,city_image.stopped,fx_cross.started,fx_cross.stopped,plate.started,plate.stopped,city_text.started,city_text.stopped,street_text.started,street_text.stopped,fx_cross_prediction.started,fx_cross_prediction.stopped,plate_updating.started,plate_updating.stopped,city_text_updating.started,city_text_updating.stopped,street_text_updating.started,street_text_updating.stopped,updating_image.started,updating_image.stopped,short_break_text.started,short_break_text.stopped,short_break_key.keys,short_break_key.started,short_break_key.stopped,short_break_key.rt,break_text.started,break_text.stopped,break_key_resp.keys,break_key_resp.rt,break_key_resp.started,break_key_resp.stopped,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,18.61118949999218,None,space,16.724749500019243,18.61118949999218,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112522,2022-11-25_15h05.43.955,Hippopolis_Updating,2021.1.4,60.23918570873442,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,KOKTÉL UTCA,stimuli/scenes/010a.jpg,scene,0,stimuli/scenes/010a.jpg,stimuli/scenes/010a.jpg,stimuli/objects/079a.jpg,stimuli/scenes/010b.jpg,stimuli/objects/079b.jpg,target,dist1,lure,dist2,0,0,0,0,0,0,0,62,,,,,,,35.418327899998985,None,35.418327899998985,None,38.374166499997955,None,39.386705700017046,None,39.386705700017046,None,39.386705700017046,None,39.386705700017046,None,42.371331300004385,None,42.371331300004385,None,42.371331300004385,None,42.371331300004385,None,None,None,None,None,None,,,,,,,,,,ST02_112522,2022-11-25_15h05.43.955,Hippopolis_Updating,2021.1.4,60.23918570873442,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,FÜGE UTCA,stimuli/objects/080a.jpg,object,1,stimuli/objects/030a.jpg,stimuli/objects/030b.jpg,stimuli/objects/030a.jpg,stimuli/objects/070a.jpg,stimuli/objects/070b.jpg,lure,target,dist1,dist2,0,0,0,0,0,1,1,22,,,,,,,,,,,44.370173500006786,None,45.37148450000677,None,45.37148450000677,None,45.37148450000677,None,45.37148450000677,None,48.386939999996684,None,48.386939999996684,None,48.386939999996684,None,48.386939999996684,None,None,None,None,None,None,,,,,,,,,,ST02_112522,2022-11-25_15h05.43.955,Hippopolis_Updating,2021.1.4,60.23918570873442,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,FOLYÓ UTCA,stimuli/objects/104a.jpg,object,2,stimuli/scenes/033a.jpg,stimuli/scenes/033b.jpg,stimuli/objects/111a.jpg,stimuli/scenes/033a.jpg,stimuli/objects/111b.jpg,lure,dist1,target,dist2,0,0,0,0,0,2,2,27,,,,,,,,,,,50.38614320001216,None,51.38869130000239,None,51.38869130000239,None,51.38869130000239,None,51.38869130000239,None,54.40336970001226,None,54.40336970001226,None,54.40336970001226,None,54.40336970001226,None,None,None,None,None,None,,,,,,,,,,ST02_112522,2022-11-25_15h05.43.955,Hippopolis_Updating,2021.1.4,60.23918570873442,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,KAKAÓ UTCA,stimuli/objects/054a.jpg,object,0,stimuli/objects/054a.jpg,stimuli/objects/054a.jpg,stimuli/objects/054b.jpg,stimuli/objects/036a.jpg,stimuli/objects/036b.jpg,target,lure,dist1,dist2,0,0,0,0,0,3,3,74,,,,,,,,,,,56.402606599993305,None,57.40320359999896,None,57.40320359999896,None,57.40320359999896,None,57.40320359999896,None,60.40392909999355,None,60.40392909999355,None,60.40392909999355,None,60.40392909999355,None,None,None,None,None,None,,,,,,,,,,ST02_112522,2022-11-25_15h05.43.955,Hippopolis_Updating,2021.1.4,60.23918570873442,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,PÉKSÉG UTCA,stimuli/scenes/014a.jpg,scene,1,stimuli/scenes/020a.jpg,stimuli/scenes/104a.jpg,stimuli/scenes/104b.jpg,stimuli/scenes/020a.jpg,stimuli/scenes/020b.jpg,dist1,dist2,target,lure,0,0,0,0,0,4,4,52,,,,,,,,,,,62.40255470000557,None,63.403275199991185,None,63.403275199991185,None,63.403275199991185,None,63.403275199991185,None,66.40311109999311,None,66.40311109999311,None,66.40311109999311,None,66.40311109999311,None,None,None,None,None,None,,,,,,,,,,ST02_112522,2022-11-25_15h05.43.955,Hippopolis_Updating,2021.1.4,60.23918570873442,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,MÁRVÁNY UTCA,stimuli/scenes/035a.jpg,scene,1,stimuli/scenes/042a.jpg,stimuli/scenes/112a.jpg,stimuli/scenes/042b.jpg,stimuli/scenes/112b.jpg,stimuli/scenes/042a.jpg,dist1,lure,dist2,target,0,0,0,0,0,5,5,61,,,,,,,,,,,68.40290849999292,None,69.40444660000503,None,69.40444660000503,None,69.40444660000503,None,69.40444660000503,None,72.42014580001705,None,72.42014580001705,None,72.42014580001705,None,72.42014580001705,None,None,None,None,None,None,,,,,,,,,,ST02_112522,2022-11-25_15h05.43.955,Hippopolis_Updating,2021.1.4,60.23918570873442,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,TENISZ UTCA,stimuli/scenes/039a.jpg,scene,1,stimuli/scenes/011a.jpg,stimuli/scenes/011a.jpg,stimuli/objects/051b.jpg,stimuli/scenes/011b.jpg,stimuli/objects/051a.jpg,target,dist2,lure,dist1,0,0,0,0,0,6,6,23,,,,,,,,,,,74.41962240001885,None,75.41903809999349,None,75.41903809999349,None,75.41903809999349,None,75.41903809999349,None,78.42011400000774,None,78.42011400000774,None,78.42011400000774,None,78.42011400000774,None,None,None,None,None,None,,,,,,,,,,ST02_112522,2022-11-25_15h05.43.955,Hippopolis_Updating,2021.1.4,60.23918570873442,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,LEMEZ UTCA,stimuli/scenes/111a.jpg,scene,2,stimuli/objects/106a.jpg,stimuli/scenes/065a.jpg,stimuli/objects/106a.jpg,stimuli/objects/106b.jpg,stimuli/scenes/065b.jpg,dist1,target,lure,dist2,0,0,0,0,0,7,7,49,,,,,,,,,,,80.41893630000413,None,81.41919040001812,None,81.41919040001812,None,81.41919040001812,None,81.41919040001812,None,84.42299880000064,None,84.42299880000064,None,84.42299880000064,None,84.42299880000064,None,None,None,None,None,None,,,,,,,,,,ST02_112522,2022-11-25_15h05.43.955,Hippopolis_Updating,2021.1.4,60.23918570873442,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,FÓKA UTCA,stimuli/scenes/085a.jpg,scene,0,stimuli/scenes/085a.jpg,stimuli/scenes/085b.jpg,stimuli/scenes/117a.jpg,stimuli/scenes/085a.jpg,stimuli/scenes/117b.jpg,lure,dist1,target,dist2,0,0,0,0,0,8,8,44,,,,,,,,,,,86.43546860001516,None,87.43639029999031,None,87.43639029999031,None,87.43639029999031,None,87.43639029999031,None,90.4369202000089,None,90.4369202000089,None,90.4369202000089,None,90.4369202000089,None,None,None,None,None,None,,,,,,,,,,ST02_112522,2022-11-25_15h05.43.955,Hippopolis_Updating,2021.1.4,60.23918570873442,
