CityName,StimuliFile,CityImage,StreetSign,LearningVideoFile,UpdatingVideoFile,Cue,Image,Category,CorrectResponse,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text_intro.started,city_image.started,load_video.started,movie.started,end_vid_key.started,end_vid_key.keys,text_countdown.started,cityname_text_start.started,fx_cross.started,plate.started,city_text.started,street_text.started,learning_image.started,key_resp_2.started,key_resp_2.keys,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,test_text.started,key_resp.started,key_resp.keys,key_resp.rt,plate_test.started,city_text_test.started,street_text_test.started,test_question.started,test_key_resp.started,button_image.started,test_key_resp.keys,test_key_resp.corr,text_response_test.text,written_text_mouse.x,written_text_mouse.y,written_text_mouse.leftButton,written_text_mouse.midButton,written_text_mouse.rightButton,written_text_mouse.time,test_key_resp.rt,plate_verbal.started,street_text_verbal.started,city_text_verbal.started,question_verbal.started,text_response_test.started,written_text_mouse.started,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,SAJTÓ UTCA,stimuli/objects/078a.jpg,object,left,0,stimuli/objects/078a.jpg,stimuli/scenes/023a.jpg,stimuli/objects/078a.jpg,stimuli/scenes/023b.jpg,stimuli/objects/078b.jpg,dist1,target,dist2,lure,0,0,0,0,0,9,9,67,,,,,,,,,,,,,,,,,75.57134082354605,76.60578322783113,76.60578322783113,76.60578322783113,76.60578322783113,76.60578322783113,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_120922,2022-12-09_14h14.06.800,Hippopolis_Learning,2022.2.2,59.990447716017336,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,LÉTRA UTCA,stimuli/objects/021a.jpg,object,left,0,stimuli/objects/021a.jpg,stimuli/objects/078a.jpg,stimuli/objects/021b.jpg,stimuli/objects/078b.jpg,stimuli/objects/021a.jpg,dist1,lure,dist2,target,0,0,0,0,0,10,10,68,,,,,,,,,,,,,,,,,79.57333468645811,80.63403598032892,80.63403598032892,80.63403598032892,80.63403598032892,80.63403598032892,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_120922,2022-12-09_14h14.06.800,Hippopolis_Learning,2022.2.2,59.990447716017336,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,KERÉK UTCA,stimuli/scenes/077a.jpg,scene,right,0,stimuli/scenes/077a.jpg,stimuli/scenes/077a.jpg,stimuli/scenes/041b.jpg,stimuli/scenes/041a.jpg,stimuli/scenes/077b.jpg,target,dist2,dist1,lure,0,0,0,0,0,11,11,39,,,,,,,,,,,,,,,,,83.58576001413167,84.64000885747373,84.64000885747373,84.64000885747373,84.64000885747373,84.64000885747373,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_120922,2022-12-09_14h14.06.800,Hippopolis_Learning,2022.2.2,59.990447716017336,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,LOVAGLÁS UTCA,stimuli/objects/016a.jpg,object,left,2,stimuli/scenes/026a.jpg,stimuli/scenes/026b.jpg,stimuli/objects/065a.jpg,stimuli/scenes/026a.jpg,stimuli/objects/065b.jpg,lure,dist1,target,dist2,0,0,0,0,0,12,12,36,,,,,,,,,,,,,,,,,87.59057128243148,88.64741236530244,88.64741236530244,88.64741236530244,88.64741236530244,88.64741236530244,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_120922,2022-12-09_14h14.06.800,Hippopolis_Learning,2022.2.2,59.990447716017336,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,AKÁC UTCA,stimuli/objects/100a.jpg,object,left,1,stimuli/objects/045a.jpg,stimuli/objects/045b.jpg,stimuli/scenes/051b.jpg,stimuli/objects/045a.jpg,stimuli/scenes/051a.jpg,lure,dist2,target,dist1,0,0,0,0,0,13,13,3,,,,,,,,,,,,,,,,,91.5910968836397,92.64733896777034,92.64733896777034,92.64733896777034,92.64733896777034,92.64733896777034,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_120922,2022-12-09_14h14.06.800,Hippopolis_Learning,2022.2.2,59.990447716017336,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,FÉNYKÉP UTCA,stimuli/objects/005a.jpg,object,left,0,stimuli/objects/005a.jpg,stimuli/objects/005b.jpg,stimuli/objects/005a.jpg,stimuli/scenes/120b.jpg,stimuli/scenes/120a.jpg,lure,target,dist2,dist1,0,0,0,0,0,14,14,71,,,,,,,,,,,,,,,,,95.60793041437864,96.67458561621606,96.67458561621606,96.67458561621606,96.67458561621606,96.67458561621606,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_120922,2022-12-09_14h14.06.800,Hippopolis_Learning,2022.2.2,59.990447716017336,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,TULIPÁN UTCA,stimuli/scenes/119a.jpg,scene,right,0,stimuli/scenes/119a.jpg,stimuli/scenes/119b.jpg,stimuli/objects/035b.jpg,stimuli/objects/035a.jpg,stimuli/scenes/119a.jpg,lure,dist2,dist1,target,0,0,0,0,0,15,15,18,,,,,,,,,,,,,,,,,99.62468308582902,100.67054035514593,100.67054035514593,100.67054035514593,100.67054035514593,100.67054035514593,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_120922,2022-12-09_14h14.06.800,Hippopolis_Learning,2022.2.2,59.990447716017336,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,KESZTYŰ UTCA,stimuli/objects/074a.jpg,object,left,2,stimuli/scenes/024a.jpg,stimuli/scenes/024a.jpg,stimuli/objects/072b.jpg,stimuli/scenes/024b.jpg,stimuli/objects/072a.jpg,target,dist2,lure,dist1,0,0,0,0,0,16,16,11,,,,,,,,,,,,,,,,,103.63127735443413,104.68769577890635,104.68769577890635,104.68769577890635,104.68769577890635,104.68769577890635,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_120922,2022-12-09_14h14.06.800,Hippopolis_Learning,2022.2.2,59.990447716017336,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,KESELYŰ UTCA,stimuli/scenes/053a.jpg,scene,right,0,stimuli/scenes/053a.jpg,stimuli/scenes/054a.jpg,stimuli/scenes/053b.jpg,stimuli/scenes/054b.jpg,stimuli/scenes/053a.jpg,dist1,lure,dist2,target,0,0,0,0,0,17,17,30,,,,,,,,,,,,,,,,,107.64181736111641,108.68653292581439,108.68653292581439,108.68653292581439,108.68653292581439,108.68653292581439,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_120922,2022-12-09_14h14.06.800,Hippopolis_Learning,2022.2.2,59.990447716017336,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,VIHAR UTCA,stimuli/scenes/120a.jpg,scene,right,0,stimuli/scenes/120a.jpg,stimuli/objects/103a.jpg,stimuli/objects/103b.jpg,stimuli/scenes/120b.jpg,stimuli/scenes/120a.jpg,dist1,dist2,lure,target,0,0,0,0,0,18,18,26,,,,,,,,,,,,,,,,,111.66324943304062,112.72151305899024,112.72151305899024,112.72151305899024,112.72151305899024,112.72151305899024,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_120922,2022-12-09_14h14.06.800,Hippopolis_Learning,2022.2.2,59.990447716017336,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,KAKAS UTCA,stimuli/objects/011a.jpg,object,left,1,stimuli/objects/069a.jpg,stimuli/scenes/117b.jpg,stimuli/objects/069a.jpg,stimuli/scenes/117a.jpg,stimuli/objects/069b.jpg,dist2,target,dist1,lure,0,0,0,0,0,19,19,70,,,,,,,,,,,,,,,,,115.66974324733019,116.73305357433856,116.73305357433856,116.73305357433856,116.73305357433856,116.73305357433856,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_120922,2022-12-09_14h14.06.800,Hippopolis_Learning,2022.2.2,59.990447716017336,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,FOLYÓ UTCA,stimuli/scenes/052a.jpg,scene,right,0,stimuli/scenes/052a.jpg,stimuli/scenes/052b.jpg,stimuli/scenes/052a.jpg,stimuli/scenes/019a.jpg,stimuli/scenes/019b.jpg,lure,target,dist1,dist2,0,0,0,0,0,20,20,9,,,,,,,,,,,,,,,,,119.6746207587421,120.72947513312101,120.72947513312101,120.72947513312101,120.72947513312101,120.72947513312101,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_120922,2022-12-09_14h14.06.800,Hippopolis_Learning,2022.2.2,59.990447716017336,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,HAJÓ UTCA,stimuli/objects/037a.jpg,object,left,2,stimuli/scenes/014a.jpg,stimuli/objects/053a.jpg,stimuli/scenes/014b.jpg,stimuli/objects/053b.jpg,stimuli/scenes/014a.jpg,dist1,lure,dist2,target,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,123.68255702033639,124.73780575208366,124.73780575208366,124.73780575208366,124.73780575208366,124.73780575208366,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_120922,2022-12-09_14h14.06.800,Hippopolis_Learning,2022.2.2,59.990447716017336,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,DOMINÓ UTCA,stimuli/objects/108a.jpg,object,left,0,stimuli/objects/108a.jpg,stimuli/objects/070a.jpg,stimuli/objects/108b.jpg,stimuli/objects/070b.jpg,stimuli/objects/108a.jpg,dist1,lure,dist2,target,0,0,0,0,0,22,22,44,,,,,,,,,,,,,,,,,127.70145345851779,128.7362833749503,128.7362833749503,128.7362833749503,128.7362833749503,128.7362833749503,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_120922,2022-12-09_14h14.06.800,Hippopolis_Learning,2022.2.2,59.990447716017336,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,BOLYGÓ UTCA,stimuli/objects/091a.jpg,object,left,2,stimuli/scenes/021a.jpg,stimuli/objects/089b.jpg,stimuli/scenes/021b.jpg,stimuli/scenes/021a.jpg,stimuli/objects/089a.jpg,dist2,lure,target,dist1,0,0,0,0,0,23,23,54,,,,,,,,,,,,,,,,,131.69706235826015,132.7512978296727,132.7512978296727,132.7512978296727,132.7512978296727,132.7512978296727,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_120922,2022-12-09_14h14.06.800,Hippopolis_Learning,2022.2.2,59.990447716017336,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,SZAXOFON UTCA,stimuli/objects/081a.jpg,object,left,0,stimuli/objects/081a.jpg,stimuli/objects/083b.jpg,stimuli/objects/081b.jpg,stimuli/objects/081a.jpg,stimuli/objects/083a.jpg,dist2,lure,target,dist1,0,0,0,0,0,24,24,76,,,,,,,,,,,,,,,,,135.70247698016465,136.73983413539827,136.73983413539827,136.73983413539827,136.73983413539827,136.73983413539827,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_120922,2022-12-09_14h14.06.800,Hippopolis_Learning,2022.2.2,59.990447716017336,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,PULÓVER UTCA,stimuli/objects/035a.jpg,object,left,0,stimuli/objects/035a.jpg,stimuli/objects/035a.jpg,stimuli/scenes/029b.jpg,stimuli/scenes/029a.jpg,stimuli/objects/035b.jpg,target,dist2,dist1,lure,0,0,0,0,0,25,25,69,,,,,,,,,,,,,,,,,139.70742540247738,140.74784192815423,140.74784192815423,140.74784192815423,140.74784192815423,140.74784192815423,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_120922,2022-12-09_14h14.06.800,Hippopolis_Learning,2022.2.2,59.990447716017336,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,BÖGRE UTCA,stimuli/scenes/040a.jpg,scene,right,0,stimuli/scenes/040a.jpg,stimuli/scenes/040a.jpg,stimuli/objects/050b.jpg,stimuli/scenes/040b.jpg,stimuli/objects/050a.jpg,target,dist2,lure,dist1,0,0,0,0,0,26,26,49,,,,,,,,,,,,,,,,,143.719790706411,144.76426462084055,144.76426462084055,144.76426462084055,144.76426462084055,144.76426462084055,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_120922,2022-12-09_14h14.06.800,Hippopolis_Learning,2022.2.2,59.990447716017336,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,TISZTÁS UTCA,stimuli/objects/054a.jpg,object,left,0,stimuli/objects/054a.jpg,stimuli/objects/054b.jpg,stimuli/objects/115a.jpg,stimuli/objects/054a.jpg,stimuli/objects/115b.jpg,lure,dist1,target,dist2,0,0,0,0,0,27,27,22,,,,,,,,,,,,,,,,,147.73300536721945,148.77389244548976,148.77389244548976,148.77389244548976,148.77389244548976,148.77389244548976,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_120922,2022-12-09_14h14.06.800,Hippopolis_Learning,2022.2.2,59.990447716017336,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,KANÁL UTCA,stimuli/objects/098a.jpg,object,left,0,stimuli/objects/098a.jpg,stimuli/objects/105b.jpg,stimuli/objects/105a.jpg,stimuli/objects/098b.jpg,stimuli/objects/098a.jpg,dist2,dist1,lure,target,0,0,0,0,0,28,28,13,,,,,,,,,,,,,,,,,151.7478540558368,152.7892110645771,152.7892110645771,152.7892110645771,152.7892110645771,152.7892110645771,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_120922,2022-12-09_14h14.06.800,Hippopolis_Learning,2022.2.2,59.990447716017336,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,PAPUCS UTCA,stimuli/scenes/059a.jpg,scene,right,0,stimuli/scenes/059a.jpg,stimuli/objects/040b.jpg,stimuli/objects/040a.jpg,stimuli/scenes/059a.jpg,stimuli/scenes/059b.jpg,dist2,dist1,target,lure,0,0,0,0,0,29,29,38,,,,,,,,,,,,,,,,,155.75106861814857,156.7805989868939,156.7805989868939,156.7805989868939,156.7805989868939,156.7805989868939,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_120922,2022-12-09_14h14.06.800,Hippopolis_Learning,2022.2.2,59.990447716017336,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,NARANCS UTCA,stimuli/scenes/109a.jpg,scene,right,0,stimuli/scenes/109a.jpg,stimuli/scenes/109b.jpg,stimuli/scenes/077b.jpg,stimuli/scenes/077a.jpg,stimuli/scenes/109a.jpg,lure,dist2,dist1,target,0,0,0,0,0,30,30,40,,,,,,,,,,,,,,,,,159.76079596579075,160.82139462791383,160.82139462791383,160.82139462791383,160.82139462791383,160.82139462791383,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_120922,2022-12-09_14h14.06.800,Hippopolis_Learning,2022.2.2,59.990447716017336,
