CityName,StimuliFile,CityImage,StreetSign,LearningVideoFile,UpdatingVideoFile,Cue,Image,Category,CorrectResponse,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,UpdatingTrials.thisRepN,UpdatingTrials.thisTrialN,UpdatingTrials.thisN,UpdatingTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text_intro.started,city_image_update.started,load_video.started,movie.started,end_vid_key.started,end_vid_key.keys,cityname_text.started,city_image.started,fx_cross.started,plate.started,city_text.started,street_text.started,fx_cross_prediction.started,key_resp_update.started,button_image_updating.started,key_resp_update.keys,key_resp_update.corr,key_resp_update.rt,plate_updating.started,city_text_updating.started,street_text_updating.started,updating_image.started,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,participant,date,expName,psychopyVersion,frameRate,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,KOKTÉL UTCA,stimuli/scenes/010a.jpg,scene,right,0,stimuli/scenes/010a.jpg,stimuli/scenes/010b.jpg,stimuli/objects/009b.jpg,stimuli/scenes/010a.jpg,stimuli/objects/009a.jpg,lure,dist2,target,dist1,0,1,1,1,0,20,20,22,,,,,,,,,,,,,764.6941927019507,765.7082635648549,765.7082635648549,765.7082635648549,765.7082635648549,765.7082635648549,765.7082635648549,left,0,1.2749520614743233,769.7187363933772,769.7187363933772,769.7187363933772,769.7187363933772,None,765.7082635648549,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,RÓZSA UTCA,stimuli/objects/028a.jpg,object,left,0,stimuli/objects/028a.jpg,stimuli/scenes/044a.jpg,stimuli/objects/028b.jpg,stimuli/scenes/044b.jpg,stimuli/objects/028a.jpg,dist1,lure,dist2,target,0,1,1,1,0,21,21,78,,,,,,,,,,,,,771.7037107422948,772.7167381774634,772.7167381774634,772.7167381774634,772.7167381774634,772.7167381774634,772.7167381774634,left,0,1.2265289891511202,776.7330566830933,776.7330566830933,776.7330566830933,776.7330566830933,None,,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,BONBON UTCA,stimuli/scenes/071a.jpg,scene,right,2,stimuli/objects/078a.jpg,stimuli/objects/111b.jpg,stimuli/objects/078a.jpg,stimuli/objects/078b.jpg,stimuli/objects/111a.jpg,dist2,target,lure,dist1,0,1,1,1,0,22,22,52,,,,,,,,,,,,,778.7103482410312,779.7246467601508,779.7246467601508,779.7246467601508,779.7246467601508,779.7246467601508,779.7246467601508,right,0,1.3230635076761246,783.7315451931208,783.7315451931208,783.7315451931208,783.7315451931208,None,779.7246467601508,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,FÜGE UTCA,stimuli/scenes/076a.jpg,scene,right,2,stimuli/objects/059a.jpg,stimuli/objects/059b.jpg,stimuli/scenes/101a.jpg,stimuli/scenes/101b.jpg,stimuli/objects/059a.jpg,lure,dist1,dist2,target,0,1,1,1,0,23,23,33,,,,,,,,,,,,,785.7181628979743,786.7439344432205,786.7439344432205,786.7439344432205,786.7439344432205,786.7439344432205,786.7439344432205,right,0,1.631659286096692,790.7365667019039,790.7365667019039,790.7365667019039,790.7365667019039,None,,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,TIGRIS UTCA,stimuli/scenes/006a.jpg,scene,right,0,stimuli/scenes/006a.jpg,stimuli/scenes/110a.jpg,stimuli/scenes/006a.jpg,stimuli/scenes/110b.jpg,stimuli/scenes/006b.jpg,dist1,target,dist2,lure,0,1,1,1,0,24,24,71,,,,,,,,,,,,,792.7200954928994,793.7442177701741,793.7442177701741,793.7442177701741,793.7442177701741,793.7442177701741,793.7442177701741,left,0,1.2228295672684908,797.7583900205791,797.7583900205791,797.7583900205791,797.7583900205791,None,,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,OLDAL UTCA,stimuli/objects/056a.jpg,object,left,1,stimuli/objects/055a.jpg,stimuli/scenes/078a.jpg,stimuli/scenes/078b.jpg,stimuli/objects/055b.jpg,stimuli/objects/055a.jpg,dist1,dist2,lure,target,0,1,1,1,0,25,25,16,,,,,,,,,,,,,799.7343747280538,800.7433329559863,800.7433329559863,800.7433329559863,800.7433329559863,800.7433329559863,800.7433329559863,left,0,2.1277107503265142,804.7530211172998,804.7530211172998,804.7530211172998,804.7530211172998,None,,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,HAJÓ UTCA,stimuli/scenes/110a.jpg,scene,right,0,stimuli/scenes/110a.jpg,stimuli/scenes/110a.jpg,stimuli/scenes/053a.jpg,stimuli/scenes/110b.jpg,stimuli/scenes/053b.jpg,target,dist1,lure,dist2,0,1,1,1,0,26,26,2,,,,,,,,,,,,,806.7355406917632,807.7578221224248,807.7578221224248,807.7578221224248,807.7578221224248,807.7578221224248,807.7578221224248,None,0,,811.7619594410062,811.7619594410062,811.7619594410062,811.7619594410062,None,,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,SUGÁR UTCA,stimuli/objects/034a.jpg,object,left,1,stimuli/objects/063a.jpg,stimuli/objects/063b.jpg,stimuli/objects/063a.jpg,stimuli/scenes/038a.jpg,stimuli/scenes/038b.jpg,lure,target,dist1,dist2,0,1,1,1,0,27,27,8,,,,,,,,,,,,,813.738295275718,814.7696241922677,814.7696241922677,814.7696241922677,814.7696241922677,814.7696241922677,814.7696241922677,left,0,1.8137099891901016,818.7652405574918,818.7652405574918,818.7652405574918,818.7652405574918,None,,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,KULLANCS UTCA,stimuli/scenes/074a.jpg,scene,right,1,stimuli/scenes/045a.jpg,stimuli/scenes/098b.jpg,stimuli/scenes/045b.jpg,stimuli/scenes/045a.jpg,stimuli/scenes/098a.jpg,dist2,lure,target,dist1,0,1,1,1,0,28,28,50,,,,,,,,,,,,,820.7460032571107,821.7784698363394,821.7784698363394,821.7784698363394,821.7784698363394,821.7784698363394,821.7784698363394,left,0,1.4440403282642365,825.7662724778056,825.7662724778056,825.7662724778056,825.7662724778056,None,,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,ÁLOM UTCA,stimuli/scenes/029a.jpg,scene,right,1,stimuli/scenes/118a.jpg,stimuli/scenes/118b.jpg,stimuli/objects/002a.jpg,stimuli/objects/002b.jpg,stimuli/scenes/118a.jpg,lure,dist1,dist2,target,0,1,1,1,0,29,29,3,,,,,,,,,,,,,827.753594301641,828.7647830676287,828.7647830676287,828.7647830676287,828.7647830676287,828.7647830676287,828.7647830676287,right,0,1.5618159603327513,832.785551764071,832.785551764071,832.785551764071,832.785551764071,None,,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,SZOMSZÉD UTCA,stimuli/scenes/091a.jpg,scene,right,0,stimuli/scenes/091a.jpg,stimuli/scenes/091a.jpg,stimuli/scenes/091b.jpg,stimuli/objects/089a.jpg,stimuli/objects/089b.jpg,target,lure,dist1,dist2,0,1,1,1,0,30,30,4,,,,,,,,,,,,,834.7675093486905,835.7973420154303,835.7973420154303,835.7973420154303,835.7973420154303,835.7973420154303,835.7973420154303,left,0,2.993519578129053,839.7879850771278,839.7879850771278,839.7879850771278,839.7879850771278,None,,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,VITORLA UTCA,stimuli/scenes/039a.jpg,scene,right,1,stimuli/scenes/054a.jpg,stimuli/scenes/054b.jpg,stimuli/scenes/054a.jpg,stimuli/objects/013a.jpg,stimuli/objects/013b.jpg,lure,target,dist1,dist2,0,1,1,1,0,31,31,57,,,,,,,,,,,,,841.7771838251501,842.8038874566555,842.8038874566555,842.8038874566555,842.8038874566555,842.8038874566555,842.8038874566555,left,0,1.8589993622153997,846.8025143630803,846.8025143630803,846.8025143630803,846.8025143630803,None,,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,SZAPPAN UTCA,stimuli/objects/092a.jpg,object,left,2,stimuli/scenes/061a.jpg,stimuli/scenes/061b.jpg,stimuli/objects/036a.jpg,stimuli/objects/036b.jpg,stimuli/scenes/061a.jpg,lure,dist1,dist2,target,0,1,1,1,0,32,32,42,,,,,,,,,,,,,848.7790794093162,849.800899617374,849.800899617374,849.800899617374,849.800899617374,849.800899617374,849.800899617374,left,0,1.2457473166286945,853.803408505395,853.803408505395,853.803408505395,853.803408505395,None,,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,LAKAT UTCA,stimuli/scenes/068a.jpg,scene,right,1,stimuli/scenes/020a.jpg,stimuli/scenes/118a.jpg,stimuli/scenes/020a.jpg,stimuli/scenes/118b.jpg,stimuli/scenes/020b.jpg,dist1,target,dist2,lure,0,1,1,1,0,33,33,40,,,,,,,,,,,,,855.7830951232463,856.8091188948601,856.8091188948601,856.8091188948601,856.8091188948601,856.8091188948601,856.8091188948601,left,0,1.4697111062705517,860.8033820707351,860.8033820707351,860.8033820707351,860.8033820707351,None,,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,REPÜLŐ UTCA,stimuli/scenes/069a.jpg,scene,right,2,stimuli/objects/103a.jpg,stimuli/scenes/052b.jpg,stimuli/objects/103b.jpg,stimuli/scenes/052a.jpg,stimuli/objects/103a.jpg,dist2,lure,dist1,target,0,1,1,1,0,34,34,75,,,,,,,,,,,,,862.7861902602017,863.8030953221023,863.8030953221023,863.8030953221023,863.8030953221023,863.8030953221023,863.8030953221023,right,0,1.2751228045672178,867.8146952390671,867.8146952390671,867.8146952390671,867.8146952390671,None,,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,FÉSZEK UTCA,stimuli/objects/046a.jpg,object,left,2,stimuli/scenes/056a.jpg,stimuli/scenes/056b.jpg,stimuli/scenes/012a.jpg,stimuli/scenes/056a.jpg,stimuli/scenes/012b.jpg,lure,dist1,target,dist2,0,1,1,1,0,35,35,62,,,,,,,,,,,,,869.8018410336226,870.8371374607086,870.8371374607086,870.8371374607086,870.8371374607086,870.8371374607086,870.8371374607086,left,0,3.441391484811902,874.8335966523737,874.8335966523737,874.8335966523737,874.8335966523737,None,,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,LÉPCSŐ UTCA,stimuli/objects/072a.jpg,object,left,2,stimuli/scenes/016a.jpg,stimuli/scenes/016b.jpg,stimuli/objects/050b.jpg,stimuli/scenes/016a.jpg,stimuli/objects/050a.jpg,lure,dist2,target,dist1,0,1,1,1,0,36,36,74,,,,,,,,,,,,,876.8171842228621,877.8408291060477,877.8408291060477,877.8408291060477,877.8408291060477,877.8408291060477,877.8408291060477,right,0,2.100823003798723,881.8382091876119,881.8382091876119,881.8382091876119,881.8382091876119,None,,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,ÜVEG UTCA,stimuli/scenes/066a.jpg,scene,right,2,stimuli/objects/025a.jpg,stimuli/objects/025b.jpg,stimuli/objects/065a.jpg,stimuli/objects/025a.jpg,stimuli/objects/065b.jpg,lure,dist1,target,dist2,0,1,1,1,0,37,37,51,,,,,,,,,,,,,883.8198647871614,884.8441500328481,884.8441500328481,884.8441500328481,884.8441500328481,884.8441500328481,884.8441500328481,left,0,0.9382089581340551,888.83845208399,888.83845208399,888.83845208399,888.83845208399,None,884.8441500328481,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,MUNKA UTCA,stimuli/scenes/057a.jpg,scene,right,0,stimuli/scenes/057a.jpg,stimuli/scenes/013a.jpg,stimuli/scenes/057b.jpg,stimuli/scenes/057a.jpg,stimuli/scenes/013b.jpg,dist1,lure,target,dist2,0,1,1,1,0,38,38,79,,,,,,,,,,,,,890.8248505312949,891.843595508486,891.843595508486,891.843595508486,891.843595508486,891.843595508486,891.843595508486,left,0,1.6502954121679068,895.8608666267246,895.8608666267246,895.8608666267246,895.8608666267246,None,,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,TOLLTARTÓ UTCA,stimuli/scenes/106a.jpg,scene,right,2,stimuli/objects/050a.jpg,stimuli/objects/025b.jpg,stimuli/objects/050a.jpg,stimuli/objects/050b.jpg,stimuli/objects/025a.jpg,dist2,target,lure,dist1,0,1,1,1,0,39,39,64,,,,,,,,,,,,,897.8417689669877,898.8708511758596,898.8708511758596,898.8708511758596,898.8708511758596,898.8708511758596,898.8708511758596,right,0,1.5673773754388094,902.870463039726,902.870463039726,902.870463039726,902.870463039726,None,,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,FÉSŰ UTCA,stimuli/scenes/114a.jpg,scene,right,0,stimuli/scenes/114a.jpg,stimuli/scenes/077a.jpg,stimuli/scenes/077b.jpg,stimuli/scenes/114b.jpg,stimuli/scenes/114a.jpg,dist1,dist2,lure,target,0,1,1,1,0,40,40,12,,,,,,,,,,,,,904.8578878063709,905.8723726179451,905.8723726179451,905.8723726179451,905.8723726179451,905.8723726179451,905.8723726179451,left,0,1.5739613808691502,909.8784493729472,909.8784493729472,909.8784493729472,909.8784493729472,None,905.8723726179451,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,KORONA UTCA,stimuli/scenes/013a.jpg,scene,right,0,stimuli/scenes/013a.jpg,stimuli/scenes/013b.jpg,stimuli/scenes/010b.jpg,stimuli/scenes/010a.jpg,stimuli/scenes/013a.jpg,lure,dist2,dist1,target,0,1,1,1,0,41,41,31,,,,,,,,,,,,,911.8609453104436,912.8908162303269,912.8908162303269,912.8908162303269,912.8908162303269,912.8908162303269,912.8908162303269,right,0,2.026953076943755,916.8891691416502,916.8891691416502,916.8891691416502,916.8891691416502,None,,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,KÖMÉNYMAG UTCA,stimuli/scenes/070a.jpg,scene,right,1,stimuli/scenes/043a.jpg,stimuli/scenes/043a.jpg,stimuli/objects/068a.jpg,stimuli/scenes/043b.jpg,stimuli/objects/068b.jpg,target,dist1,lure,dist2,0,1,1,1,0,42,42,18,,,,,,,,,,,,,918.8757663201541,919.893358707428,919.893358707428,919.893358707428,919.893358707428,919.893358707428,919.893358707428,right,0,0.8959435001015663,923.8935061246157,923.8935061246157,923.8935061246157,923.8935061246157,None,919.893358707428,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,ZÁSZLÓ UTCA,stimuli/objects/005a.jpg,object,left,1,stimuli/objects/013a.jpg,stimuli/objects/071b.jpg,stimuli/objects/013a.jpg,stimuli/objects/013b.jpg,stimuli/objects/071a.jpg,dist2,target,lure,dist1,0,1,1,1,0,43,43,70,,,,,,,,,,,,,925.8911039121449,926.919690374285,926.919690374285,926.919690374285,926.919690374285,926.919690374285,926.919690374285,left,0,1.1335996557027102,930.9192748703063,930.9192748703063,930.9192748703063,930.9192748703063,None,,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,OROSZLÁN UTCA,stimuli/scenes/014a.jpg,scene,right,1,stimuli/scenes/078a.jpg,stimuli/scenes/100a.jpg,stimuli/scenes/100b.jpg,stimuli/scenes/078a.jpg,stimuli/scenes/078b.jpg,dist1,dist2,target,lure,0,1,1,1,0,44,44,48,,,,,,,,,,,,,932.902658732608,933.9321300089359,933.9321300089359,933.9321300089359,933.9321300089359,933.9321300089359,933.9321300089359,left,0,2.6333779096603394,937.9288507569581,937.9288507569581,937.9288507569581,937.9288507569581,space,,939.9152697306126,939.9152697306126,6.586276302114129,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,LÁNDZSA UTCA,stimuli/scenes/055a.jpg,scene,right,2,stimuli/objects/070a.jpg,stimuli/objects/070b.jpg,stimuli/scenes/061b.jpg,stimuli/objects/070a.jpg,stimuli/scenes/061a.jpg,lure,dist2,target,dist1,0,1,1,1,0,45,45,69,,,,,,,,,,,,,946.5191635917872,947.5337361078709,947.5337361078709,947.5337361078709,947.5337361078709,947.5337361078709,947.5337361078709,None,0,,951.549223292619,951.549223292619,951.549223292619,951.549223292619,None,,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,LEMEZ UTCA,stimuli/objects/067a.jpg,object,left,1,stimuli/objects/002a.jpg,stimuli/objects/002a.jpg,stimuli/scenes/089b.jpg,stimuli/scenes/089a.jpg,stimuli/objects/002b.jpg,target,dist2,dist1,lure,0,1,1,1,0,46,46,0,,,,,,,,,,,,,953.5287677813321,954.5567692406476,954.5567692406476,954.5567692406476,954.5567692406476,954.5567692406476,954.5567692406476,left,0,1.672742610797286,958.5682755447924,958.5682755447924,958.5682755447924,958.5682755447924,None,,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,DOMINÓ UTCA,stimuli/objects/091a.jpg,object,left,0,stimuli/objects/091a.jpg,stimuli/scenes/119b.jpg,stimuli/objects/091a.jpg,stimuli/scenes/119a.jpg,stimuli/objects/091b.jpg,dist2,target,dist1,lure,0,1,1,1,0,47,47,21,,,,,,,,,,,,,960.5407670289278,961.5503805484623,961.5503805484623,961.5503805484623,961.5503805484623,961.5503805484623,961.5503805484623,right,0,1.6545561999082565,965.5711719468236,965.5711719468236,965.5711719468236,965.5711719468236,None,,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,PÉKSÉG UTCA,stimuli/objects/042a.jpg,object,left,2,stimuli/scenes/030a.jpg,stimuli/objects/021b.jpg,stimuli/scenes/030a.jpg,stimuli/scenes/030b.jpg,stimuli/objects/021a.jpg,dist2,target,lure,dist1,0,1,1,1,0,48,48,44,,,,,,,,,,,,,967.5574192442,968.5671419259161,968.5671419259161,968.5671419259161,968.5671419259161,968.5671419259161,968.5671419259161,left,0,1.2621040772646666,972.5781425330788,972.5781425330788,972.5781425330788,972.5781425330788,None,,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,KÖNYVTÁR UTCA,stimuli/objects/077a.jpg,object,left,2,stimuli/scenes/052a.jpg,stimuli/scenes/052b.jpg,stimuli/scenes/056a.jpg,stimuli/scenes/052a.jpg,stimuli/scenes/056b.jpg,lure,dist1,target,dist2,0,1,1,1,0,49,49,24,,,,,,,,,,,,,974.5617807991803,975.5908539872617,975.5908539872617,975.5908539872617,975.5908539872617,975.5908539872617,975.5908539872617,left,0,1.214159019291401,979.5733878687024,979.5733878687024,979.5733878687024,979.5733878687024,None,,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,VASALÓ UTCA,stimuli/scenes/042a.jpg,scene,right,2,stimuli/objects/065a.jpg,stimuli/scenes/017b.jpg,stimuli/scenes/017a.jpg,stimuli/objects/065a.jpg,stimuli/objects/065b.jpg,dist2,dist1,target,lure,0,1,1,1,0,50,50,72,,,,,,,,,,,,,981.5678152553737,982.581638244912,982.581638244912,982.581638244912,982.581638244912,982.581638244912,982.581638244912,left,0,1.1030351929366589,986.5846727341413,986.5846727341413,986.5846727341413,986.5846727341413,None,,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
Hippopolis,stimuli/subj_files/ST01_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,AKÁC UTCA,stimuli/scenes/119a.jpg,scene,right,0,stimuli/scenes/119a.jpg,stimuli/objects/084a.jpg,stimuli/scenes/119a.jpg,stimuli/objects/084b.jpg,stimuli/scenes/119b.jpg,dist1,target,dist2,lure,0,1,1,1,0,51,51,46,,,,,,,,,,,,,988.5776710473001,989.6030681412667,989.6030681412667,989.6030681412667,989.6030681412667,989.6030681412667,989.6030681412667,left,0,1.1859740652143955,993.6144335586578,993.6144335586578,993.6144335586578,993.6144335586578,None,,,,,,,,,,ST01_120922,2022-12-09_12h55.25.237,Hippopolis_Updating,2022.2.2,59.98227739942304,
