CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,learning_instructions_text.stopped,intro_key.keys,intro_key.rt,intro_key.started,intro_key.stopped,cityname_text.started,cityname_text.stopped,city_image.started,city_image.stopped,fx_cross.started,fx_cross.stopped,plate_updating.started,plate_updating.stopped,city_text_updating.started,city_text_updating.stopped,street_text_updating.started,street_text_updating.stopped,test_image1.started,test_image1.stopped,test_image2.started,test_image2.stopped,test_image3.started,test_image3.stopped,test_image4.started,test_image4.stopped,button_d.started,button_d.stopped,button_f.started,button_f.stopped,button_j.started,button_j.stopped,button_k.started,button_k.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test_resp,clock0.started,clock0.stopped,short_break_text.started,short_break_text.stopped,short_break_key.keys,short_break_key.started,short_break_key.stopped,short_break_key.rt,n_targets,n_lures,n_dist1s,n_dist2s,break_text.started,break_text.stopped,break_key_resp.keys,break_key_resp.rt,break_key_resp.started,break_key_resp.stopped,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,KÓKUSZ UTCA,stimuli/scenes/070a.jpg,scene,2,stimuli/objects/091a.jpg,stimuli/objects/117b.jpg,stimuli/objects/117a.jpg,stimuli/objects/091a.jpg,stimuli/objects/091b.jpg,dist2,dist1,target,lure,0,0,0,0,0,9,9,39,,,,,,,,,,,68.52936809998937,None,69.54616860000533,None,69.54616860000533,None,69.54616860000533,None,69.54616860000533,None,69.54616860000533,None,69.54616860000533,None,69.54616860000533,None,69.54616860000533,None,69.54616860000533,None,69.54616860000533,None,69.54616860000533,None,f,1.8570797000138555,69.54616860000533,None,dist1,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST02_112522,2022-11-25_15h25.34.830,Hippopolis_4AFCT,2021.1.4,59.78168923173896,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,PIZSAMA UTCA,stimuli/scenes/008a.jpg,scene,2,stimuli/objects/006a.jpg,stimuli/objects/006b.jpg,stimuli/objects/091a.jpg,stimuli/objects/006a.jpg,stimuli/objects/091b.jpg,lure,dist1,target,dist2,0,0,0,0,0,10,10,11,,,,,,,,,,,71.42931639999733,None,72.4374567999912,None,72.4374567999912,None,72.4374567999912,None,72.4374567999912,None,72.4374567999912,None,72.4374567999912,None,72.4374567999912,None,72.4374567999912,None,72.4374567999912,None,72.4374567999912,None,72.4374567999912,None,j,2.9454681999923196,72.4374567999912,None,target,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST02_112522,2022-11-25_15h25.34.830,Hippopolis_4AFCT,2021.1.4,59.78168923173896,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,HAJÓ UTCA,stimuli/scenes/032a.jpg,scene,2,stimuli/objects/056a.jpg,stimuli/scenes/088b.jpg,stimuli/scenes/088a.jpg,stimuli/objects/056a.jpg,stimuli/objects/056b.jpg,dist2,dist1,target,lure,0,0,0,0,0,11,11,34,,,,,,,,,,,75.41254879999906,None,76.4321008999832,None,76.4321008999832,None,76.4321008999832,None,76.4321008999832,None,76.4321008999832,None,76.4321008999832,None,76.4321008999832,None,76.4321008999832,None,76.4321008999832,None,76.4321008999832,None,76.4321008999832,None,j,2.797462099988479,76.4321008999832,None,target,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST02_112522,2022-11-25_15h25.34.830,Hippopolis_4AFCT,2021.1.4,59.78168923173896,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,REPÜLŐ UTCA,stimuli/objects/048a.jpg,object,1,stimuli/objects/095a.jpg,stimuli/objects/095a.jpg,stimuli/scenes/042b.jpg,stimuli/scenes/042a.jpg,stimuli/objects/095b.jpg,target,dist2,dist1,lure,0,0,0,0,0,12,12,60,,,,,,,,,,,79.26244699998642,None,80.27839610000956,None,80.27839610000956,None,80.27839610000956,None,80.27839610000956,None,80.27839610000956,None,80.27839610000956,None,80.27839610000956,None,80.27839610000956,None,80.27839610000956,None,80.27839610000956,None,80.27839610000956,None,d,4.58128419998684,80.27839610000956,None,target,83.77920230000746,None,None,None,None,None,None,,,,,,,,,,,,,,ST02_112522,2022-11-25_15h25.34.830,Hippopolis_4AFCT,2021.1.4,59.78168923173896,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,HORDÓ UTCA,stimuli/objects/052a.jpg,object,0,stimuli/objects/052a.jpg,stimuli/objects/052b.jpg,stimuli/objects/057b.jpg,stimuli/objects/052a.jpg,stimuli/objects/057a.jpg,lure,dist2,target,dist1,0,0,0,0,0,13,13,69,,,,,,,,,,,84.87914899998577,None,85.88800740000443,None,85.88800740000443,None,85.88800740000443,None,85.88800740000443,None,85.88800740000443,None,85.88800740000443,None,85.88800740000443,None,85.88800740000443,None,85.88800740000443,None,85.88800740000443,None,85.88800740000443,None,j,3.7669247000012547,85.88800740000443,None,target,89.37912130000768,None,None,None,None,None,None,,,,,,,,,,,,,,ST02_112522,2022-11-25_15h25.34.830,Hippopolis_4AFCT,2021.1.4,59.78168923173896,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,KIRAKÓ UTCA,stimuli/objects/024a.jpg,object,2,stimuli/scenes/047a.jpg,stimuli/objects/068a.jpg,stimuli/scenes/047b.jpg,stimuli/objects/068b.jpg,stimuli/scenes/047a.jpg,dist1,lure,dist2,target,0,0,0,0,0,14,14,19,,,,,,,,,,,89.67830319999484,None,90.68580929999007,None,90.68580929999007,None,90.68580929999007,None,90.68580929999007,None,90.68580929999007,None,90.68580929999007,None,90.68580929999007,None,90.68580929999007,None,90.68580929999007,None,90.68580929999007,None,90.68580929999007,None,k,3.704660799994599,90.68580929999007,None,target,94.1624809000059,None,None,None,None,None,None,,,,,,,,,,,,,,ST02_112522,2022-11-25_15h25.34.830,Hippopolis_4AFCT,2021.1.4,59.78168923173896,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,KÍGYÓ UTCA,stimuli/scenes/117a.jpg,scene,0,stimuli/scenes/117a.jpg,stimuli/objects/020b.jpg,stimuli/scenes/117b.jpg,stimuli/objects/020a.jpg,stimuli/scenes/117a.jpg,dist2,lure,dist1,target,0,0,0,0,0,15,15,5,,,,,,,,,,,94.41217930000857,None,95.42976759999874,None,95.42976759999874,None,95.42976759999874,None,95.42976759999874,None,95.42976759999874,None,95.42976759999874,None,95.42976759999874,None,95.42976759999874,None,95.42976759999874,None,95.42976759999874,None,95.42976759999874,None,k,3.360010600008536,95.42976759999874,None,target,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST02_112522,2022-11-25_15h25.34.830,Hippopolis_4AFCT,2021.1.4,59.78168923173896,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,TOBOZ UTCA,stimuli/objects/034a.jpg,object,0,stimuli/objects/034a.jpg,stimuli/objects/034b.jpg,stimuli/objects/034a.jpg,stimuli/scenes/119a.jpg,stimuli/scenes/119b.jpg,lure,target,dist1,dist2,0,0,0,0,0,16,16,46,,,,,,,,,,,98.81217940000352,None,99.82976160000544,None,99.82976160000544,None,99.82976160000544,None,99.82976160000544,None,99.82976160000544,None,99.82976160000544,None,99.82976160000544,None,99.82976160000544,None,99.82976160000544,None,99.82976160000544,None,99.82976160000544,None,f,2.030500299995765,99.82976160000544,None,target,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST02_112522,2022-11-25_15h25.34.830,Hippopolis_4AFCT,2021.1.4,59.78168923173896,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,SZŐNYEG UTCA,stimuli/scenes/036a.jpg,scene,0,stimuli/scenes/036a.jpg,stimuli/scenes/007a.jpg,stimuli/scenes/036a.jpg,stimuli/scenes/036b.jpg,stimuli/scenes/007b.jpg,dist1,target,lure,dist2,0,0,0,0,0,17,17,26,,,,,,,,,,,101.87873080000281,None,102.88795109998318,None,102.88795109998318,None,102.88795109998318,None,102.88795109998318,None,102.88795109998318,None,102.88795109998318,None,102.88795109998318,None,102.88795109998318,None,102.88795109998318,None,102.88795109998318,None,102.88795109998318,None,f,3.600414599990472,102.88795109998318,None,target,106.37939399998868,None,None,None,None,None,None,,,,,,,,,,,,,,ST02_112522,2022-11-25_15h25.34.830,Hippopolis_4AFCT,2021.1.4,59.78168923173896,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,ZONGORA UTCA,stimuli/scenes/056a.jpg,scene,0,stimuli/scenes/056a.jpg,stimuli/objects/011a.jpg,stimuli/scenes/056b.jpg,stimuli/objects/011b.jpg,stimuli/scenes/056a.jpg,dist1,lure,dist2,target,0,0,0,0,0,18,18,37,,,,,,,,,,,106.51189480000176,None,107.51828769998974,None,107.51828769998974,None,107.51828769998974,None,107.51828769998974,None,107.51828769998974,None,107.51828769998974,None,107.51828769998974,None,107.51828769998974,None,107.51828769998974,None,107.51828769998974,None,107.51828769998974,None,k,2.436193599976832,107.51828769998974,None,target,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST02_112522,2022-11-25_15h25.34.830,Hippopolis_4AFCT,2021.1.4,59.78168923173896,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,KARTON UTCA,stimuli/objects/020a.jpg,object,0,stimuli/objects/020a.jpg,stimuli/objects/020b.jpg,stimuli/objects/081b.jpg,stimuli/objects/020a.jpg,stimuli/objects/081a.jpg,lure,dist2,target,dist1,0,0,0,0,0,19,19,57,,,,,,,,,,,109.9786160000076,None,110.98701439998695,None,110.98701439998695,None,110.98701439998695,None,110.98701439998695,None,110.98701439998695,None,110.98701439998695,None,110.98701439998695,None,110.98701439998695,None,110.98701439998695,None,110.98701439998695,None,110.98701439998695,None,j,3.0800635000050534,110.98701439998695,None,target,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST02_112522,2022-11-25_15h25.34.830,Hippopolis_4AFCT,2021.1.4,59.78168923173896,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,PALACK UTCA,stimuli/objects/010a.jpg,object,2,stimuli/scenes/041a.jpg,stimuli/scenes/090a.jpg,stimuli/scenes/041b.jpg,stimuli/scenes/041a.jpg,stimuli/scenes/090b.jpg,dist1,lure,target,dist2,0,0,0,0,0,20,20,3,,,,,,,,,,,114.09460370001034,None,115.11360250000143,None,115.11360250000143,None,115.11360250000143,None,115.11360250000143,None,115.11360250000143,None,115.11360250000143,None,115.11360250000143,None,115.11360250000143,None,115.11360250000143,None,115.11360250000143,None,115.11360250000143,None,d,2.8456273000047076,115.11360250000143,None,dist1,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST02_112522,2022-11-25_15h25.34.830,Hippopolis_4AFCT,2021.1.4,59.78168923173896,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,GYŰRŰ UTCA,stimuli/objects/012a.jpg,object,1,stimuli/objects/019a.jpg,stimuli/objects/019a.jpg,stimuli/objects/019b.jpg,stimuli/scenes/013b.jpg,stimuli/scenes/013a.jpg,target,lure,dist2,dist1,0,0,0,0,0,21,21,28,,,,,,,,,,,117.97797810001066,None,118.98198939999565,None,118.98198939999565,None,118.98198939999565,None,118.98198939999565,None,118.98198939999565,None,118.98198939999565,None,118.98198939999565,None,118.98198939999565,None,118.98198939999565,None,118.98198939999565,None,118.98198939999565,None,d,3.4745472999929916,118.98198939999565,None,target,122.47851270998362,None,None,None,None,None,None,,,,,,,,,,,,,,ST02_112522,2022-11-25_15h25.34.830,Hippopolis_4AFCT,2021.1.4,59.78168923173896,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,VASALÓ UTCA,stimuli/objects/057a.jpg,object,0,stimuli/objects/057a.jpg,stimuli/scenes/016b.jpg,stimuli/objects/057b.jpg,stimuli/scenes/016a.jpg,stimuli/objects/057a.jpg,dist2,lure,dist1,target,0,0,0,0,0,22,22,64,,,,,,,,,,,122.47781670000404,None,123.48164089999045,None,123.48164089999045,None,123.48164089999045,None,123.48164089999045,None,123.48164089999045,None,123.48164089999045,None,123.48164089999045,None,123.48164089999045,None,123.48164089999045,None,123.48164089999045,None,123.48164089999045,None,j,3.7453629999945406,123.48164089999045,None,dist1,126.97893370001111,None,None,None,None,None,None,,,,,,,,,,,,,,ST02_112522,2022-11-25_15h25.34.830,Hippopolis_4AFCT,2021.1.4,59.78168923173896,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,FEJSZE UTCA,stimuli/scenes/114a.jpg,scene,0,stimuli/scenes/114a.jpg,stimuli/scenes/114b.jpg,stimuli/objects/114a.jpg,stimuli/objects/114b.jpg,stimuli/scenes/114a.jpg,lure,dist1,dist2,target,0,0,0,0,0,23,23,72,,,,,,,,,,,127.24498849999509,None,128.2595147000102,None,128.2595147000102,None,128.2595147000102,None,128.2595147000102,None,128.2595147000102,None,128.2595147000102,None,128.2595147000102,None,128.2595147000102,None,128.2595147000102,None,128.2595147000102,None,128.2595147000102,None,k,2.601653300022008,128.2595147000102,None,target,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST02_112522,2022-11-25_15h25.34.830,Hippopolis_4AFCT,2021.1.4,59.78168923173896,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,FÓKA UTCA,stimuli/scenes/085a.jpg,scene,0,stimuli/scenes/085a.jpg,stimuli/scenes/085b.jpg,stimuli/scenes/117a.jpg,stimuli/scenes/085a.jpg,stimuli/scenes/117b.jpg,lure,dist1,target,dist2,0,0,0,0,0,24,24,44,,,,,,,,,,,130.87737129998277,None,131.89377769999555,None,131.89377769999555,None,131.89377769999555,None,131.89377769999555,None,131.89377769999555,None,131.89377769999555,None,131.89377769999555,None,131.89377769999555,None,131.89377769999555,None,131.89377769999555,None,131.89377769999555,None,j,2.3780429999751505,131.89377769999555,None,target,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST02_112522,2022-11-25_15h25.34.830,Hippopolis_4AFCT,2021.1.4,59.78168923173896,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,KAKAÓ UTCA,stimuli/objects/054a.jpg,object,0,stimuli/objects/054a.jpg,stimuli/objects/054a.jpg,stimuli/objects/054b.jpg,stimuli/objects/036a.jpg,stimuli/objects/036b.jpg,target,lure,dist1,dist2,0,0,0,0,0,25,25,74,,,,,,,,,,,134.29397090000566,None,135.30800560000353,None,135.30800560000353,None,135.30800560000353,None,135.30800560000353,None,135.30800560000353,None,135.30800560000353,None,135.30800560000353,None,135.30800560000353,None,135.30800560000353,None,135.30800560000353,None,135.30800560000353,None,d,2.3657022999832407,135.30800560000353,None,target,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST02_112522,2022-11-25_15h25.34.830,Hippopolis_4AFCT,2021.1.4,59.78168923173896,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,PAPRIKA UTCA,stimuli/scenes/082a.jpg,scene,2,stimuli/objects/009a.jpg,stimuli/objects/106b.jpg,stimuli/objects/106a.jpg,stimuli/objects/009a.jpg,stimuli/objects/009b.jpg,dist2,dist1,target,lure,0,0,0,0,0,26,26,59,,,,,,,,,,,137.69462769999518,None,138.70958379999502,None,138.70958379999502,None,138.70958379999502,None,138.70958379999502,None,138.70958379999502,None,138.70958379999502,None,138.70958379999502,None,138.70958379999502,None,138.70958379999502,None,138.70958379999502,None,138.70958379999502,None,f,3.0878636999987066,138.70958379999502,None,dist1,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST02_112522,2022-11-25_15h25.34.830,Hippopolis_4AFCT,2021.1.4,59.78168923173896,
Hippopolis,stimuli/subj_files/ST02_112522_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,SAJTÓ UTCA,stimuli/objects/102a.jpg,object,1,stimuli/objects/051a.jpg,stimuli/objects/108b.jpg,stimuli/objects/051a.jpg,stimuli/objects/051b.jpg,stimuli/objects/108a.jpg,dist2,target,lure,dist1,0,0,0,0,0,27,27,13,,,,,,,,,,,141.82772669999395,None,142.83914589998312,None,142.83914589998312,None,142.83914589998312,None,142.83914589998312,None,142.83914589998312,None,142.83914589998312,None,142.83914589998312,None,142.83914589998312,None,142.83914589998312,None,142.83914589998312,None,142.83914589998312,None,k,3.304526399995666,142.83914589998312,None,dist1,None,None,None,None,None,None,None,,,,,,,,,,,,,,ST02_112522,2022-11-25_15h25.34.830,Hippopolis_4AFCT,2021.1.4,59.78168923173896,
