CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,cityname_text.started,cityname_text.stopped,city_image.started,city_image.stopped,plate.started,plate.stopped,city_text.started,city_text.stopped,street_text.started,street_text.stopped,learning_image.started,learning_image.stopped,fx_cross.started,fx_cross.stopped,test_text.started,test_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,plate_test.started,plate_test.stopped,city_text_test.started,city_text_test.stopped,street_text_test.started,street_text_test.stopped,test_question.started,test_question.stopped,test_key_resp.keys,test_key_resp.rt,test_key_resp.started,test_key_resp.stopped,button_image.started,button_image.stopped,plate_verbal.started,plate_verbal.stopped,street_text_verbal.started,street_text_verbal.stopped,city_text_verbal.started,city_text_verbal.stopped,question_verbal.started,question_verbal.stopped,verbal_test_key_resp.keys,verbal_test_key_resp.started,verbal_test_key_resp.stopped,verbal_test_key_resp.rt,break_text.started,break_text.stopped,break_key_resp.keys,break_key_resp.rt,break_key_resp.started,break_key_resp.stopped,participant,date,expName,psychopyVersion,frameRate
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TELEFON,stimuli/objects/044a.jpg,object,0,stimuli/objects/044a.jpg,stimuli/scenes/039a.jpg,stimuli/objects/044a.jpg,stimuli/scenes/039b.jpg,stimuli/objects/044b.jpg,dist1,target,dist2,lure,0,0,0,0,0,0,0,35,,,,,14.08287859,None,14.08287859,None,17.11990361,None,17.11990361,None,17.11990361,None,17.11990361,None,20.03669784,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÍGYÓ,stimuli/scenes/006a.jpg,scene,0,stimuli/scenes/006a.jpg,stimuli/scenes/006b.jpg,stimuli/scenes/006a.jpg,stimuli/objects/099b.jpg,stimuli/objects/099a.jpg,lure,target,dist2,dist1,0,0,0,0,0,1,1,6,,,,,,,,,21.08695526,None,21.08695526,None,21.08695526,None,21.08695526,None,24.0391974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ORVOS,stimuli/objects/006a.jpg,object,2,stimuli/scenes/019a.jpg,stimuli/scenes/019b.jpg,stimuli/objects/061b.jpg,stimuli/objects/061a.jpg,stimuli/scenes/019a.jpg,lure,dist2,dist1,target,0,0,0,0,0,2,2,33,,,,,,,,,25.07364698,None,25.07364698,None,25.07364698,None,25.07364698,None,28.03602296,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZEKRÉNY,stimuli/objects/012a.jpg,object,0,stimuli/objects/012a.jpg,stimuli/objects/012a.jpg,stimuli/scenes/048a.jpg,stimuli/scenes/048b.jpg,stimuli/objects/012b.jpg,target,dist1,dist2,lure,0,0,0,0,0,3,3,53,,,,,,,,,29.07056957,None,29.07056957,None,29.07056957,None,29.07056957,None,32.03851257,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TISZTÁS,stimuli/objects/053a.jpg,object,1,stimuli/objects/025a.jpg,stimuli/scenes/025b.jpg,stimuli/objects/025b.jpg,stimuli/scenes/025a.jpg,stimuli/objects/025a.jpg,dist2,lure,dist1,target,0,0,0,0,0,4,4,11,,,,,,,,,33.07417911,None,33.07417911,None,33.07417911,None,33.07417911,None,36.02858804,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KABÁT,stimuli/objects/016a.jpg,object,0,stimuli/objects/016a.jpg,stimuli/objects/016a.jpg,stimuli/objects/016b.jpg,stimuli/scenes/029b.jpg,stimuli/scenes/029a.jpg,target,lure,dist2,dist1,0,0,0,0,0,5,5,28,,,,,,,,,37.06018848,None,37.06018848,None,37.06018848,None,37.06018848,None,40.03605841,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TENISZ,stimuli/scenes/041a.jpg,scene,0,stimuli/scenes/041a.jpg,stimuli/scenes/037a.jpg,stimuli/scenes/037b.jpg,stimuli/scenes/041b.jpg,stimuli/scenes/041a.jpg,dist1,dist2,lure,target,0,0,0,0,0,6,6,10,,,,,,,,,41.08056999,None,41.08056999,None,41.08056999,None,41.08056999,None,44.03603198,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TRIATLON,stimuli/objects/039a.jpg,object,2,stimuli/scenes/045a.jpg,stimuli/scenes/006b.jpg,stimuli/scenes/045b.jpg,stimuli/scenes/045a.jpg,stimuli/scenes/006a.jpg,dist2,lure,target,dist1,0,0,0,0,0,7,7,43,,,,,,,,,45.10023898,None,45.10023898,None,45.10023898,None,45.10023898,None,48.0373718,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TOLMÁCS,stimuli/scenes/025a.jpg,scene,0,stimuli/scenes/025a.jpg,stimuli/scenes/025a.jpg,stimuli/scenes/025b.jpg,stimuli/objects/021a.jpg,stimuli/objects/021b.jpg,target,lure,dist1,dist2,0,0,0,0,0,8,8,8,,,,,,,,,49.0601297,None,49.0601297,None,49.0601297,None,49.0601297,None,52.03775838,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KARTON,stimuli/objects/047a.jpg,object,0,stimuli/objects/047a.jpg,stimuli/objects/047a.jpg,stimuli/objects/004b.jpg,stimuli/objects/047b.jpg,stimuli/objects/004a.jpg,target,dist2,lure,dist1,0,0,0,0,0,9,9,44,,,,,,,,,53.06190866,None,53.06190866,None,53.06190866,None,53.06190866,None,56.03176839,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZÚNYOG,stimuli/scenes/051a.jpg,scene,1,stimuli/scenes/005a.jpg,stimuli/objects/071b.jpg,stimuli/scenes/005a.jpg,stimuli/scenes/005b.jpg,stimuli/objects/071a.jpg,dist2,target,lure,dist1,0,0,0,0,0,10,10,25,,,,,,,,,57.06253627,None,57.06253627,None,57.06253627,None,57.06253627,None,60.03648107,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PAPRIKA,stimuli/scenes/007a.jpg,scene,0,stimuli/scenes/007a.jpg,stimuli/scenes/007a.jpg,stimuli/objects/084b.jpg,stimuli/scenes/007b.jpg,stimuli/objects/084a.jpg,target,dist2,lure,dist1,0,0,0,0,0,11,11,52,,,,,,,,,61.06322142,None,61.06322142,None,61.06322142,None,61.06322142,None,64.03582796,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FÉNYMÁSOLÓ,stimuli/objects/050a.jpg,object,0,stimuli/objects/050a.jpg,stimuli/objects/015b.jpg,stimuli/objects/015a.jpg,stimuli/objects/050b.jpg,stimuli/objects/050a.jpg,dist2,dist1,lure,target,0,0,0,0,0,12,12,14,,,,,,,,,65.06234998,None,65.06234998,None,65.06234998,None,65.06234998,None,68.03862671,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TIGRIS,stimuli/scenes/003a.jpg,scene,2,stimuli/objects/084a.jpg,stimuli/objects/084b.jpg,stimuli/scenes/076b.jpg,stimuli/objects/084a.jpg,stimuli/scenes/076a.jpg,lure,dist2,target,dist1,0,0,0,0,0,13,13,45,,,,,,,,,69.06110533,None,69.06110533,None,69.06110533,None,69.06110533,None,72.04021719,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LIMONÁDÉ,stimuli/scenes/049a.jpg,scene,0,stimuli/scenes/049a.jpg,stimuli/objects/067a.jpg,stimuli/objects/067b.jpg,stimuli/scenes/049a.jpg,stimuli/scenes/049b.jpg,dist1,dist2,target,lure,0,0,0,0,0,14,14,34,,,,,,,,,73.07446679,None,73.07446679,None,73.07446679,None,73.07446679,None,76.03536207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ZEBRA,stimuli/scenes/052a.jpg,scene,0,stimuli/scenes/052a.jpg,stimuli/scenes/004b.jpg,stimuli/scenes/052b.jpg,stimuli/scenes/004a.jpg,stimuli/scenes/052a.jpg,dist2,lure,dist1,target,0,0,0,0,0,15,15,4,,,,,,,,,77.07958161,None,77.07958161,None,77.07958161,None,77.07958161,None,80.03928293,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KECSKE,stimuli/scenes/054a.jpg,scene,1,stimuli/scenes/064a.jpg,stimuli/objects/047b.jpg,stimuli/objects/047a.jpg,stimuli/scenes/064a.jpg,stimuli/scenes/064b.jpg,dist2,dist1,target,lure,0,0,0,0,0,16,16,39,,,,,,,,,81.0699149,None,81.0699149,None,81.0699149,None,81.0699149,None,84.03597817,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MOCSÁR,stimuli/objects/036a.jpg,object,2,stimuli/scenes/079a.jpg,stimuli/scenes/079a.jpg,stimuli/scenes/079b.jpg,stimuli/scenes/049a.jpg,stimuli/scenes/049b.jpg,target,lure,dist1,dist2,0,0,0,0,0,17,17,50,,,,,,,,,85.08514241,None,85.08514241,None,85.08514241,None,85.08514241,None,88.04043428,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KIRAKÓ,stimuli/scenes/032a.jpg,scene,0,stimuli/scenes/032a.jpg,stimuli/scenes/032a.jpg,stimuli/scenes/064a.jpg,stimuli/scenes/032b.jpg,stimuli/scenes/064b.jpg,target,dist1,lure,dist2,0,0,0,0,0,18,18,46,,,,,,,,,89.04693836,None,89.04693836,None,89.04693836,None,89.04693836,None,92.02822074,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZŐLŐ,stimuli/objects/068a.jpg,object,0,stimuli/objects/068a.jpg,stimuli/objects/068a.jpg,stimuli/objects/068b.jpg,stimuli/scenes/005a.jpg,stimuli/scenes/005b.jpg,target,lure,dist1,dist2,0,0,0,0,0,19,19,2,,,,,,,,,93.0759842,None,93.0759842,None,93.0759842,None,93.0759842,None,96.03547341,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PELIKÁN,stimuli/objects/055a.jpg,object,2,stimuli/scenes/036a.jpg,stimuli/scenes/036b.jpg,stimuli/scenes/036a.jpg,stimuli/scenes/010a.jpg,stimuli/scenes/010b.jpg,lure,target,dist1,dist2,0,0,0,0,0,20,20,5,,,,,,,,,97.06272754,None,97.06272754,None,97.06272754,None,97.06272754,None,100.0353552,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PETÁRDA,stimuli/scenes/023a.jpg,scene,0,stimuli/scenes/023a.jpg,stimuli/scenes/023a.jpg,stimuli/scenes/019b.jpg,stimuli/scenes/019a.jpg,stimuli/scenes/023b.jpg,target,dist2,dist1,lure,0,0,0,0,0,21,21,51,,,,,,,,,101.0539656,None,101.0539656,None,101.0539656,None,101.0539656,None,104.0352311,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SAPKA,stimuli/objects/029a.jpg,object,0,stimuli/objects/029a.jpg,stimuli/objects/029b.jpg,stimuli/objects/029a.jpg,stimuli/scenes/045a.jpg,stimuli/scenes/045b.jpg,lure,target,dist1,dist2,0,0,0,0,0,22,22,13,,,,,,,,,105.0753214,None,105.0753214,None,105.0753214,None,105.0753214,None,108.0369109,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PÁLMAFA,stimuli/scenes/046a.jpg,scene,2,stimuli/objects/052a.jpg,stimuli/scenes/075b.jpg,stimuli/objects/052a.jpg,stimuli/scenes/075a.jpg,stimuli/objects/052b.jpg,dist2,target,dist1,lure,0,0,0,0,0,23,23,12,,,,,,,,,109.0794637,None,109.0794637,None,109.0794637,None,109.0794637,None,112.0388677,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MAJORÁNNA,stimuli/scenes/031a.jpg,scene,0,stimuli/scenes/031a.jpg,stimuli/objects/044b.jpg,stimuli/objects/044a.jpg,stimuli/scenes/031b.jpg,stimuli/scenes/031a.jpg,dist2,dist1,lure,target,0,0,0,0,0,24,24,3,,,,,,,,,113.0590536,None,113.0590536,None,113.0590536,None,113.0590536,None,116.043892,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MENTA,stimuli/scenes/042a.jpg,scene,0,stimuli/scenes/042a.jpg,stimuli/objects/028a.jpg,stimuli/objects/028b.jpg,stimuli/scenes/042a.jpg,stimuli/scenes/042b.jpg,dist1,dist2,target,lure,0,0,0,0,0,25,25,54,,,,,,,,,117.0592082,None,117.0592082,None,117.0592082,None,117.0592082,None,120.0351733,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TÁNYÉR,stimuli/scenes/039a.jpg,scene,0,stimuli/scenes/039a.jpg,stimuli/scenes/041a.jpg,stimuli/scenes/041b.jpg,stimuli/scenes/039b.jpg,stimuli/scenes/039a.jpg,dist1,dist2,lure,target,0,0,0,0,0,26,26,15,,,,,,,,,121.0440556,None,121.0440556,None,121.0440556,None,121.0440556,None,124.0277906,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MARTINI,stimuli/objects/067a.jpg,object,0,stimuli/objects/067a.jpg,stimuli/objects/067b.jpg,stimuli/scenes/009b.jpg,stimuli/objects/067a.jpg,stimuli/scenes/009a.jpg,lure,dist2,target,dist1,0,0,0,0,0,27,27,23,,,,,,,,,125.0469813,None,125.0469813,None,125.0469813,None,125.0469813,None,128.0349323,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MÁLNA,stimuli/objects/082a.jpg,object,1,stimuli/objects/083a.jpg,stimuli/objects/083b.jpg,stimuli/objects/083a.jpg,stimuli/objects/089b.jpg,stimuli/objects/089a.jpg,lure,target,dist2,dist1,0,0,0,0,0,28,28,27,,,,,,,,,129.064615,None,129.064615,None,129.064615,None,129.064615,None,132.0348878,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KALAPÁCS,stimuli/objects/049a.jpg,object,1,stimuli/objects/048a.jpg,stimuli/objects/022a.jpg,stimuli/objects/048b.jpg,stimuli/objects/048a.jpg,stimuli/objects/022b.jpg,dist1,lure,target,dist2,0,0,0,0,0,29,29,32,,,,,,,,,133.0563815,None,133.0563815,None,133.0563815,None,133.0563815,None,136.0323916,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PIZSAMA,stimuli/objects/071a.jpg,object,0,stimuli/objects/071a.jpg,stimuli/scenes/036b.jpg,stimuli/objects/071a.jpg,stimuli/scenes/036a.jpg,stimuli/objects/071b.jpg,dist2,target,dist1,lure,0,0,0,0,0,30,30,9,,,,,,,,,137.0591211,None,137.0591211,None,137.0591211,None,137.0591211,None,140.0356071,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LOVAGLÁS,stimuli/objects/021a.jpg,object,0,stimuli/objects/021a.jpg,stimuli/objects/021b.jpg,stimuli/scenes/042b.jpg,stimuli/objects/021a.jpg,stimuli/scenes/042a.jpg,lure,dist2,target,dist1,0,0,0,0,0,31,31,38,,,,,,,,,141.0634111,None,141.0634111,None,141.0634111,None,141.0634111,None,144.0347733,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KAKAS,stimuli/scenes/083a.jpg,scene,0,stimuli/scenes/083a.jpg,stimuli/scenes/083b.jpg,stimuli/scenes/052a.jpg,stimuli/scenes/052b.jpg,stimuli/scenes/083a.jpg,lure,dist1,dist2,target,0,0,0,0,0,32,32,22,,,,,,,,,145.0567432,None,145.0567432,None,145.0567432,None,145.0567432,None,148.0365912,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LÁNDZSA,stimuli/scenes/047a.jpg,scene,0,stimuli/scenes/047a.jpg,stimuli/scenes/047b.jpg,stimuli/scenes/007a.jpg,stimuli/scenes/007b.jpg,stimuli/scenes/047a.jpg,lure,dist1,dist2,target,0,0,0,0,0,33,33,47,,,,,,,,,149.0539111,None,149.0539111,None,149.0539111,None,149.0539111,None,152.0382504,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,CSAVARHÚZÓ,stimuli/scenes/037a.jpg,scene,0,stimuli/scenes/037a.jpg,stimuli/objects/072a.jpg,stimuli/objects/072b.jpg,stimuli/scenes/037b.jpg,stimuli/scenes/037a.jpg,dist1,dist2,lure,target,0,0,0,0,0,34,34,57,,,,,,,,,153.071883,None,153.071883,None,153.071883,None,153.071883,None,156.0385511,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZIKLA,stimuli/objects/087a.jpg,object,0,stimuli/objects/087a.jpg,stimuli/scenes/031a.jpg,stimuli/objects/087a.jpg,stimuli/scenes/031b.jpg,stimuli/objects/087b.jpg,dist1,target,dist2,lure,0,0,0,0,0,35,35,31,,,,,,,,,157.0640779,None,157.0640779,None,157.0640779,None,157.0640779,None,160.0352576,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,BICIKLI,stimuli/scenes/010a.jpg,scene,0,stimuli/scenes/010a.jpg,stimuli/objects/052a.jpg,stimuli/objects/052b.jpg,stimuli/scenes/010a.jpg,stimuli/scenes/010b.jpg,dist1,dist2,target,lure,0,0,0,0,0,36,36,58,,,,,,,,,161.0619494,None,161.0619494,None,161.0619494,None,161.0619494,None,164.0346141,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,HERING,stimuli/objects/004a.jpg,object,0,stimuli/objects/004a.jpg,stimuli/objects/012a.jpg,stimuli/objects/012b.jpg,stimuli/objects/004b.jpg,stimuli/objects/004a.jpg,dist1,dist2,lure,target,0,0,0,0,0,37,37,21,,,,,,,,,165.0797925,None,165.0797925,None,165.0797925,None,165.0797925,None,168.0347068,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PISZTRÁNG,stimuli/objects/072a.jpg,object,0,stimuli/objects/072a.jpg,stimuli/objects/046b.jpg,stimuli/objects/072b.jpg,stimuli/objects/072a.jpg,stimuli/objects/046a.jpg,dist2,lure,target,dist1,0,0,0,0,0,38,38,49,,,,,,,,,169.0692609,None,169.0692609,None,169.0692609,None,169.0692609,None,172.0362444,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,BONBON,stimuli/objects/091a.jpg,object,0,stimuli/objects/091a.jpg,stimuli/objects/091a.jpg,stimuli/objects/091b.jpg,stimuli/scenes/069a.jpg,stimuli/scenes/069b.jpg,target,lure,dist1,dist2,0,0,0,0,0,39,39,24,,,,,,,,,173.0478369,None,173.0478369,None,173.0478369,None,173.0478369,None,176.0327776,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,HEGESZTŐ,stimuli/scenes/082a.jpg,scene,2,stimuli/objects/094a.jpg,stimuli/objects/048b.jpg,stimuli/objects/094b.jpg,stimuli/objects/094a.jpg,stimuli/objects/048a.jpg,dist2,lure,target,dist1,0,0,0,0,0,40,40,59,,,,,,,,,177.0592057,None,177.0592057,None,177.0592057,None,177.0592057,None,180.036459,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
Camponello,stimuli/subj_files/pilot_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TENGER,stimuli/objects/061a.jpg,object,0,stimuli/objects/061a.jpg,stimuli/objects/016a.jpg,stimuli/objects/061a.jpg,stimuli/objects/016b.jpg,stimuli/objects/061b.jpg,dist1,target,dist2,lure,0,0,0,0,0,41,41,18,,,,,,,,,181.0691682,None,181.0691682,None,181.0691682,None,181.0691682,None,184.0295923,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,2022_Jun_14_1511,Hippopolis_Learning,2021.1.2,59.52981434
