CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,learning_instructions_text.stopped,intro_key.keys,intro_key.rt,intro_key.started,intro_key.stopped,cityname_text.started,cityname_text.stopped,city_image.started,city_image.stopped,fx_cross.started,fx_cross.stopped,plate_updating.started,plate_updating.stopped,city_text_updating.started,city_text_updating.stopped,street_text_updating.started,street_text_updating.stopped,test_image1.started,test_image1.stopped,test_image2.started,test_image2.stopped,test_image3.started,test_image3.stopped,test_image4.started,test_image4.stopped,button_d.started,button_d.stopped,button_f.started,button_f.stopped,button_j.started,button_j.stopped,button_k.started,button_k.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,test_resp,short_break_text.started,short_break_text.stopped,short_break_key.keys,short_break_key.started,short_break_key.stopped,short_break_key.rt,n_targets,n_lures,n_dist1s,n_dist2s,break_text.started,break_text.stopped,break_key_resp.keys,break_key_resp.rt,break_key_resp.started,break_key_resp.stopped,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KALAPÁCS UTCA,stimuli/scenes/049a.jpg,scene,0,stimuli/scenes/049a.jpg,stimuli/objects/112b.jpg,stimuli/scenes/049a.jpg,stimuli/objects/112a.jpg,stimuli/scenes/049b.jpg,dist2,target,dist1,lure,0,0,0,1,0,48,48,3,,,,,,,,,,,229.5939526000002,None,230.6166508999886,None,230.6166508999886,None,230.6166508999886,None,230.6166508999886,None,230.6166508999886,None,230.6166508999886,None,230.6166508999886,None,230.6166508999886,None,230.6166508999886,None,230.6166508999886,None,230.6166508999886,None,f,1.962671200017212,230.6166508999886,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MOSODA UTCA,stimuli/objects/052a.jpg,object,0,stimuli/objects/052a.jpg,stimuli/objects/052b.jpg,stimuli/scenes/035a.jpg,stimuli/objects/052a.jpg,stimuli/scenes/035b.jpg,lure,dist1,target,dist2,0,0,0,1,0,49,49,51,,,,,,,,,,,232.61069750000024,None,233.6348558999889,None,233.6348558999889,None,233.6348558999889,None,233.6348558999889,None,233.6348558999889,None,233.6348558999889,None,233.6348558999889,None,233.6348558999889,None,233.6348558999889,None,233.6348558999889,None,233.6348558999889,None,j,2.1218664000043646,233.6348558999889,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,HENTES UTCA,stimuli/scenes/092a.jpg,scene,0,stimuli/scenes/092a.jpg,stimuli/scenes/114b.jpg,stimuli/scenes/114a.jpg,stimuli/scenes/092a.jpg,stimuli/scenes/092b.jpg,dist2,dist1,target,lure,0,0,0,1,0,50,50,46,,,,,,,,,,,235.7772100000002,None,236.79569139998057,None,236.79569139998057,None,236.79569139998057,None,236.79569139998057,None,236.79569139998057,None,236.79569139998057,None,236.79569139998057,None,236.79569139998057,None,236.79569139998057,None,236.79569139998057,None,236.79569139998057,None,j,2.5467566000006627,236.79569139998057,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÁRTYA UTCA,stimuli/scenes/076a.jpg,scene,0,stimuli/scenes/076a.jpg,stimuli/objects/008a.jpg,stimuli/scenes/076b.jpg,stimuli/scenes/076a.jpg,stimuli/objects/008b.jpg,dist1,lure,target,dist2,0,0,0,1,0,51,51,64,,,,,,,,,,,239.3601348999946,None,240.37377320000087,None,240.37377320000087,None,240.37377320000087,None,240.37377320000087,None,240.37377320000087,None,240.37377320000087,None,240.37377320000087,None,240.37377320000087,None,240.37377320000087,None,240.37377320000087,None,240.37377320000087,None,j,4.341749400016852,240.37377320000087,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FEJSZE UTCA,stimuli/objects/065a.jpg,object,0,stimuli/objects/065a.jpg,stimuli/scenes/075b.jpg,stimuli/objects/065b.jpg,stimuli/objects/065a.jpg,stimuli/scenes/075a.jpg,dist2,lure,target,dist1,0,0,0,1,0,52,52,9,,,,,,,,,,,244.74365779999061,None,245.7518894999812,None,245.7518894999812,None,245.7518894999812,None,245.7518894999812,None,245.7518894999812,None,245.7518894999812,None,245.7518894999812,None,245.7518894999812,None,245.7518894999812,None,245.7518894999812,None,245.7518894999812,None,j,1.6662265000049956,245.7518894999812,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TÉRKÉP UTCA,stimuli/scenes/013a.jpg,scene,0,stimuli/scenes/013a.jpg,stimuli/scenes/006b.jpg,stimuli/scenes/006a.jpg,stimuli/scenes/013a.jpg,stimuli/scenes/013b.jpg,dist2,dist1,target,lure,0,0,0,1,0,53,53,63,,,,,,,,,,,247.44323849998182,None,248.47111159999622,None,248.47111159999622,None,248.47111159999622,None,248.47111159999622,None,248.47111159999622,None,248.47111159999622,None,248.47111159999622,None,248.47111159999622,None,248.47111159999622,None,248.47111159999622,None,248.47111159999622,None,j,3.4202495999925304,248.47111159999622,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SIRÁLY UTCA,stimuli/objects/081a.jpg,object,0,stimuli/objects/081a.jpg,stimuli/objects/081a.jpg,stimuli/objects/081b.jpg,stimuli/scenes/019a.jpg,stimuli/scenes/019b.jpg,target,lure,dist1,dist2,0,0,0,1,0,54,54,50,,,,,,,,,,,251.90984119998757,None,252.93068729998777,None,252.93068729998777,None,252.93068729998777,None,252.93068729998777,None,252.93068729998777,None,252.93068729998777,None,252.93068729998777,None,252.93068729998777,None,252.93068729998777,None,252.93068729998777,None,252.93068729998777,None,d,2.797624099999666,252.93068729998777,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ECSET UTCA,stimuli/scenes/003a.jpg,scene,2,stimuli/objects/005a.jpg,stimuli/objects/035b.jpg,stimuli/objects/005b.jpg,stimuli/objects/035a.jpg,stimuli/objects/005a.jpg,dist2,lure,dist1,target,0,0,0,1,0,55,55,11,,,,,,,,,,,255.76003380000475,None,256.7771357999882,None,256.7771357999882,None,256.7771357999882,None,256.7771357999882,None,256.7771357999882,None,256.7771357999882,None,256.7771357999882,None,256.7771357999882,None,256.7771357999882,None,256.7771357999882,None,256.7771357999882,None,k,3.682232399994973,256.7771357999882,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,HARCSA UTCA,stimuli/scenes/080a.jpg,scene,2,stimuli/objects/029a.jpg,stimuli/scenes/054b.jpg,stimuli/scenes/054a.jpg,stimuli/objects/029b.jpg,stimuli/objects/029a.jpg,dist2,dist1,lure,target,0,0,0,1,0,56,56,59,,,,,,,,,,,260.4767834999948,None,261.5077523999789,None,261.5077523999789,None,261.5077523999789,None,261.5077523999789,None,261.5077523999789,None,261.5077523999789,None,261.5077523999789,None,261.5077523999789,None,261.5077523999789,None,261.5077523999789,None,261.5077523999789,None,k,1.7048394000157714,261.5077523999789,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÓKUSZ UTCA,stimuli/scenes/052a.jpg,scene,0,stimuli/scenes/052a.jpg,stimuli/scenes/052a.jpg,stimuli/objects/077b.jpg,stimuli/objects/077a.jpg,stimuli/scenes/052b.jpg,target,dist2,dist1,lure,0,0,0,1,0,57,57,19,,,,,,,,,,,263.24296509998385,None,264.2579226999951,None,264.2579226999951,None,264.2579226999951,None,264.2579226999951,None,264.2579226999951,None,264.2579226999951,None,264.2579226999951,None,264.2579226999951,None,264.2579226999951,None,264.2579226999951,None,264.2579226999951,None,d,3.1514322999864817,264.2579226999951,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TÜKÖR UTCA,stimuli/scenes/006a.jpg,scene,0,stimuli/scenes/006a.jpg,stimuli/objects/116b.jpg,stimuli/objects/116a.jpg,stimuli/scenes/006a.jpg,stimuli/scenes/006b.jpg,dist2,dist1,target,lure,0,0,0,1,0,58,58,25,,,,,,,,,,,267.44344329999876,None,268.44711359997746,None,268.44711359997746,None,268.44711359997746,None,268.44711359997746,None,268.44711359997746,None,268.44711359997746,None,268.44711359997746,None,268.44711359997746,None,268.44711359997746,None,268.44711359997746,None,268.44711359997746,None,j,2.0392757000226993,268.44711359997746,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FÉSŰ UTCA,stimuli/objects/084a.jpg,object,0,stimuli/objects/084a.jpg,stimuli/objects/118b.jpg,stimuli/objects/118a.jpg,stimuli/objects/084a.jpg,stimuli/objects/084b.jpg,dist2,dist1,target,lure,0,0,0,1,0,59,59,23,,,,,,,,,,,270.50998699999764,None,271.51753709997865,None,271.51753709997865,None,271.51753709997865,None,271.51753709997865,None,271.51753709997865,None,271.51753709997865,None,271.51753709997865,None,271.51753709997865,None,271.51753709997865,None,271.51753709997865,None,271.51753709997865,None,None,,271.51753709997865,None,invalid,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SALÁTA UTCA,stimuli/objects/008a.jpg,object,0,stimuli/objects/008a.jpg,stimuli/scenes/099b.jpg,stimuli/objects/008b.jpg,stimuli/objects/008a.jpg,stimuli/scenes/099a.jpg,dist2,lure,target,dist1,0,0,0,1,0,60,60,73,,,,,,,,,,,276.52638679998927,None,277.53311449999455,None,277.53311449999455,None,277.53311449999455,None,277.53311449999455,None,277.53311449999455,None,277.53311449999455,None,277.53311449999455,None,277.53311449999455,None,277.53311449999455,None,277.53311449999455,None,277.53311449999455,None,j,2.4029470000241417,277.53311449999455,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,VITORLA UTCA,stimuli/scenes/110a.jpg,scene,1,stimuli/scenes/062a.jpg,stimuli/scenes/107a.jpg,stimuli/scenes/107b.jpg,stimuli/scenes/062b.jpg,stimuli/scenes/062a.jpg,dist1,dist2,lure,target,0,0,0,1,0,61,61,45,,,,,,,,,,,279.9597675999976,None,280.96978429998853,None,280.96978429998853,None,280.96978429998853,None,280.96978429998853,None,280.96978429998853,None,280.96978429998853,None,280.96978429998853,None,280.96978429998853,None,280.96978429998853,None,280.96978429998853,None,280.96978429998853,None,k,3.121001299994532,280.96978429998853,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TERÍTŐ UTCA,stimuli/objects/098a.jpg,object,1,stimuli/objects/096a.jpg,stimuli/objects/096b.jpg,stimuli/objects/096a.jpg,stimuli/objects/013b.jpg,stimuli/objects/013a.jpg,lure,target,dist2,dist1,0,0,0,1,0,62,62,39,,,,,,,,,,,284.1091868999938,None,285.129036600003,None,285.129036600003,None,285.129036600003,None,285.129036600003,None,285.129036600003,None,285.129036600003,None,285.129036600003,None,285.129036600003,None,285.129036600003,None,285.129036600003,None,285.129036600003,None,f,4.388203000009526,285.129036600003,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PÁRNA UTCA,stimuli/objects/112a.jpg,object,0,stimuli/objects/112a.jpg,stimuli/objects/112b.jpg,stimuli/scenes/032b.jpg,stimuli/scenes/032a.jpg,stimuli/objects/112a.jpg,lure,dist2,dist1,target,0,0,0,1,0,63,63,77,,,,,,,,,,,289.54295589998947,None,290.5473476999905,None,290.5473476999905,None,290.5473476999905,None,290.5473476999905,None,290.5473476999905,None,290.5473476999905,None,290.5473476999905,None,290.5473476999905,None,290.5473476999905,None,290.5473476999905,None,290.5473476999905,None,k,2.1034889000002295,290.5473476999905,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,VIHAR UTCA,stimuli/objects/048a.jpg,object,2,stimuli/scenes/054a.jpg,stimuli/scenes/054b.jpg,stimuli/scenes/100b.jpg,stimuli/scenes/054a.jpg,stimuli/scenes/100a.jpg,lure,dist2,target,dist1,0,0,0,1,0,64,64,65,,,,,,,,,,,292.67623729998013,None,293.6932403999963,None,293.6932403999963,None,293.6932403999963,None,293.6932403999963,None,293.6932403999963,None,293.6932403999963,None,293.6932403999963,None,293.6932403999963,None,293.6932403999963,None,293.6932403999963,None,293.6932403999963,None,j,4.663503599993419,293.6932403999963,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ZEBRA UTCA,stimuli/scenes/106a.jpg,scene,0,stimuli/scenes/106a.jpg,stimuli/scenes/030a.jpg,stimuli/scenes/106a.jpg,stimuli/scenes/106b.jpg,stimuli/scenes/030b.jpg,dist1,target,lure,dist2,0,0,0,1,0,65,65,12,,,,,,,,,,,298.3759293000039,None,299.3954762999783,None,299.3954762999783,None,299.3954762999783,None,299.3954762999783,None,299.3954762999783,None,299.3954762999783,None,299.3954762999783,None,299.3954762999783,None,299.3954762999783,None,299.3954762999783,None,299.3954762999783,None,f,3.621950000000652,299.3954762999783,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LEVÉL UTCA,stimuli/scenes/019a.jpg,scene,0,stimuli/scenes/019a.jpg,stimuli/objects/052a.jpg,stimuli/scenes/019a.jpg,stimuli/scenes/019b.jpg,stimuli/objects/052b.jpg,dist1,target,lure,dist2,0,0,0,1,0,66,66,8,,,,,,,,,,,303.0428047000023,None,304.056943100004,None,304.056943100004,None,304.056943100004,None,304.056943100004,None,304.056943100004,None,304.056943100004,None,304.056943100004,None,304.056943100004,None,304.056943100004,None,304.056943100004,None,304.056943100004,None,f,2.297164999996312,304.056943100004,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KESELYŰ UTCA,stimuli/objects/003a.jpg,object,2,stimuli/scenes/100a.jpg,stimuli/objects/029a.jpg,stimuli/scenes/100b.jpg,stimuli/objects/029b.jpg,stimuli/scenes/100a.jpg,dist1,lure,dist2,target,0,0,0,1,0,67,67,6,,,,,,,,,,,306.3760578999936,None,307.3913811999955,None,307.3913811999955,None,307.3913811999955,None,307.3913811999955,None,307.3913811999955,None,307.3913811999955,None,307.3913811999955,None,307.3913811999955,None,307.3913811999955,None,307.3913811999955,None,307.3913811999955,None,k,2.6436966999899596,307.3913811999955,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KUTYA UTCA,stimuli/scenes/030a.jpg,scene,0,stimuli/scenes/030a.jpg,stimuli/scenes/030b.jpg,stimuli/scenes/052b.jpg,stimuli/scenes/052a.jpg,stimuli/scenes/030a.jpg,lure,dist2,dist1,target,0,0,0,1,0,68,68,35,,,,,,,,,,,310.05874369997764,None,311.0675896999892,None,311.0675896999892,None,311.0675896999892,None,311.0675896999892,None,311.0675896999892,None,311.0675896999892,None,311.0675896999892,None,311.0675896999892,None,311.0675896999892,None,311.0675896999892,None,311.0675896999892,None,k,1.992941400007112,311.0675896999892,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,REPÜLŐ UTCA,stimuli/scenes/098a.jpg,scene,0,stimuli/scenes/098a.jpg,stimuli/scenes/013a.jpg,stimuli/scenes/013b.jpg,stimuli/scenes/098a.jpg,stimuli/scenes/098b.jpg,dist1,dist2,target,lure,0,0,0,1,0,69,69,66,,,,,,,,,,,313.0921798000054,None,314.1115211999859,None,314.1115211999859,None,314.1115211999859,None,314.1115211999859,None,314.1115211999859,None,314.1115211999859,None,314.1115211999859,None,314.1115211999859,None,314.1115211999859,None,314.1115211999859,None,314.1115211999859,None,j,2.04122240000288,314.1115211999859,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LEMEZ UTCA,stimuli/scenes/022a.jpg,scene,0,stimuli/scenes/022a.jpg,stimuli/scenes/077b.jpg,stimuli/scenes/022a.jpg,stimuli/scenes/022b.jpg,stimuli/scenes/077a.jpg,dist2,target,lure,dist1,0,0,0,1,0,70,70,13,,,,,,,,,,,316.1758733000024,None,317.1921678999788,None,317.1921678999788,None,317.1921678999788,None,317.1921678999788,None,317.1921678999788,None,317.1921678999788,None,317.1921678999788,None,317.1921678999788,None,317.1921678999788,None,317.1921678999788,None,317.1921678999788,None,f,2.8991864999989048,317.1921678999788,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FÉSZEK UTCA,stimuli/objects/042a.jpg,object,1,stimuli/objects/044a.jpg,stimuli/scenes/020b.jpg,stimuli/objects/044a.jpg,stimuli/scenes/020a.jpg,stimuli/objects/044b.jpg,dist2,target,dist1,lure,0,0,0,1,0,71,71,10,,,,,,,,,,,320.1085390999797,None,321.1225995999994,None,321.1225995999994,None,321.1225995999994,None,321.1225995999994,None,321.1225995999994,None,321.1225995999994,None,321.1225995999994,None,321.1225995999994,None,321.1225995999994,None,321.1225995999994,None,321.1225995999994,None,None,,321.1225995999994,None,invalid,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PAPRIKA UTCA,stimuli/objects/033a.jpg,object,0,stimuli/objects/033a.jpg,stimuli/scenes/023a.jpg,stimuli/objects/033b.jpg,stimuli/scenes/023b.jpg,stimuli/objects/033a.jpg,dist1,lure,dist2,target,0,0,0,1,0,72,72,30,,,,,,,,,,,326.1251207999885,None,327.13529199999175,None,327.13529199999175,None,327.13529199999175,None,327.13529199999175,None,327.13529199999175,None,327.13529199999175,None,327.13529199999175,None,327.13529199999175,None,327.13529199999175,None,327.13529199999175,None,327.13529199999175,None,k,2.050573299988173,327.13529199999175,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZILVA UTCA,stimuli/objects/105a.jpg,object,0,stimuli/objects/105a.jpg,stimuli/objects/049b.jpg,stimuli/objects/105b.jpg,stimuli/objects/049a.jpg,stimuli/objects/105a.jpg,dist2,lure,dist1,target,0,0,0,1,0,73,73,36,,,,,,,,,,,329.2089560999884,None,330.22446490000584,None,330.22446490000584,None,330.22446490000584,None,330.22446490000584,None,330.22446490000584,None,330.22446490000584,None,330.22446490000584,None,330.22446490000584,None,330.22446490000584,None,330.22446490000584,None,330.22446490000584,None,k,4.8260744999861345,330.22446490000584,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MENTA UTCA,stimuli/objects/092a.jpg,object,0,stimuli/objects/092a.jpg,stimuli/scenes/069a.jpg,stimuli/scenes/069b.jpg,stimuli/objects/092a.jpg,stimuli/objects/092b.jpg,dist1,dist2,target,lure,0,0,0,1,0,74,74,67,,,,,,,,,,,335.07523950000177,None,336.0862275999971,None,336.0862275999971,None,336.0862275999971,None,336.0862275999971,None,336.0862275999971,None,336.0862275999971,None,336.0862275999971,None,336.0862275999971,None,336.0862275999971,None,336.0862275999971,None,336.0862275999971,None,j,1.9988655999768525,336.0862275999971,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KRÉTA UTCA,stimuli/scenes/091a.jpg,scene,0,stimuli/scenes/091a.jpg,stimuli/scenes/098b.jpg,stimuli/scenes/091b.jpg,stimuli/scenes/098a.jpg,stimuli/scenes/091a.jpg,dist2,lure,dist1,target,0,0,0,1,0,75,75,21,,,,,,,,,,,338.1081756000058,None,339.12400199999684,None,339.12400199999684,None,339.12400199999684,None,339.12400199999684,None,339.12400199999684,None,339.12400199999684,None,339.12400199999684,None,339.12400199999684,None,339.12400199999684,None,339.12400199999684,None,339.12400199999684,None,k,3.171897500025807,339.12400199999684,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,GYŰRŰ UTCA,stimuli/objects/056a.jpg,object,1,stimuli/objects/013a.jpg,stimuli/objects/013b.jpg,stimuli/objects/087b.jpg,stimuli/objects/013a.jpg,stimuli/objects/087a.jpg,lure,dist2,target,dist1,0,0,0,1,0,76,76,22,,,,,,,,,,,342.3248238999804,None,343.3324666999979,None,343.3324666999979,None,343.3324666999979,None,343.3324666999979,None,343.3324666999979,None,343.3324666999979,None,343.3324666999979,None,343.3324666999979,None,343.3324666999979,None,343.3324666999979,None,343.3324666999979,None,j,2.201480599993374,343.3324666999979,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KOCSI UTCA,stimuli/scenes/114a.jpg,scene,0,stimuli/scenes/114a.jpg,stimuli/objects/082b.jpg,stimuli/scenes/114b.jpg,stimuli/scenes/114a.jpg,stimuli/objects/082a.jpg,dist2,lure,target,dist1,0,0,0,1,0,77,77,69,,,,,,,,,,,345.55863059998956,None,346.5743467999855,None,346.5743467999855,None,346.5743467999855,None,346.5743467999855,None,346.5743467999855,None,346.5743467999855,None,346.5743467999855,None,346.5743467999855,None,346.5743467999855,None,346.5743467999855,None,346.5743467999855,None,j,1.6112665999971796,346.5743467999855,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TIGRIS UTCA,stimuli/scenes/021a.jpg,scene,0,stimuli/scenes/021a.jpg,stimuli/scenes/022b.jpg,stimuli/scenes/021a.jpg,stimuli/scenes/021b.jpg,stimuli/scenes/022a.jpg,dist2,target,lure,dist1,0,0,0,1,0,78,78,68,,,,,,,,,,,348.2085876999772,None,349.21332799998345,None,349.21332799998345,None,349.21332799998345,None,349.21332799998345,None,349.21332799998345,None,349.21332799998345,None,349.21332799998345,None,349.21332799998345,None,349.21332799998345,None,349.21332799998345,None,349.21332799998345,None,f,2.500097400014056,349.21332799998345,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZALVÉTA UTCA,stimuli/objects/072a.jpg,object,0,stimuli/objects/072a.jpg,stimuli/scenes/045b.jpg,stimuli/scenes/045a.jpg,stimuli/objects/072b.jpg,stimuli/objects/072a.jpg,dist2,dist1,lure,target,0,0,0,1,0,79,79,54,,,,,,,,,,,351.7418672000058,None,352.7505443999835,None,352.7505443999835,None,352.7505443999835,None,352.7505443999835,None,352.7505443999835,None,352.7505443999835,None,352.7505443999835,None,352.7505443999835,None,352.7505443999835,None,352.7505443999835,None,352.7505443999835,None,k,1.7459656999853905,352.7505443999835,None,target,None,None,None,None,None,,,,,,,,,,,,,,student1,2022-10-20_16h11.08.893,Hippopolis_4AFCT,2021.1.4,59.94229953924141,
