Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type
KIRAKÓ UTCA,stimuli/scenes/004a.jpg,scene,0,stimuli/scenes/004a.jpg,stimuli/objects/051a.jpg,stimuli/objects/051b.jpg,stimuli/scenes/004b.jpg,stimuli/scenes/004a.jpg,dist1,dist2,lure,target
FÉNYKÉP UTCA,stimuli/objects/012a.jpg,object,0,stimuli/objects/012a.jpg,stimuli/objects/099b.jpg,stimuli/objects/012a.jpg,stimuli/objects/099a.jpg,stimuli/objects/012b.jpg,dist2,target,dist1,lure
MANDARIN UTCA,stimuli/objects/027a.jpg,object,0,stimuli/objects/027a.jpg,stimuli/objects/037a.jpg,stimuli/objects/027b.jpg,stimuli/objects/037b.jpg,stimuli/objects/027a.jpg,dist1,lure,dist2,target
KÁRTYA UTCA,stimuli/scenes/110a.jpg,scene,0,stimuli/scenes/110a.jpg,stimuli/objects/105b.jpg,stimuli/scenes/110a.jpg,stimuli/scenes/110b.jpg,stimuli/objects/105a.jpg,dist2,target,lure,dist1
KOKTÉL UTCA,stimuli/objects/115a.jpg,object,0,stimuli/objects/115a.jpg,stimuli/objects/115b.jpg,stimuli/scenes/085a.jpg,stimuli/scenes/085b.jpg,stimuli/objects/115a.jpg,lure,dist1,dist2,target
BÖGRE UTCA,stimuli/objects/064a.jpg,object,0,stimuli/objects/064a.jpg,stimuli/scenes/083a.jpg,stimuli/objects/064b.jpg,stimuli/objects/064a.jpg,stimuli/scenes/083b.jpg,dist1,lure,target,dist2
MAJOM UTCA,stimuli/objects/040a.jpg,object,0,stimuli/objects/040a.jpg,stimuli/objects/068a.jpg,stimuli/objects/040a.jpg,stimuli/objects/068b.jpg,stimuli/objects/040b.jpg,dist1,target,dist2,lure
MUSTÁR UTCA,stimuli/scenes/094a.jpg,scene,1,stimuli/scenes/047a.jpg,stimuli/scenes/102b.jpg,stimuli/scenes/102a.jpg,stimuli/scenes/047a.jpg,stimuli/scenes/047b.jpg,dist2,dist1,target,lure
SZILVA UTCA,stimuli/scenes/009a.jpg,scene,0,stimuli/scenes/009a.jpg,stimuli/scenes/009a.jpg,stimuli/objects/096b.jpg,stimuli/objects/096a.jpg,stimuli/scenes/009b.jpg,target,dist2,dist1,lure
PÁFRÁNY UTCA,stimuli/scenes/083a.jpg,scene,0,stimuli/scenes/083a.jpg,stimuli/scenes/019b.jpg,stimuli/scenes/083a.jpg,stimuli/scenes/083b.jpg,stimuli/scenes/019a.jpg,dist2,target,lure,dist1
TERASZ UTCA,stimuli/objects/067a.jpg,object,0,stimuli/objects/067a.jpg,stimuli/scenes/057a.jpg,stimuli/scenes/057b.jpg,stimuli/objects/067a.jpg,stimuli/objects/067b.jpg,dist1,dist2,target,lure
TORONY UTCA,stimuli/scenes/022a.jpg,scene,0,stimuli/scenes/022a.jpg,stimuli/objects/073a.jpg,stimuli/scenes/022a.jpg,stimuli/objects/073b.jpg,stimuli/scenes/022b.jpg,dist1,target,dist2,lure
HEGESZTŐ UTCA,stimuli/objects/016a.jpg,object,2,stimuli/scenes/060a.jpg,stimuli/scenes/084a.jpg,stimuli/scenes/060b.jpg,stimuli/scenes/060a.jpg,stimuli/scenes/084b.jpg,dist1,lure,target,dist2
KOCSI UTCA,stimuli/scenes/061a.jpg,scene,0,stimuli/scenes/061a.jpg,stimuli/scenes/061b.jpg,stimuli/scenes/061a.jpg,stimuli/scenes/103a.jpg,stimuli/scenes/103b.jpg,lure,target,dist1,dist2
LEVÉL UTCA,stimuli/objects/005a.jpg,object,0,stimuli/objects/005a.jpg,stimuli/objects/006b.jpg,stimuli/objects/006a.jpg,stimuli/objects/005a.jpg,stimuli/objects/005b.jpg,dist2,dist1,target,lure
GYŰRŰ UTCA,stimuli/scenes/095a.jpg,scene,2,stimuli/objects/117a.jpg,stimuli/objects/020b.jpg,stimuli/objects/117a.jpg,stimuli/objects/117b.jpg,stimuli/objects/020a.jpg,dist2,target,lure,dist1
PÉKSÉG UTCA,stimuli/objects/035a.jpg,object,0,stimuli/objects/035a.jpg,stimuli/objects/027b.jpg,stimuli/objects/027a.jpg,stimuli/objects/035b.jpg,stimuli/objects/035a.jpg,dist2,dist1,lure,target
SZŐNYEG UTCA,stimuli/objects/077a.jpg,object,2,stimuli/scenes/005a.jpg,stimuli/objects/117b.jpg,stimuli/objects/117a.jpg,stimuli/scenes/005b.jpg,stimuli/scenes/005a.jpg,dist2,dist1,lure,target
MOSODA UTCA,stimuli/scenes/013a.jpg,scene,2,stimuli/objects/009a.jpg,stimuli/scenes/033a.jpg,stimuli/objects/009a.jpg,stimuli/scenes/033b.jpg,stimuli/objects/009b.jpg,dist1,target,dist2,lure
SÜTŐ UTCA,stimuli/objects/070a.jpg,object,1,stimuli/objects/011a.jpg,stimuli/objects/011a.jpg,stimuli/scenes/001a.jpg,stimuli/scenes/001b.jpg,stimuli/objects/011b.jpg,target,dist1,dist2,lure
KECSKE UTCA,stimuli/objects/118a.jpg,object,0,stimuli/objects/118a.jpg,stimuli/objects/032a.jpg,stimuli/objects/032b.jpg,stimuli/objects/118b.jpg,stimuli/objects/118a.jpg,dist1,dist2,lure,target
FÜZET UTCA,stimuli/objects/066a.jpg,object,2,stimuli/scenes/033a.jpg,stimuli/scenes/033b.jpg,stimuli/scenes/033a.jpg,stimuli/scenes/005a.jpg,stimuli/scenes/005b.jpg,lure,target,dist1,dist2
AJÁNDÉK UTCA,stimuli/scenes/020a.jpg,scene,2,stimuli/objects/069a.jpg,stimuli/objects/003b.jpg,stimuli/objects/069b.jpg,stimuli/objects/003a.jpg,stimuli/objects/069a.jpg,dist2,lure,dist1,target
PADLÓ UTCA,stimuli/scenes/119a.jpg,scene,0,stimuli/scenes/119a.jpg,stimuli/scenes/119b.jpg,stimuli/scenes/115b.jpg,stimuli/scenes/115a.jpg,stimuli/scenes/119a.jpg,lure,dist2,dist1,target
AKÁC UTCA,stimuli/scenes/008a.jpg,scene,2,stimuli/objects/046a.jpg,stimuli/objects/046a.jpg,stimuli/objects/009a.jpg,stimuli/objects/046b.jpg,stimuli/objects/009b.jpg,target,dist1,lure,dist2
NARANCS UTCA,stimuli/objects/098a.jpg,object,2,stimuli/scenes/107a.jpg,stimuli/objects/069b.jpg,stimuli/objects/069a.jpg,stimuli/scenes/107a.jpg,stimuli/scenes/107b.jpg,dist2,dist1,target,lure
HERNYÓ UTCA,stimuli/objects/049a.jpg,object,2,stimuli/scenes/007a.jpg,stimuli/scenes/007a.jpg,stimuli/objects/046b.jpg,stimuli/objects/046a.jpg,stimuli/scenes/007b.jpg,target,dist2,dist1,lure
KOCKA UTCA,stimuli/objects/053a.jpg,object,0,stimuli/objects/053a.jpg,stimuli/objects/053b.jpg,stimuli/scenes/092a.jpg,stimuli/objects/053a.jpg,stimuli/scenes/092b.jpg,lure,dist1,target,dist2
RÁDIÓ UTCA,stimuli/scenes/092a.jpg,scene,0,stimuli/scenes/092a.jpg,stimuli/scenes/092b.jpg,stimuli/scenes/091a.jpg,stimuli/scenes/091b.jpg,stimuli/scenes/092a.jpg,lure,dist1,dist2,target
POLIP UTCA,stimuli/objects/028a.jpg,object,0,stimuli/objects/028a.jpg,stimuli/objects/038a.jpg,stimuli/objects/028a.jpg,stimuli/objects/028b.jpg,stimuli/objects/038b.jpg,dist1,target,lure,dist2
SZAPPAN UTCA,stimuli/scenes/096a.jpg,scene,2,stimuli/objects/003a.jpg,stimuli/scenes/060b.jpg,stimuli/scenes/060a.jpg,stimuli/objects/003a.jpg,stimuli/objects/003b.jpg,dist2,dist1,target,lure
FÉSŰ UTCA,stimuli/objects/063a.jpg,object,0,stimuli/objects/063a.jpg,stimuli/objects/115a.jpg,stimuli/objects/063b.jpg,stimuli/objects/063a.jpg,stimuli/objects/115b.jpg,dist1,lure,target,dist2
CSILLAG UTCA,stimuli/objects/048a.jpg,object,0,stimuli/objects/048a.jpg,stimuli/scenes/066b.jpg,stimuli/objects/048b.jpg,stimuli/objects/048a.jpg,stimuli/scenes/066a.jpg,dist2,lure,target,dist1
TÁNYÉR UTCA,stimuli/objects/010a.jpg,object,1,stimuli/objects/001a.jpg,stimuli/objects/023b.jpg,stimuli/objects/001a.jpg,stimuli/objects/023a.jpg,stimuli/objects/001b.jpg,dist2,target,dist1,lure
HORDÓ UTCA,stimuli/scenes/120a.jpg,scene,0,stimuli/scenes/120a.jpg,stimuli/objects/118b.jpg,stimuli/objects/118a.jpg,stimuli/scenes/120b.jpg,stimuli/scenes/120a.jpg,dist2,dist1,lure,target
MOGYORÓ UTCA,stimuli/scenes/066a.jpg,scene,0,stimuli/scenes/066a.jpg,stimuli/scenes/066a.jpg,stimuli/scenes/022a.jpg,stimuli/scenes/066b.jpg,stimuli/scenes/022b.jpg,target,dist1,lure,dist2
SZŐLŐ UTCA,stimuli/objects/060a.jpg,object,1,stimuli/objects/108a.jpg,stimuli/objects/108a.jpg,stimuli/objects/108b.jpg,stimuli/scenes/064a.jpg,stimuli/scenes/064b.jpg,target,lure,dist1,dist2
OLDAL UTCA,stimuli/objects/083a.jpg,object,2,stimuli/scenes/084a.jpg,stimuli/scenes/084a.jpg,stimuli/scenes/084b.jpg,stimuli/scenes/107b.jpg,stimuli/scenes/107a.jpg,target,lure,dist2,dist1
TÁSKA UTCA,stimuli/scenes/091a.jpg,scene,0,stimuli/scenes/091a.jpg,stimuli/scenes/059a.jpg,stimuli/scenes/059b.jpg,stimuli/scenes/091b.jpg,stimuli/scenes/091a.jpg,dist1,dist2,lure,target
PALACK UTCA,stimuli/objects/096a.jpg,object,0,stimuli/objects/096a.jpg,stimuli/scenes/078b.jpg,stimuli/scenes/078a.jpg,stimuli/objects/096b.jpg,stimuli/objects/096a.jpg,dist2,dist1,lure,target
ECSET UTCA,stimuli/scenes/032a.jpg,scene,1,stimuli/scenes/027a.jpg,stimuli/scenes/027a.jpg,stimuli/objects/089b.jpg,stimuli/objects/089a.jpg,stimuli/scenes/027b.jpg,target,dist2,dist1,lure
TULIPÁN UTCA,stimuli/scenes/078a.jpg,scene,0,stimuli/scenes/078a.jpg,stimuli/scenes/002b.jpg,stimuli/scenes/002a.jpg,stimuli/scenes/078a.jpg,stimuli/scenes/078b.jpg,dist2,dist1,target,lure
HEGEDŰ UTCA,stimuli/scenes/056a.jpg,scene,1,stimuli/scenes/064a.jpg,stimuli/scenes/064a.jpg,stimuli/scenes/064b.jpg,stimuli/scenes/027a.jpg,stimuli/scenes/027b.jpg,target,lure,dist1,dist2
POGÁCSA UTCA,stimuli/scenes/030a.jpg,scene,1,stimuli/scenes/042a.jpg,stimuli/scenes/042b.jpg,stimuli/scenes/047b.jpg,stimuli/scenes/042a.jpg,stimuli/scenes/047a.jpg,lure,dist2,target,dist1
FÓKA UTCA,stimuli/scenes/014a.jpg,scene,0,stimuli/scenes/014a.jpg,stimuli/scenes/014a.jpg,stimuli/scenes/014b.jpg,stimuli/objects/063a.jpg,stimuli/objects/063b.jpg,target,lure,dist1,dist2
FÉSZEK UTCA,stimuli/scenes/059a.jpg,scene,0,stimuli/scenes/059a.jpg,stimuli/scenes/059a.jpg,stimuli/scenes/099a.jpg,stimuli/scenes/059b.jpg,stimuli/scenes/099b.jpg,target,dist1,lure,dist2
MÁLNA UTCA,stimuli/scenes/038a.jpg,scene,0,stimuli/scenes/038a.jpg,stimuli/objects/005a.jpg,stimuli/scenes/038a.jpg,stimuli/scenes/038b.jpg,stimuli/objects/005b.jpg,dist1,target,lure,dist2
KARTON UTCA,stimuli/scenes/085a.jpg,scene,0,stimuli/scenes/085a.jpg,stimuli/scenes/085a.jpg,stimuli/objects/067b.jpg,stimuli/objects/067a.jpg,stimuli/scenes/085b.jpg,target,dist2,dist1,lure
PÁLMAFA UTCA,stimuli/scenes/043a.jpg,scene,1,stimuli/scenes/001a.jpg,stimuli/scenes/001a.jpg,stimuli/objects/001b.jpg,stimuli/objects/001a.jpg,stimuli/scenes/001b.jpg,target,dist2,dist1,lure
TOJÁS UTCA,stimuli/scenes/019a.jpg,scene,0,stimuli/scenes/019a.jpg,stimuli/objects/112b.jpg,stimuli/objects/112a.jpg,stimuli/scenes/019b.jpg,stimuli/scenes/019a.jpg,dist2,dist1,lure,target
TOBOZ UTCA,stimuli/objects/032a.jpg,object,0,stimuli/objects/032a.jpg,stimuli/objects/032b.jpg,stimuli/objects/113a.jpg,stimuli/objects/113b.jpg,stimuli/objects/032a.jpg,lure,dist1,dist2,target
TÉRKÉP UTCA,stimuli/objects/090a.jpg,object,1,stimuli/objects/089a.jpg,stimuli/objects/011a.jpg,stimuli/objects/011b.jpg,stimuli/objects/089b.jpg,stimuli/objects/089a.jpg,dist1,dist2,lure,target
KERÉK UTCA,stimuli/objects/068a.jpg,object,0,stimuli/objects/068a.jpg,stimuli/objects/068a.jpg,stimuli/objects/040b.jpg,stimuli/objects/040a.jpg,stimuli/objects/068b.jpg,target,dist2,dist1,lure
HAJÓ UTCA,stimuli/objects/087a.jpg,object,0,stimuli/objects/087a.jpg,stimuli/objects/071a.jpg,stimuli/objects/071b.jpg,stimuli/objects/087a.jpg,stimuli/objects/087b.jpg,dist1,dist2,target,lure
HENTES UTCA,stimuli/scenes/115a.jpg,scene,0,stimuli/scenes/115a.jpg,stimuli/scenes/115a.jpg,stimuli/objects/053a.jpg,stimuli/objects/053b.jpg,stimuli/scenes/115b.jpg,target,dist1,dist2,lure
SAJTÓ UTCA,stimuli/scenes/103a.jpg,scene,0,stimuli/scenes/103a.jpg,stimuli/scenes/105b.jpg,stimuli/scenes/103a.jpg,stimuli/scenes/103b.jpg,stimuli/scenes/105a.jpg,dist2,target,lure,dist1
HARCSA UTCA,stimuli/scenes/076a.jpg,scene,0,stimuli/scenes/076a.jpg,stimuli/scenes/076b.jpg,stimuli/scenes/061a.jpg,stimuli/scenes/061b.jpg,stimuli/scenes/076a.jpg,lure,dist1,dist2,target
PAPRIKA UTCA,stimuli/scenes/099a.jpg,scene,0,stimuli/scenes/099a.jpg,stimuli/scenes/065b.jpg,stimuli/scenes/099b.jpg,stimuli/scenes/065a.jpg,stimuli/scenes/099a.jpg,dist2,lure,dist1,target
TISZTÁS UTCA,stimuli/scenes/057a.jpg,scene,0,stimuli/scenes/057a.jpg,stimuli/scenes/057a.jpg,stimuli/objects/012b.jpg,stimuli/objects/012a.jpg,stimuli/scenes/057b.jpg,target,dist2,dist1,lure
MENTA UTCA,stimuli/objects/051a.jpg,object,0,stimuli/objects/051a.jpg,stimuli/objects/051b.jpg,stimuli/scenes/120a.jpg,stimuli/scenes/120b.jpg,stimuli/objects/051a.jpg,lure,dist1,dist2,target
